,First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
136,Brianna,Guzman,167.57,Germany,Chocolate,0,3,1,5869
137,Brad,Herman,169.72,USA,Strawberry,1,0,0,7801
138,Suzanne,Wong,183.12,Brazil,Vanilla,0,0,0,12805
139,Jacob,Pruitt,174.8,Norway,Vanilla,0,1,0,7253
140,Alejandro,Powell,162.37,Denmark,Chocolate,1,0,0,8735
141,Adam,Sparks,160.92,Australia,Stracciatella,0,0,0,3658
142,Bernard,Deleon,160.56,France,Pistachio,0,1,0,5557
143,Alexandra,Walker,168.83,Germany,Chocolate,0,0,0,7929
144,Elaine,Boone,171.34,UK,Vanilla,0,1,1,6369
145,Daniel,Garrett,178.21,Norway,Strawberry,1,3,0,11166
146,Samuel,Diaz,152.69,Finland,Stracciatella,1,4,1,10885
147,Elaine,Vargas,176.47,USA,Chocolate,0,3,0,11552
148,Matthew,Lee,176.68,Australia,Stracciatella,0,3,0,7405
149,Tamara,Rose,165.93,Denmark,Stracciatella,1,2,0,10829
150,Amy,Mack,176.91,China,Strawberry,0,1,0,7906
151,Martha,Knight,156.66,France,Stracciatella,0,0,0,10921
152,Troy,Ray,188.11,Finland,Mint,1,1,0,5720
153,Brad,Hinton,182.52,UK,Chocolate,0,1,1,3696
154,Katherine,Johnson,169.13,Germany,Pistachio,0,0,0,7209
155,Ann,Stanley,159.2,Italy,Pistachio,0,1,0,10146
156,Karla,Knight,154.26,China,Mint,0,0,1,10372
157,Kelly,Kelley,172.7,Germany,Stracciatella,0,0,0,14008
158,Jonathan,Gray,189.55,Denmark,Stracciatella,1,3,1,12430
159,Chris,Hart,160.44,Australia,Chocolate,1,2,0,6407
160,Collin,Thomas,180.57,Australia,Stracciatella,0,2,0,9200
161,Thomas,Nash,168.26,Canada,Vanilla,0,1,0,11552
162,Debra,Vazquez,160.23,China,Stracciatella,0,1,0,10715
163,Sheena,West,168.26,Canada,Vanilla,0,2,1,5783
164,Alexandria,Mcgrath,167.4,Japan,Chocolate,0,2,0,6793
165,Jill,Duke,158.9,Brazil,Mint,0,4,0,5084
166,Shawn,Ross,161.46,Australia,Chocolate,0,1,1,13271
167,Brenda,Gonzalez,166.38,China,Strawberry,0,0,0,10523
168,Samuel,Barrett,166.37,Germany,Vanilla,1,4,0,9776
169,Molly,Wade,162.75,Norway,Mint,1,3,0,8333
170,Katherine,Ryan,180.87,Finland,Chocolate,0,3,1,10155
171,Jenny,Ford,162.12,USA,Vanilla,1,3,0,5729
172,Christy,Gray,189.79,UK,Pistachio,0,1,1,11919
173,Sarah,Stevens,141.47,France,Chocolate,0,3,0,11658
174,Cynthia,Atkinson,166.37,China,Vanilla,0,0,1,11294
175,Amanda,Doyle,180.57,Canada,Pistachio,0,1,0,9947
176,Samuel,Brown,142.15,China,Mint,0,2,1,7820
177,Christian,Kelley,180.37,Sweden,Mint,1,4,0,7901
178,Micheal,Fields,172.8,France,Mint,0,4,0,7611
179,Scott,Sanchez,164.88,UK,Stracciatella,0,0,1,10205
180,Anthony,Harrison,174.46,Brazil,Pistachio,0,1,0,9520
181,Amy,Carrillo,164.67,Denmark,Mint,1,0,0,8998
182,Samantha,Neal,173.92,Australia,Strawberry,0,1,0,12416
183,Jacob,Atkinson,159.84,Denmark,Mint,1,0,0,5783
184,Nicholas,Pierce,164.88,Sweden,Stracciatella,0,0,0,4802
185,Brad,Ramsey,181.06,Sweden,Pistachio,1,0,1,6239
186,Mariah,Lynch,162.37,Norway,Vanilla,1,1,0,7187
187,Melissa,Johnson,166.86,Japan,Pistachio,0,1,0,11489
188,Brad,Castro,175.97,UK,Mint,0,3,1,1000
189,Michelle,Ray,164.97,USA,Stracciatella,0,0,0,8038
190,Nicole,Smith,161.76,Sweden,Chocolate,1,3,1,5595
191,Timothy,Landry,150.71,France,Strawberry,0,4,0,7029
192,Brandon,Johnson,164.62,Norway,Stracciatella,1,2,0,4736
193,Sheena,Ramsey,180.96,UK,Stracciatella,0,0,1,7901
194,Jeffrey,Gray,163.83,Sweden,Pistachio,0,1,0,10958
195,Tyler,Barry,162.56,Brazil,Stracciatella,0,1,0,9711
196,Travis,Gardner,158.83,Norway,Pistachio,1,0,0,5928
197,April,Marshall,159.84,Brazil,Chocolate,0,0,0,8426
198,Juan,Mora,156.18,Sweden,Stracciatella,0,1,1,5646
199,John,Gilmore,156.63,China,Strawberry,0,2,0,6430
200,William,Carey,164.72,Australia,Mint,0,0,0,1000
201,Andrew,Pierce,153.0,Italy,Strawberry,0,2,0,8509
202,Brad,Proctor,168.08,Sweden,Vanilla,0,1,1,7939
203,Virginia,Fowler,161.24,Japan,Strawberry,0,2,0,2347
204,Gerald,Swanson,149.65,Australia,Pistachio,0,3,0,6790
205,Hannah,Lloyd,164.61,Brazil,Chocolate,0,0,0,8318
206,Jill,Diaz,184.12,Brazil,Mint,0,0,0,8060
207,Robert,Mcgrath,180.57,Denmark,Stracciatella,1,0,1,1273
208,Molly,Daniel,159.92,USA,Chocolate,0,1,0,8601
209,David,Barber,178.77,Italy,Stracciatella,0,2,0,13642
210,Dennis,Burton,155.95,Italy,Mint,1,4,0,1232
211,Brittany,Daniel,167.4,Norway,Chocolate,1,4,0,5195
212,Paul,Garcia,168.26,Australia,Chocolate,0,0,0,6886
213,Robert,Rice,152.69,USA,Stracciatella,0,1,0,8216
214,Sarah,Hickman,173.49,Canada,Mint,0,0,0,8028
215,Amanda,Lewis,170.99,Canada,Stracciatella,0,0,0,9002
216,Brad,Spence,162.67,Norway,Stracciatella,1,1,0,11016
217,Alexandra,Hinton,168.78,Sweden,Stracciatella,1,0,0,4562
218,John,Howard,175.97,Sweden,Strawberry,1,0,1,3966
219,Edgar,Mitchell,153.0,Italy,Chocolate,0,0,0,8774
220,Joshua,Mccoy,156.64,UK,Pistachio,0,1,1,10398
221,Brad,Garza,166.91,Finland,Mint,1,5,1,9584
222,Jessica,Gill,169.56,Denmark,Stracciatella,1,2,1,10958
223,Megan,Lawrence,168.44,Denmark,Stracciatella,0,0,0,5195
224,Alexandra,Daniels,185.75,Australia,Vanilla,0,1,0,11080
225,Brad,Dougherty,170.12,UK,Vanilla,1,0,1,9107
226,Tony,Osborne,170.66,Japan,Chocolate,1,1,0,7330
227,Chase,Gill,152.71,France,Strawberry,1,0,1,7693
228,Cody,Best,169.74,Finland,Chocolate,1,1,1,10105
229,Mary,Finley,166.27,UK,Stracciatella,0,0,1,10202
230,Sean,Rollins,165.35,France,Vanilla,1,1,1,11994
231,Michelle,Everett,184.76,UK,Pistachio,0,0,1,5503
232,Chris,Lopez,168.76,China,Vanilla,0,0,1,7939
233,Sonia,Hart,151.8,Brazil,Mint,1,5,1,9498
234,Christine,Kelley,172.33,China,Strawberry,0,2,0,5537
235,Tyler,Kelley,166.68,USA,Chocolate,1,1,0,11338
236,Alexandra,Weaver,159.7,Brazil,Stracciatella,0,4,0,3893
237,Erica,York,160.65,Sweden,Vanilla,1,2,0,8601
238,Albert,Castro,174.8,Brazil,Chocolate,1,3,0,5786
239,Sarah,Adams,171.5,Canada,Strawberry,0,0,1,9293
240,Gregory,Dennis,157.58,Finland,Stracciatella,1,1,1,9855
241,David,Barnett,156.63,Germany,Vanilla,0,2,0,3580
242,Tonya,Petersen,169.08,Brazil,Mint,0,0,0,11068
243,Virginia,Pierce,174.26,Canada,Pistachio,0,0,0,8377
244,Steven,Ross,169.58,China,Chocolate,0,0,0,8533
245,Jill,Hess,164.67,France,Chocolate,1,4,1,11166
246,Brandy,Tucker,152.71,Denmark,Chocolate,0,4,0,6210
247,Robert,Taylor,167.5,France,Strawberry,0,1,0,8845
248,Anthony,Mann,169.33,Sweden,Chocolate,0,1,1,11166
249,Craig,Ray,153.38,Japan,Strawberry,0,2,0,4961
250,Tonya,Williams,170.73,Italy,Vanilla,0,0,1,8732
251,Elaine,Friedman,159.27,Sweden,Mint,1,0,1,8684
252,Nicole,Harmon,166.37,Canada,Stracciatella,0,0,0,11080
253,Daniel,Barker,184.98,Finland,Pistachio,1,4,0,10075
254,Kelsey,Wood,143.24,Denmark,Stracciatella,1,1,0,5971
255,Debra,Johnson,165.69,Italy,Mint,0,0,0,9584
256,Matthew,Henderson,170.11,Germany,Chocolate,0,0,1,10829
257,Kimberly,Murphy,188.11,Finland,Strawberry,1,3,0,5162
258,Michael,Hall,178.69,Sweden,Vanilla,1,2,0,9412
259,Alexandria,Mckenzie,189.79,Finland,Mint,1,4,1,5783
260,Justin,Baker,168.29,France,Chocolate,0,1,0,3318
261,Troy,Cantrell,175.22,Sweden,Chocolate,0,0,1,7274
262,Sonia,Keller,163.0,USA,Vanilla,0,0,0,9876
263,Wendy,Rice,164.25,Finland,Strawberry,1,3,0,12739
264,Christine,Hebert,166.57,France,Mint,1,0,1,11166
265,Zachary,Williams,167.42,Norway,Pistachio,0,2,1,5586
266,Michelle,Cruz,146.42,Denmark,Pistachio,1,2,0,5406
267,Anita,Wagner,172.08,Italy,Stracciatella,0,0,0,4655
268,Mariah,Sparks,199.86,China,Strawberry,0,0,0,4406
269,Arthur,Branch,182.55,China,Chocolate,0,3,0,4016
270,Julie,Wells,170.87,Australia,Stracciatella,0,3,0,8395
271,Mary,Mcgee,176.3,Japan,Stracciatella,1,1,0,10958
272,Russell,Barton,169.93,Sweden,Vanilla,1,1,0,5036
273,Michael,Ray,181.84,China,Vanilla,0,0,0,4882
274,Virginia,Walker,157.48,Italy,Stracciatella,0,0,0,9640
275,Alexandra,Davis,165.0,Italy,Vanilla,0,4,0,11822
276,Ashley,Vazquez,186.87,Italy,Strawberry,0,1,0,10711
277,Mariah,Freeman,166.38,Italy,Strawberry,0,0,0,6066
278,Michael,Gonzalez,175.22,Australia,Stracciatella,0,1,0,10307
279,Edwin,West,146.42,Japan,Mint,0,2,0,9498
280,Aaron,Barnett,186.61,USA,Strawberry,1,3,0,7499
281,Norma,Hartman,189.82,Denmark,Pistachio,1,3,0,6431
282,Sandra,Lewis,152.71,Norway,Stracciatella,1,3,0,6100
283,Jon,Bradley,169.24,USA,Chocolate,1,3,1,10673
284,Cynthia,Luna,175.62,France,Stracciatella,0,2,0,5524
285,Elizabeth,Gilmore,172.7,Brazil,Mint,0,2,0,6715
286,Jonathan,Cantrell,182.45,Sweden,Vanilla,1,3,0,9947
287,Benjamin,Wong,184.98,Norway,Stracciatella,0,2,0,6840
288,Brittany,Jones,162.75,Brazil,Mint,0,0,0,5537
289,Dennis,Marshall,178.38,Sweden,Mint,1,0,0,12362
290,David,Henderson,170.55,Sweden,Mint,0,1,1,5671
291,Steven,Brown,177.87,Italy,Stracciatella,0,0,0,8896
292,Sarah,Sweeney,178.9,Finland,Stracciatella,1,3,0,6695
293,Jacob,Johnson,157.15,Canada,Stracciatella,0,5,0,14574
294,Debra,Doyle,159.7,Italy,Vanilla,1,3,0,8042
295,Meredith,Robinson,159.7,Italy,Stracciatella,0,0,0,5194
296,Wendy,Vazquez,161.79,UK,Stracciatella,0,2,1,12212
297,Ellen,Herman,168.26,Australia,Pistachio,0,1,0,2955
298,Bruce,Phillips,169.67,Italy,Stracciatella,0,1,0,10091
299,Travis,Frazier,168.26,Finland,Mint,1,3,0,7738
300,Kiara,Mclean,170.31,Japan,Mint,1,0,0,8755
301,Jason,Vaughan,180.87,Sweden,Strawberry,1,3,0,7072
302,Albert,Black,169.12,China,Mint,0,2,0,7822
303,Sandra,Gill,175.32,Brazil,Stracciatella,0,2,0,9966
304,Justin,Williams,188.11,Italy,Stracciatella,0,0,0,10395
305,Sean,Ross,172.53,Norway,Stracciatella,1,0,1,7665
306,George,Sparks,147.7,Denmark,Mint,1,4,0,5637
307,Paul,Sanders,167.92,Norway,Strawberry,1,3,0,5557
308,Andrew,Lynch,162.56,Japan,Stracciatella,0,1,0,10937
309,Martin,Contreras,158.08,Germany,Mint,0,1,1,11168
310,Daniel,Cantrell,156.99,Germany,Strawberry,0,0,0,12649
311,Frank,Clark,176.37,Sweden,Vanilla,1,0,0,5729
312,Wendy,Ortiz,177.55,France,Vanilla,0,0,0,7029
313,Amy,Lewis,175.32,Japan,Strawberry,0,0,1,8955
314,Angela,Thomas,173.49,France,Stracciatella,1,3,1,4479
315,Zoe,Rodriguez,150.27,Germany,Stracciatella,0,0,1,8300
316,Elaine,Williams,161.24,Canada,Stracciatella,0,2,0,10363
317,Wendy,Mann,166.59,Italy,Stracciatella,0,2,0,6493
318,Tyler,Jordan,177.68,Norway,Vanilla,1,1,0,11807
319,Meredith,Powell,164.67,China,Mint,0,0,1,6624
320,David,Harrell,163.15,Germany,Chocolate,0,2,0,8355
321,Albert,Daniel,162.01,China,Vanilla,0,2,0,9112
322,Michelle,King,176.96,Sweden,Vanilla,0,1,1,6799
323,Jason,Davila,184.8,Denmark,Chocolate,1,3,1,12597
324,Dawn,Adams,177.55,Norway,Vanilla,1,1,0,10998
325,Elaine,Davila,158.08,UK,Chocolate,0,1,1,11068
326,Albert,Cox,161.24,China,Pistachio,1,0,0,1516
327,Brad,Cox,161.78,Norway,Vanilla,1,3,0,6375
328,Nicole,Ray,159.9,Brazil,Stracciatella,1,1,1,4810
329,Sarah,Ward,160.54,Sweden,Mint,1,0,0,6369
330,Megan,Hunter,185.32,USA,Chocolate,0,3,0,8501
331,Thomas,Walton,183.15,Denmark,Pistachio,1,2,0,3474
332,Robin,Kim,160.66,Finland,Mint,1,1,0,10914
333,Dawn,Higgins,174.93,Germany,Pistachio,0,2,1,11080
334,Micheal,Smith,184.98,China,Pistachio,0,0,1,6896
335,George,Lucas,181.16,Germany,Mint,0,0,0,9667
336,Gregory,Best,174.66,UK,Chocolate,0,3,1,8513
337,David,West,166.59,USA,Chocolate,0,1,0,3033
338,Claudia,Black,175.9,Finland,Vanilla,1,4,0,9053
339,Jason,Kennedy,185.76,Sweden,Vanilla,1,0,1,9829
340,Edwin,Davila,151.25,Canada,Chocolate,0,3,0,8196
341,Juan,Duarte,164.44,Germany,Vanilla,0,0,0,7187
342,Jill,Mitchell,170.2,Japan,Vanilla,0,0,0,9595
343,Kimberly,Brown,189.39,Australia,Pistachio,0,1,0,10958
344,Tonya,Wallace,159.7,USA,Chocolate,1,2,0,11080
345,Jeffrey,Henry,155.98,UK,Pistachio,0,0,1,7029
346,Christopher,Norris,166.61,Denmark,Stracciatella,1,2,1,5671
347,Elaine,Ross,164.61,Sweden,Vanilla,1,2,0,6491
348,Elaine,Roberson,170.3,Australia,Chocolate,1,2,0,6887
349,Wendy,Whitaker,169.24,Canada,Mint,0,0,0,13642
350,Nicole,Mcconnell,172.8,Australia,Pistachio,0,1,0,8688
351,Albert,Simmons,161.24,Italy,Mint,0,3,0,9640
352,Caleb,Gardner,162.76,UK,Pistachio,0,3,1,8105
353,Michael,Decker,168.78,Japan,Strawberry,0,0,0,5664
354,Collin,Kelley,173.92,France,Mint,0,2,0,3824
355,Wendy,Coleman,163.0,Italy,Mint,1,5,0,8735
356,George,May,183.78,Japan,Pistachio,0,0,0,10958
357,Sonia,Mooney,181.62,UK,Strawberry,0,1,1,8513
358,Joshua,Raymond,177.55,France,Chocolate,0,1,1,6999
359,Jillian,Carey,171.23,China,Chocolate,0,2,0,9595
360,Michael,Carey,136.52,Germany,Stracciatella,0,0,0,10842
361,Bernard,Kennedy,175.97,Australia,Stracciatella,0,4,1,5314
362,Vanessa,Johnson,173.18,France,Chocolate,0,1,1,1000
363,Wendy,Wright,176.26,Norway,Vanilla,1,2,0,11807
364,Shawn,Hall,192.73,Italy,Stracciatella,0,0,0,12090
365,Amanda,Young,162.37,Australia,Pistachio,0,0,1,10615
366,Troy,Montes,172.9,Japan,Stracciatella,0,0,1,8944
367,Elaine,Mclean,175.32,Denmark,Chocolate,1,0,1,8954
368,Kristy,Mcgrath,182.15,China,Stracciatella,0,0,0,9498
369,Ashley,Robinson,169.94,Italy,Pistachio,0,6,0,11166
370,Sheryl,Garrett,168.79,Denmark,Strawberry,1,0,0,10075
371,Nicole,Thompson,174.57,UK,Stracciatella,0,1,1,4606
372,Amanda,Conley,169.56,Finland,Chocolate,1,1,0,3043
373,Travis,Jones,165.15,UK,Stracciatella,0,0,1,3366
374,Melissa,Davenport,168.29,UK,Mint,0,1,1,10056
375,Christine,Gonzalez,166.16,USA,Stracciatella,0,0,0,5395
376,Ann,Gray,172.33,USA,Mint,0,0,0,8997
377,Christopher,Garcia,172.7,Finland,Strawberry,1,0,1,14008
378,Lisa,Marshall,185.75,Denmark,Vanilla,1,3,0,6016
379,Collin,Vazquez,160.23,China,Strawberry,0,0,0,15757
380,Jessica,Fowler,160.99,Norway,Pistachio,1,2,0,10177
381,Juan,Strickland,174.08,Japan,Pistachio,0,2,1,10509
382,Karla,Pearson,180.08,UK,Pistachio,0,1,1,3553
383,Shawn,Tucker,163.26,Japan,Pistachio,0,0,0,13642
384,Paul,Fowler,180.57,Brazil,Stracciatella,0,0,0,4204
385,Tyrone,Love,164.86,Denmark,Vanilla,0,0,0,9441
386,Zachary,Thomas,174.93,China,Vanilla,0,0,0,9887
387,Paul,Robbins,172.53,Finland,Mint,1,4,1,5406
388,Wendy,Adams,184.34,Canada,Vanilla,0,4,0,11338
389,Daniel,Santana,175.97,China,Stracciatella,0,1,0,6917
390,Anita,Bowman,161.36,Japan,Pistachio,0,5,0,10307
391,Scott,Osborne,162.85,Japan,Chocolate,0,2,0,12429
392,Jon,Smith,172.9,Australia,Vanilla,0,1,0,7274
393,Christy,Duke,168.12,Finland,Chocolate,0,0,0,11335
394,April,Campos,167.85,China,Mint,0,0,0,3194
395,Karen,West,153.07,Australia,Mint,0,0,0,5869
396,Patrick,Herrera,147.7,Germany,Vanilla,0,1,1,10307
397,Walter,Booth,189.55,Germany,Mint,0,1,1,3658
398,Kiara,Spence,176.11,Canada,Strawberry,1,3,0,10591
399,Juan,Singh,192.49,UK,Vanilla,0,0,1,6475
400,Debra,Stevens,162.88,Germany,Pistachio,0,0,0,7440
401,Stephen,Leon,169.42,Canada,Strawberry,0,0,0,8139
402,Alexandra,Holmes,162.79,Finland,Mint,0,0,0,10335
403,Troy,Hendrix,164.51,Germany,Vanilla,0,3,0,7901
404,Collin,Lopez,163.27,Italy,Pistachio,0,1,0,3741
405,Melinda,Ross,175.35,UK,Chocolate,0,0,1,8955
406,Katherine,West,186.54,Australia,Vanilla,0,0,1,4802
407,Megan,Howard,166.57,Brazil,Stracciatella,0,0,0,9369
408,Erica,West,160.66,Denmark,Mint,0,2,0,5382
