,First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
37,Wendy,Reed,188.97,China,Vanilla,1,3,0,3063
38,Shelby,Reese,171.54,Germany,Stracciatella,0,0,0,1000
39,Katie,Lopez,172.05,Brazil,Stracciatella,0,4,0,6785
40,Robin,Ellis,164.25,USA,Vanilla,1,0,0,6694
41,Isaac,Pierce,170.85,USA,Chocolate,1,4,0,10624
42,Theodore,Taylor,164.03,Brazil,Chocolate,0,0,1,10592
43,Hector,Riggs,170.88,Denmark,Strawberry,1,1,0,4708
44,Jack,Roberts,156.35,Germany,Stracciatella,0,4,0,8955
45,John,Walters,168.15,Finland,Pistachio,0,2,0,12096
46,Francisco,Herrera,150.71,Brazil,Stracciatella,0,3,0,9192
47,Margaret,Reed,175.02,Brazil,Vanilla,1,0,1,9993
48,Devin,Lin,174.95,Sweden,Vanilla,0,1,0,10225
49,Isaac,David,157.87,Finland,Vanilla,0,1,0,10497
50,Jean,Huerta,155.0,Italy,Mint,1,4,1,14025
51,Angela,Stephens,159.92,Denmark,Mint,1,1,0,9625
52,Ruth,Herrera,181.5,Australia,Mint,1,0,0,8494
53,Sarah,Ross,168.58,Australia,Pistachio,1,1,0,10588
54,Gabriel,Watson,180.73,Finland,Stracciatella,1,3,0,6978
55,Amber,Spence,150.71,UK,Stracciatella,1,2,0,9134
56,Alexandra,Norris,188.26,Germany,Stracciatella,0,1,0,8995
57,Eddie,Rogers,159.84,Italy,Strawberry,1,0,0,7809
58,Blake,Kline,158.65,Japan,Pistachio,0,1,0,9701
59,Heather,Murray,178.77,Australia,Mint,1,1,0,2323
60,Devin,Oconnell,170.11,Italy,Pistachio,1,0,0,8997
61,Veronica,Chan,182.97,Brazil,Stracciatella,0,5,0,10225
62,Brianna,Reynolds,194.26,Denmark,Vanilla,1,3,1,4708
63,Carol,Johnson,188.26,UK,Stracciatella,1,0,0,2898
64,Bryan,Roberts,172.05,USA,Chocolate,1,2,1,3646
65,Andrew,Gordon,173.79,Canada,Vanilla,1,0,0,4022
66,Margaret,Holland,162.42,China,Pistachio,0,1,0,12702
67,Miguel,Frank,173.18,Japan,Strawberry,1,0,0,10582
68,Erin,Mills,175.66,France,Stracciatella,0,0,1,9932
69,Arthur,Ford,171.77,Italy,Vanilla,0,0,1,3133
70,Mary,Fernandez,164.03,Sweden,Chocolate,0,1,0,4562
71,Jonathon,Vazquez,155.0,Germany,Strawberry,0,2,1,10655
72,Devin,Powers,175.92,Finland,Strawberry,1,0,0,13672
73,David,Lopez,170.2,France,Strawberry,1,0,0,5552
74,Jeffrey,Finley,177.04,Norway,Strawberry,1,1,0,3700
75,Kevin,Burton,186.74,France,Strawberry,0,0,1,11218
76,Connie,Montgomery,172.7,Australia,Stracciatella,0,5,0,9040
77,Misty,Vazquez,174.43,USA,Strawberry,0,1,0,10381
78,Monica,Acosta,163.03,Germany,Strawberry,1,1,0,9985
79,Brett,Wilson,162.01,UK,Chocolate,0,0,0,8395
80,Amanda,Lin,157.87,Australia,Vanilla,1,2,0,10497
81,Craig,Colon,157.58,Sweden,Pistachio,1,1,0,9914
82,Monica,Macias,157.87,Denmark,Chocolate,0,1,1,9663
83,Kevin,Melton,157.5,Sweden,Chocolate,0,5,0,11919
84,Keith,Cooke,179.76,USA,Pistachio,0,0,0,8948
85,Julian,Santos,166.91,Germany,Mint,0,0,0,4265
86,Molly,Kline,185.44,Denmark,Chocolate,1,1,0,9932
87,Frederick,Mcmahon,179.84,China,Stracciatella,1,2,0,9543
88,Misty,Cummings,157.5,Brazil,Mint,0,0,0,6710
89,Phyllis,Watson,166.59,Finland,Strawberry,0,2,1,5950
90,Anna,Ramsey,165.01,UK,Strawberry,1,0,0,3411
91,Steven,Frank,167.66,Japan,Strawberry,1,0,0,7890
92,Dennis,Warren,153.77,USA,Strawberry,0,7,0,12220
93,Brandy,Herman,171.53,Finland,Stracciatella,0,2,0,2224
94,Shannon,Cox,166.33,Finland,Vanilla,0,1,1,8009
95,Austin,French,177.08,Australia,Chocolate,0,0,0,9876
96,Cristina,Mcmahon,172.41,Germany,Chocolate,0,0,0,5815
97,Kimberly,Velez,168.49,Denmark,Stracciatella,1,4,0,6426
98,Kimberly,Meyers,178.94,France,Vanilla,0,1,0,3364
99,Monica,Weaver,182.08,Japan,Vanilla,0,1,0,11315
100,Tara,Reed,180.85,USA,Chocolate,1,2,1,4708
101,Kim,Mcdaniel,149.47,USA,Vanilla,1,2,0,7879
102,Frederick,Powers,166.33,France,Chocolate,1,1,1,10784
103,Vincent,Powers,166.33,Denmark,Strawberry,0,1,1,3091
104,Sherry,Walters,171.62,USA,Chocolate,0,1,0,7499
105,Isaac,Poole,178.94,France,Mint,1,0,0,5554
106,Carlos,Hartman,177.08,Finland,Stracciatella,0,4,0,5007
107,Jamie,Ross,176.3,Brazil,Strawberry,1,0,0,7520
108,Cole,Howard,175.4,USA,Strawberry,1,1,0,7608
109,Tara,Dorsey,156.31,Sweden,Stracciatella,0,1,0,4322
110,Autumn,Fletcher,167.16,Australia,Chocolate,0,0,0,6224
111,Veronica,Hess,159.2,Japan,Strawberry,1,0,0,8494
112,Steven,Frank,172.05,Germany,Mint,0,0,1,8430
113,David,Ortiz,163.46,Italy,Vanilla,0,2,0,8733
114,David,Montes,174.36,Canada,Vanilla,1,2,0,8013
115,Nancy,Cox,166.53,Denmark,Chocolate,0,1,0,10350
116,Bruce,Powell,173.47,France,Chocolate,1,0,0,10784
117,Collin,Tucker,169.33,Australia,Stracciatella,0,0,1,8574
118,Mason,Pearson,178.06,Japan,Stracciatella,0,3,0,13672
119,Kayla,Nichols,174.37,Brazil,Chocolate,1,1,0,4521
120,Micheal,Ayers,179.43,Canada,Chocolate,1,2,0,7467
121,Francisco,Esparza,176.3,Denmark,Mint,0,2,0,4594
122,Olivia,Hutchinson,165.52,Denmark,Stracciatella,0,0,1,9676
123,Shannon,Cooke,149.32,Sweden,Chocolate,1,3,1,10146
124,Edgar,Gibson,168.15,Germany,Stracciatella,0,1,1,4634
125,Tammy,Chapman,167.86,China,Mint,1,1,1,6978
126,Jimmy,Sanders,161.53,France,Pistachio,0,2,1,2283
127,Dennis,Weaver,172.54,France,Stracciatella,0,1,0,8078
128,Jay,Dorsey,169.11,Canada,Chocolate,0,1,0,10503
129,Keith,Mcdaniel,184.06,Finland,Mint,1,0,0,4871
130,Andrew,Allison,186.74,China,Strawberry,1,7,0,4708
131,Kevin,White,158.83,USA,Pistachio,0,0,0,2963
132,Frederick,Reynolds,177.59,USA,Mint,0,5,0,10815
133,Phyllis,Cooke,162.42,Denmark,Pistachio,0,1,0,9048
134,Vanessa,Scott,189.82,France,Vanilla,0,1,0,7487
135,Derrick,Johnson,185.56,China,Chocolate,0,0,1,8080
136,Misty,Huynh,181.86,Norway,Pistachio,0,3,0,9748
137,Suzanne,Watson,174.62,Denmark,Chocolate,0,1,0,11068
138,Dillon,Bennett,171.53,Germany,Strawberry,1,0,0,9162
139,John,Barry,164.45,Norway,Vanilla,0,1,0,10095
140,Marcia,White,167.71,USA,Chocolate,0,0,0,7489
141,Wendy,Petty,175.62,Norway,Stracciatella,1,1,1,3580
142,Charlene,Norris,177.42,Norway,Mint,0,2,0,8098
143,Blake,Walters,172.23,Japan,Vanilla,1,6,0,10588
144,Gabriel,Esparza,179.68,Sweden,Strawberry,1,0,0,10655
145,Crystal,Esparza,172.01,Norway,Stracciatella,0,0,1,7650
146,Alexandra,Raymond,185.44,USA,Stracciatella,0,5,0,1836
147,Mark,Robles,159.84,Denmark,Strawberry,0,3,0,7460
148,Andrew,Clayton,178.07,Denmark,Mint,0,0,0,7664
149,Lauren,Williams,167.65,Japan,Mint,0,4,0,5586
150,Tracey,Andersson,158.83,Canada,Vanilla,0,4,0,6149
151,Cory,Colon,182.11,Germany,Stracciatella,0,0,0,6379
152,Lauren,Arellano,179.95,Brazil,Chocolate,0,0,0,10758
153,Noah,Vazquez,165.09,Japan,Pistachio,0,0,0,7894
154,Shannon,Gibson,186.53,France,Vanilla,0,1,0,6388
155,Anna,Holland,179.95,Sweden,Pistachio,1,7,0,8080
156,Vanessa,Page,161.36,Germany,Stracciatella,0,2,0,1836
157,George,Hood,168.82,UK,Stracciatella,0,0,1,6954
158,Amy,Huber,179.08,Brazil,Mint,1,4,0,6571
159,Micheal,Saunders,170.12,Finland,Strawberry,0,0,0,12362
160,Jeffrey,Reed,186.34,Brazil,Vanilla,1,4,0,14969
161,Theodore,Saunders,186.93,Italy,Strawberry,0,3,1,7489
162,Crystal,Dougherty,162.04,USA,Stracciatella,0,1,0,6066
163,Brent,Fowler,173.47,UK,Strawberry,0,0,0,11016
164,Jamie,Raymond,179.76,Brazil,Mint,1,0,0,5797
165,Veronica,Miles,161.03,Brazil,Stracciatella,1,5,0,5971
166,John,Thomas,171.35,Denmark,Stracciatella,0,0,0,5833
167,Jonathon,Farrell,181.06,Japan,Mint,0,5,0,14969
168,Connie,Moore,169.74,Italy,Pistachio,0,3,0,11370
169,Abigail,Newman,171.83,Japan,Strawberry,0,4,0,6250
170,Randall,Choi,158.74,Canada,Pistachio,0,5,0,7440
171,Bernard,Davenport,192.73,Italy,Mint,1,1,0,5776
172,Frederick,Robles,182.35,Australia,Mint,0,1,0,7813
173,Andrew,Roth,172.04,Denmark,Vanilla,1,7,0,9061
174,Heidi,Coleman,162.42,Brazil,Vanilla,0,0,1,11006
175,Alexandra,Holland,150.27,Australia,Pistachio,1,3,0,8001
176,Lauren,Booth,169.74,Denmark,Mint,0,2,0,8998
177,Alexander,Dorsey,157.5,UK,Chocolate,0,0,0,9748
178,Julie,Hartman,166.33,Sweden,Strawberry,1,4,0,4708
179,Jean,White,185.76,Finland,Stracciatella,0,0,0,3700
180,Kim,Jefferson,166.4,USA,Stracciatella,0,3,0,8042
181,Kristina,Hernandez,162.07,Norway,Pistachio,0,1,0,5045
182,Micheal,Burgess,162.01,Japan,Mint,1,3,1,12220
183,Bobby,Miller,169.78,Australia,Stracciatella,1,3,0,6344
184,Sue,Mccarthy,182.62,China,Strawberry,0,4,0,10815
185,Shannon,Sexton,176.3,Brazil,Chocolate,0,1,0,9061
186,Olivia,Cummings,157.48,Germany,Stracciatella,0,0,0,4479
187,Meredith,Serrano,172.99,Brazil,Strawberry,1,0,1,9119
188,Monique,Taylor,166.47,Denmark,Chocolate,1,4,0,6473
189,Cameron,Hutchinson,169.78,Canada,Strawberry,1,2,0,5070
190,Blake,Wolfe,181.68,Italy,Chocolate,0,2,0,11186
191,Bethany,Dorsey,170.13,Germany,Pistachio,1,0,0,7611
192,Heidi,Davenport,159.98,Canada,Strawberry,0,1,1,5524
193,Laurie,Chaney,172.01,Norway,Stracciatella,0,2,0,7213
194,Brianna,Fowler,147.37,Brazil,Strawberry,1,0,1,3411
195,Heather,Thomas,161.87,Sweden,Vanilla,1,1,1,12702
196,Melanie,Velez,179.8,Norway,Chocolate,0,0,0,7865
197,Margaret,White,178.65,USA,Mint,1,3,0,12362
198,Victoria,Haynes,186.53,Australia,Stracciatella,0,3,0,5432
199,Mary,Gomez,184.76,USA,Chocolate,0,0,1,6559
200,Edgar,Lin,177.15,Brazil,Pistachio,1,0,0,9952
201,Joan,Dorsey,159.98,Japan,Stracciatella,0,0,0,8377
202,Jeanette,Durham,166.4,China,Mint,0,2,1,11068
203,Vincent,Perkins,170.84,Canada,Strawberry,0,2,0,5418
204,Brent,Ramirez,169.06,France,Strawberry,1,3,0,7179
205,Suzanne,Austin,184.06,Brazil,Vanilla,1,1,0,11432
206,Connie,Foster,155.07,Denmark,Pistachio,1,0,0,18133
207,Andrew,Boyle,183.96,China,Chocolate,1,7,0,9663
208,Heather,Williams,177.54,Norway,Pistachio,0,3,0,5104
209,Calvin,Sutton,147.37,France,Vanilla,0,0,0,10225
210,Alicia,Acosta,169.02,France,Chocolate,0,1,0,2323
211,Jimmy,Jacobs,176.21,Japan,Mint,0,0,0,7608
212,Alicia,Ortega,176.87,Germany,Strawberry,0,0,1,13672
213,Suzanne,Brown,147.37,Italy,Pistachio,1,2,0,8735
214,Suzanne,Collier,170.6,Australia,Vanilla,1,4,1,14969
215,Debbie,Jefferson,171.16,Norway,Mint,0,3,1,12096
216,Sue,Huynh,181.86,Brazil,Chocolate,1,2,0,7520
217,Alexandra,Holt,171.53,Denmark,Mint,1,0,0,12040
218,Wendy,Huynh,162.79,Finland,Strawberry,0,4,0,4708
219,Robin,Mann,177.02,Italy,Stracciatella,0,4,0,4846
220,Rodney,Fletcher,157.22,UK,Chocolate,0,4,1,5928
221,Sue,Fletcher,157.5,USA,Chocolate,0,1,0,7440
222,Laura,Colon,137.84,Canada,Stracciatella,1,3,0,7813
223,Misty,Buck,164.52,Norway,Pistachio,0,1,0,9543
224,Blake,Bell,166.92,Japan,Chocolate,1,0,1,12040
225,Autumn,Huynh,165.52,Sweden,Mint,0,5,0,8955
226,Margaret,Holland,156.97,Australia,Mint,1,3,0,8887
227,Kenneth,Mills,176.11,Sweden,Stracciatella,0,1,0,8733
228,Eddie,Finley,171.16,Denmark,Mint,1,2,0,9133
229,Margaret,Powell,173.71,China,Chocolate,0,0,0,3443
230,Frederick,Poole,176.3,USA,Chocolate,0,0,0,11822
231,Betty,Sanders,170.3,Brazil,Vanilla,0,0,0,11370
232,Ann,Cummings,174.62,Sweden,Stracciatella,0,2,0,7015
233,Joan,Bryan,163.63,Denmark,Chocolate,1,3,0,11068
234,Brianna,Melton,169.74,Denmark,Vanilla,0,4,0,11519
235,Jennifer,Huynh,181.54,Australia,Strawberry,0,0,0,14025
236,Francisco,Chan,175.02,Finland,Strawberry,1,6,0,7520
237,Edgar,Herrera,171.77,Italy,Vanilla,1,2,0,9952
238,Amy,Acosta,172.63,Finland,Pistachio,1,1,0,9379
239,Cory,Boyle,160.35,Italy,Mint,1,4,0,10655
240,Anita,Davila,186.09,Sweden,Mint,1,3,0,1000
241,Ellen,Hudson,145.04,Sweden,Stracciatella,0,0,1,5524
242,Richard,Cline,157.35,France,Stracciatella,1,2,1,9282
243,Betty,Contreras,172.63,Canada,Stracciatella,0,5,0,13026
244,Adam,Fowler,168.65,Denmark,Chocolate,0,0,1,4326
245,Katie,Boyle,171.83,Japan,Mint,0,3,0,9815
246,Kara,Reed,170.25,Norway,Pistachio,0,2,0,6168
247,Mary,Walters,171.53,USA,Pistachio,1,5,0,5637
248,Amber,Taylor,189.82,Canada,Strawberry,1,4,0,6820
249,Cole,Arellano,141.83,Denmark,Chocolate,0,0,0,7489
250,Adrian,Brooks,172.23,France,Pistachio,0,0,0,6388
251,Connie,Mccoy,179.8,Italy,Strawberry,1,2,0,11231
252,Melanie,Booth,162.06,France,Chocolate,0,0,0,11370
253,Courtney,Castro,165.82,Brazil,Strawberry,1,5,1,10921
254,Andrew,Moyer,167.66,Germany,Stracciatella,1,0,0,10655
255,Anthony,Morton,174.86,Japan,Mint,1,5,0,6484
256,Trevor,Jefferson,158.77,Denmark,Strawberry,0,0,0,9379
257,Joan,Bryan,189.68,USA,Stracciatella,0,0,1,9915
258,Bernard,Fox,181.5,Italy,Pistachio,1,1,0,3671
259,Joan,Jefferson,174.77,Italy,Strawberry,1,1,0,9411
260,Jamie,Walters,177.54,Italy,Chocolate,1,1,1,12702
261,Adrian,Huynh,170.85,Finland,Stracciatella,0,0,1,12370
262,Laurie,Mack,165.79,France,Chocolate,1,0,0,8080
263,Tyler,Sparks,162.25,Sweden,Pistachio,1,1,0,9048
264,Tracey,Roberts,161.53,USA,Pistachio,1,0,0,8887
265,Olivia,Williams,170.83,Canada,Vanilla,0,2,1,5554
266,Gerald,Vazquez,182.08,Japan,Strawberry,0,2,0,3553
267,Kim,Espinoza,179.84,Italy,Strawberry,0,2,0,3301
268,Tracey,Powers,166.58,Norway,Vanilla,0,4,1,7558
269,Kara,Hartman,158.19,Denmark,Stracciatella,0,4,0,9162
270,George,Fernandez,171.79,Germany,Mint,0,0,0,7608
271,Richard,Foster,173.47,Finland,Strawberry,1,3,0,9815
272,Theodore,Oconnell,175.62,Germany,Vanilla,0,0,0,2597
273,William,Ayers,169.78,France,Chocolate,1,6,0,7160
274,Shawn,Chapman,179.95,France,Chocolate,1,1,0,9914
275,Misty,Huerta,167.5,China,Strawberry,0,0,1,5170
276,Abigail,Gibson,165.94,China,Chocolate,0,4,1,6388
277,Adrian,Ford,180.87,Italy,Chocolate,0,5,0,6571
278,Adam,Davila,166.33,Japan,Stracciatella,0,2,0,12040
279,Edgar,Barajas,170.84,Brazil,Pistachio,0,0,0,10588
280,Vanessa,Bailey,179.76,Australia,Stracciatella,0,2,1,8463
281,Olivia,Dorsey,171.83,Germany,Mint,0,3,1,6066
282,Edgar,Horn,166.33,Germany,Mint,0,0,0,6250
283,Lauren,Chan,160.05,Brazil,Stracciatella,0,1,0,3091
284,Stacey,Winters,165.57,USA,Chocolate,0,1,1,9498
285,Miguel,Brooks,175.49,Norway,Stracciatella,1,0,1,11328
286,Jeffrey,Winters,173.18,Japan,Vanilla,1,1,1,8055
287,Melanie,Hernandez,165.3,Norway,Stracciatella,0,2,0,11016
288,Micheal,Norton,169.85,Canada,Pistachio,1,2,0,7520
289,Carmen,Dougherty,177.42,Norway,Pistachio,0,3,0,10307
290,Julie,Santos,169.52,USA,Strawberry,1,0,0,3700
291,Bernard,Herrera,155.0,Finland,Stracciatella,0,0,0,6698
292,Derrick,Cummings,164.67,France,Chocolate,1,3,0,5022
293,Kimberly,Allen,182.05,UK,Vanilla,0,3,1,3763
294,Brianna,Brooks,164.72,Brazil,Vanilla,0,0,1,11518
295,Wesley,Mendoza,169.13,Finland,Pistachio,1,2,0,12567
296,Lauren,Chavez,169.44,Australia,Vanilla,0,3,0,3051
297,Jay,Davila,194.26,Canada,Pistachio,1,0,0,10499
298,Bethany,Rowe,163.83,USA,Mint,0,3,0,10592
299,Brianna,Barajas,160.05,France,Stracciatella,0,1,0,9381
300,Craig,Roberts,185.44,UK,Vanilla,0,7,0,9133
301,Kevin,Walters,188.26,Canada,Strawberry,0,4,0,2062
302,Alexandra,Tucker,192.01,USA,Mint,1,2,1,9834
303,Patty,Fowler,164.45,Norway,Vanilla,0,1,1,12720
304,Theodore,Watson,169.02,China,Strawberry,1,0,0,6694
305,Tamara,Miles,172.54,Norway,Vanilla,0,3,0,3646
306,Kelly,Booth,164.14,USA,Vanilla,1,2,0,10589
307,Jonathon,Buck,157.22,USA,Strawberry,1,0,0,9756
308,George,Moyer,172.8,Denmark,Vanilla,0,3,0,7554
309,Connie,Lang,174.11,France,Pistachio,1,2,0,2244
310,Sue,Herrera,161.04,Finland,Chocolate,1,1,0,10588
311,Maria,Shaw,166.53,Norway,Strawberry,0,4,0,6379
312,Cory,Keith,163.46,USA,Stracciatella,0,5,0,6425
313,Dillon,Chaney,180.87,Australia,Pistachio,1,4,0,8501
314,Suzanne,Woodward,164.67,Finland,Mint,0,3,1,9915
315,Rachel,Gonzalez,177.54,Brazil,Chocolate,1,1,0,7489
316,Melinda,Stone,159.84,UK,Chocolate,0,0,0,5575
317,Edgar,Fisher,184.5,USA,Strawberry,1,0,0,14654
318,Francis,Rogers,170.25,Sweden,Strawberry,0,1,0,3799
319,Ruth,Barajas,171.77,Sweden,Chocolate,0,0,1,5524
320,Kristy,Chapman,176.21,UK,Vanilla,0,1,0,5104
321,Lars,Gonzalez,163.46,Sweden,Chocolate,0,7,0,6210
322,Autumn,Farrell,176.11,France,Chocolate,1,1,0,10655
323,Michael,Perkins,168.83,Finland,Strawberry,1,2,0,10655
324,Amy,Kline,165.94,Germany,Chocolate,0,0,0,6019
325,Ruben,Davila,161.77,Denmark,Pistachio,1,2,0,8642
326,Jared,David,146.74,USA,Pistachio,1,3,0,3646
327,Adam,Mendoza,171.62,Canada,Strawberry,1,0,0,3194
328,Francisco,Mccoy,182.74,Germany,Vanilla,1,3,0,11489
329,Theresa,Fletcher,169.14,China,Pistachio,1,3,1,10548
330,Mason,May,183.36,Germany,Chocolate,1,1,1,9899
331,Suzanne,Walters,164.68,France,Stracciatella,1,0,0,12702
332,Vincent,Mckinney,155.79,France,Chocolate,0,1,0,9134
333,Austin,Stone,173.4,Canada,Strawberry,0,1,0,3737
334,Austin,Castro,158.08,USA,Pistachio,0,2,0,13092
335,Brianna,Harrell,179.91,Denmark,Stracciatella,0,0,0,13274
336,Debra,Austin,179.76,Norway,Vanilla,0,5,0,10095
337,Meredith,Reed,160.18,Denmark,Strawberry,1,1,1,9592
338,Anita,Huynh,164.88,Brazil,Mint,0,0,1,8500
339,Alexander,Bennett,155.0,UK,Chocolate,1,1,0,9173
340,Mark,Mendez,159.98,Denmark,Chocolate,1,0,0,6493
341,Tracey,Leon,158.56,Norway,Vanilla,1,1,1,11661
342,Veronica,Roberts,161.25,Canada,Pistachio,0,3,0,4362
343,Monica,West,177.08,China,Mint,0,0,1,8874
344,Kim,Allison,176.3,USA,Mint,1,6,0,7558
345,Jack,Bailey,173.71,Sweden,Stracciatella,0,1,0,5162
346,Brent,Colon,153.38,Sweden,Vanilla,0,1,1,4849
347,Tammy,Weber,176.11,Brazil,Chocolate,1,1,0,9543
348,Tamara,Rangel,169.14,Japan,Stracciatella,1,0,1,4521
349,Calvin,Jones,163.03,Australia,Chocolate,0,3,0,7650
350,Debra,Sutton,159.84,Italy,Chocolate,0,0,0,7369
351,Dennis,Mcmahon,155.79,USA,Stracciatella,1,4,0,6241
352,Jonathon,Tucker,168.89,USA,Mint,0,1,0,11432
353,John,Church,179.76,Norway,Stracciatella,0,1,0,13175
354,Michele,Hartman,156.76,Australia,Strawberry,0,1,0,9048
355,Dawn,Weaver,162.06,USA,Vanilla,0,0,0,8902
356,Kim,Schneider,175.41,UK,Strawberry,1,1,0,8098
357,Miguel,Dorsey,157.5,Finland,Pistachio,1,4,0,3051
358,Brandy,Dougherty,176.3,Sweden,Vanilla,0,2,1,4606
359,Miranda,Watson,161.07,Japan,Vanilla,0,0,0,6315
360,Alicia,Acosta,186.61,Norway,Vanilla,0,2,0,10588
361,Anita,Church,168.89,USA,Vanilla,0,0,0,11661
362,Steven,Rogers,157.22,Finland,Strawberry,0,2,0,10937
363,Katie,Stone,164.67,Brazil,Stracciatella,1,1,0,4562
364,Suzanne,May,175.49,UK,Vanilla,1,2,0,12720
365,Andrew,Rowland,169.43,Italy,Vanilla,0,3,0,5524
366,Ruben,Huynh,171.79,Italy,Stracciatella,1,0,0,7448
367,Katie,Weaver,176.21,Sweden,Mint,0,1,0,2726
368,Devin,Adams,157.22,Germany,Strawberry,0,3,0,6820
369,Laurie,Munoz,165.3,Finland,Mint,1,0,0,12649
370,Betty,Watson,165.33,USA,Stracciatella,0,3,0,9061
371,Blake,Johnson,164.68,Germany,Vanilla,0,2,0,9602
372,Hector,Ramirez,151.3,Canada,Vanilla,1,3,1,2955
373,Mark,Mack,164.22,USA,Pistachio,0,7,1,6473
374,Laurie,David,171.83,Sweden,Stracciatella,1,2,0,9040
375,Crystal,Gordon,168.65,UK,Mint,0,3,0,12720
376,Katie,Turner,169.14,Canada,Mint,1,0,0,4769
377,Edgar,Cummings,175.49,Norway,Stracciatella,0,1,0,9429
378,Stacey,Robles,151.26,Denmark,Stracciatella,0,1,0,12768
379,Theresa,Buck,175.49,USA,Chocolate,0,1,1,3671
380,Brianna,Ortega,172.54,Denmark,Pistachio,1,3,0,9543
381,Calvin,Oconnell,179.95,Australia,Pistachio,0,1,0,9411
382,Jean,Reed,163.46,France,Mint,0,0,1,7015
383,Heather,Downs,185.75,Germany,Stracciatella,0,5,1,5515
384,Clinton,Gordon,161.53,Germany,Stracciatella,0,5,0,9914
385,Andrew,Lin,160.05,Brazil,Pistachio,1,3,0,5535
386,Jimmy,Ford,168.26,Norway,Pistachio,0,1,1,3799
387,Monica,Shields,166.35,Germany,Mint,1,0,0,4635
388,Gerald,Ross,180.87,USA,Pistachio,0,0,0,6957
389,Michael,Griffith,177.54,Brazil,Chocolate,0,0,0,8078
390,Phyllis,Holland,175.95,Italy,Chocolate,0,6,0,5524
391,Mark,Moyer,159.83,Denmark,Stracciatella,0,1,1,5776
392,Francisco,Adams,165.01,Norway,Pistachio,1,0,0,7157
393,Dorothy,King,153.38,Canada,Vanilla,0,1,0,9763
394,Edgar,Chan,155.79,France,Pistachio,1,2,0,5524
395,Brent,Gordon,177.54,USA,Chocolate,0,2,0,9026
396,Leah,Moyer,170.3,Germany,Strawberry,0,0,0,7608
397,Kimberly,Reed,160.05,France,Strawberry,0,7,1,7015
398,Autumn,Vazquez,164.95,China,Strawberry,1,1,0,9756
399,Andrew,Chapman,166.33,Germany,Stracciatella,1,1,0,5420
400,Jeffrey,French,182.62,France,Stracciatella,0,2,0,10624
401,Phyllis,Perkins,149.38,Denmark,Strawberry,0,4,0,3971
402,Julie,Raymond,169.56,UK,Strawberry,0,2,0,3194
403,Cindy,Colon,186.61,Italy,Stracciatella,0,0,0,4264
404,Phillip,Lawson,176.2,Norway,Mint,0,0,0,10655
405,Frederick,Huerta,179.64,Denmark,Vanilla,0,3,0,6066
406,Jeffrey,Roberts,160.35,Finland,Pistachio,0,0,1,9162
