,First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
137,Gina,Hardin,173.11,Norway,Strawberry,1,3,0,3204.0
138,Jacob,Gonzalez,155.27,Finland,Vanilla,0,0,1,6860.0
139,Johnny,Krause,156.44,Canada,Chocolate,1,6,0,14422.0
140,Theodore,Chandler,180.15,Italy,Chocolate,1,4,1,7421.0
141,Samuel,Burgess,194.3,Norway,Stracciatella,1,5,0,11872.0
142,Alexa,Lozano,149.01,Brazil,Chocolate,0,7,0,4770.0
143,Rodney,Carter,196.15,UK,Chocolate,1,4,0,16255.0
144,Cheyenne,Lara,145.9,Germany,Vanilla,1,9,0,12814.0
145,Gina,Caldwell,156.23,Denmark,Strawberry,0,3,1,17172.0
146,Zachary,Mcclain,165.58,Germany,Stracciatella,1,8,1,10985.0
147,Noah,Franklin,159.26,Canada,Vanilla,1,0,1,18689.0
148,Miranda,Tucker,138.14,Sweden,Pistachio,1,8,0,2637.0
149,Alan,Morales,148.63,Denmark,Stracciatella,1,3,1,9679.0
150,Patricia,Gill,199.54,Brazil,Pistachio,1,0,0,7151.0
151,Lawrence,Bishop,180.39,Brazil,Stracciatella,0,4,1,6270.0
152,Daniel,Ross,165.76,Finland,Pistachio,0,7,0,7878.0
153,Nina,Harper,176.32,Canada,Pistachio,0,0,0,1885.0
154,Janet,Gross,200.99,Brazil,Vanilla,0,9,1,14104.0
155,Troy,Cervantes,207.54,Denmark,Vanilla,1,0,0,15836.0
156,Jacob,French,140.79,Italy,Chocolate,1,8,1,10937.0
157,Raven,Copeland,196.79,Norway,Chocolate,0,9,1,2781.0
158,Cynthia,Wiggins,136.09,Germany,Stracciatella,1,2,0,3914.0
159,Dana,Peterson,194.1,Italy,Vanilla,0,0,0,18390.0
160,Dakota,Rivera,166.88,Australia,Stracciatella,0,1,0,11921.0
161,Catherine,Melendez,151.01,Germany,Pistachio,1,2,0,11640.0
162,Gordon,Bridges,183.9,USA,Vanilla,0,5,0,16833.0
163,Pamela,Anderson,206.33,China,Mint,1,5,0,9315.0
164,Krista,Mack,159.74,Denmark,Stracciatella,0,2,1,3532.0
165,Drew,Cortez,160.64,Brazil,Pistachio,1,3,0,18856.0
166,Juan,Lin,186.58,Australia,Mint,0,5,0,13854.0
167,Brandi,Faulkner,204.2,Australia,Vanilla,0,4,0,6724.0
168,Holly,Massey,197.56,Sweden,Vanilla,1,1,0,11332.0
169,Richard,Craig,184.06,France,Chocolate,1,9,0,18490.0
170,Donald,Gordon,200.1,Sweden,Chocolate,0,4,1,8399.0
171,Mckenzie,Bates,151.89,China,Mint,1,9,0,1752.0
172,Allison,Quinn,180.64,Canada,Pistachio,0,0,0,12958.0
173,Gene,Snow,169.85,Italy,Strawberry,0,2,0,5153.0
174,Denise,Gilbert,139.53,Norway,Strawberry,1,4,0,13640.0
175,Marissa,Cherry,195.27,Norway,Stracciatella,1,5,0,12287.0
176,Hannah,Daniel,207.0,Australia,Chocolate,0,0,1,5450.0
177,Kaitlyn,Cain,167.61,China,Pistachio,1,0,0,11680.0
178,Ryan,Holloway,152.59,Finland,Stracciatella,1,8,0,5301.0
179,Cassandra,Zimmerman,195.84,France,Strawberry,1,2,1,9525.0
180,Karina,Carr,164.61,Germany,Stracciatella,1,8,0,3508.0
181,Brittney,Mcknight,146.93,UK,Chocolate,0,4,1,1231.0
182,Cynthia,Zhang,171.87,Brazil,Pistachio,1,1,0,17673.0
183,Judy,Bolton,197.45,Australia,Vanilla,0,2,0,7008.0
184,Yesenia,Mendez,135.36,Japan,Stracciatella,0,8,1,6197.0
185,Caleb,Cox,195.06,Finland,Pistachio,1,2,0,18291.0
186,Darren,Strong,203.35,Canada,Stracciatella,0,5,1,2619.0
187,Harry,Cook,142.43,Japan,Chocolate,0,5,1,2589.0
188,Greg,Holt,151.93,Japan,Pistachio,0,5,0,10264.0
189,Wanda,Evans,170.02,Italy,Vanilla,1,2,0,15766.0
190,Juan,Sparks,205.08,Sweden,Vanilla,0,1,0,1464.0
191,Samuel,Shepard,177.8,Brazil,Pistachio,1,1,0,6718.0
192,Audrey,Zamora,207.37,Germany,Vanilla,1,9,0,17115.0
193,Samantha,Heath,148.21,USA,Vanilla,0,5,0,14179.0
194,James,Rice,177.87,UK,Strawberry,1,2,1,9293.0
195,Alexandra,Faulkner,153.4,Brazil,Pistachio,0,2,0,4790.0
196,Stephen,Leonard,159.43,Brazil,Chocolate,1,4,0,2064.0
197,Brianna,Grant,147.48,UK,Pistachio,0,3,0,3791.0
198,Gordon,Poole,197.33,Germany,Stracciatella,1,3,0,3546.0
199,Tanya,Carter,190.15,Japan,Strawberry,1,0,0,17070.0
200,Kaitlyn,Schmidt,166.38,USA,Pistachio,0,0,0,18906.0
201,Allison,Hartman,179.76,Germany,Strawberry,1,1,0,2543.0
202,Maria,Nichols,196.66,Norway,Vanilla,1,4,0,8031.0
203,Alejandra,Tucker,170.32,UK,Chocolate,0,4,0,13804.0
204,Brianna,Palmer,146.32,Canada,Chocolate,1,9,0,1124.0
205,Alejandra,Freeman,201.82,Sweden,Mint,1,0,0,6430.0
206,Hector,Castillo,187.74,Sweden,Stracciatella,1,6,0,11892.0
207,Ruben,Simmons,137.97,Canada,Stracciatella,0,5,0,9045.0
208,Dawn,Wu,137.66,USA,Pistachio,1,5,0,8907.0
209,Kenneth,Wu,190.58,Sweden,Strawberry,1,0,0,10105.0
210,Kyle,Ross,149.71,Germany,Vanilla,1,2,0,2694.0
211,Desiree,Bender,141.03,Finland,Chocolate,1,4,1,9983.0
212,Timothy,Rodriguez,165.87,Japan,Mint,0,7,0,16547.0
213,Sheri,Anderson,171.02,Sweden,Mint,0,9,0,15557.0
214,Cheryl,Mueller,145.32,Japan,Strawberry,1,0,0,12513.0
215,Raymond,Cantrell,200.71,UK,Chocolate,0,4,1,3434.0
216,Benjamin,Mcclain,166.41,Australia,Chocolate,1,2,0,17460.0
217,Jenny,Thomas,194.29,Canada,Strawberry,0,3,1,6313.0
218,Jerry,Underwood,152.17,Denmark,Stracciatella,1,3,0,5989.0
219,Brent,Hicks,147.78,UK,Strawberry,0,2,1,8231.0
220,Jeanne,Bridges,150.69,Italy,Mint,1,7,0,13649.0
221,Judy,Graham,199.13,Brazil,Mint,1,0,0,18421.0
222,Wanda,Robertson,206.75,Brazil,Mint,0,4,0,6390.0
223,Craig,Garner,142.4,France,Chocolate,1,6,0,6238.0
224,Bonnie,Rojas,173.01,Sweden,Vanilla,1,1,0,1024.0
225,Karla,Long,148.85,UK,Pistachio,1,3,0,3973.0
226,Veronica,Mendoza,201.45,USA,Pistachio,0,6,0,8209.0
227,Dominique,Sullivan,141.71,Japan,Pistachio,0,5,1,15575.0
228,Janice,Armstrong,187.31,UK,Chocolate,0,1,1,9248.0
229,Shelly,Holloway,196.8,Japan,Mint,1,2,0,12342.0
230,Briana,Moody,135.03,USA,Mint,1,0,1,4746.0
231,Lee,Pineda,135.41,Germany,Mint,1,1,1,3547.0
232,Jenny,Gaines,186.37,UK,Stracciatella,1,8,1,10592.0
233,William,Boyle,178.07,Denmark,Vanilla,1,2,0,14586.0
234,Jay,Pratt,186.9,UK,Pistachio,1,3,0,12848.0
235,Theodore,Cantrell,192.45,Japan,Stracciatella,1,5,1,1726.0
236,Francisco,Lang,204.71,UK,Stracciatella,1,8,1,8785.0
237,Monica,Hudson,178.93,Canada,Chocolate,0,0,0,16417.0
238,Rachel,Erickson,136.22,UK,Vanilla,0,4,0,2962.0
239,Molly,Irwin,197.17,Finland,Mint,1,2,1,10962.0
240,Nathaniel,Vaughn,182.72,Finland,Strawberry,0,5,0,17390.0
241,Charles,Zimmerman,196.54,France,Stracciatella,0,2,0,2971.0
242,Jerry,Howard,177.91,Australia,Pistachio,0,8,1,1434.0
243,Kristin,Briggs,176.73,UK,Chocolate,1,2,1,3078.0
244,David,Shaw,154.4,Norway,Stracciatella,1,5,0,9614.0
245,Manuel,Walters,167.49,Norway,Pistachio,0,3,0,5487.0
246,Candice,Marsh,146.94,UK,Pistachio,0,4,0,8296.0
247,Dean,Valdez,179.77,Germany,Stracciatella,0,7,1,10248.0
248,Gilbert,Mercer,149.27,USA,Vanilla,1,5,0,4906.0
249,Marilyn,Gordon,180.32,Canada,Stracciatella,0,5,0,9200.0
250,Patricia,Odonnell,199.13,USA,Pistachio,0,6,0,9446.0
251,Jennifer,Harmon,200.94,Brazil,Vanilla,0,9,0,9027.0
252,Katelyn,Costa,158.28,UK,Stracciatella,0,8,1,15947.0
253,Xavier,Garner,166.99,USA,Strawberry,0,0,0,14971.0
254,Henry,Robertson,145.64,Japan,Chocolate,1,8,1,8058.0
255,Cameron,Weaver,193.17,Germany,Vanilla,1,6,0,12742.0
256,Erin,Townsend,192.03,Japan,Strawberry,0,5,1,3133.0
257,Chelsea,Myers,156.32,Germany,Vanilla,1,5,0,11754.0
258,Phillip,Wilson,163.31,Australia,Mint,0,5,1,4716.0
259,Karla,Pineda,188.82,Germany,Stracciatella,0,5,1,16370.0
260,Jared,Fuentes,177.37,France,Stracciatella,0,2,0,12349.0
261,Joshua,Walter,155.95,UK,Pistachio,1,3,0,7925.0
262,Colin,Santiago,175.72,Canada,Pistachio,1,1,0,8557.0
263,Gary,Black,180.15,Australia,Pistachio,0,4,0,3402.0
264,Drew,Henry,206.35,UK,Mint,0,0,0,18855.0
265,Bonnie,Randall,164.18,Italy,Stracciatella,0,3,0,2861.0
266,Sherry,Boyd,154.24,UK,Chocolate,1,9,1,11446.0
267,April,Lambert,188.63,Finland,Pistachio,0,1,0,5139.0
268,Gene,Mays,193.33,UK,Pistachio,0,7,0,2832.0
269,Breanna,Montgomery,168.72,Brazil,Pistachio,0,0,0,14025.0
270,Toni,Richards,149.93,Norway,Chocolate,1,9,1,10454.0
271,John,Hines,201.67,Germany,Vanilla,1,5,0,13171.0
272,Rebecca,Beck,172.65,Brazil,Vanilla,1,1,1,18789.0
273,Jeff,Zimmerman,138.69,Norway,Chocolate,1,9,1,18280.0
274,Anita,Jarvis,153.14,UK,Mint,1,0,0,15287.0
275,Paige,Sims,140.87,Sweden,Mint,0,3,0,4693.0
276,Isabella,Colon,176.06,Japan,Mint,1,7,0,19051.0
277,Bryan,Huber,163.66,Japan,Strawberry,1,1,0,16664.0
278,Zoe,Paul,134.36,Japan,Vanilla,1,1,0,14633.0
279,Jerry,Willis,136.5,Germany,Stracciatella,1,4,1,12848.0
280,Kari,Norton,159.06,Germany,Pistachio,1,8,0,3953.0
281,Regina,Calderon,165.88,Australia,Stracciatella,1,1,0,5266.0
282,Cynthia,Porter,206.62,France,Stracciatella,1,0,0,7996.0
283,James,Fuentes,201.92,Brazil,Pistachio,1,3,0,4363.0
284,Lori,Castillo,177.61,Canada,Chocolate,0,1,0,13479.0
285,Chad,Coleman,168.27,Denmark,Strawberry,1,4,1,15801.0
286,Isabella,Costa,145.15,Japan,Vanilla,0,0,1,8257.0
287,Yesenia,Ingram,163.93,Finland,Strawberry,1,5,1,11026.0
288,Rebecca,Cantu,201.03,UK,Chocolate,0,4,1,9674.0
289,Cassandra,Morris,195.29,Brazil,Pistachio,0,5,0,11339.0
290,Rebecca,Kennedy,159.85,Japan,Stracciatella,1,8,0,18964.0
291,Colin,Patterson,204.96,France,Chocolate,1,0,0,5545.0
292,Kellie,Cooper,199.1,Denmark,Vanilla,0,0,0,8039.0
293,Xavier,Chambers,207.08,Denmark,Vanilla,1,7,0,18889.0
294,Danny,Hughes,180.32,Norway,Pistachio,0,6,0,8345.0
295,Sean,Weaver,166.89,Brazil,Pistachio,1,1,0,12927.0
296,Randy,Noble,144.58,Brazil,Chocolate,0,4,0,4141.0
297,Terrence,Griffin,207.3,Denmark,Mint,0,9,1,9540.0
298,Jonathon,Green,205.09,Brazil,Pistachio,0,6,0,1082.0
299,Cassandra,Rich,135.89,France,Pistachio,1,5,0,9305.0
300,Tamara,Ware,183.87,Japan,Strawberry,0,0,1,16963.0
301,Amber,Pham,138.56,Brazil,Chocolate,0,7,0,11589.0
302,Heather,Brooks,188.73,Canada,Vanilla,0,8,0,16310.0
303,Eric,Nunez,135.88,USA,Strawberry,1,9,0,16401.0
304,Zoe,Rodriguez,205.95,Brazil,Mint,0,0,1,9497.0
305,Phillip,Wood,141.53,Norway,Mint,1,3,1,8699.0
306,Theodore,Zuniga,151.05,Australia,Pistachio,1,4,0,18602.0
307,Sara,Barron,150.97,Brazil,Chocolate,1,3,0,11118.0
308,Manuel,White,160.89,Japan,Stracciatella,0,8,0,16060.0
309,Martha,Avery,176.39,France,Stracciatella,1,2,0,8498.0
310,Mark,Sampson,145.78,Canada,Chocolate,0,1,0,9850.0
311,Kari,Brown,160.69,Denmark,Vanilla,0,2,0,17663.0
312,Katherine,Castro,142.94,Brazil,Pistachio,0,0,0,3876.0
313,Linda,Griffith,205.76,Canada,Chocolate,0,6,0,11723.0
314,Adam,Walton,190.12,Germany,Pistachio,1,0,0,4575.0
315,April,Dunn,162.76,Denmark,Mint,1,0,0,16170.0
316,Jessica,Bryant,139.25,Australia,Stracciatella,0,0,0,8107.0
317,Donna,Franklin,161.03,France,Stracciatella,1,5,0,6886.0
318,Carolyn,Eaton,195.21,France,Pistachio,0,2,0,1405.0
319,Allen,Ferguson,206.52,France,Chocolate,0,5,0,3637.0
320,Shawn,Maldonado,202.56,Finland,Stracciatella,0,8,1,11698.0
321,Alan,Zamora,192.3,Germany,Mint,1,7,1,1933.0
322,Tom,Snow,153.57,UK,Pistachio,0,3,0,2523.0
323,Martin,Gillespie,139.31,Norway,Pistachio,1,1,0,15362.0
324,Alexa,Boone,206.16,China,Mint,1,5,0,1734.0
325,Mary,Boyle,202.21,Denmark,Vanilla,1,2,0,9681.0
326,Sharon,Peters,188.73,USA,Strawberry,0,3,0,7176.0
327,Debbie,Howard,178.52,China,Mint,0,5,0,13120.0
328,Bobby,Hubbard,159.22,Germany,Vanilla,0,5,0,12646.0
329,Tricia,Drake,177.56,Denmark,Pistachio,1,8,0,14641.0
330,Sara,Weber,191.9,Denmark,Stracciatella,1,3,1,4947.0
331,Debbie,Lee,138.1,Japan,Chocolate,1,5,1,5824.0
332,Shannon,Keith,169.62,Brazil,Mint,0,5,0,5905.0
333,Colleen,Baker,205.09,Germany,Vanilla,1,9,0,12449.0
334,Stacey,Wu,184.01,Japan,Pistachio,0,0,0,17144.0
335,Cassie,Solis,188.85,China,Stracciatella,1,0,0,12548.0
336,Dominique,Gould,173.52,France,Chocolate,0,0,0,11583.0
337,Daniel,Munoz,180.82,Norway,Vanilla,0,2,0,11937.0
338,Debra,Zuniga,156.74,Denmark,Mint,1,3,0,18733.0
339,Lee,Townsend,202.5,Japan,Vanilla,0,1,1,2198.0
340,Derrick,Delgado,191.41,Denmark,Pistachio,0,8,0,13744.0
341,Carl,Moody,140.8,Brazil,Mint,1,6,0,14468.0
342,Dustin,Gomez,207.37,Canada,Strawberry,0,3,1,15285.0
343,Russell,Kennedy,183.47,Norway,Stracciatella,1,1,0,2944.0
344,Krista,Farrell,171.7,Australia,Mint,1,0,0,17637.0
345,Justin,Bell,169.07,Japan,Vanilla,1,7,0,15923.0
346,Isabella,Dean,171.72,Japan,Pistachio,1,2,1,8425.0
347,Jorge,Luna,143.67,Germany,Chocolate,0,7,0,8402.0
348,Miranda,Livingston,155.25,Brazil,Vanilla,1,0,0,4756.0
349,Isabella,Mcdaniel,207.6,Australia,Vanilla,1,4,0,11390.0
350,Julia,Anthony,159.27,Germany,Strawberry,1,4,0,5432.0
351,Trevor,Fitzgerald,202.64,France,Pistachio,1,1,0,5717.0
352,Vanessa,Frank,161.36,USA,Pistachio,1,4,0,18089.0
353,Brett,Davenport,175.79,Denmark,Pistachio,1,0,0,2389.0
354,Allen,Chambers,159.22,Denmark,Mint,0,8,1,10630.0
355,Nicholas,Kramer,152.96,Finland,Pistachio,1,2,1,9397.0
356,Adam,Leonard,189.75,Brazil,Pistachio,1,1,0,11166.0
357,Anne,Willis,143.22,Norway,Stracciatella,1,3,1,14581.0
358,Meghan,Marks,176.02,Italy,Chocolate,0,4,1,17828.0
359,Erik,Carpenter,165.93,Australia,Chocolate,1,0,0,3092.0
360,Luke,French,169.4,China,Stracciatella,1,0,0,10936.0
361,Mitchell,Benton,169.43,Brazil,Vanilla,1,0,0,6524.0
362,Aaron,Jenkins,141.89,Norway,Pistachio,1,6,0,10938.0
363,Lucas,Sosa,196.88,Australia,Stracciatella,0,1,0,8934.0
364,Andrea,Houston,157.71,USA,Vanilla,1,6,0,6938.0
365,Stephen,Leonard,142.76,Germany,Chocolate,0,7,0,12647.0
366,Teresa,Butler,164.5,Finland,Strawberry,1,5,1,19022.0
367,Kendra,Freeman,163.93,Sweden,Pistachio,1,2,0,6961.0
368,Michelle,Simmons,148.64,Norway,Stracciatella,0,1,1,13314.0
369,Jenna,Irwin,150.23,Japan,Strawberry,0,2,0,7047.0
370,Gene,Cobb,161.27,Germany,Mint,0,9,1,8819.0
371,Valerie,Christian,178.16,Japan,Chocolate,1,7,1,14257.0
372,Kayla,Hayes,149.48,UK,Mint,0,3,0,14318.0
373,Kelly,Quinn,156.48,Germany,Stracciatella,0,8,0,16079.0
374,Austin,Norton,204.22,Norway,Stracciatella,0,3,0,16731.0
375,Carla,Hunt,153.04,France,Mint,0,5,0,6347.0
376,Christy,Pearson,196.32,Italy,Mint,0,1,0,4667.0
377,Maria,Roberson,147.61,Canada,Chocolate,1,9,0,14800.0
378,Cheryl,Small,203.5,Germany,Chocolate,0,6,0,12457.0
379,Jonathon,Gaines,207.13,Brazil,Stracciatella,0,4,1,5010.0
380,Pamela,Taylor,162.27,Italy,Strawberry,0,5,0,14422.0
381,Caleb,Herrera,205.72,USA,Chocolate,1,8,0,15293.0
382,Margaret,Mcdonald,137.63,Italy,Vanilla,1,2,0,13525.0
