,First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
168,Shelia,Sharp,185.88,Finland,Stracciatella,1,2,1,11377
169,Christine,Mathis,157.48,Japan,Mint,0,0,0,5908
170,Anna,Bruce,184.89,Finland,Mint,0,0,1,2184
171,Alexander,Nash,185.69,Finland,Chocolate,0,2,1,1093
172,Gene,Dudley,184.46,Italy,Mint,1,1,0,3055
173,Marissa,Lowery,179.82,Finland,Chocolate,0,1,0,7164
174,Philip,Tucker,182.46,Japan,Mint,1,1,0,5068
175,Sandy,Camacho,168.22,Japan,Pistachio,0,3,0,5525
176,Candice,Pacheco,166.45,USA,Vanilla,0,1,0,7996
177,Lauren,Cooley,151.8,Canada,Pistachio,1,0,0,6228
178,Lisa,Hunt,175.92,UK,Stracciatella,0,2,1,8193
179,Yesenia,Stanley,175.79,Finland,Pistachio,0,2,0,9336
180,John,Benton,168.06,France,Chocolate,1,1,1,8319
181,Erik,Martin,175.48,Denmark,Chocolate,1,9,0,9784
182,Jake,Jones,177.67,France,Vanilla,0,2,0,5394
183,Kim,Rose,162.63,Japan,Mint,1,2,0,11322
184,Bob,Alvarez,184.94,France,Strawberry,0,2,0,13947
185,Gary,Hardin,158.45,Germany,Chocolate,0,1,1,11516
186,John,Morris,184.63,UK,Chocolate,0,1,0,4668
187,Jamie,Snyder,178.26,Japan,Strawberry,1,0,0,16111
188,Samantha,Walter,154.38,Canada,Mint,0,0,0,9286
189,Eric,Valencia,172.94,Australia,Mint,0,1,0,9853
190,Bob,Bridges,157.18,Norway,Pistachio,0,2,0,3139
191,Joel,Jacobson,156.1,Denmark,Pistachio,0,0,1,3728
192,Troy,Ochoa,151.82,Norway,Stracciatella,1,1,0,5487
193,Joshua,Sosa,185.69,Italy,Strawberry,0,0,1,9204
194,Lucas,Morales,169.56,Australia,Pistachio,0,3,0,11275
195,Kristen,Paul,187.56,USA,Mint,1,0,0,9440
196,Patricia,Krause,167.69,Japan,Chocolate,0,1,0,7164
197,Renee,Norris,176.1,Brazil,Pistachio,1,1,0,6434
198,William,Garcia,176.12,USA,Strawberry,1,2,0,7179
199,Anna,Brown,171.54,Denmark,Vanilla,1,2,0,6667
200,Troy,Espinoza,175.92,Norway,Stracciatella,0,2,0,5470
201,Jake,Luna,171.7,Norway,Pistachio,0,2,1,2753
202,Gary,Ochoa,180.97,China,Mint,0,3,0,10463
203,Leah,Hoffman,151.04,Canada,Mint,0,2,0,5698
204,Heidi,Wheeler,177.6,UK,Pistachio,0,1,0,8522
205,William,Walter,175.79,Brazil,Stracciatella,1,1,0,5152
206,Louis,Walker,179.25,Denmark,Stracciatella,1,7,0,2363
207,Louis,Mayo,164.79,Denmark,Mint,0,1,0,5593
208,Pamela,Deleon,177.7,UK,Pistachio,0,0,0,4060
209,Renee,Nash,186.8,USA,Vanilla,0,1,0,16111
210,Morgan,Ruiz,170.46,USA,Strawberry,0,0,0,7179
211,Nina,Mccoy,165.15,Japan,Mint,0,0,1,10813
212,Drew,Deleon,184.89,Japan,Chocolate,1,1,1,6739
213,Jennifer,Bruce,171.6,Canada,Vanilla,0,0,1,9253
214,Kathleen,Deleon,183.69,Japan,Vanilla,1,0,0,7740
215,Molly,Norris,181.53,Norway,Pistachio,0,2,0,5871
216,Louis,Rose,170.11,China,Pistachio,1,0,0,6434
217,Jamie,Rose,186.17,Finland,Mint,1,0,1,4075
218,Joshua,Ruiz,176.12,Australia,Stracciatella,1,0,0,7792
219,Drew,Fisher,182.62,Italy,Chocolate,1,1,0,8144
220,Lee,Santiago,171.08,Italy,Strawberry,0,5,0,9227
221,Anna,Smith,162.58,France,Mint,1,0,0,5470
222,Makayla,Walter,171.99,USA,Vanilla,0,1,0,8193
223,Anna,Watson,169.69,Norway,Stracciatella,0,7,0,12881
224,Anna,Walker,152.88,Brazil,Stracciatella,1,2,0,8382
225,Tamara,King,180.04,Germany,Pistachio,0,9,0,11036
226,Marcus,Hines,183.58,France,Chocolate,1,5,0,5893
227,Jimmy,Campbell,169.35,Sweden,Pistachio,1,1,0,4469
228,Shelia,Deleon,179.75,Japan,Chocolate,0,3,1,9895
229,Stephen,Knight,171.49,Norway,Mint,0,2,0,8741
230,Amy,Madden,162.63,Denmark,Mint,0,0,0,1964
231,Samantha,Mueller,174.07,Japan,Pistachio,1,5,0,7053
232,Scott,Bean,154.16,Canada,Pistachio,0,1,0,12085
233,Kim,Boyd,176.42,Finland,Vanilla,0,1,0,5841
234,Ashlee,Mendoza,167.52,Italy,Strawberry,1,9,0,7164
235,Shelly,Jacobson,168.12,Brazil,Stracciatella,0,1,0,12453
236,Glenda,Nash,166.95,China,Stracciatella,0,0,0,9182
237,Cassandra,Lucas,183.58,Japan,Mint,1,3,0,10072
238,Danielle,Cortez,184.94,Denmark,Pistachio,0,8,0,6667
239,Tamara,Stein,176.85,Finland,Stracciatella,1,0,0,10749
240,Isabella,Morrison,164.22,USA,Strawberry,1,7,0,8597
241,Drew,Hines,173.85,China,Vanilla,0,0,0,9839
242,John,Brown,153.1,Italy,Vanilla,1,0,0,10828
243,Michelle,Santiago,162.17,Germany,Strawberry,0,0,1,16111
244,Samantha,Kelly,169.33,Germany,Strawberry,0,2,0,9601
245,Deanna,Gaines,167.52,USA,Mint,1,2,0,7413
246,Krista,Gross,168.34,Italy,Chocolate,0,0,0,4625
247,Paul,Walls,169.13,Canada,Pistachio,1,1,0,7740
248,Cody,Wilkins,148.25,Italy,Stracciatella,0,0,0,8658
249,Savannah,Ballard,179.25,Brazil,Strawberry,0,0,1,10012
250,William,James,173.4,Germany,Mint,1,0,1,8205
251,Michelle,Flores,152.07,Sweden,Stracciatella,1,0,0,7951
252,Manuel,Bradshaw,185.88,USA,Stracciatella,1,2,0,3763
253,Mike,Lowery,162.08,Finland,Chocolate,1,1,1,3327
254,Frank,Robles,161.13,Germany,Mint,0,3,0,3963
255,Mike,Nash,161.13,Japan,Strawberry,0,0,0,5433
256,Cody,Benton,154.53,Brazil,Stracciatella,0,0,1,1145
257,Chelsey,West,171.6,Denmark,Vanilla,1,0,0,9227
258,Tonya,Deleon,182.46,Brazil,Pistachio,0,0,1,5433
259,Johnny,Gaines,176.01,Brazil,Stracciatella,0,0,0,16111
260,Sandra,Santiago,173.02,Germany,Pistachio,0,1,0,8336
261,Bryan,Ochoa,184.55,Brazil,Strawberry,0,0,0,10454
262,Jerry,Walter,177.82,Australia,Pistachio,1,8,0,16761
263,Tricia,Strong,173.59,Italy,Mint,1,5,1,10204
264,Marcus,Walters,168.02,Italy,Vanilla,1,0,0,5329
265,Cathy,Martin,165.13,Italy,Strawberry,0,0,0,5643
266,Todd,Durham,175.82,Brazil,Strawberry,0,1,0,9295
267,Philip,Oneal,176.29,Norway,Strawberry,1,7,0,10341
268,Philip,Crawford,165.32,UK,Vanilla,0,2,1,6773
269,Jake,Trevino,165.21,China,Strawberry,1,1,0,5068
270,Heidi,Fisher,175.33,Finland,Stracciatella,1,8,0,9476
271,Madison,Clark,177.31,Denmark,Mint,1,0,0,9982
272,Johnny,Haley,169.69,Germany,Vanilla,1,0,0,9211
273,Jeanne,Byrd,178.87,Australia,Pistachio,1,1,0,4756
274,Erika,Bridges,204.9,Norway,Chocolate,1,0,0,8369
275,Harry,Irwin,182.29,Canada,Mint,0,1,0,10781
276,Johnny,Brooks,164.19,USA,Stracciatella,0,1,1,7143
277,Charles,Deleon,162.09,France,Pistachio,0,1,0,11100
278,Cody,Lowe,162.01,USA,Pistachio,1,1,0,3279
279,Johnny,Irwin,172.96,Brazil,Mint,0,2,1,6870
280,Billy,Fisher,188.79,China,Stracciatella,1,1,1,11516
281,Lindsey,Browning,161.43,Denmark,Mint,0,7,0,8278
282,Joshua,Morse,147.96,Canada,Vanilla,0,2,0,7030
283,Sharon,Walter,162.09,Australia,Vanilla,0,1,0,5593
284,Vanessa,Campbell,173.65,Australia,Strawberry,1,7,0,8658
285,Thomas,Saunders,181.83,Italy,Stracciatella,1,5,0,2372
286,Madison,Jordan,168.12,Japan,Chocolate,0,1,0,5068
287,Angelica,Francis,170.12,Canada,Chocolate,0,0,0,14627
288,Alexandra,Hunt,173.34,Brazil,Strawberry,1,7,0,10813
289,Morgan,Irwin,170.26,China,Chocolate,1,7,0,2184
290,Candice,Ochoa,175.55,Canada,Pistachio,0,2,1,7825
291,Lucas,Schmidt,170.99,Denmark,Chocolate,0,1,1,5307
292,Jamie,Hurst,184.99,Germany,Chocolate,1,0,1,11837
293,Lee,Santiago,163.48,Sweden,Pistachio,0,0,1,11100
294,Alicia,Nielsen,164.45,Japan,Strawberry,0,2,0,5068
295,John,Fisher,186.17,China,Pistachio,1,1,1,13947
296,Brian,Cruz,173.32,China,Strawberry,1,7,0,2518
297,Molly,Johnston,170.32,Japan,Chocolate,0,5,1,11422
298,John,Padilla,168.56,Germany,Vanilla,1,1,1,4625
299,Scott,Flores,172.79,Denmark,Vanilla,0,0,1,10751
300,Erik,Brown,172.17,USA,Vanilla,0,0,1,8682
301,Makayla,Hunt,152.52,China,Stracciatella,1,1,0,4091
302,Stephen,Villanueva,182.76,France,Pistachio,0,1,1,4625
303,Tamara,Morse,167.18,Germany,Strawberry,0,2,0,9233
304,Harry,Cruz,170.72,Denmark,Vanilla,0,1,1,7214
305,Louis,Lucas,154.74,France,Vanilla,0,5,0,5285
306,Jackie,French,182.52,China,Stracciatella,1,5,1,3590
307,Collin,Crawford,170.73,Brazil,Stracciatella,1,0,1,9211
308,Tamara,Sparks,179.82,Japan,Strawberry,0,0,0,6821
309,Samantha,Frazier,169.69,France,Chocolate,0,2,0,6249
310,Michael,Bates,178.26,Germany,Mint,0,2,1,9667
311,Rose,Church,161.43,Finland,Vanilla,0,1,0,6534
312,Michelle,Ruiz,169.56,Italy,Stracciatella,0,0,0,6857
313,Samantha,Fisher,170.05,USA,Strawberry,1,2,0,3628
314,Michael,Flores,182.29,France,Chocolate,1,0,0,3781
315,Frank,Ruiz,171.19,Norway,Strawberry,0,7,0,8848
316,Johnny,Hines,151.82,China,Mint,0,0,0,4625
317,Leah,Wallace,158.95,France,Strawberry,0,7,0,6582
318,Thomas,Mcclain,168.56,Norway,Stracciatella,0,2,0,2372
319,Amanda,Fletcher,177.09,Italy,Chocolate,0,1,1,2395
320,Shawn,Bean,160.28,Finland,Stracciatella,0,0,0,8890
321,Emily,Hendrix,184.98,Finland,Pistachio,0,0,1,9182
322,Jill,Davidson,165.85,USA,Stracciatella,0,0,0,6368
323,Gary,Shepard,173.96,Denmark,Mint,1,1,0,10454
324,Alexander,Smith,177.45,China,Strawberry,0,0,1,13571
325,Cathy,Lara,158.37,Denmark,Strawberry,1,0,0,8700
326,Isabella,Johnson,178.11,UK,Strawberry,1,2,0,11202
327,Lindsey,Newton,161.93,Italy,Stracciatella,1,0,0,7449
328,Anita,Ochoa,183.72,Germany,Pistachio,0,0,0,5470
329,John,Rose,164.19,China,Pistachio,0,2,0,8319
330,Shawn,Greene,163.03,Germany,Chocolate,0,7,0,5893
331,Lori,Turner,185.88,Japan,Stracciatella,0,0,0,8082
332,Richard,Strong,178.3,France,Vanilla,1,0,0,9153
333,Greg,Hughes,155.74,USA,Vanilla,0,0,0,5965
334,Kimberly,Stanley,178.26,China,Pistachio,0,2,0,8592
335,Stephen,Mcclain,169.5,Denmark,Chocolate,1,5,1,4779
336,Cathy,Padilla,165.15,Japan,Chocolate,1,0,0,11562
337,Stephen,Copeland,145.5,Japan,Vanilla,0,0,0,9056
338,Haley,Dudley,173.65,Sweden,Pistachio,1,0,0,8096
339,Daniel,Riley,184.61,Australia,Strawberry,1,2,0,3558
340,Zachary,Stevens,185.03,Australia,Strawberry,1,8,1,10813
341,Dwayne,Park,174.04,Italy,Chocolate,1,0,0,9761
342,Alex,Copeland,177.09,Canada,Strawberry,0,0,0,4888
343,Joel,Crawford,185.8,UK,Strawberry,1,0,0,3303
344,Jared,Jones,171.34,UK,Vanilla,0,2,1,5878
345,Holly,Cruz,162.72,UK,Mint,0,2,1,4978
346,Mckenzie,Cobb,172.37,UK,Strawberry,1,0,0,10086
347,Brittney,Escobar,138.8,China,Chocolate,0,7,0,7214
348,Steven,Costa,177.67,Canada,Chocolate,1,2,0,7632
349,Jennifer,Fisher,177.84,UK,Vanilla,0,0,1,9398
350,Mckenzie,Krause,170.32,Japan,Pistachio,0,1,0,5841
351,Madison,Wheeler,174.79,Germany,Chocolate,1,0,1,5213
352,Christina,Glenn,181.81,UK,Vanilla,0,1,0,3279
353,Jared,Chapman,166.68,USA,Mint,0,1,1,8135
354,Thomas,Snyder,164.73,China,Chocolate,1,2,0,7757
355,Vernon,Tanner,152.01,Italy,Stracciatella,0,0,0,8206
356,Philip,Morse,173.84,Sweden,Strawberry,1,0,1,5841
357,Michelle,Farrell,169.06,Japan,Chocolate,0,0,0,1964
358,Kiara,Baker,168.82,Finland,Stracciatella,1,0,0,4426
359,Isabella,Mayo,188.79,USA,Pistachio,0,0,1,11335
360,Jennifer,Boyd,172.99,Norway,Pistachio,0,2,0,9895
361,Bonnie,Ponce,171.0,Japan,Stracciatella,0,1,0,7388
362,John,Delgado,171.04,Australia,Mint,0,0,0,2372
363,Tamara,Schmidt,164.6,Finland,Pistachio,0,0,1,7275
364,Kim,Cortez,155.61,Finland,Chocolate,0,9,0,9233
365,Elizabeth,Bradshaw,167.86,Japan,Vanilla,0,1,0,9500
366,Joshua,Schneider,166.45,Australia,Pistachio,1,1,0,7524
367,Colin,Strong,166.39,Australia,Vanilla,0,0,0,7509
368,Jared,Sullivan,179.96,China,Stracciatella,0,7,0,10922
369,Tricia,Blankenship,181.13,UK,Stracciatella,1,2,0,6270
370,Erik,Bradshaw,167.49,UK,Chocolate,0,2,1,8756
371,Diane,Morrison,166.39,Japan,Chocolate,1,7,0,10775
372,Vernon,Santiago,172.79,China,Vanilla,0,1,1,3672
373,Louis,Walker,162.23,Germany,Strawberry,0,0,0,10204
374,Makayla,Tanner,153.1,UK,Pistachio,1,2,0,12106
375,Jamie,Ward,171.77,Italy,Chocolate,0,0,1,6620
376,Alexander,Adkins,180.07,Sweden,Pistachio,0,1,1,8987
377,Brian,Camacho,169.07,Japan,Mint,1,7,0,11959
378,Zoe,Burns,179.82,USA,Pistachio,0,3,1,14542
379,Haley,Washington,165.91,Norway,Chocolate,0,0,0,8759
380,Diane,Salazar,177.16,Finland,Strawberry,0,3,0,6605
381,Deanna,Riley,181.53,Australia,Chocolate,0,0,0,6062
382,Cathy,Mendez,182.52,Germany,Pistachio,1,2,1,6145
383,Kim,Henry,152.79,Japan,Chocolate,1,1,0,5025
384,John,Cruz,164.22,Finland,Pistachio,1,3,0,9004
385,Jesse,Wallace,185.88,Canada,Pistachio,0,3,0,9056
386,William,Erickson,182.29,Italy,Vanilla,0,1,1,5109
387,John,Sullivan,179.46,France,Stracciatella,1,2,0,5213
388,Jake,Luna,138.8,Germany,Strawberry,0,2,1,3856
389,Cody,Turner,168.04,Norway,Mint,1,1,1,6724
390,Charles,Ochoa,169.61,UK,Mint,0,2,0,8396
391,Scott,Mueller,169.99,Italy,Vanilla,1,3,0,12608
392,Melanie,Mayo,170.72,Denmark,Mint,0,2,1,8214
393,Allison,Madden,163.56,Denmark,Chocolate,1,0,1,2452
394,Bryan,Farrell,156.75,Sweden,Stracciatella,1,0,0,2395
395,Hayden,Stevens,152.83,France,Stracciatella,1,2,0,8319
396,George,Hudson,163.72,Brazil,Stracciatella,1,1,0,8589
397,Luke,Fisher,180.83,Italy,Strawberry,0,1,1,9232
398,Patricia,Schmidt,187.55,Brazil,Mint,1,7,1,3307
399,Kimberly,Hurst,182.93,Canada,Mint,0,0,0,3558
400,Brittney,Mayo,167.89,USA,Pistachio,1,2,1,6821
401,Alicia,Nielsen,167.68,Australia,Vanilla,0,2,0,7164
402,Mckenzie,Santos,176.29,China,Strawberry,1,1,1,9031
403,Craig,Marks,165.91,Italy,Strawberry,1,1,0,8319
404,Cassandra,Schmitt,170.49,Australia,Vanilla,0,3,0,3558
405,Patricia,Cobb,168.44,France,Chocolate,0,0,0,7014
406,Kristen,Flores,177.03,Australia,Strawberry,1,1,0,10204
407,Adam,Deleon,189.48,Canada,Mint,1,1,0,9772
408,Claudia,Pratt,164.22,Finland,Stracciatella,0,0,0,8756
409,Jason,Schmitt,173.96,Japan,Stracciatella,1,0,0,5702
