,First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
232,Christian,Pennington,168.06,Australia,Stracciatella,1,0,0,2509
233,Philip,Pierce,176.87,China,Strawberry,1,3,0,10499
234,Cody,Golden,167.76,Finland,Chocolate,1,0,0,10298
235,Cole,Chang,156.69,Canada,Pistachio,0,0,0,7861
236,Craig,Ramos,165.1,Germany,Stracciatella,0,0,0,9333
237,Chase,Robles,142.74,Germany,Stracciatella,0,0,0,4911
238,Jamie,Bruce,147.37,Italy,Strawberry,0,1,0,6493
239,Jay,Spence,163.05,Norway,Pistachio,1,0,0,6745
240,Kathy,Harrington,169.16,Italy,Strawberry,0,1,0,10225
241,James,Black,168.91,Italy,Vanilla,0,3,0,6726
242,Victoria,Strickland,170.18,Italy,Chocolate,0,1,0,5223
243,Brandon,Contreras,192.09,Brazil,Mint,0,0,0,4539
244,Michael,Marks,185.51,USA,Vanilla,0,0,0,5194
245,Clinton,Young,177.12,China,Stracciatella,0,1,1,6328
246,Andrea,Gilmore,147.37,Canada,Stracciatella,0,1,0,6571
247,Charles,Vasquez,145.21,Japan,Chocolate,0,2,0,4060
248,Katherine,Ramos,174.52,France,Vanilla,0,1,0,12720
249,Steven,Moore,164.51,Germany,Chocolate,0,0,0,6866
250,Tara,Wagner,184.7,Italy,Stracciatella,0,2,0,7769
251,Amanda,Strickland,177.05,Germany,Chocolate,0,2,0,6644
252,Jonathon,Navarro,168.79,Germany,Mint,0,5,0,8517
253,Carolyn,Norton,180.37,Japan,Strawberry,0,1,0,3824
254,Arthur,Osborne,169.19,UK,Stracciatella,0,1,1,7187
255,Curtis,Davis,166.22,Canada,Stracciatella,0,3,1,11396
256,Bailey,Bell,170.36,Norway,Stracciatella,1,0,0,8426
257,Jennifer,Brewer,178.28,Japan,Strawberry,0,1,0,6799
258,Jasmine,Mitchell,182.56,USA,Chocolate,0,3,0,3671
259,Gabriel,Howard,164.75,France,Stracciatella,1,0,0,7319
260,Gary,Reese,158.19,Denmark,Strawberry,1,0,0,5104
261,Alexandra,Keith,166.18,UK,Strawberry,0,2,1,10914
262,Steven,Freeman,145.21,China,Vanilla,1,1,1,9966
263,Donald,Vargas,182.56,Brazil,Stracciatella,0,3,0,8861
264,David,Henry,174.36,Italy,Mint,0,0,0,8954
265,Jorge,Harris,184.95,France,Stracciatella,0,1,0,8954
266,James,Contreras,163.52,China,Stracciatella,0,1,0,5664
267,Brandon,Lopez,169.7,UK,Mint,0,1,1,8942
268,Katherine,Reese,147.22,Sweden,Strawberry,1,3,0,11144
269,Jenna,Rose,169.23,Canada,Vanilla,0,1,0,6866
270,Stephanie,Perkins,175.77,UK,Pistachio,0,0,1,8064
271,James,Perkins,147.22,Finland,Chocolate,1,1,0,4576
272,Jay,Davila,168.26,UK,Mint,0,0,1,11052
273,Juan,Cook,165.44,Japan,Stracciatella,0,3,1,8176
274,Kenneth,Spence,167.67,Japan,Vanilla,0,1,0,12977
275,Kyle,Singh,164.59,China,Pistachio,1,4,0,11369
276,Arthur,Harris,177.23,France,Stracciatella,0,0,0,7956
277,Carolyn,Graham,182.62,Australia,Vanilla,0,0,0,5544
278,Dana,Wise,167.06,USA,Pistachio,0,0,0,12372
279,Kimberly,Strickland,163.23,Japan,Chocolate,0,2,0,9602
280,Jonathan,Robbins,181.76,Sweden,Strawberry,1,1,0,6250
281,Debra,Adams,155.1,Germany,Stracciatella,0,0,0,9088
282,Arthur,Singh,182.56,China,Chocolate,1,1,0,8426
283,Dylan,Cameron,168.13,France,Chocolate,1,1,0,2793
284,Wesley,Vincent,182.5,Italy,Vanilla,0,1,0,6737
285,Amber,Velasquez,154.69,Canada,Mint,0,0,0,6893
286,Annette,Rose,166.92,Finland,Strawberry,1,0,0,8998
287,Tyler,Freeman,165.13,Italy,Vanilla,0,0,0,6493
288,Cole,Mccann,165.89,Finland,Chocolate,0,3,0,6787
289,Samantha,Stanley,178.86,Japan,Pistachio,0,2,1,9261
290,Molly,Mckenzie,159.92,China,Stracciatella,0,2,0,8731
291,Cole,Wise,174.77,Canada,Stracciatella,0,0,0,10298
292,Bryce,Roberson,153.48,Denmark,Stracciatella,0,0,0,12362
293,Julie,Johnson,181.98,France,Pistachio,0,0,1,5876
294,Brandon,Foley,171.42,Japan,Stracciatella,0,2,0,5066
295,Christopher,Brown,194.73,Brazil,Mint,0,0,0,7879
296,Alfred,Garza,152.35,USA,Strawberry,0,3,0,5544
297,Brett,Marks,181.26,Finland,Stracciatella,1,0,0,7351
298,Jonathan,Mccarthy,162.22,Australia,Chocolate,0,2,1,6260
299,Jerry,Meyers,169.89,Italy,Mint,0,0,0,9676
300,Melissa,Thomas,181.76,Canada,Chocolate,0,0,0,6250
301,Jonathan,Knight,155.13,Canada,Pistachio,0,1,1,3981
302,Jonathon,Brown,166.92,Japan,Strawberry,1,0,0,8313
303,Bryce,Luna,161.46,Brazil,Stracciatella,1,1,0,2523
304,Hannah,Cunningham,179.2,Sweden,Stracciatella,1,5,0,8501
305,Carlos,Reese,155.76,Sweden,Pistachio,1,0,0,5658
306,Marcia,Brewer,161.39,Brazil,Pistachio,0,2,1,10380
307,Brad,Everett,155.84,Finland,Strawberry,1,0,0,2329
308,Gabriel,Keller,160.11,Canada,Vanilla,0,1,0,3133
309,Jennifer,Garza,169.86,Germany,Strawberry,0,1,0,12260
310,Ann,Landry,186.87,France,Mint,0,1,0,4535
311,Jonathon,Bell,163.15,Finland,Pistachio,1,3,0,3672
312,Daniel,Wheeler,175.06,China,Strawberry,0,3,0,8078
313,Brittany,Golden,192.09,Canada,Stracciatella,0,0,0,12735
314,Victor,Reese,161.67,UK,Stracciatella,0,1,1,12156
315,Mason,Boone,194.06,Sweden,Pistachio,1,1,1,10589
316,Marcia,Garrett,159.81,Germany,Chocolate,0,1,0,2792
317,Tyler,Martin,163.27,Australia,Mint,0,0,0,6375
318,Autumn,Chandler,178.92,Canada,Vanilla,0,2,0,14008
319,Kimberly,Macias,178.73,UK,Vanilla,0,0,1,7956
320,Briana,Stanley,167.0,Brazil,Chocolate,1,0,1,3799
321,Jonathan,Newton,186.45,France,Vanilla,0,1,0,11369
322,Justin,Burton,185.76,Brazil,Mint,1,0,0,9711
323,Glenda,Proctor,173.09,Norway,Mint,1,3,0,9333
324,Samantha,Burgess,169.43,UK,Stracciatella,0,2,1,10921
325,Paul,Harper,175.77,Australia,Pistachio,0,3,1,9131
326,Tyler,Wheeler,153.95,Japan,Strawberry,0,0,0,16169
327,Carolyn,Strickland,163.15,Norway,Vanilla,1,0,0,8718
328,Melissa,Harrington,167.18,Sweden,Strawberry,1,5,0,10045
329,Vanessa,Freeman,164.99,France,Mint,0,0,0,9711
330,Marcia,Howard,156.76,Australia,Chocolate,0,1,0,3225
331,Samantha,Bell,155.84,China,Chocolate,0,0,0,8517
332,Dana,Cannon,171.6,Germany,Mint,0,0,0,9240
333,Curtis,Dougherty,166.1,Finland,Mint,1,1,0,6978
334,Adrian,Harper,192.01,Canada,Mint,0,0,0,1229
335,Jonathan,Wells,156.11,Canada,Pistachio,0,0,0,8815
336,Holly,Turner,169.14,Italy,Strawberry,0,0,0,6773
337,Sergio,Campbell,185.76,Germany,Chocolate,0,0,0,12162
338,Carol,Dougherty,145.21,Sweden,Strawberry,1,3,0,6493
339,Caitlin,Booth,169.52,Sweden,Stracciatella,1,1,0,3222
340,Shelby,Higgins,154.2,Italy,Vanilla,1,2,0,6098
341,Melanie,Best,167.65,Japan,Strawberry,0,1,0,4736
342,Tasha,Harris,184.7,Brazil,Strawberry,0,1,0,5869
343,Glenda,Howard,183.66,USA,Mint,1,1,0,3043
344,Katie,Schneider,183.66,Finland,Strawberry,1,2,1,9061
345,Cynthia,Strickland,180.96,Italy,Mint,1,3,0,9748
346,Trevor,Porter,178.64,Australia,Strawberry,0,0,0,12735
347,Annette,Collins,164.59,France,Stracciatella,1,0,0,10591
348,Autumn,Mckenzie,167.86,Canada,Vanilla,0,3,0,8517
349,Toni,Armstrong,152.65,China,Stracciatella,0,0,0,11052
350,Lauren,Newman,157.48,Italy,Mint,0,0,0,10589
351,Carolyn,Ramos,177.98,China,Pistachio,1,1,0,7919
352,Austin,Hardin,151.33,USA,Mint,0,0,0,6150
353,Tasha,Decker,168.79,Italy,Mint,0,1,0,4997
354,Bryce,Duran,166.18,Japan,Mint,0,2,0,3063
355,Jacob,Reese,171.63,China,Chocolate,1,2,0,7731
356,Daniel,Decker,172.53,Canada,Pistachio,0,0,1,4736
357,Tasha,Proctor,155.84,Australia,Vanilla,0,2,0,4997
358,Russell,Thomas,171.25,Japan,Pistachio,0,0,0,8998
359,Alexander,Wise,194.61,Italy,Stracciatella,1,2,0,7764
360,Charles,Thomas,166.22,Italy,Vanilla,0,1,0,6912
361,Benjamin,Wilson,159.7,UK,Vanilla,0,1,1,10921
362,Carol,Gonzalez,162.22,China,Strawberry,0,0,0,5177
363,Lisa,Singh,174.56,Canada,Strawberry,0,6,0,9087
364,Michael,Pennington,182.56,China,Strawberry,0,0,0,6834
365,Veronica,Booth,166.22,Australia,Mint,0,5,0,6643
366,Julie,Watkins,171.75,USA,Strawberry,0,0,0,9333
367,Krystal,Lamb,170.9,France,Vanilla,0,1,0,7693
368,Kenneth,Parsons,165.98,Australia,Pistachio,1,7,1,6379
369,Tasha,Walsh,180.96,Denmark,Mint,1,6,1,5586
370,David,Bell,178.16,Germany,Pistachio,0,0,0,2148
371,Bryan,Hess,166.84,Sweden,Stracciatella,1,3,0,8517
372,Jay,Riley,152.65,Australia,Chocolate,0,0,1,3063
373,Adrian,Warner,177.06,UK,Mint,0,0,1,8501
374,Maria,Hicks,160.66,Germany,Pistachio,0,3,0,11052
375,Victoria,Harrison,167.65,Brazil,Chocolate,0,2,1,9333
376,Alex,Burton,171.94,Italy,Vanilla,1,0,1,5015
377,Jamie,Contreras,162.53,Italy,Mint,0,0,1,8064
378,Caitlin,Mcdonald,165.44,Germany,Pistachio,0,2,0,11658
379,Russell,Kelly,186.74,Finland,Stracciatella,1,2,0,7111
380,Tara,Hutchinson,148.71,Denmark,Chocolate,1,0,0,7714
381,Keith,Turner,178.65,Italy,Strawberry,1,4,0,3063
382,Christopher,Hubbard,177.98,China,Strawberry,0,2,0,10166
383,Bryce,Roberts,155.84,Denmark,Strawberry,1,2,1,7834
384,Kimberly,Collins,168.26,Norway,Vanilla,1,3,0,4498
385,Justin,Wells,178.86,Germany,Stracciatella,0,1,0,9087
386,Christian,Stanley,181.64,Sweden,Pistachio,1,1,0,1920
387,Jasmine,Adams,157.35,China,Stracciatella,1,0,1,10307
388,Arthur,Pennington,161.28,China,Stracciatella,0,5,0,8998
389,Kimberly,Thomas,165.51,Germany,Chocolate,1,3,0,6425
390,Chase,Martin,169.86,Denmark,Pistachio,1,3,0,11016
391,Debbie,Harper,181.64,Denmark,Pistachio,0,1,0,8601
392,Holly,Martin,178.64,Italy,Vanilla,1,4,0,4448
393,David,Harrington,156.64,Japan,Stracciatella,0,3,0,14162
394,Brett,Riley,156.64,Australia,Stracciatella,0,0,0,15150
395,David,York,165.36,Canada,Pistachio,0,0,0,7945
396,Wesley,Harris,159.81,China,Stracciatella,0,3,0,2509
397,Amanda,Wise,183.0,Italy,Chocolate,1,0,0,10632
398,Bryce,Juarez,171.24,UK,Strawberry,0,7,1,10307
399,Breanna,Cross,169.19,Australia,Chocolate,0,0,0,10146
400,Joshua,Webster,155.13,Canada,Mint,0,5,0,9516
401,Tracy,Wise,173.4,Denmark,Vanilla,1,0,0,10921
402,Glenda,Chung,183.01,Japan,Pistachio,0,0,1,8954
403,Corey,Butler,185.56,France,Stracciatella,0,1,0,6737
404,Matthew,Newman,165.51,UK,Vanilla,0,0,1,7410
405,Stephanie,Garrett,172.0,Italy,Vanilla,0,0,0,9437
406,Amanda,Miller,166.22,UK,Pistachio,0,3,1,9441
407,Lori,Harper,180.08,Brazil,Pistachio,1,7,1,7005
408,Bruce,Morales,180.7,China,Vanilla,0,3,1,6643
