,First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
46,Lindsay,Ellis,160.05,Finland,Strawberry,0,0,1,8861
47,Victoria,Cobb,169.93,Norway,Pistachio,1,6,1,11731
48,Jasmine,Schmidt,171.04,Australia,Strawberry,1,0,1,7633
49,Stacey,Deleon,157.16,Norway,Strawberry,1,0,0,8682
50,Chelsea,Walsh,170.03,Germany,Mint,1,3,0,8677
51,Melanie,Gibson,165.66,Norway,Strawberry,1,3,1,4488
52,Harry,Sharp,181.55,Finland,Stracciatella,1,9,0,9682
53,Joseph,Kline,157.61,Norway,Vanilla,1,0,0,4609
54,Alejandra,Gallagher,163.48,Australia,Pistachio,1,3,0,8570
55,Douglas,Castillo,167.52,Australia,Strawberry,1,6,1,7329
56,Vernon,Olson,163.14,Germany,Stracciatella,1,0,0,7014
57,Zoe,Vaughn,179.57,Australia,Stracciatella,1,2,1,10973
58,Allen,Wise,160.8,Norway,Strawberry,1,1,1,6295
59,Tamara,Frye,169.32,Finland,Stracciatella,1,0,0,2940
60,Teresa,Briggs,173.71,Australia,Stracciatella,1,6,0,8677
61,Allen,Caldwell,147.8,Australia,Strawberry,1,3,0,5276
62,Zoe,Caldwell,174.47,Australia,Mint,1,2,1,7942
63,Louis,Powell,181.66,UK,Stracciatella,1,6,0,2738
64,Henry,Price,202.3,UK,Mint,1,3,1,11235
65,Sean,Logan,170.02,Germany,Stracciatella,0,3,0,4737
66,Tonya,Ramsey,178.1,Norway,Strawberry,0,3,1,9434
67,Kimberly,Brooks,177.47,Finland,Stracciatella,1,1,0,13091
68,Paula,Sharp,187.0,Australia,Stracciatella,1,1,0,10736
69,Holly,Adkins,153.48,UK,Stracciatella,1,2,1,8100
70,Tricia,Hebert,155.56,Australia,Strawberry,1,2,0,11652
71,Janice,Church,177.61,Australia,Mint,1,2,0,7359
72,Lee,Deleon,174.46,Australia,Vanilla,1,3,0,7642
73,Carla,Mills,175.62,UK,Mint,0,2,0,9242
74,Debbie,Lloyd,155.72,Finland,Strawberry,1,6,0,5082
75,Renee,Wise,153.1,Norway,Strawberry,0,2,0,7817
76,Tracy,Mann,168.23,Finland,Vanilla,0,1,1,7024
77,Sharon,Kelly,173.75,Finland,Strawberry,0,6,1,13165
78,Jonathon,Love,177.37,Australia,Stracciatella,1,3,0,6017
79,Albert,Marsh,168.01,Australia,Strawberry,0,0,0,8386
80,Bob,Mcdaniel,176.94,Norway,Strawberry,0,1,1,5190
81,Lindsay,Coleman,171.79,Norway,Stracciatella,1,0,0,6416
82,Randall,Weaver,168.62,Australia,Pistachio,1,2,0,4640
83,Allen,Hampton,171.62,Australia,Stracciatella,1,3,1,5082
84,Lauren,Patton,179.49,Finland,Strawberry,0,6,1,5190
85,Bob,Weaver,171.62,Finland,Stracciatella,1,2,1,9253
86,Casey,Morris,166.29,Germany,Strawberry,1,2,1,5082
87,Renee,Ochoa,153.55,Finland,Stracciatella,1,6,1,8883
88,Randall,Walsh,172.92,Australia,Strawberry,1,1,0,9951
89,Darren,Dudley,153.54,Finland,Stracciatella,1,3,0,7024
90,Joshua,Obrien,179.46,Australia,Pistachio,0,3,0,5893
91,Travis,Cox,152.46,Australia,Strawberry,1,3,1,5709
92,Chad,Cantrell,168.68,Australia,Stracciatella,1,6,1,6244
93,Cynthia,Herrera,157.61,Norway,Vanilla,1,2,0,7861
94,Tommy,Mccall,159.99,Finland,Vanilla,1,6,1,7749
95,Todd,Blankenship,180.07,Norway,Vanilla,0,6,0,5947
96,Jeffrey,Mccoy,154.38,Australia,Pistachio,1,2,1,8522
97,Anna,Sparks,171.12,Finland,Strawberry,1,3,0,8674
98,Janice,Vaughn,168.61,UK,Mint,0,2,1,11235
99,Christina,Morris,156.68,Finland,Strawberry,1,0,1,11853
100,Jasmine,Beck,170.03,Finland,Stracciatella,1,3,0,9684
101,Allen,Wright,167.15,Germany,Stracciatella,0,1,1,8741
102,Gregory,Reyes,158.08,Germany,Strawberry,1,2,0,9700
103,Derek,Schmidt,168.12,Norway,Strawberry,1,2,1,9833
104,Lindsay,Sanford,168.8,UK,Strawberry,0,6,0,10178
105,Johnathan,Silva,176.35,Australia,Stracciatella,1,0,1,10147
106,Melanie,Logan,178.73,Finland,Strawberry,1,3,0,11481
107,Greg,Fletcher,156.03,Australia,Vanilla,1,2,0,14227
108,Claudia,Hodges,151.57,Germany,Strawberry,1,2,1,3070
109,Kaitlyn,Newton,171.4,Norway,Stracciatella,1,2,0,6419
110,Shawna,Raymond,176.48,Finland,Stracciatella,0,3,0,9761
111,Ronnie,Butler,164.95,UK,Strawberry,1,2,0,9232
112,Lauren,Sparks,156.6,Germany,Strawberry,0,3,0,7806
113,Frank,Carr,175.63,Finland,Stracciatella,0,3,0,8883
114,Craig,Weber,167.1,Finland,Strawberry,1,3,1,7884
115,Lauren,Arnold,183.76,Australia,Vanilla,1,3,0,8206
116,Tammy,Deleon,155.69,UK,Pistachio,1,6,0,9452
117,Tracy,Monroe,162.72,Australia,Mint,1,3,1,7806
118,Tracy,Adkins,164.95,Australia,Stracciatella,1,2,1,11652
119,Kelly,Frye,169.07,Australia,Pistachio,1,0,0,6140
120,Jasmine,Caldwell,171.9,Finland,Vanilla,1,6,1,2454
121,Karina,Roman,166.38,Germany,Mint,1,3,1,8968
122,Kelsey,Gonzales,181.45,Australia,Stracciatella,0,2,1,8112
123,Kenneth,Short,163.56,Finland,Mint,1,2,0,5119
124,Beverly,Beck,170.43,Australia,Stracciatella,0,3,0,12139
125,Garrett,Hoover,166.79,Finland,Mint,0,1,1,12216
126,Alejandra,Garcia,167.55,Finland,Stracciatella,1,3,1,12014
127,Monica,Blankenship,166.39,Australia,Mint,1,3,1,6295
128,Logan,Simmons,172.14,Australia,Mint,1,2,0,3856
129,Gregory,Price,183.96,Australia,Strawberry,1,0,0,7861
130,Maria,Ellis,181.45,Finland,Strawberry,0,6,1,6511
131,Billy,Park,165.15,Australia,Stracciatella,1,0,1,6140
132,Logan,Ochoa,186.74,UK,Strawberry,1,0,1,6419
133,Javier,Colon,180.63,UK,Stracciatella,1,3,0,3572
134,Lee,Grant,179.29,Germany,Stracciatella,1,3,1,8620
135,William,Powell,171.9,Norway,Stracciatella,0,0,1,8707
136,Janet,Shelton,192.08,Australia,Stracciatella,0,0,0,5389
137,Beverly,Trevino,183.76,Finland,Strawberry,1,6,0,10087
138,Tammy,Mccoy,177.78,Germany,Strawberry,0,2,0,8359
139,Phillip,Calderon,186.72,Australia,Strawberry,1,2,1,10086
140,Tracy,Olson,178.51,Australia,Vanilla,1,0,1,12608
141,Randall,Palmer,155.28,Norway,Strawberry,1,2,0,6419
142,Theodore,Ingram,182.33,UK,Stracciatella,0,3,0,6686
143,Tonya,Willis,162.86,Germany,Strawberry,1,3,1,4254
144,Tricia,Cervantes,177.78,Australia,Strawberry,0,2,1,6858
145,Kyle,Huber,173.56,Australia,Vanilla,0,2,1,10709
146,Travis,Murray,176.94,UK,Strawberry,1,2,1,6216
147,Joseph,Schmidt,184.76,Finland,Stracciatella,0,3,1,7468
148,Yolanda,Hampton,155.9,Australia,Stracciatella,0,3,0,5884
149,Tricia,Blankenship,175.16,Australia,Strawberry,1,6,0,7625
150,Regina,Hancock,178.51,Germany,Stracciatella,1,0,0,10787
151,Jerry,Walter,156.6,UK,Stracciatella,1,6,1,11143
152,Charlotte,Hodges,168.16,Finland,Mint,1,0,0,8278
153,Heather,Howe,180.18,Germany,Vanilla,1,3,1,7861
154,Terri,Briggs,151.69,Finland,Stracciatella,1,0,0,7284
155,Renee,Hunt,170.45,Australia,Mint,0,2,1,7817
156,Cynthia,Coleman,174.79,Australia,Mint,1,3,1,3061
157,Randall,Zhang,159.9,Norway,Stracciatella,1,2,1,9009
158,Shawn,Chambers,181.41,Germany,Mint,1,2,0,4360
159,Shawn,Morton,152.08,Australia,Mint,0,2,1,6315
160,Beverly,Sullivan,147.8,UK,Stracciatella,1,0,1,6295
161,Carla,Walter,161.1,Australia,Stracciatella,0,0,1,6133
162,Veronica,Ortiz,182.37,Norway,Stracciatella,1,0,1,12771
163,Randall,Wise,170.28,Germany,Stracciatella,1,3,0,6075
164,Heather,Barnett,145.5,Germany,Pistachio,1,2,1,8301
165,Casey,Vaughn,171.19,Australia,Mint,1,6,1,8948
166,Allison,Gibson,182.7,Norway,Vanilla,1,6,0,6488
167,Jonathon,Long,173.71,Australia,Strawberry,0,6,1,7694
168,Sean,Weaver,167.77,Finland,Vanilla,1,0,1,8912
169,Stephen,Ingram,182.97,Australia,Strawberry,0,3,1,7284
170,Danielle,Dorsey,161.07,Norway,Stracciatella,1,3,0,6257
171,Heather,Walters,170.3,Norway,Stracciatella,0,3,0,5643
172,Tommy,Logan,182.37,Australia,Strawberry,1,3,1,8530
173,Leslie,Munoz,152.08,Norway,Strawberry,1,2,0,8733
174,Frederick,Santos,167.72,Australia,Stracciatella,1,6,0,7817
175,Roger,Frey,154.51,UK,Stracciatella,1,6,1,14400
176,Tommy,Gaines,179.72,Germany,Stracciatella,1,6,0,5947
177,Kyle,Delgado,167.85,Norway,Strawberry,1,3,1,9009
178,Randall,Grant,160.13,Germany,Mint,1,0,1,7192
179,Brianna,Dudley,153.54,Germany,Pistachio,0,0,1,8105
180,Jorge,Willis,170.93,Germany,Mint,1,3,1,14627
181,Cynthia,Lopez,187.24,Australia,Vanilla,0,0,0,6289
182,Bob,Walter,157.47,Australia,Stracciatella,1,2,0,7329
183,Sheri,Park,155.28,Australia,Strawberry,0,1,1,5353
184,Bradley,Welch,182.33,UK,Stracciatella,0,6,1,3578
185,Casey,Blankenship,164.05,Germany,Strawberry,1,3,1,11652
186,Randall,Park,151.57,Norway,Stracciatella,1,3,1,12360
187,William,Garcia,170.91,UK,Pistachio,1,2,0,2738
188,Tamara,Fuentes,172.41,Finland,Strawberry,1,3,0,6319
189,Jasmine,Mathis,182.2,UK,Strawberry,1,0,0,8741
190,Henry,Bean,164.95,Norway,Stracciatella,1,0,0,9009
191,William,Duffy,173.63,Australia,Stracciatella,1,0,0,2023
192,Roger,Palmer,178.86,UK,Strawberry,1,0,0,3450
193,Todd,Walker,176.28,Germany,Strawberry,1,3,0,11652
194,Cheryl,Mccoy,156.34,UK,Strawberry,1,2,1,6017
195,Brian,Price,179.6,Norway,Strawberry,1,0,0,3382
196,Carla,Fleming,164.0,Norway,Strawberry,1,3,0,6635
197,William,Chambers,155.62,Finland,Stracciatella,1,2,0,7014
198,Carla,Gaines,152.08,Finland,Pistachio,1,2,0,7073
199,Derek,Gross,170.4,Finland,Strawberry,0,9,0,8032
200,Janice,Mccoy,156.98,Australia,Stracciatella,1,3,1,11782
201,Bob,Gomez,152.07,UK,Vanilla,1,3,1,3653
202,Jasmine,Cherry,174.81,Finland,Strawberry,1,6,0,4890
203,Brenda,Zamora,157.16,Germany,Strawberry,0,3,0,5758
204,Hunter,Rice,170.63,Norway,Vanilla,0,2,1,6549
205,Mark,Hebert,176.82,Finland,Strawberry,1,2,1,3967
206,Charlotte,Silva,152.45,UK,Stracciatella,1,6,1,10964
207,Tricia,Morris,157.47,Germany,Strawberry,1,6,1,7694
208,Renee,Padilla,161.55,UK,Pistachio,1,3,0,12156
209,Regina,Love,173.34,Australia,Strawberry,1,3,1,11281
210,Kristopher,Marsh,154.51,Germany,Mint,1,6,1,5947
211,Glenda,Carroll,157.64,Germany,Stracciatella,0,2,0,6315
212,Alejandra,Blankenship,168.68,Australia,Vanilla,1,3,0,7633
213,Benjamin,Castillo,187.0,Finland,Stracciatella,1,3,1,7419
214,Derrick,Butler,155.37,Germany,Strawberry,1,2,1,7374
215,Albert,Garner,156.93,Finland,Pistachio,1,6,1,10625
216,Lindsay,Molina,164.95,Australia,Strawberry,0,2,0,6276
217,Dana,Ingram,162.76,Finland,Strawberry,0,0,1,7024
218,April,Arnold,164.03,Finland,Stracciatella,0,3,1,4145
219,Vernon,Frey,174.87,Australia,Mint,1,3,1,7434
220,Johnathan,Kelly,164.0,Australia,Stracciatella,1,2,1,8118
221,Cassie,Kelly,172.96,Finland,Strawberry,1,6,1,4987
222,Randall,Powell,160.13,Norway,Mint,0,0,0,8212
223,Jenna,Hunter,177.61,Australia,Vanilla,1,3,1,8254
224,Ryan,Kelly,171.12,Norway,Stracciatella,1,6,0,3672
225,Tommy,Zhang,175.19,Finland,Stracciatella,1,2,1,10709
226,Randall,Chen,157.37,Finland,Mint,1,2,0,9664
227,Holly,Chen,157.64,Norway,Stracciatella,0,0,0,11959
228,Tammy,Ross,170.26,Germany,Stracciatella,1,2,0,8542
229,Judy,Cox,170.03,Australia,Mint,1,6,1,7192
230,Christina,Kelly,170.3,Finland,Pistachio,1,0,1,10339
231,Michele,Barton,170.93,Australia,Stracciatella,0,2,0,11752
232,Alison,Delgado,171.12,Australia,Stracciatella,0,0,0,6934
233,Heather,Obrien,153.54,UK,Strawberry,0,6,0,5817
234,Jacqueline,Duffy,180.34,Australia,Strawberry,0,3,0,10530
235,Jasmine,Dorsey,170.45,Finland,Pistachio,0,6,0,10585
236,Douglas,Raymond,168.16,Germany,Stracciatella,1,2,0,10645
237,Beverly,Calderon,178.61,Australia,Vanilla,1,6,0,10585
238,Gregory,Nielsen,179.92,UK,Stracciatella,1,2,0,7177
239,Kristopher,Chambers,153.54,Norway,Stracciatella,1,3,0,7633
240,Sean,Butler,170.56,Finland,Vanilla,1,1,1,8254
241,Desiree,Gallagher,180.34,Norway,Strawberry,1,6,0,10530
242,Monica,Bishop,178.73,Australia,Stracciatella,1,2,1,11764
243,Jacob,Simmons,161.69,UK,Strawberry,0,2,0,9832
244,Carl,Mckay,162.76,Finland,Vanilla,1,3,1,6839
245,Brandi,Park,147.96,Norway,Stracciatella,1,0,0,9437
246,Anna,Woods,187.0,Australia,Pistachio,1,6,0,4042
247,Sharon,Calderon,171.12,UK,Pistachio,1,0,1,9063
248,Desiree,Vaughn,171.79,Australia,Vanilla,1,6,0,10780
249,Joseph,Butler,153.54,Finland,Pistachio,1,6,1,8522
250,Carrie,Gibson,173.98,Australia,Stracciatella,1,2,1,5082
251,Johnathan,Lucas,190.98,Australia,Vanilla,0,2,1,14115
252,Donna,Ingram,179.43,Finland,Vanilla,0,3,1,10995
253,Stacey,Bender,174.04,Norway,Vanilla,1,2,0,8968
254,Logan,Hebert,154.58,Australia,Pistachio,1,2,1,12216
255,Dana,Macdonald,157.64,Norway,Strawberry,1,0,0,2630
256,Tricia,Richmond,151.69,Australia,Stracciatella,0,2,1,4609
257,Debbie,Ellis,164.56,Finland,Mint,0,3,0,6620
258,Hannah,Mcmahon,202.3,Finland,Pistachio,1,0,0,10565
259,Kyle,Massey,163.54,UK,Pistachio,1,6,0,9682
260,Janice,Bean,164.95,Germany,Stracciatella,0,6,1,5947
261,Randall,Sims,167.28,Australia,Strawberry,1,6,0,7817
262,Tricia,Mann,175.1,Australia,Pistachio,0,3,0,8142
263,Christina,Walters,176.82,Finland,Mint,1,2,0,10401
264,Karina,Marsh,157.48,Finland,Stracciatella,1,0,0,8677
265,Anna,Obrien,176.18,Australia,Strawberry,0,0,1,8105
266,Ashlee,Monroe,158.04,Finland,Stracciatella,0,2,1,6017
267,Cassie,Benjamin,177.61,Finland,Mint,1,0,0,2940
268,Renee,Chen,177.37,Australia,Strawberry,1,2,1,3578
269,Claudia,Bryan,172.5,Finland,Stracciatella,1,2,1,9249
270,Teresa,Dorsey,179.43,Australia,Pistachio,1,2,1,10973
271,Tracy,Crawford,160.85,Germany,Stracciatella,0,6,0,6315
272,Claudia,Morris,173.9,Finland,Strawberry,1,6,0,6987
273,Logan,Hunt,179.46,Australia,Pistachio,1,6,0,9499
274,Anna,Lucas,164.0,Australia,Strawberry,1,3,1,9232
275,Allen,Dominguez,137.01,Norway,Pistachio,0,0,0,9434
276,Vanessa,Sanders,174.87,Australia,Stracciatella,1,3,0,6054
277,Peggy,Adkins,169.05,Australia,Pistachio,0,0,1,3947
278,Randall,Schwartz,187.26,Germany,Stracciatella,1,0,0,7275
279,Ashley,Obrien,162.29,Norway,Stracciatella,1,3,1,2454
280,Bob,Rice,179.72,Finland,Pistachio,1,3,0,5389
281,Douglas,Fletcher,150.78,Germany,Stracciatella,1,6,1,5302
282,Harry,Cunningham,162.28,UK,Stracciatella,0,6,1,8677
283,Aaron,Gomez,178.04,Finland,Stracciatella,1,2,1,6589
284,Justin,Macdonald,163.48,Finland,Stracciatella,0,9,1,12849
285,Whitney,Rice,161.63,Australia,Strawberry,0,1,1,11959
286,Donna,Sherman,165.67,Finland,Mint,0,6,0,2442
287,Lee,Vincent,166.42,Norway,Pistachio,0,3,0,1290
288,Henry,Monroe,157.64,Finland,Mint,0,3,1,2372
289,Hannah,Underwood,171.13,Finland,Vanilla,1,0,1,4145
290,Brittany,Dorsey,158.1,Australia,Stracciatella,0,1,1,7996
291,Heidi,Gibson,171.18,Australia,Pistachio,1,2,1,11235
292,Janice,Hunt,174.21,Australia,Strawberry,1,3,0,2940
293,Michelle,Underwood,173.85,Australia,Stracciatella,1,0,0,12968
294,Lindsay,Mcdaniel,169.32,UK,Stracciatella,1,2,1,9951
295,Janice,Raymond,148.07,Norway,Stracciatella,1,2,0,9722
296,Henry,Gross,174.65,Norway,Strawberry,0,2,1,1827
297,Heather,Avila,171.04,Australia,Stracciatella,1,2,0,9052
298,Beth,Graham,162.86,UK,Stracciatella,1,2,0,5389
299,Logan,Willis,178.04,Finland,Vanilla,1,2,1,11454
300,Brittany,Macdonald,155.69,Australia,Strawberry,1,3,1,7512
301,Travis,Chambers,161.07,UK,Stracciatella,1,1,1,7850
302,Kaitlyn,Adkins,177.94,UK,Pistachio,1,2,1,7806
303,Desiree,Obrien,181.45,Australia,Strawberry,0,6,1,3856
304,Carla,Perry,156.34,Germany,Strawberry,1,3,1,11277
305,Tracy,Caldwell,171.1,Australia,Pistachio,1,3,1,8620
306,Ronnie,Johnston,157.91,Norway,Strawberry,1,6,1,13369
307,Ashlee,Ortiz,173.56,Australia,Stracciatella,0,9,1,4038
308,Whitney,Lucas,174.23,UK,Stracciatella,1,2,1,7806
309,Hunter,Howell,145.5,Finland,Strawberry,1,2,0,1145
310,Shawn,Adams,175.16,Germany,Mint,0,0,1,8677
311,Lindsay,Bray,172.1,Australia,Stracciatella,1,1,0,8968
312,Travis,Gardner,155.6,Australia,Vanilla,1,2,0,5389
313,Heidi,Cox,155.39,UK,Strawberry,1,6,0,10530
314,Kimberly,Walter,179.43,Germany,Strawberry,1,1,1,8254
315,Logan,Munoz,169.49,Germany,Stracciatella,0,6,0,8677
316,Tracy,Obrien,159.99,Germany,Vanilla,0,3,0,7642
317,Joseph,Vaughn,155.6,Finland,Strawberry,1,6,1,2023
318,Carla,Gibbs,168.79,Australia,Strawberry,1,3,0,12215
319,Cheryl,Frank,160.05,Australia,Stracciatella,0,3,1,4136
320,Jeremy,Carpenter,152.83,Finland,Pistachio,1,0,0,7070
321,Wanda,Mckay,182.19,Finland,Strawberry,1,2,0,6133
322,Theresa,Hardy,170.03,Norway,Vanilla,1,0,1,3572
323,Anne,Crawford,151.57,Finland,Vanilla,1,1,0,6289
324,Luis,Hampton,164.07,UK,Strawberry,1,3,0,9620
325,Kaitlyn,Ramsey,166.39,Australia,Pistachio,1,6,0,6613
326,Tricia,Hodges,195.45,Finland,Pistachio,0,1,1,7267
327,Stacey,Hebert,171.12,Australia,Pistachio,0,2,1,7694
328,Maurice,Maldonado,172.96,Finland,Pistachio,0,2,1,9348
329,Karina,Weaver,187.9,Norway,Vanilla,0,2,1,7024
330,Sheri,Roman,165.85,Norway,Pistachio,1,6,0,12485
331,Cheryl,Beck,163.56,Norway,Stracciatella,1,6,0,10120
332,Cassie,Lucas,170.63,Australia,Pistachio,1,3,1,8396
333,Anne,Blankenship,182.11,UK,Stracciatella,1,3,1,5577
334,Janice,Vaughn,168.62,Australia,Pistachio,1,6,0,6216
335,Tommy,Gallagher,186.72,UK,Vanilla,1,0,0,12637
336,Ashlee,Blankenship,170.63,UK,Vanilla,1,0,0,7291
337,Bryan,Robles,154.51,Australia,Vanilla,1,1,1,6075
338,Patricia,Butler,155.95,UK,Vanilla,1,6,0,11652
339,Cynthia,Brooks,165.13,Norway,Mint,1,6,0,8959
340,Cathy,Rogers,153.55,Australia,Strawberry,0,2,0,11717
341,Carl,Benton,170.1,Norway,Pistachio,1,0,0,6075
342,Yesenia,Grant,173.71,Norway,Stracciatella,1,6,1,11277
343,Anna,Grant,178.6,Australia,Pistachio,1,3,0,11100
344,Logan,Walters,161.36,Finland,Vanilla,1,3,0,6351
345,Ashley,Weber,180.5,Norway,Stracciatella,1,3,1,7694
346,Monica,Haley,160.96,Germany,Strawberry,1,1,0,5947
347,Henry,Morton,176.35,UK,Stracciatella,1,6,1,8118
348,Carl,Weaver,173.88,Norway,Vanilla,0,3,0,11235
349,Allison,Lucas,168.16,Finland,Vanilla,1,3,1,8953
350,Kimberly,Price,172.92,Australia,Pistachio,1,6,0,11184
351,Carl,Cervantes,173.65,Finland,Vanilla,1,3,1,7275
352,Cassie,Padilla,173.9,Australia,Stracciatella,1,6,0,11678
353,Bradley,Ellis,178.04,Australia,Mint,1,3,0,6233
354,Danielle,Deleon,179.21,Australia,Pistachio,1,0,1,8100
355,Holly,Richmond,180.07,Australia,Strawberry,1,3,1,5894
356,Renee,Hill,163.56,Norway,Stracciatella,1,3,0,8033
357,Yesenia,Lucas,185.51,Norway,Mint,0,6,1,7817
358,Allen,Blankenship,173.71,Australia,Stracciatella,1,3,0,8254
359,Donna,Blankenship,152.45,Germany,Vanilla,1,6,0,8359
360,Jake,Mills,192.75,Finland,Stracciatella,0,3,1,11516
361,Cathy,Gibson,162.76,Finland,Stracciatella,1,2,0,7434
362,Kristopher,Gillespie,172.14,Norway,Stracciatella,1,3,0,7073
363,Manuel,Pruitt,153.54,Australia,Pistachio,1,3,0,7642
364,Cynthia,Sanford,175.53,Australia,Strawberry,1,2,1,6511
365,Carla,Huber,177.31,Australia,Strawberry,0,6,1,7694
366,Tracy,Cox,163.52,Australia,Strawberry,1,6,1,3450
367,Alexandra,Bates,155.69,Australia,Strawberry,1,1,0,6419
368,Randall,Lucas,179.48,Australia,Vanilla,1,2,0,7030
369,Jackie,Blankenship,157.74,Norway,Stracciatella,1,3,1,8212
370,Sheri,Church,178.1,UK,Strawberry,1,0,1,4987
371,Karina,Peters,170.16,Finland,Strawberry,0,2,0,4625
372,Justin,Cantrell,173.71,Australia,Vanilla,0,2,1,2372
373,Theodore,Gibbs,176.68,Finland,Mint,0,0,0,4601
374,Joseph,Briggs,164.95,Norway,Pistachio,1,1,1,9062
375,Tricia,Castillo,168.68,Australia,Strawberry,1,2,1,3572
376,Jasmine,Ellis,181.55,Australia,Stracciatella,1,9,1,10530
377,Michelle,Barron,165.13,Germany,Stracciatella,1,0,0,6192
378,Harry,Welch,170.21,Finland,Pistachio,0,2,0,14115
379,Donna,Obrien,154.58,Australia,Vanilla,1,1,0,5947
380,Frederick,Haley,180.34,Germany,Vanilla,1,0,0,8584
381,Margaret,Chambers,156.93,UK,Strawberry,1,6,1,12139
382,Janice,Walker,180.34,Germany,Mint,1,0,1,9295
383,Manuel,Moran,178.1,Australia,Stracciatella,1,2,1,8912
384,Hannah,Hunter,167.38,UK,Mint,1,0,0,10488
385,Holly,Bean,175.16,Finland,Mint,1,1,1,6421
386,Randall,Hunt,169.76,Australia,Pistachio,1,6,0,6233
387,Allison,Reyes,153.48,Australia,Stracciatella,1,1,0,4145
388,Frank,Hill,149.66,Finland,Stracciatella,1,1,1,6315
389,Regina,Morris,162.96,Australia,Stracciatella,0,2,0,8546
390,Lauren,Wall,162.86,Norway,Pistachio,1,2,1,11184
391,Heidi,Dorsey,156.77,Australia,Pistachio,1,6,1,5190
392,Kaitlyn,Adams,184.3,Australia,Strawberry,0,2,1,4609
393,Judy,Castillo,156.6,Australia,Stracciatella,1,3,1,8542
394,Kylie,Pacheco,163.56,Finland,Mint,1,2,1,5119
395,Heidi,Lucas,166.18,Australia,Strawberry,1,2,0,4145
396,Mark,Jackson,175.28,Finland,Strawberry,1,0,1,3316
397,Tracy,Delgado,156.77,UK,Mint,0,0,0,6419
398,Amber,Adams,169.8,Finland,Pistachio,1,0,1,11383
399,Melanie,Munoz,180.5,Norway,Vanilla,1,3,0,12895
400,Brian,Obrien,166.21,Germany,Vanilla,1,3,1,16627
401,Christina,Palmer,177.97,Australia,Mint,1,2,1,12306
