,First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
129,Bob,Cohen,178.06,Japan,Stracciatella,1,0,0,14143
130,Brittney,Stein,164.49,Canada,Stracciatella,0,3,0,9237
131,Chelsey,Payne,177.27,Brazil,Mint,1,2,0,4103
132,Wanda,Murphy,175.19,Denmark,Mint,0,0,0,1945
133,Jack,Joseph,171.67,Italy,Strawberry,0,1,0,7144
134,Wanda,Carroll,162.28,Japan,Strawberry,0,0,0,12590
135,Jack,Scott,160.68,Canada,Strawberry,1,0,0,8544
136,Mario,Jacobson,172.6,Brazil,Strawberry,0,2,0,3884
137,Kristie,Villegas,152.01,Italy,Mint,1,4,0,11275
138,Suzanne,Cooley,181.21,Japan,Pistachio,1,1,0,5103
139,Derrick,Johnson,178.26,Sweden,Mint,0,0,0,12214
140,Megan,Gilbert,159.95,Norway,Pistachio,0,1,0,11764
141,Rachel,Salazar,186.74,UK,Mint,0,0,0,11476
142,Mitchell,Neal,155.39,Brazil,Chocolate,0,2,0,6549
143,Randy,Ingram,183.96,Canada,Stracciatella,1,2,0,8042
144,Candice,Schmitt,143.09,UK,Strawberry,0,1,0,8159
145,Jose,Norton,166.14,Italy,Chocolate,1,2,0,10843
146,Jose,Barton,176.18,Sweden,Mint,0,0,0,9356
147,Wanda,Huber,161.47,Denmark,Chocolate,1,2,0,4461
148,Alicia,Cortez,153.05,Denmark,Chocolate,1,0,0,11036
149,Breanna,Dean,168.31,Italy,Chocolate,0,2,0,8399
150,Manuel,Schneider,175.3,Sweden,Mint,1,3,0,9810
151,Austin,Leon,152.43,UK,Chocolate,0,0,0,3728
152,Paula,Norton,165.24,Italy,Chocolate,0,0,0,7284
153,Victoria,Pacheco,173.26,UK,Mint,0,1,0,8193
154,Rachel,Mueller,184.38,Norway,Chocolate,1,1,0,7337
155,Jane,Murphy,173.85,UK,Strawberry,0,2,0,7465
156,Jose,Moyer,157.91,Canada,Mint,0,4,0,11036
157,Luis,Day,178.78,Japan,Pistachio,0,0,0,5330
158,Bridget,Lynch,169.39,Norway,Mint,1,2,0,10813
159,Keith,Warren,170.21,Japan,Strawberry,0,2,0,7793
160,Cameron,Kemp,162.84,Sweden,Stracciatella,1,3,0,6767
161,Tanya,Park,174.06,Sweden,Stracciatella,0,2,0,8667
162,Jack,Bond,170.02,Canada,Strawberry,0,2,0,11275
163,Sarah,Moyer,175.42,UK,Mint,0,2,0,14400
164,Wanda,Stein,167.24,UK,Chocolate,1,2,0,7557
165,Carrie,Harrison,160.68,Sweden,Stracciatella,0,4,0,4825
166,Gilbert,Davidson,169.14,Italy,Mint,0,2,0,6780
167,Sarah,Leon,153.14,UK,Strawberry,1,2,0,2722
168,Derrick,Williamson,159.99,Denmark,Mint,0,0,0,7817
169,Bryan,Holt,189.05,Japan,Mint,0,1,0,9772
170,Pamela,Schmitt,167.68,UK,Chocolate,0,2,0,7979
171,Raven,Cooper,185.8,Sweden,Stracciatella,0,1,0,8546
172,Mark,Payne,169.45,Sweden,Pistachio,1,2,0,7127
173,Annette,Diaz,168.7,Germany,Strawberry,1,1,0,7215
174,Leslie,Solomon,178.6,Sweden,Stracciatella,1,1,0,14512
175,Gilbert,Calderon,171.26,Canada,Mint,0,2,0,13021
176,Alexa,Gray,173.14,Denmark,Strawberry,0,3,0,10843
177,Gina,Cardenas,155.01,UK,Chocolate,1,2,0,7315
178,Manuel,Brooks,133.8,Canada,Chocolate,0,4,0,11088
179,Travis,Curtis,167.68,Finland,Stracciatella,1,0,0,9011
180,Jeff,Browning,166.33,Canada,Mint,0,3,0,10843
181,Tom,Walters,166.83,Sweden,Mint,1,0,0,8394
182,Erika,Atkinson,168.56,Canada,Mint,0,4,0,4920
183,Cameron,Gilbert,177.4,Brazil,Chocolate,1,1,0,7836
184,Javier,Carroll,167.68,Norway,Pistachio,0,0,0,10809
185,Teresa,Wall,184.76,Japan,Mint,0,4,0,10882
186,Mitchell,Bryan,167.28,Sweden,Strawberry,0,1,0,4564
187,Dennis,Joseph,174.46,UK,Mint,0,1,0,3728
188,Maurice,Weber,181.45,Finland,Strawberry,0,2,0,7270
189,Luis,Davidson,169.63,Japan,Chocolate,0,1,0,14227
190,Caleb,Rodriguez,161.51,Denmark,Strawberry,0,2,0,11100
191,Russell,Christensen,155.44,Norway,Mint,0,4,0,3289
192,Gilbert,Keller,166.33,Canada,Stracciatella,1,2,0,14227
193,Jose,Fisher,186.74,Japan,Mint,0,2,0,8159
194,Tim,Davidson,162.92,Norway,Strawberry,0,4,0,6761
195,Kristopher,Hunt,157.31,Italy,Chocolate,0,2,0,5210
196,Mckenzie,Griffith,155.01,Canada,Strawberry,0,1,0,4852
197,Candice,Stein,183.55,UK,Strawberry,0,4,0,6416
198,Chris,Cuevas,155.01,Norway,Chocolate,0,4,0,6767
199,Dylan,Warren,179.62,UK,Chocolate,1,2,0,5330
200,Kristopher,Herrera,176.19,Canada,Chocolate,0,4,0,6837
201,Jacob,Walker,167.89,UK,Chocolate,0,3,0,7279
202,Mark,Gill,177.4,Japan,Strawberry,0,2,0,10072
203,Suzanne,Tate,162.04,Brazil,Mint,0,1,0,4978
204,William,Warren,165.49,Brazil,Stracciatella,0,2,0,3855
205,Miguel,Mullins,178.06,Brazil,Strawberry,0,2,0,10823
206,Jill,Hopkins,183.15,Italy,Chocolate,0,1,0,7315
207,Gordon,Bolton,155.28,Canada,Pistachio,0,3,0,9200
208,Gordon,Gardner,165.75,Sweden,Pistachio,1,2,0,9810
209,Terrence,Campbell,153.45,Brazil,Strawberry,0,0,0,6974
210,Mckenzie,Davidson,166.18,Australia,Mint,1,0,0,7279
211,Alexa,Villanueva,163.2,Norway,Pistachio,0,0,0,7236
212,Tyler,Cooper,172.6,Denmark,Stracciatella,1,2,0,5180
213,Kelly,Mcdonald,154.53,UK,Mint,0,3,0,7520
214,Johnny,Nichols,168.56,Australia,Pistachio,0,3,0,3808
215,Robert,Cardenas,163.2,Canada,Strawberry,0,0,0,3855
216,Sarah,Fisher,165.24,Norway,Mint,0,2,0,7817
217,Keith,Bean,189.44,Japan,Mint,1,2,0,3808
218,Alexa,Bell,171.0,Italy,Mint,0,3,0,3922
219,Gina,Walters,170.78,Norway,Stracciatella,1,1,0,4920
220,Derrick,Tran,170.55,Norway,Mint,0,2,0,7520
221,Anita,Santiago,153.05,Denmark,Strawberry,0,1,0,9244
222,Holly,Hunt,172.39,Denmark,Stracciatella,1,0,0,3672
223,Candice,Stein,170.17,Denmark,Chocolate,1,3,0,6041
224,Maria,Maddox,155.01,Brazil,Strawberry,0,4,0,7916
225,Karen,Neal,176.58,UK,Mint,0,2,0,7970
226,Tamara,Hoffman,160.13,Norway,Chocolate,0,4,0,7951
227,Jack,Fisher,181.44,UK,Mint,0,1,0,1945
228,Terrence,Harrison,174.51,Australia,Mint,1,2,0,11088
229,Sergio,Atkinson,165.21,Japan,Mint,0,0,0,11111
230,Tamara,Cooper,186.74,Canada,Chocolate,1,3,0,5228
231,Jose,Gibson,160.68,UK,Chocolate,1,2,0,10843
232,Evan,Kemp,174.2,UK,Mint,0,2,0,11490
233,Leslie,Carroll,178.73,Sweden,Pistachio,0,4,0,7279
234,Javier,Maddox,193.61,Norway,Pistachio,1,3,0,5302
235,Louis,Pena,177.45,Denmark,Mint,0,2,0,7817
236,Maurice,Williamson,161.69,UK,Strawberry,1,2,0,8624
237,Ian,Dorsey,180.31,Brazil,Chocolate,1,2,0,11111
238,Derrick,Stewart,187.52,Sweden,Strawberry,0,2,0,4825
239,Austin,Curtis,170.46,UK,Stracciatella,0,1,0,4825
240,Mitchell,Leon,153.38,Italy,Strawberry,0,2,0,4724
241,Philip,Tanner,170.63,UK,Mint,1,0,0,3164
242,Cynthia,Barnes,166.93,UK,Strawberry,0,2,0,5330
243,Yvonne,Hardy,183.94,UK,Stracciatella,1,1,0,11476
244,Jamie,Keller,159.99,UK,Pistachio,0,0,0,10072
245,Kelly,Foster,155.44,UK,Mint,0,4,0,7935
246,Annette,Barker,174.69,UK,Chocolate,0,1,0,11038
247,Mario,Cantu,181.2,Finland,Chocolate,1,2,0,10990
248,Candice,Gomez,166.66,Canada,Strawberry,0,2,0,10186
249,Sara,Church,186.74,Brazil,Mint,0,0,0,7950
250,Brianna,Jarvis,184.79,Australia,Strawberry,0,1,0,9346
251,Johnny,Aguilar,164.49,Brazil,Pistachio,1,0,0,10922
252,Kristie,Griffith,158.71,Sweden,Chocolate,0,0,0,8278
253,Tyler,Walters,154.38,Italy,Chocolate,1,0,0,10633
254,Lorraine,Keller,173.86,Canada,Stracciatella,0,2,0,11543
255,Manuel,Hawkins,193.61,Denmark,Stracciatella,0,4,0,9056
256,Gina,Baldwin,161.13,Norway,Pistachio,1,4,0,5332
257,Perry,Ross,173.39,UK,Pistachio,0,2,0,12985
258,Sarah,Gomez,169.32,Canada,Strawberry,1,4,0,9161
259,Mitchell,Bean,172.99,Canada,Chocolate,1,0,0,2811
260,Maurice,Cox,186.34,Sweden,Mint,0,0,0,5455
261,Stacey,Villarreal,184.79,Sweden,Chocolate,0,3,0,7776
262,Dylan,Matthews,164.98,Norway,Pistachio,0,2,0,8638
263,Morgan,Christensen,160.68,Canada,Pistachio,0,2,0,8946
264,Jeffrey,Logan,153.12,Brazil,Stracciatella,0,2,0,10074
265,Teresa,Frederick,175.81,Canada,Chocolate,0,2,0,7947
266,Linda,Barker,160.17,Denmark,Strawberry,1,2,0,7970
267,Mark,Mayo,172.12,Sweden,Chocolate,1,4,0,5025
268,Gina,Bryan,176.28,Denmark,Mint,0,1,0,7215
269,Seth,Kemp,170.03,Denmark,Mint,0,3,0,3884
270,Teresa,Carroll,180.3,Japan,Mint,0,2,0,9244
271,Alexa,Barnes,181.2,Canada,Chocolate,1,1,0,11552
272,Johnny,Carrillo,183.64,Sweden,Pistachio,1,0,0,6443
273,Marissa,Brewer,181.8,Norway,Mint,0,2,0,4914
274,April,Pacheco,166.35,UK,Stracciatella,0,0,0,11111
275,Brooke,Warren,153.14,UK,Mint,0,0,0,3808
276,Randall,Carr,186.74,Italy,Strawberry,1,4,0,8193
277,Beverly,Stone,176.28,Brazil,Pistachio,1,4,0,7945
278,Mckenzie,Rowe,169.04,Canada,Stracciatella,1,1,0,11036
279,Cynthia,Jennings,179.24,Brazil,Stracciatella,0,0,0,5228
280,Olivia,Huber,167.69,Canada,Mint,0,2,0,10042
281,Yolanda,Atkinson,170.05,Japan,Stracciatella,1,2,0,7660
282,Audrey,Williams,159.99,Denmark,Strawberry,0,2,0,3763
283,Bob,Gibson,153.12,Japan,Stracciatella,0,0,0,3855
284,Chris,Morrow,165.34,Brazil,Chocolate,1,0,0,3672
285,Wanda,Williams,171.67,Canada,Chocolate,1,1,0,11038
286,Bonnie,Ramirez,178.87,UK,Mint,0,2,0,3967
287,Patricia,Jefferson,181.98,Norway,Chocolate,0,2,0,11717
288,Randy,Church,179.29,Norway,Pistachio,0,0,0,4885
289,Sharon,Joseph,164.58,Germany,Mint,1,2,0,7793
290,Dylan,Walker,167.18,Sweden,Stracciatella,0,3,0,7144
291,Erika,Moore,186.34,Canada,Mint,1,0,0,12968
292,Alexa,Huber,176.29,Germany,Pistachio,1,2,0,14227
293,Mitchell,Cooley,175.81,Denmark,Pistachio,0,2,0,9244
294,Dwayne,Johnson,173.26,Norway,Mint,0,2,0,7817
295,Carrie,Melendez,168.56,Norway,Strawberry,1,0,0,11111
296,Cynthia,Cooley,159.99,Brazil,Stracciatella,0,3,0,11397
297,Mason,Baldwin,162.63,Brazil,Stracciatella,0,0,0,7144
298,Evan,Bradley,166.35,Japan,Mint,1,4,0,10859
299,Beverly,Williamson,168.01,Canada,Strawberry,1,2,0,3964
300,Paige,Wilkins,163.54,Brazil,Mint,0,0,0,7916
301,Bonnie,Moore,175.42,Germany,Mint,0,3,0,8394
302,Douglas,Villanueva,175.42,Japan,Mint,0,2,0,3164
303,Seth,Sanders,162.0,Denmark,Strawberry,0,1,0,11860
304,Sarah,Mccoy,164.95,Canada,Chocolate,0,1,0,8105
305,Sara,Stein,165.15,Sweden,Mint,1,4,0,9476
306,Mark,Cuevas,185.13,Brazil,Chocolate,0,4,0,7337
307,Alicia,Lawson,171.06,Denmark,Stracciatella,0,2,0,6181
308,Bridget,Cox,153.05,Denmark,Chocolate,0,0,0,10823
309,Mitchell,Escobar,166.61,Japan,Pistachio,0,4,0,8698
310,Caleb,Irwin,147.17,Canada,Mint,0,0,0,6619
311,Teresa,Hawkins,167.22,Norway,Strawberry,0,0,0,4071
312,Audrey,Hardy,185.8,Canada,Pistachio,1,2,0,4920
313,Gordon,Cox,174.06,Germany,Strawberry,1,0,0,14227
314,Christian,Bond,178.11,Japan,Chocolate,0,2,0,8382
315,Alicia,Holt,163.48,Denmark,Pistachio,1,2,0,9011
316,Benjamin,Kirk,170.02,Sweden,Mint,1,0,0,13908
317,Ruben,Wilkins,176.29,Brazil,Strawberry,0,2,0,7284
318,Seth,Neal,199.51,Japan,Chocolate,1,2,0,9244
319,Chris,Atkinson,172.08,Finland,Pistachio,0,0,0,7279
320,Nathan,Zamora,172.21,Brazil,Mint,0,1,0,8544
321,Brooke,Pena,184.03,Brazil,Mint,0,3,0,8941
322,Christian,Jarvis,170.78,Japan,Mint,1,2,0,11543
323,Jessica,Aguilar,161.69,UK,Strawberry,1,0,0,10859
324,Gina,Sanders,161.02,Sweden,Mint,0,0,0,4832
325,Gordon,Kirk,156.14,Japan,Pistachio,1,2,0,9056
326,Alicia,Jenkins,152.07,Canada,Mint,1,2,0,8544
327,Pamela,Bean,137.01,Denmark,Chocolate,0,2,0,10019
328,Morgan,Hunt,171.67,UK,Chocolate,1,4,0,8294
329,Tyler,Warren,172.14,Norway,Pistachio,0,1,0,7144
330,Jack,Kim,169.64,UK,Mint,0,4,0,7657
331,Kristin,Dean,171.06,UK,Strawberry,0,2,0,7817
332,Jamie,Hartman,172.92,Canada,Strawberry,0,4,0,9052
333,Gina,Mullins,153.14,Canada,Chocolate,0,0,0,3672
334,Bobby,Sanders,178.87,Sweden,Strawberry,1,2,0,8105
335,Luis,Cortez,163.11,Australia,Chocolate,0,0,0,12216
336,Chris,Aguilar,158.71,Denmark,Stracciatella,1,0,0,3164
337,Molly,Jarvis,160.03,Norway,Mint,1,0,0,7470
338,Paula,Warren,176.98,Denmark,Mint,1,2,0,7144
339,Linda,Acosta,137.01,Canada,Strawberry,0,0,0,4838
340,Jamie,Davis,147.17,Norway,Stracciatella,1,2,0,4825
341,Beverly,Sims,166.83,Canada,Chocolate,0,0,0,7950
342,Cynthia,Gardner,178.6,Sweden,Mint,0,0,0,6900
343,Ann,Love,169.64,Brazil,Chocolate,0,0,0,9938
344,Jamie,Hoffman,164.76,Japan,Stracciatella,1,2,0,10974
345,Stephen,Carrillo,179.12,Japan,Strawberry,0,4,0,19062
346,Alexa,Stein,165.91,Japan,Mint,1,1,0,5332
347,Linda,Lopez,165.91,Norway,Mint,0,3,0,9067
348,William,Villegas,166.93,Canada,Pistachio,0,3,0,6652
349,Gordon,Jennings,175.19,Germany,Stracciatella,0,1,0,9161
350,Jordan,Santiago,179.24,Italy,Stracciatella,0,2,0,7315
351,Maurice,Villegas,175.52,Brazil,Pistachio,0,2,0,8703
352,Desiree,Bryan,160.89,Sweden,Mint,1,3,0,8592
353,Renee,Gibson,161.07,Japan,Mint,0,2,0,11086
354,Christian,Hunt,143.09,Sweden,Strawberry,0,2,0,1945
355,Juan,Bean,167.41,Canada,Chocolate,0,1,0,11742
356,Jose,Neal,166.95,Sweden,Strawberry,0,1,0,8741
357,Teresa,Morrow,185.8,Japan,Stracciatella,0,1,0,4972
358,Annette,Holmes,148.25,Japan,Stracciatella,1,4,0,3884
359,Cassandra,Stein,156.93,Finland,Chocolate,0,2,0,6443
360,Jamie,Stein,168.01,Finland,Chocolate,1,4,0,8093
361,Carrie,Park,171.01,Norway,Chocolate,0,2,0,11100
362,Gilbert,Hardy,157.31,Finland,Strawberry,0,0,0,7337
363,Brandi,Castro,168.01,Canada,Strawberry,0,1,0,9056
364,Luis,Hawkins,158.46,Denmark,Strawberry,0,2,0,3164
365,Dustin,Mcdonald,170.55,Australia,Stracciatella,0,0,0,11111
366,Gina,Gardner,183.06,Japan,Stracciatella,1,2,0,8467
367,Erika,Ochoa,149.7,Brazil,Strawberry,0,1,0,9700
368,Jacob,Sims,169.33,Sweden,Mint,1,1,0,6973
369,Linda,Mcmahon,184.76,Denmark,Mint,0,2,0,10208
370,Raven,Walton,172.7,Norway,Mint,0,0,0,9011
371,Douglas,Holder,165.21,Brazil,Pistachio,1,0,0,6144
372,Mckenzie,Wall,183.64,Canada,Stracciatella,0,1,0,6780
373,Tamara,Christensen,176.29,Sweden,Stracciatella,0,0,0,5476
374,Candice,Bell,171.19,Finland,Chocolate,0,4,0,10882
375,Gina,Leon,182.52,Finland,Strawberry,1,2,0,11822
376,Tanya,Manning,184.38,Canada,Chocolate,0,0,0,10196
377,Mark,Wilkins,160.93,UK,Stracciatella,0,3,0,11111
378,Joe,Villarreal,169.73,Sweden,Strawberry,1,4,0,11592
379,Chris,Davidson,199.51,Sweden,Mint,1,1,0,8118
380,Chris,Snyder,173.22,Brazil,Strawberry,1,0,0,4103
381,Mark,Wright,184.98,Norway,Stracciatella,0,1,0,9244
382,Russell,Williams,137.01,Denmark,Strawberry,0,2,0,10775
383,Lisa,Jacobson,168.87,Australia,Mint,1,0,0,7315
384,Jamie,Christensen,133.8,Denmark,Mint,0,4,0,9244
385,Austin,Williams,177.7,UK,Strawberry,0,2,0,8881
386,Cameron,Villarreal,171.67,Japan,Stracciatella,0,0,0,7136
387,Stephen,Rios,160.93,Canada,Strawberry,1,2,0,9161
388,Jeffrey,Parker,170.12,Norway,Mint,0,1,0,8435
389,Mark,Baker,171.34,Germany,Strawberry,1,0,0,9497
390,Leslie,Pacheco,182.97,Sweden,Chocolate,1,3,0,1341
391,Mckenzie,Jarvis,176.7,Canada,Strawberry,0,2,0,12321
392,Courtney,Murphy,164.79,Canada,Strawberry,0,1,0,4071
393,Alicia,Maddox,153.12,Italy,Strawberry,1,0,0,11088
394,Darlene,Rodriguez,166.93,Sweden,Pistachio,1,2,0,8667
395,Yvonne,Matthews,184.87,Norway,Mint,1,0,0,5947
396,Brandi,Church,173.26,Australia,Chocolate,1,2,0,8546
397,Luis,Rowe,157.07,Canada,Mint,1,1,0,6429
398,Raven,Gibson,165.24,UK,Mint,0,0,0,9882
399,Gina,Davidson,168.73,Canada,Pistachio,1,4,0,8400
400,Linda,Rowe,167.28,Brazil,Chocolate,0,4,0,10922
401,Richard,Diaz,156.71,Denmark,Mint,1,2,0,11088
402,Gordon,Lopez,183.64,Norway,Chocolate,1,2,0,3947
403,Carrie,Huber,185.8,Sweden,Mint,1,3,0,5577
404,Kayla,Salazar,181.43,Denmark,Mint,0,4,0,10809
