,First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
34,Victor,Edwards,139.4,Canada,Strawberry,0,4,1,2139.0
35,Fernando,Ho,139.14,Denmark,Strawberry,1,0,1,15310.0
36,Gail,Ortega,154.95,Denmark,Vanilla,1,6,0,6285.0
37,Lori,Sharp,170.22,Norway,Strawberry,0,4,1,15554.0
38,Zachary,Hickman,178.08,UK,Chocolate,1,7,0,15244.0
39,Luke,Lin,199.11,Brazil,Vanilla,0,3,0,5476.0
40,Nathan,Collier,144.86,Denmark,Stracciatella,0,7,1,10677.0
41,Henry,Spence,193.86,USA,Stracciatella,0,6,0,9698.0
42,Cameron,Woodard,171.68,UK,Strawberry,1,7,0,9454.0
43,Henry,Lee,143.59,Norway,Stracciatella,1,6,1,5340.0
44,Bryce,Harrington,189.2,Italy,Chocolate,1,1,1,8210.0
45,Stephanie,Hubbard,148.51,USA,Strawberry,0,6,0,9757.0
46,Hector,Norris,177.45,Germany,Stracciatella,1,1,1,7660.0
47,Tammy,Gilmore,150.91,Canada,Strawberry,1,6,1,15011.0
48,Kristina,Stewart,138.6,Norway,Strawberry,0,5,0,2100.0
49,Kenneth,Potter,156.43,UK,Strawberry,1,7,0,7127.0
50,Janice,Joyce,198.16,Canada,Chocolate,1,5,1,10370.0
51,Dean,Mcbride,142.54,Norway,Strawberry,1,3,1,2573.0
52,Erica,Chan,142.77,Germany,Stracciatella,1,2,1,16859.0
53,Morgan,Rojas,162.5,Canada,Mint,1,0,0,1425.0
54,Priscilla,Frederick,157.18,China,Strawberry,1,0,1,2188.0
55,Charles,Hanna,182.3,Finland,Pistachio,0,7,0,16512.0
56,Angela,Patterson,195.26,USA,Pistachio,1,4,1,10867.0
57,April,Berg,190.36,Sweden,Strawberry,0,0,1,15498.0
58,Robin,Cruz,157.91,Italy,Pistachio,1,5,1,8508.0
59,Linda,Francis,170.71,Brazil,Stracciatella,1,3,1,1726.0
60,Robert,Robbins,154.71,USA,Vanilla,0,5,1,11617.0
61,Philip,Smith,199.8,Finland,Vanilla,0,5,0,15902.0
62,Elaine,Vaughan,181.41,Norway,Strawberry,0,2,0,7739.0
63,Bailey,Walton,148.04,Finland,Chocolate,0,1,0,17072.0
64,Sandra,Valenzuela,182.47,Norway,Pistachio,1,7,0,3977.0
65,Nancy,Rangel,195.06,Japan,Chocolate,1,7,1,10399.0
66,Edgar,Bowen,145.67,Finland,Strawberry,1,1,0,10366.0
67,Fernando,Richardson,138.32,Denmark,Strawberry,1,0,1,15131.0
68,Jeffery,Pena,176.09,Italy,Mint,0,0,0,12413.0
69,Donna,Monroe,202.34,Japan,Chocolate,1,1,1,18035.0
70,Holly,Decker,182.09,Canada,Pistachio,1,3,1,17457.0
71,Barbara,Daniels,177.03,France,Chocolate,1,2,0,15482.0
72,Regina,Crawford,195.64,Norway,Vanilla,0,3,1,16932.0
73,Heather,Robinson,175.73,Canada,Chocolate,1,0,0,6831.0
74,Courtney,Michael,184.64,Canada,Pistachio,1,2,0,9844.0
75,Spencer,Acosta,154.32,UK,Stracciatella,1,4,1,5312.0
76,Patricia,Berger,181.92,UK,Pistachio,0,4,1,10899.0
77,Carol,Hernandez,169.45,Norway,Strawberry,0,4,1,15409.0
78,Casey,Wheeler,146.91,Norway,Pistachio,1,3,1,12310.0
79,Lindsay,Dominguez,154.25,France,Chocolate,1,5,1,8425.0
80,Corey,Tran,149.51,China,Vanilla,1,7,1,10813.0
81,Patricia,Daniel,158.6,Italy,Strawberry,0,6,0,2106.0
82,Meredith,Raymond,198.38,China,Strawberry,0,0,1,2416.0
83,Priscilla,Salazar,192.72,Australia,Pistachio,0,2,0,4312.0
84,Amanda,Gross,173.55,UK,Vanilla,1,1,1,5500.0
85,Joann,Reynolds,181.47,Brazil,Mint,0,0,0,1052.0
86,Hannah,Boyd,153.13,Finland,Vanilla,1,3,0,5582.0
87,Steven,Hansen,153.46,UK,Chocolate,1,2,1,9498.0
88,Jill,Hooper,182.4,Denmark,Stracciatella,1,5,0,17635.0
89,Zachary,Boyle,145.98,Sweden,Strawberry,0,3,1,8889.0
90,Sergio,Mann,192.05,France,Pistachio,0,2,1,4982.0
91,Regina,Griffith,198.62,UK,Vanilla,1,2,1,9286.0
92,Carol,Woodward,150.77,Sweden,Strawberry,0,6,0,7059.0
93,Tommy,Hudson,147.5,USA,Stracciatella,0,3,1,1747.0
94,Justin,Frederick,168.75,Australia,Mint,1,3,0,6691.0
95,Kara,Meadows,155.64,China,Vanilla,1,5,0,18108.0
96,Mason,Greer,167.47,UK,Stracciatella,0,5,0,1865.0
97,Angela,Hunter,161.02,Sweden,Vanilla,0,2,1,18133.0
98,Connie,Walls,142.28,Brazil,Vanilla,0,4,0,9531.0
99,Erica,Ramsey,166.76,USA,Strawberry,1,4,0,8711.0
100,Luke,Petersen,177.53,Norway,Pistachio,0,3,1,11186.0
101,Nicole,Turner,147.39,Canada,Pistachio,0,4,0,3434.0
102,Kimberly,Harris,182.64,Denmark,Strawberry,1,3,1,14910.0
103,Erin,Huber,151.54,Italy,Strawberry,1,4,1,3588.0
104,Sandra,Weeks,193.42,Denmark,Stracciatella,0,5,0,17961.0
105,Ruth,Powers,177.09,Denmark,Pistachio,0,2,0,7088.0
106,Jennifer,Wu,174.55,China,Vanilla,1,5,1,9332.0
107,Heather,Shepherd,184.69,Norway,Pistachio,0,3,1,12971.0
108,Carl,West,160.53,Canada,Strawberry,1,4,1,2186.0
109,Jon,Hudson,184.2,Canada,Mint,1,7,0,1011.0
110,Carol,Castro,141.75,Italy,Stracciatella,0,3,1,11107.0
111,Stacey,Leach,151.09,Norway,Pistachio,0,3,0,16427.0
112,Shelby,Snow,137.52,France,Vanilla,1,0,1,11542.0
113,Jasmine,Riggs,147.37,China,Strawberry,1,3,1,14949.0
114,Tony,Mcbride,195.97,France,Pistachio,1,5,1,11764.0
115,Carla,Williams,195.52,Germany,Vanilla,1,3,1,16762.0
116,Frederick,Payne,146.37,Germany,Chocolate,0,2,1,17296.0
117,Sherry,Wong,186.79,Finland,Mint,0,6,0,12697.0
118,Nancy,Harper,194.62,USA,Chocolate,1,2,1,9845.0
119,Joy,Olson,167.31,Norway,Stracciatella,1,1,1,7715.0
120,Lars,Herman,156.07,UK,Strawberry,1,0,1,15242.0
121,Erica,Leonard,191.82,Australia,Strawberry,0,3,1,14090.0
122,Diana,Robles,196.45,China,Mint,0,1,0,3464.0
123,Stacey,Landry,186.46,Canada,Vanilla,0,7,0,3001.0
124,Dana,Fox,188.14,Finland,Stracciatella,1,3,1,1778.0
125,Kenneth,Barnes,190.07,Sweden,Strawberry,1,2,1,6929.0
126,Glenda,Watts,172.31,Norway,Strawberry,1,7,1,4311.0
127,Blake,Barker,162.52,Denmark,Stracciatella,1,2,0,13741.0
128,Natalie,Williams,157.3,Japan,Strawberry,1,4,1,2657.0
129,Jill,Fuentes,194.15,USA,Strawberry,1,6,1,15490.0
130,George,Dawson,198.66,Norway,Strawberry,0,6,1,12549.0
131,Walter,Hopkins,180.56,Denmark,Pistachio,0,6,1,8537.0
132,Sandra,Torres,149.3,Germany,Vanilla,0,2,1,16615.0
133,Brett,Wade,200.43,Canada,Mint,0,0,0,12844.0
134,Lucas,Gonzales,156.78,China,Stracciatella,1,5,1,4542.0
135,Spencer,Wong,168.57,Denmark,Strawberry,1,0,0,4824.0
136,April,Orr,142.25,Finland,Vanilla,0,5,0,15812.0
137,Victor,Holland,180.25,France,Strawberry,1,2,1,9045.0
138,Kathy,Duarte,142.14,UK,Mint,0,7,0,12340.0
139,Rodney,Bartlett,196.17,China,Vanilla,0,6,1,5747.0
140,Andrea,Herman,191.13,USA,Chocolate,1,7,0,15277.0
141,Linda,Bennett,155.68,China,Strawberry,1,0,1,1887.0
142,Nathan,Gilmore,197.81,Japan,Stracciatella,1,3,1,16834.0
143,Jackson,Henderson,172.9,Denmark,Mint,0,7,0,12652.0
144,Victoria,Gross,153.73,Norway,Pistachio,1,3,1,12619.0
145,Natasha,Cunningham,162.42,Denmark,Vanilla,0,7,0,6256.0
146,Marcus,Cline,187.07,Brazil,Strawberry,1,0,0,13429.0
147,Darren,Holt,144.84,UK,Mint,1,1,0,12385.0
148,Holly,Martin,161.76,UK,Chocolate,1,7,1,8229.0
149,Sheena,Tran,177.14,Finland,Vanilla,1,2,0,15934.0
150,Steve,Barton,164.41,Japan,Mint,0,4,0,12815.0
151,Samantha,Duarte,143.18,China,Strawberry,1,5,1,12291.0
152,Julia,Jenkins,150.72,France,Stracciatella,1,5,1,4460.0
153,Melinda,Norris,187.36,Denmark,Stracciatella,0,5,1,5349.0
154,Carolyn,Stuart,164.73,Sweden,Pistachio,1,4,1,8323.0
155,Russell,Navarro,137.27,Australia,Mint,1,3,0,4971.0
156,Ruth,Rice,158.08,France,Stracciatella,0,4,0,11874.0
157,Nathan,Harper,195.92,USA,Mint,0,0,0,8645.0
158,Johnny,Rogers,198.44,China,Stracciatella,0,7,0,17486.0
159,Cristina,Perez,158.94,USA,Pistachio,1,4,1,10741.0
160,Taylor,Andersson,163.15,UK,Mint,1,7,0,1771.0
161,Tommy,Berger,195.42,Denmark,Strawberry,1,0,1,14865.0
162,Leah,Parker,159.96,UK,Strawberry,0,5,1,6833.0
163,Abigail,Beck,144.11,USA,Mint,1,5,1,3485.0
164,Jorge,Calhoun,183.13,Italy,Vanilla,1,5,1,2975.0
165,Cristina,Conley,187.94,Sweden,Stracciatella,0,3,0,9680.0
166,Kimberly,Gillespie,156.32,Japan,Pistachio,0,7,0,16497.0
167,Jane,Houston,202.2,Norway,Strawberry,0,4,1,15562.0
168,Adrian,Walls,147.55,France,Strawberry,1,7,1,4129.0
169,Kristina,Osborne,202.43,Italy,Stracciatella,1,5,1,7402.0
170,Alejandra,Marquez,177.65,Brazil,Pistachio,1,3,1,12203.0
171,Caitlin,Manning,154.48,Japan,Vanilla,1,3,0,4121.0
172,Frank,Hall,141.0,Finland,Strawberry,1,4,1,4156.0
173,Shane,Mcgrath,190.28,Australia,Vanilla,1,3,1,3191.0
174,Tina,Barber,198.25,Norway,Strawberry,1,2,1,6443.0
175,Jane,Cook,166.11,Norway,Vanilla,0,1,0,11156.0
176,Heather,Vasquez,151.54,France,Strawberry,0,2,0,2584.0
177,Erik,Sullivan,137.79,Finland,Pistachio,0,6,1,12526.0
178,Ian,Warner,149.04,Denmark,Chocolate,1,7,0,15149.0
179,Chris,Pennington,167.65,UK,Pistachio,0,0,1,17345.0
180,Nicholas,Clarke,155.45,China,Stracciatella,0,3,0,4676.0
181,Colleen,Spencer,172.37,Finland,Pistachio,1,7,1,10784.0
182,Richard,Sparks,138.0,USA,Strawberry,1,2,1,13970.0
183,Caroline,Davis,163.61,Germany,Strawberry,0,6,0,2578.0
184,Anthony,Buck,179.38,Brazil,Vanilla,1,2,0,15980.0
185,Sue,Joseph,158.53,Canada,Strawberry,0,2,1,3946.0
186,Henry,Wilson,195.54,Australia,Chocolate,1,0,0,3926.0
187,Steve,Moyer,183.76,Japan,Stracciatella,1,5,0,2499.0
188,Martha,Villegas,140.89,Brazil,Strawberry,1,6,0,7312.0
189,Bernard,Holmes,193.84,Brazil,Stracciatella,1,0,1,6000.0
190,Christina,Manning,164.31,UK,Chocolate,0,5,1,16339.0
191,Breanna,Shields,138.93,France,Vanilla,0,4,0,8753.0
192,Kimberly,Tanner,157.17,France,Chocolate,1,2,1,10209.0
193,Steve,Villegas,159.23,Italy,Stracciatella,1,7,0,13606.0
194,Robin,Bird,143.52,Sweden,Strawberry,1,0,1,15471.0
195,Theresa,Sweeney,170.04,Finland,Stracciatella,1,3,1,1673.0
196,Shane,Stephenson,190.0,Brazil,Stracciatella,1,3,0,5098.0
197,Jenny,Pena,145.56,USA,Chocolate,1,5,1,2808.0
198,Steven,Clements,181.65,France,Pistachio,0,0,1,11474.0
199,Jane,Kelley,152.84,Italy,Vanilla,0,2,1,13803.0
200,Jodi,Chavez,201.73,Sweden,Pistachio,0,7,0,16401.0
201,Bernard,Wilson,194.1,UK,Stracciatella,0,6,1,5645.0
202,Betty,Rogers,151.11,Australia,Pistachio,1,6,1,17487.0
203,Sharon,Turner,181.93,USA,Mint,0,4,0,12813.0
204,Ellen,Shelton,196.51,Norway,Strawberry,0,3,1,2585.0
205,Kelsey,Rojas,196.08,Japan,Vanilla,0,7,1,6008.0
206,Roberto,Robbins,181.67,Japan,Stracciatella,0,0,0,9910.0
207,Morgan,Rogers,187.31,Australia,Vanilla,1,0,0,2864.0
208,Lauren,Tucker,164.31,Sweden,Pistachio,1,0,1,12035.0
209,Isaac,Jensen,171.85,UK,Stracciatella,1,3,1,1231.0
210,Claudia,Spencer,195.19,Finland,Stracciatella,1,3,1,1793.0
211,Ian,Chapman,171.14,France,Pistachio,1,0,1,11968.0
212,Darren,Brennan,180.28,France,Strawberry,1,7,0,8761.0
213,Erik,Harding,182.25,Brazil,Chocolate,0,0,1,16160.0
214,Bailey,Hood,139.54,Finland,Vanilla,1,3,1,12059.0
215,Heather,Hansen,187.64,France,Strawberry,1,2,1,9412.0
216,Dorothy,Woods,144.52,France,Pistachio,0,2,1,5126.0
217,April,Cummings,161.29,China,Strawberry,0,6,0,2610.0
218,Nichole,Rasmussen,196.59,Brazil,Stracciatella,0,0,0,13532.0
219,Cristina,Thomas,147.87,Norway,Strawberry,1,4,1,14578.0
220,Debbie,Farmer,149.67,Japan,Strawberry,0,4,1,1969.0
221,Kristy,Cohen,150.93,France,Mint,0,4,0,1084.0
222,Joshua,Hines,191.47,USA,Mint,0,5,0,8816.0
223,Zoe,Fischer,188.25,Canada,Mint,1,0,0,12439.0
224,Pamela,Vargas,180.93,Canada,Vanilla,1,7,0,6317.0
225,Briana,Berger,136.62,China,Vanilla,1,1,1,6901.0
226,Krista,Olson,173.71,UK,Stracciatella,0,4,1,5362.0
227,Sandra,Morgan,197.98,France,Vanilla,0,5,1,11687.0
228,Caleb,House,179.22,Finland,Strawberry,0,6,0,11981.0
229,Calvin,Vasquez,198.15,Japan,Stracciatella,1,0,1,10213.0
230,Javier,Benson,191.47,Italy,Mint,1,0,0,6872.0
231,Cassie,Morrow,181.09,Italy,Vanilla,0,5,1,3561.0
232,James,Cummings,152.8,Canada,Vanilla,0,7,0,3388.0
233,Edward,Walsh,181.6,USA,Strawberry,1,7,0,6796.0
234,Anita,Poole,179.02,Norway,Mint,0,3,0,13630.0
235,Brooke,Obrien,183.67,UK,Pistachio,0,4,1,10647.0
236,Brett,Mora,187.33,Finland,Vanilla,0,5,1,11724.0
237,Katherine,Joseph,161.06,Japan,Vanilla,1,0,1,14385.0
238,Lawrence,Potter,193.1,Australia,Chocolate,1,5,0,13952.0
239,Cassandra,Macias,197.57,China,Chocolate,1,7,1,7938.0
240,Patty,Gaines,158.54,Germany,Stracciatella,0,6,0,1873.0
241,Ian,Atkinson,183.08,UK,Mint,0,4,0,5913.0
242,Caitlin,Duncan,160.23,UK,Pistachio,1,2,1,17309.0
243,Stephanie,Petersen,183.39,Norway,Stracciatella,0,3,1,11041.0
244,Brent,Olson,155.15,Sweden,Strawberry,1,0,1,14665.0
245,Jesse,Whitney,195.88,UK,Stracciatella,1,4,1,5746.0
246,Samantha,Mooney,179.02,Norway,Pistachio,1,3,1,12523.0
247,Renee,Perry,194.93,Japan,Pistachio,1,7,1,10004.0
248,Brett,Shaw,164.17,Germany,Strawberry,1,6,1,13734.0
249,Joseph,Osborne,139.42,Brazil,Pistachio,0,3,0,4982.0
250,Caitlin,Knight,184.73,Japan,Strawberry,0,7,1,14658.0
251,Mariah,Brock,159.99,Canada,Mint,0,1,0,12830.0
252,Juan,Avery,154.85,Australia,Stracciatella,0,1,0,13024.0
253,Karla,Woodard,196.2,Canada,Stracciatella,1,1,0,5058.0
254,Kylie,Woodard,192.29,Norway,Vanilla,1,4,0,15133.0
255,Albert,Hogan,185.13,Japan,Stracciatella,0,1,1,1129.0
256,Laura,Wagner,144.58,China,Vanilla,1,6,1,9248.0
257,Tyler,Proctor,168.25,USA,Mint,1,2,0,7950.0
258,Anna,Fuentes,175.95,Germany,Strawberry,1,0,0,9899.0
259,Heather,Flynn,196.28,China,Vanilla,1,5,1,16446.0
260,Frederick,Espinoza,198.9,Denmark,Strawberry,1,5,1,12206.0
261,Troy,Myers,184.42,China,Strawberry,1,5,1,12491.0
262,Jim,Bryan,191.81,Denmark,Stracciatella,0,3,0,18133.0
263,Leah,Cox,178.82,Norway,Vanilla,0,1,1,5742.0
264,Eddie,Miles,195.65,USA,Mint,0,0,0,2891.0
265,Jill,Bartlett,192.12,USA,Stracciatella,1,1,0,17594.0
266,Lori,Lloyd,182.1,Denmark,Strawberry,1,6,0,2421.0
267,Tanner,Aguilar,192.45,Norway,Stracciatella,0,0,0,4701.0
268,Casey,Whitney,146.33,Finland,Strawberry,1,1,1,2155.0
269,Shawn,Jimenez,157.57,Sweden,Mint,1,7,0,1833.0
270,Anita,Kim,156.38,Finland,Stracciatella,1,4,0,17692.0
271,Joe,Stone,193.98,Canada,Mint,0,4,0,1712.0
272,Phillip,Morgan,146.62,USA,Mint,1,1,0,12159.0
273,Renee,Yang,181.6,France,Strawberry,0,6,0,1266.0
274,Lauren,Donaldson,143.81,Sweden,Vanilla,1,5,1,7272.0
275,Whitney,Sparks,170.96,Denmark,Chocolate,1,2,0,15782.0
276,Keith,Mitchell,139.57,Germany,Stracciatella,0,0,0,5101.0
277,Hannah,Campos,191.35,Australia,Vanilla,1,0,1,6204.0
278,Jill,Castro,142.44,Brazil,Vanilla,1,2,1,16768.0
279,Jenny,Riley,188.02,Australia,Stracciatella,0,7,0,18102.0
280,Randy,Krause,183.23,UK,Pistachio,1,6,1,11843.0
281,Brandy,Simmons,142.09,Denmark,Stracciatella,1,6,1,6931.0
282,Katherine,Gross,182.92,Italy,Pistachio,1,1,1,8297.0
283,Lisa,Vazquez,174.74,Germany,Pistachio,0,1,0,17023.0
284,Connie,Lopez,172.9,Finland,Mint,0,3,0,6100.0
285,Carrie,Pennington,160.71,France,Strawberry,1,6,0,10192.0
286,Vanessa,Davis,144.91,Finland,Strawberry,1,1,1,1981.0
287,Amber,Price,141.76,Sweden,Mint,0,2,0,8169.0
288,Kimberly,Smith,171.57,France,Stracciatella,1,5,1,4564.0
289,Marcia,Casey,181.17,Norway,Stracciatella,0,3,0,13551.0
290,Alexandra,Willis,201.42,UK,Mint,1,7,0,8947.0
291,Jeanette,Stanley,151.87,Norway,Vanilla,1,3,1,16667.0
292,Sonia,Lewis,192.27,Canada,Strawberry,0,3,0,7206.0
293,Kelly,Morris,191.79,China,Strawberry,1,4,1,15199.0
294,Tiffany,Mccarthy,185.35,Sweden,Vanilla,0,6,1,14038.0
295,Deanna,Ball,191.12,USA,Chocolate,1,7,1,8484.0
296,Andrew,Scott,191.15,Australia,Mint,0,7,0,1175.0
297,Mariah,Church,182.24,China,Pistachio,0,6,0,7471.0
298,Johnny,Wilson,173.8,Brazil,Chocolate,1,1,0,16612.0
299,Brandon,Hutchinson,161.07,Norway,Pistachio,0,1,0,7637.0
300,Katie,Mcconnell,202.38,Norway,Strawberry,1,3,1,2108.0
301,Lauren,Keller,161.33,China,Stracciatella,0,2,0,13188.0
302,Mark,Robinson,155.24,Finland,Chocolate,0,2,0,11195.0
303,Richard,Carr,177.18,Japan,Pistachio,0,0,1,18132.0
304,Alex,Wilkins,195.82,Italy,Chocolate,0,5,1,8696.0
305,Patrick,Rojas,194.07,Italy,Stracciatella,0,7,0,2380.0
306,Diane,Lloyd,190.4,China,Stracciatella,0,0,0,13242.0
307,Heather,Shelton,139.82,Canada,Strawberry,0,7,0,1889.0
308,Kylie,Silva,141.54,Germany,Strawberry,1,6,1,12451.0
309,Tasha,Bennett,148.69,Germany,Mint,0,4,0,12842.0
310,Anna,Dixon,188.39,Denmark,Vanilla,0,3,1,16607.0
311,Alexandria,Tran,152.8,Norway,Strawberry,1,7,0,2177.0
312,Molly,Stuart,164.21,France,Pistachio,1,7,1,10820.0
313,Karen,Harper,150.66,France,Chocolate,1,6,1,8125.0
314,Tasha,Silva,168.73,UK,Strawberry,0,2,1,2440.0
315,Shari,Lindsey,156.13,Germany,Strawberry,1,6,0,1897.0
316,Veronica,Chandler,144.34,Denmark,Mint,0,7,0,2925.0
317,Curtis,Ford,200.36,Sweden,Stracciatella,1,2,0,4889.0
318,Joel,Cline,145.94,UK,Chocolate,1,2,1,2915.0
319,Pamela,Mcconnell,201.87,Australia,Strawberry,0,6,1,14559.0
320,Sue,Osborne,169.79,Sweden,Mint,1,5,1,7774.0
321,Ann,Barajas,160.33,Italy,Strawberry,1,4,1,4150.0
322,Edgar,Ho,189.43,UK,Strawberry,1,0,1,15553.0
323,Caitlin,Krause,162.1,Australia,Stracciatella,0,3,0,7690.0
324,Heidi,Harrison,169.6,UK,Strawberry,0,5,0,1863.0
325,Barbara,Villegas,173.47,Norway,Pistachio,1,0,1,11957.0
326,Maria,Torres,157.49,Germany,Vanilla,0,4,0,2849.0
327,Priscilla,Kim,191.2,Brazil,Vanilla,1,5,0,4256.0
328,Janice,Kim,156.05,USA,Mint,1,0,0,8367.0
329,Luke,Frank,188.95,USA,Stracciatella,1,3,0,10179.0
330,Craig,Rosario,137.42,China,Mint,0,4,0,4274.0
331,Connie,Morris,149.31,USA,Chocolate,1,2,0,14355.0
332,Patty,Rasmussen,167.66,Brazil,Mint,1,4,0,8972.0
333,Kimberly,Marquez,190.94,Finland,Mint,0,6,1,11746.0
334,Jackson,Johnson,168.65,Denmark,Stracciatella,0,4,1,5306.0
335,Hector,Hamilton,144.68,USA,Vanilla,0,5,0,9132.0
336,Troy,Chang,190.83,Finland,Mint,0,5,0,9065.0
337,Sherry,Meza,183.98,Norway,Strawberry,1,4,1,15548.0
338,Alexandria,Franklin,138.17,Brazil,Strawberry,1,6,0,2074.0
339,Joy,Dominguez,169.8,Brazil,Pistachio,1,0,0,6137.0
340,Christian,Simmons,144.42,USA,Strawberry,0,3,1,2398.0
341,Benjamin,Ortega,202.73,Denmark,Vanilla,1,0,0,6833.0
342,Aimee,Herman,173.29,Italy,Chocolate,0,4,1,8383.0
343,Colleen,Bartlett,182.4,Brazil,Stracciatella,0,6,0,2384.0
344,Stephen,Blackwell,193.24,Australia,Stracciatella,1,1,1,1233.0
345,Bryan,Ramos,193.93,Brazil,Pistachio,1,6,0,16056.0
346,Tamara,Gilmore,168.96,Australia,Stracciatella,1,5,0,14584.0
347,Sandra,Carrillo,187.36,Germany,Pistachio,1,6,1,4807.0
348,Carla,Anderson,166.85,UK,Strawberry,1,0,0,5012.0
349,Adam,Riley,172.64,UK,Strawberry,1,0,1,2535.0
350,Kayla,Hamilton,144.29,Sweden,Mint,0,2,0,8762.0
351,Gabriel,Dorsey,190.2,Denmark,Vanilla,1,3,1,16708.0
352,Alejandra,Francis,150.53,Australia,Pistachio,1,3,0,2753.0
353,Betty,Stuart,161.23,Canada,Strawberry,1,4,1,2004.0
354,Calvin,Brown,164.42,France,Pistachio,1,6,1,5037.0
355,Eddie,Navarro,165.55,Brazil,Vanilla,1,0,1,5816.0
356,Jill,Mccoy,168.67,Germany,Chocolate,1,7,1,8449.0
357,Kim,Dunn,186.02,Italy,Vanilla,1,5,1,3039.0
358,Melissa,Nelson,170.68,Norway,Pistachio,1,4,0,3341.0
359,Henry,Espinoza,144.43,China,Stracciatella,0,3,0,4660.0
360,Sandra,Chung,196.84,Canada,Strawberry,1,4,0,1799.0
361,Rebecca,Guerrero,144.6,Germany,Mint,1,1,0,7908.0
362,Ruth,George,202.39,Italy,Stracciatella,1,1,0,7263.0
363,Carmen,Cantrell,164.82,France,Strawberry,0,4,0,9286.0
364,Kara,Anthony,149.9,Germany,Chocolate,1,3,0,8256.0
365,Shelby,Torres,155.14,Brazil,Vanilla,0,5,1,9785.0
366,Briana,Ford,163.67,USA,Stracciatella,0,6,1,13360.0
367,Richard,Contreras,152.44,France,Stracciatella,0,6,1,5383.0
368,Shane,Petersen,195.29,Japan,Pistachio,1,7,1,9943.0
369,Donna,Huynh,185.99,Italy,Stracciatella,0,2,0,13085.0
370,Jillian,Roth,154.34,Denmark,Vanilla,1,6,1,6723.0
371,Brett,Rowe,197.87,China,Strawberry,1,3,1,15443.0
372,Laurie,Watson,145.04,Australia,Stracciatella,0,5,0,11262.0
373,William,Peters,161.21,Australia,Stracciatella,0,3,0,4904.0
374,Grace,Juarez,165.57,Finland,Strawberry,1,3,1,1399.0
375,Gail,Cox,162.2,Finland,Stracciatella,0,6,1,5863.0
376,Kristine,Mooney,162.24,Australia,Strawberry,0,6,1,14568.0
377,Judith,Jefferson,158.44,Brazil,Chocolate,1,3,1,16194.0
378,Deborah,Esparza,151.61,Australia,Pistachio,1,4,1,8037.0
379,Autumn,Coleman,192.43,Brazil,Pistachio,0,3,1,11876.0
380,Cameron,Simpson,197.9,Australia,Chocolate,0,2,1,13811.0
381,Joel,Robles,202.76,France,Stracciatella,0,5,1,16613.0
382,Sean,Pierce,202.5,Denmark,Pistachio,1,7,0,7076.0
383,Jodi,Howell,177.09,Finland,Strawberry,1,1,1,2471.0
384,Jasmine,Gregory,157.13,Norway,Stracciatella,0,5,1,16710.0
