,First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
234,Austin,Farrell,146.07,Japan,Mint,0,4,1,9225.0
235,Victor,Simpson,187.01,Australia,Stracciatella,0,5,0,4832.0
236,Rebekah,James,154.89,Sweden,Pistachio,0,4,0,11298.0
237,Alexander,Dixon,165.11,UK,Stracciatella,0,3,1,7993.0
238,Savannah,Mckinney,183.97,Sweden,Mint,1,0,0,14735.0
239,Kristine,Little,137.52,Italy,Stracciatella,1,3,0,5645.0
240,Joshua,Kelly,198.61,UK,Vanilla,0,6,1,9350.0
241,Isaac,Knight,193.04,China,Mint,0,5,1,13380.0
242,Brandy,Wells,202.42,Italy,Vanilla,0,5,0,5667.0
243,Hannah,Luna,193.83,Canada,Stracciatella,0,5,0,5283.0
244,Tony,Hill,140.03,Denmark,Stracciatella,1,4,0,12233.0
245,Theresa,Benson,170.13,Norway,Strawberry,0,6,0,16235.0
246,Victor,Herrera,174.14,Brazil,Chocolate,1,1,0,10927.0
247,Alexander,Bailey,176.94,Denmark,Mint,1,1,0,8895.0
248,Whitney,Sanchez,178.14,China,Vanilla,0,3,0,7175.0
249,Janet,Blackburn,162.42,France,Mint,1,6,0,15860.0
250,Yvette,Hunter,138.79,Brazil,Chocolate,0,4,0,14530.0
251,Alfred,Morrow,157.44,USA,Chocolate,0,7,0,9992.0
252,Karen,Ball,144.4,Brazil,Mint,0,4,0,12451.0
253,Bradley,Carlson,162.74,UK,Strawberry,0,0,1,13305.0
254,Tammy,Hickman,138.76,Norway,Stracciatella,1,3,0,15050.0
255,Jon,Copeland,184.35,France,Chocolate,0,2,0,16419.0
256,Julian,Rowe,139.84,USA,Chocolate,0,2,1,10994.0
257,Sandra,Ruiz,172.67,Norway,Stracciatella,1,1,0,10301.0
258,Kyle,Horn,154.2,Canada,Chocolate,1,2,0,13223.0
259,Arthur,Stanley,179.54,Italy,Strawberry,0,1,1,4120.0
260,Yvette,Edwards,144.15,USA,Mint,1,2,1,8122.0
261,Caitlin,Berg,173.13,Italy,Chocolate,0,3,0,3480.0
262,Jimmy,Obrien,144.36,Japan,Mint,0,5,1,15649.0
263,Jeanette,Montes,182.66,UK,Chocolate,0,0,1,9473.0
264,Sharon,Weaver,148.36,Australia,Mint,0,0,0,3193.0
265,Meredith,Chan,156.72,Denmark,Vanilla,1,1,1,17505.0
266,Cheryl,Hanna,185.38,France,Stracciatella,1,0,0,8821.0
267,Jasmine,Oconnell,161.65,Finland,Vanilla,1,3,0,14288.0
268,Joshua,Howard,159.54,Denmark,Stracciatella,1,7,1,3745.0
269,Joe,Wolf,159.8,Norway,Chocolate,0,1,0,1650.0
270,Wendy,Mooney,190.96,UK,Mint,0,3,0,5284.0
271,Gregory,Hunter,171.53,Norway,Pistachio,0,4,0,7139.0
272,Luke,Foster,176.33,Italy,Strawberry,0,4,1,9222.0
273,Todd,Sparks,148.6,Norway,Chocolate,0,7,0,1975.0
274,Gerald,Berry,152.45,Canada,Pistachio,0,4,0,1551.0
275,Austin,Cooper,148.08,Brazil,Stracciatella,0,2,0,6027.0
276,Patricia,Huynh,186.81,Canada,Stracciatella,0,0,0,14660.0
277,Robin,Everett,186.12,Canada,Vanilla,1,4,0,10864.0
278,Gordon,Howard,190.37,Japan,Strawberry,1,5,0,17623.0
279,Tara,Friedman,140.31,France,Stracciatella,0,0,1,15230.0
280,Mariah,Bennett,171.49,China,Chocolate,0,6,0,14855.0
281,Keith,Cervantes,180.0,Canada,Mint,1,3,0,6257.0
282,Micheal,Woodard,187.28,UK,Stracciatella,1,6,1,16073.0
283,Katelyn,Walker,157.78,UK,Mint,1,3,1,2333.0
284,Leah,Avery,186.17,USA,Mint,1,4,1,9495.0
285,Kyle,Foster,163.24,China,Mint,1,6,0,6865.0
286,Virginia,Knox,166.4,Germany,Mint,1,4,1,1898.0
287,Janice,Webb,167.95,Finland,Chocolate,1,2,0,10022.0
288,Jane,Andersson,182.99,Japan,Strawberry,0,0,0,4366.0
289,Roberto,Henry,201.38,Denmark,Mint,1,6,0,3129.0
290,James,Lloyd,194.66,Denmark,Mint,1,4,1,13434.0
291,Gordon,Turner,143.78,Finland,Strawberry,1,0,0,12982.0
292,Carla,Murray,165.89,Finland,Chocolate,1,5,0,10928.0
293,Kayla,Friedman,137.08,Sweden,Strawberry,0,5,1,13199.0
294,Christopher,Richardson,168.81,Japan,Mint,1,5,0,1759.0
295,Francis,Marks,143.73,Brazil,Vanilla,0,0,0,5441.0
296,Micheal,Beck,188.67,UK,Mint,1,5,1,8763.0
297,Sara,Wise,165.55,Sweden,Stracciatella,1,4,0,15304.0
298,Tommy,Peters,186.08,China,Stracciatella,0,1,0,15261.0
299,Brandi,Edwards,152.78,Australia,Chocolate,1,2,0,12683.0
300,Jane,Poole,167.21,Finland,Pistachio,1,3,0,15777.0
301,Paul,Leonard,174.46,China,Stracciatella,0,5,1,14670.0
302,Adam,Sharp,147.18,Italy,Mint,0,0,1,6856.0
303,Stacey,Mendez,183.61,UK,Mint,0,2,1,1707.0
304,Breanna,Mcgrath,177.42,Brazil,Chocolate,1,0,1,14660.0
305,Julia,Alexander,146.22,Sweden,Mint,1,2,1,9001.0
306,Autumn,Sullivan,161.85,France,Strawberry,1,6,0,16352.0
307,Micheal,Freeman,198.06,Germany,Strawberry,0,5,1,4598.0
308,Catherine,Page,173.91,China,Chocolate,1,4,0,15345.0
309,Priscilla,Hinton,145.31,Germany,Mint,0,3,1,10541.0
310,Laurie,Walton,158.71,Sweden,Mint,1,5,1,17448.0
311,Stacey,Graves,164.25,Italy,Stracciatella,1,2,0,5693.0
312,Dawn,Mclean,164.17,Canada,Mint,0,7,0,11497.0
313,Christopher,Ford,172.84,USA,Strawberry,1,2,0,6468.0
314,Christina,Harvey,197.09,Norway,Stracciatella,0,2,1,12537.0
315,Earl,Campbell,202.11,Canada,Pistachio,1,4,1,7883.0
316,Darren,Mejia,143.69,Brazil,Mint,1,4,0,8509.0
317,Gary,Leach,165.51,Denmark,Strawberry,1,4,1,13157.0
318,Steve,Howe,142.38,China,Chocolate,0,7,1,16076.0
319,Sherry,Sims,138.82,Brazil,Pistachio,0,6,0,8328.0
320,Bethany,Mcconnell,163.91,Canada,Stracciatella,0,0,0,7178.0
321,Jeffery,Mooney,186.32,France,Strawberry,0,0,1,12968.0
322,Mark,Norris,182.9,Japan,Stracciatella,1,3,0,2774.0
323,Robert,Donaldson,143.57,China,Stracciatella,0,4,0,7455.0
324,Tara,Brown,181.98,Norway,Strawberry,1,4,0,15875.0
325,Chris,Day,186.96,USA,Mint,0,6,1,9717.0
326,Nicholas,Lloyd,140.98,Italy,Chocolate,0,2,1,4317.0
327,Stacey,Luna,187.74,UK,Strawberry,1,4,1,2062.0
328,Fernando,Mckinney,136.82,Germany,Vanilla,0,0,1,17306.0
329,Jill,Warner,182.71,Germany,Strawberry,0,1,0,5010.0
330,Olivia,Hammond,175.78,Finland,Stracciatella,1,0,1,9205.0
331,Cody,Ross,150.86,Finland,Chocolate,1,0,0,2865.0
332,Crystal,Nash,172.49,Germany,Stracciatella,1,0,0,6552.0
333,Jacob,Vaughan,152.36,Italy,Pistachio,0,2,0,4096.0
334,Molly,Hawkins,149.96,Canada,Vanilla,0,7,0,3253.0
335,Julian,Daniels,142.39,Denmark,Mint,1,6,0,9411.0
336,Gregg,Banks,183.85,USA,Strawberry,1,1,0,13253.0
337,Caleb,Bowen,152.74,Norway,Stracciatella,1,0,0,9734.0
338,Kimberly,Taylor,189.87,Australia,Vanilla,0,6,0,16209.0
339,Jonathon,Ortega,199.08,Canada,Vanilla,1,0,1,8697.0
340,Allison,Harrell,153.08,Australia,Pistachio,0,2,1,17855.0
341,Javier,Lambert,167.22,Italy,Mint,1,6,1,16875.0
342,Eddie,Gaines,147.3,Sweden,Pistachio,1,1,0,12861.0
343,Hailey,Lang,156.41,Denmark,Stracciatella,1,5,1,5072.0
344,Leah,Santos,139.49,Germany,Chocolate,0,1,1,5263.0
345,Bruce,Valenzuela,185.12,Canada,Stracciatella,1,7,0,10251.0
346,Laurie,Berry,153.01,China,Chocolate,0,7,0,11930.0
347,Jeremy,Foster,182.52,China,Vanilla,0,4,0,6254.0
348,Renee,Hubbard,160.42,Germany,Mint,0,5,0,17562.0
349,Mariah,Shelton,174.81,France,Stracciatella,0,5,0,9821.0
350,Luke,Flynn,136.59,Canada,Chocolate,1,7,1,14091.0
351,Regina,Ross,174.24,China,Pistachio,0,5,1,7819.0
352,Eddie,Velasquez,174.52,Germany,Stracciatella,0,7,0,2483.0
353,Fernando,Foster,172.37,Australia,Pistachio,0,3,0,7422.0
354,Raymond,Leach,181.96,Italy,Stracciatella,1,2,0,9194.0
355,Carl,Chan,162.14,China,Stracciatella,0,4,0,7406.0
356,Stanley,Alexander,189.35,Finland,Vanilla,0,4,0,14726.0
357,Emily,Curtis,159.51,Italy,Pistachio,1,5,1,3121.0
358,Julie,Hardin,146.88,Australia,Mint,0,3,1,14965.0
359,Charlene,Cooke,139.21,Finland,Stracciatella,1,3,1,1029.0
360,Marcus,Carrillo,167.86,Japan,Chocolate,0,0,0,9849.0
361,John,Vasquez,180.13,Brazil,Pistachio,0,0,0,3437.0
362,Linda,Decker,175.93,Italy,Stracciatella,1,2,0,17526.0
363,Breanna,Hendrix,147.19,UK,Stracciatella,0,4,1,3045.0
364,Anita,Mccarthy,164.98,Norway,Vanilla,1,3,1,17170.0
365,Javier,Strickland,160.51,Germany,Strawberry,0,1,0,4279.0
366,Debbie,Simmons,143.47,Canada,Vanilla,0,4,0,11152.0
367,Jackson,Weeks,195.38,USA,Pistachio,0,1,0,9627.0
368,Jesse,Lambert,196.53,Japan,Stracciatella,0,0,0,16093.0
369,Dana,Lin,156.01,Australia,Pistachio,1,2,1,3686.0
370,Kathleen,Blankenship,178.92,Finland,Chocolate,1,4,0,1587.0
371,Levi,Simon,165.12,Germany,Vanilla,0,5,0,4810.0
372,Blake,Burgess,166.72,USA,Mint,1,1,0,15664.0
373,Jared,Ellison,188.29,Sweden,Pistachio,1,5,1,7493.0
374,Alfred,Roth,179.38,Denmark,Strawberry,1,3,0,17435.0
375,Laurie,Fernandez,161.25,Japan,Strawberry,0,3,0,8926.0
376,Tom,Walton,137.5,Australia,Chocolate,0,3,0,2471.0
377,Sean,Hickman,179.25,Japan,Vanilla,1,7,0,1744.0
378,Randall,Hawkins,173.52,Australia,Stracciatella,0,6,0,10154.0
379,Henry,Watts,151.39,Canada,Mint,0,7,1,2169.0
380,Earl,Benson,138.42,Brazil,Vanilla,0,0,0,10006.0
381,Kathryn,Richardson,153.06,Denmark,Strawberry,1,2,0,8550.0
382,Vicki,Shaw,178.97,Norway,Stracciatella,1,7,0,8479.0
383,Derrick,Fields,171.41,Norway,Chocolate,1,7,1,14676.0
384,Grace,Stephens,156.82,Australia,Chocolate,0,0,0,7705.0
385,Nicole,Bush,167.85,USA,Vanilla,0,5,0,9831.0
