,First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
100,Amanda,Chung,176.0,France,Chocolate,0,7,0,15850.0
101,Jeffery,Diaz,152.95,Australia,Chocolate,0,6,0,1986.0
102,Olivia,Boyle,192.13,Sweden,Vanilla,0,3,0,8625.0
103,Paul,Stanley,179.12,USA,Strawberry,0,2,1,18130.0
104,Erik,Ramirez,136.58,Germany,Mint,0,5,1,7093.0
105,Kristy,Chang,162.85,Norway,Chocolate,0,6,0,4979.0
106,Jamie,Banks,171.69,Canada,Stracciatella,1,6,1,4988.0
107,Leslie,Grant,179.54,Japan,Chocolate,0,4,0,16359.0
108,Calvin,Townsend,165.25,Finland,Strawberry,1,0,0,11308.0
109,Tammy,Scott,187.01,Denmark,Mint,1,2,1,12972.0
110,Lars,Marks,138.21,China,Pistachio,1,1,1,11363.0
111,Ian,Phillips,196.59,Sweden,Stracciatella,1,6,0,5227.0
112,Hannah,Flores,149.36,Australia,Vanilla,1,0,0,9377.0
113,Melvin,Rowe,188.9,Italy,Chocolate,0,5,1,9344.0
114,Ryan,Malone,180.7,China,Mint,0,7,0,9333.0
115,Jon,Riggs,175.93,Canada,Pistachio,1,0,0,5737.0
116,Micheal,Roach,202.5,Canada,Chocolate,0,5,1,5662.0
117,Gregg,Henry,155.15,Finland,Strawberry,0,6,0,16800.0
118,Amy,Decker,190.3,Sweden,Strawberry,1,3,0,15955.0
119,Jeffrey,Raymond,174.85,Australia,Pistachio,1,0,0,9931.0
120,Troy,Jennings,151.42,Finland,Stracciatella,1,2,0,1463.0
121,Nancy,Beltran,138.21,Finland,Pistachio,1,0,1,4383.0
122,Robin,Harrington,171.8,Norway,Chocolate,1,0,0,14135.0
123,Zoe,Fernandez,199.67,Japan,Stracciatella,0,5,0,10715.0
124,Allison,Thomas,185.97,UK,Pistachio,1,4,0,13699.0
125,Claudia,Meyer,144.74,Brazil,Chocolate,0,7,0,7560.0
126,Monica,Lee,192.61,Canada,Strawberry,0,0,0,16119.0
127,Benjamin,Fowler,164.26,Japan,Mint,0,5,1,11555.0
128,Eddie,Bell,148.04,Finland,Vanilla,1,3,0,11845.0
129,Sherry,Webb,161.68,China,Chocolate,0,5,0,10934.0
130,Briana,Marks,181.68,USA,Mint,0,0,0,12747.0
131,Kathleen,Cantrell,160.68,Brazil,Pistachio,1,5,1,14314.0
132,Julie,Arnold,197.81,Canada,Chocolate,1,0,0,13397.0
133,Theresa,Faulkner,173.47,Sweden,Strawberry,0,0,0,1235.0
134,Rebecca,Ochoa,184.17,China,Strawberry,0,6,1,8862.0
135,Morgan,Lara,170.55,Italy,Stracciatella,1,0,0,6082.0
136,Adam,Cantu,167.31,Germany,Chocolate,0,3,1,12702.0
137,Gregg,Cook,156.26,China,Chocolate,0,7,1,3159.0
138,Walter,Newton,160.69,Canada,Strawberry,1,5,0,11036.0
139,Judith,Garza,143.14,Norway,Mint,1,3,1,17076.0
140,Lacey,Black,173.93,Japan,Chocolate,0,5,0,6113.0
141,Cameron,Duke,150.23,Finland,Mint,1,0,0,8176.0
142,Theresa,Lloyd,197.79,Denmark,Stracciatella,1,4,0,13582.0
143,Christine,Ryan,177.99,Finland,Chocolate,1,7,0,13075.0
144,Jill,Snow,154.54,Denmark,Mint,1,7,1,2556.0
145,Angela,James,183.55,Norway,Stracciatella,1,3,1,17586.0
146,Joel,Savage,156.45,USA,Pistachio,0,6,0,13781.0
147,Alexandra,Davis,150.1,Denmark,Chocolate,1,6,0,15712.0
148,Melvin,Chapman,155.11,Denmark,Vanilla,0,2,1,12047.0
149,Linda,Frey,190.03,Denmark,Pistachio,1,4,0,15485.0
150,Martin,Knight,139.66,Denmark,Strawberry,1,4,0,16557.0
151,Clinton,Clarke,186.7,Brazil,Mint,0,2,1,15910.0
152,Andrea,Gregory,194.13,Germany,Pistachio,0,1,1,12546.0
153,Jasmine,Yang,184.17,Italy,Strawberry,1,2,0,1333.0
154,Brittany,Simpson,194.07,Denmark,Stracciatella,1,6,0,12630.0
155,Andre,Mendoza,170.83,USA,Vanilla,0,6,0,13238.0
156,Julia,Tran,195.16,Germany,Stracciatella,0,5,1,3867.0
157,Whitney,Lopez,137.66,Australia,Vanilla,0,3,1,8895.0
158,Rachel,George,190.03,Sweden,Pistachio,1,0,0,12215.0
159,Troy,Morrison,193.02,Canada,Chocolate,0,4,1,10192.0
160,Crystal,Chan,148.77,Australia,Chocolate,0,1,0,15168.0
161,April,Schultz,176.43,Denmark,Pistachio,0,7,1,1138.0
162,Luke,Mason,160.55,Norway,Chocolate,0,4,0,16480.0
163,Allison,Walsh,186.81,Norway,Mint,1,3,1,9913.0
164,Danielle,Kelly,141.35,Finland,Stracciatella,1,7,1,4690.0
165,Joshua,Bender,198.7,Sweden,Chocolate,1,3,0,13214.0
166,Jeanette,Harmon,145.47,Australia,Pistachio,1,7,0,5334.0
167,Thomas,Krause,154.3,USA,Strawberry,1,0,1,16239.0
168,Jonathan,Summers,159.32,UK,Vanilla,1,0,1,13796.0
169,Tina,Aguilar,190.26,Canada,Vanilla,1,1,0,7627.0
170,Bernard,Lloyd,167.07,USA,Strawberry,1,4,0,7616.0
171,Michele,Ruiz,182.11,UK,Vanilla,0,7,0,8844.0
172,Jill,Sosa,160.24,Australia,Vanilla,0,4,0,6867.0
173,Carmen,Mcdaniel,165.87,China,Chocolate,1,4,1,2058.0
174,Michael,Morris,139.18,Denmark,Mint,1,4,0,5110.0
175,Luke,Wilkins,186.79,Brazil,Pistachio,0,4,1,16778.0
176,Anthony,Bartlett,153.73,Japan,Mint,0,1,1,3182.0
177,Allison,Smith,150.0,France,Pistachio,0,3,1,6891.0
178,Caroline,Espinoza,138.57,Japan,Chocolate,0,1,1,16178.0
179,Brett,Conley,182.63,Japan,Chocolate,0,7,0,10753.0
180,Jonathan,Dunn,151.85,Australia,Vanilla,1,4,0,17582.0
181,Heather,Zimmerman,142.98,Japan,Mint,1,1,1,1487.0
182,Christy,Sims,194.83,UK,Pistachio,0,6,0,5603.0
183,Sheena,Romero,140.38,Australia,Pistachio,1,5,1,13231.0
184,Norma,Mclean,165.84,Brazil,Stracciatella,0,2,0,16258.0
185,Shelby,Baker,189.95,Australia,Strawberry,1,5,0,4915.0
186,Stefanie,Ruiz,164.29,Japan,Vanilla,1,0,1,15783.0
187,Todd,Sanders,171.29,Brazil,Chocolate,0,0,0,4671.0
188,Heather,Davis,182.79,Denmark,Strawberry,0,3,0,6271.0
189,Melanie,Hopkins,152.03,Italy,Chocolate,0,0,0,9910.0
190,Sheena,Hughes,171.6,Germany,Stracciatella,0,7,0,14751.0
191,Brandi,Mcbride,174.01,Japan,Vanilla,0,1,0,17209.0
192,Casey,Mcbride,163.53,Italy,Mint,0,0,0,2219.0
193,Emily,Hanson,183.7,China,Pistachio,1,5,1,10996.0
194,Courtney,Huerta,141.99,Norway,Mint,1,4,0,17586.0
195,Sheryl,Rosario,190.0,USA,Chocolate,1,5,1,15937.0
196,Bryce,Sims,170.02,Sweden,Chocolate,1,0,0,11337.0
197,Sheena,Santos,201.28,Italy,Chocolate,1,7,1,11680.0
198,George,Cox,177.81,Germany,Mint,0,7,0,7431.0
199,Christine,Cervantes,161.99,Brazil,Pistachio,1,5,0,14540.0
200,Lori,Wong,175.04,USA,Stracciatella,1,3,1,6785.0
201,Kenneth,Francis,184.49,Australia,Mint,1,6,0,10889.0
202,Debra,Cantrell,167.36,Denmark,Pistachio,0,0,0,12437.0
203,Jillian,Powers,158.31,Sweden,Stracciatella,1,6,0,10753.0
204,Steve,Shelton,161.17,China,Strawberry,0,0,0,5073.0
205,Robin,Jacobs,140.54,Denmark,Chocolate,1,4,1,5065.0
206,Krystal,Gaines,140.55,UK,Chocolate,1,3,0,10697.0
207,Debbie,Knight,180.63,China,Stracciatella,0,4,0,1907.0
208,Aimee,Ewing,166.44,Canada,Vanilla,0,0,0,3190.0
209,Noah,Shields,168.55,Italy,Pistachio,1,7,1,12695.0
210,Kathy,Moreno,159.84,Denmark,Chocolate,1,4,0,4453.0
211,Pamela,Bird,191.48,Norway,Chocolate,1,7,1,9608.0
212,Teresa,Mckinney,158.56,China,Chocolate,0,4,0,1180.0
213,Gregory,Alvarado,173.93,Denmark,Stracciatella,0,7,0,11916.0
214,Tamara,Peck,179.07,Canada,Strawberry,0,5,1,3105.0
215,Austin,Mack,197.27,Brazil,Mint,0,7,1,8285.0
216,Elaine,Leonard,166.71,Denmark,Chocolate,1,5,0,13580.0
217,Christine,Clarke,181.46,Italy,Pistachio,1,7,0,11929.0
218,Donald,Mcbride,150.08,Italy,Vanilla,0,2,0,15040.0
219,James,Peck,144.2,Japan,Mint,1,6,0,15189.0
220,Dwayne,Stein,201.24,Australia,Mint,0,7,1,6528.0
221,Christy,Lawson,202.05,Australia,Strawberry,0,4,1,1224.0
222,Alex,Mcdonald,143.13,Norway,Vanilla,0,1,0,15374.0
223,Cassandra,Marshall,163.05,USA,Strawberry,0,0,1,2162.0
224,Shawn,Hayes,173.56,Norway,Chocolate,1,0,1,8489.0
225,Kristina,Cooke,143.12,Sweden,Pistachio,1,1,1,1481.0
226,Clinton,Arellano,152.21,Norway,Pistachio,0,3,0,13192.0
227,Bryan,Decker,161.55,Japan,Chocolate,1,6,0,8586.0
228,Laurie,Freeman,155.89,Denmark,Strawberry,1,4,1,14859.0
229,Linda,Gillespie,165.65,Norway,Mint,1,6,0,16344.0
230,Jack,Raymond,144.25,Sweden,Mint,0,3,1,16585.0
231,Noah,Bennett,185.01,Germany,Chocolate,1,7,0,10335.0
232,Connie,Santos,198.37,Finland,Stracciatella,1,5,1,13576.0
233,Austin,Wells,201.88,Canada,Mint,0,2,0,8671.0
234,Hector,Montgomery,143.63,France,Pistachio,1,2,0,11063.0
235,Gordon,Oneill,148.69,Australia,Pistachio,1,4,0,11786.0
236,Gregg,Shelton,142.0,France,Mint,0,3,0,6651.0
237,Carrie,Harmon,199.73,UK,Chocolate,1,4,0,6734.0
238,Jonathon,Shaw,158.41,USA,Mint,0,1,0,7471.0
239,Kyle,Ramsey,184.64,China,Vanilla,1,5,1,17595.0
240,Melinda,Meyer,180.16,China,Strawberry,0,6,0,3968.0
241,Lars,Sexton,152.56,Brazil,Strawberry,0,6,1,17212.0
242,Phillip,Moore,145.04,France,Chocolate,0,3,0,10529.0
243,Patty,Reid,182.25,Italy,Stracciatella,0,7,0,10879.0
244,Luke,Cole,189.36,Australia,Pistachio,1,1,0,12527.0
245,Carrie,Anthony,154.42,Canada,Strawberry,1,5,0,10405.0
246,Roberto,Cruz,152.54,Sweden,Chocolate,0,6,0,14781.0
247,Tonya,Shaw,161.54,Finland,Vanilla,1,0,1,5159.0
248,Krista,Duke,159.2,Australia,Strawberry,1,2,0,6299.0
249,Ann,Mack,197.8,China,Mint,0,7,0,8274.0
250,Dustin,Fuller,200.27,Brazil,Strawberry,1,7,1,3245.0
251,Gary,Blankenship,197.26,China,Mint,0,0,0,14081.0
252,Stacy,Espinoza,160.49,Australia,Pistachio,1,0,0,17469.0
253,Mary,Blackburn,151.65,Canada,Chocolate,0,7,0,17347.0
254,Karla,Moreno,166.61,France,Vanilla,0,6,0,11826.0
255,Emily,Brennan,161.04,Norway,Pistachio,1,5,0,9067.0
256,Jacob,Farmer,188.76,Germany,Vanilla,1,0,0,8094.0
257,Michele,Bond,162.56,UK,Chocolate,0,5,1,17598.0
258,Tommy,Kirk,151.38,Australia,Vanilla,1,0,0,6959.0
259,Mary,Barber,165.86,USA,Mint,1,6,1,9378.0
260,Johnny,Lloyd,201.56,Denmark,Strawberry,1,4,0,3546.0
261,Diana,West,160.07,USA,Chocolate,0,5,0,10216.0
262,Norma,Dyer,158.23,Italy,Strawberry,0,2,0,1916.0
263,Lars,Young,185.62,China,Mint,0,1,1,3031.0
264,Arthur,Reyes,141.3,Brazil,Chocolate,0,2,1,5150.0
265,Justin,Mason,181.75,Canada,Chocolate,1,4,0,6076.0
266,Yvette,Foster,151.01,China,Mint,1,6,1,14591.0
267,Ashley,Mitchell,190.16,Finland,Vanilla,0,6,0,17625.0
268,Alexander,Moran,137.59,Norway,Strawberry,1,6,0,12580.0
269,Tara,Meadows,197.87,France,Chocolate,0,4,1,12048.0
270,Lars,Bartlett,168.83,Norway,Mint,1,1,0,9586.0
271,Patty,Morton,172.17,Japan,Strawberry,1,1,1,9488.0
272,Aimee,Long,151.21,Canada,Vanilla,0,6,0,9018.0
273,Ian,Newton,187.81,Germany,Mint,0,2,1,15496.0
274,Austin,Cantu,159.87,Germany,Pistachio,0,0,0,10194.0
275,Erika,Cannon,176.66,Australia,Pistachio,1,3,0,8846.0
276,Harry,Frey,190.44,Finland,Mint,0,0,1,12711.0
277,Jeffery,Friedman,141.51,Australia,Mint,0,3,0,4072.0
278,Levi,Montes,181.56,Australia,Chocolate,0,3,1,4015.0
279,Joel,Willis,182.79,Italy,Mint,1,2,0,18070.0
280,Jack,Holland,191.39,UK,Chocolate,1,7,1,17301.0
281,Shari,Meza,178.55,France,Strawberry,0,2,1,3068.0
282,Katelyn,Wolfe,143.37,Norway,Vanilla,1,7,0,2403.0
283,Nathan,Lin,166.65,Norway,Pistachio,0,5,0,3663.0
284,Miguel,Clarke,194.05,Canada,Chocolate,0,0,1,4395.0
285,Philip,Garner,201.75,Germany,Pistachio,0,4,1,3215.0
286,Sheryl,Williams,160.16,USA,Chocolate,0,5,0,10072.0
287,Taylor,Brewer,163.2,Italy,Chocolate,1,1,1,11184.0
288,Evelyn,Warren,187.25,France,Vanilla,0,2,0,16029.0
289,Randy,Bond,160.86,China,Chocolate,0,5,0,6324.0
290,Tracy,Duke,137.02,Brazil,Chocolate,0,1,1,3728.0
291,Matthew,Coleman,180.64,USA,Pistachio,0,6,0,8866.0
292,Grace,Schwartz,183.41,Sweden,Mint,1,5,0,8469.0
293,Briana,Patel,190.65,Japan,Mint,0,2,1,13171.0
294,Danielle,Rojas,150.9,Brazil,Stracciatella,0,7,1,8820.0
295,Tyler,Lara,161.94,Norway,Chocolate,0,7,0,14808.0
296,Henry,Stewart,158.1,Denmark,Strawberry,1,7,0,7222.0
297,Stephanie,Long,175.55,Sweden,Strawberry,1,0,0,17550.0
298,Savannah,Anderson,194.66,UK,Chocolate,0,7,1,5669.0
299,Marie,Knox,181.71,Canada,Stracciatella,0,4,0,16664.0
300,Natalie,Wright,190.98,France,Mint,1,7,0,11511.0
301,Ruben,Hines,138.59,Finland,Vanilla,0,4,1,5377.0
302,Marie,Ramsey,183.59,Germany,Strawberry,0,2,0,13945.0
303,Roberto,Blankenship,150.4,Germany,Chocolate,1,7,1,14786.0
304,Peter,Bond,177.35,Sweden,Mint,0,3,0,6202.0
305,Katelyn,Sweeney,154.33,UK,Chocolate,1,4,0,16298.0
306,Scott,Farmer,181.18,Finland,Chocolate,0,6,1,8576.0
307,Katelyn,Esparza,175.8,Germany,Strawberry,0,2,0,1474.0
308,Vincent,Lawson,196.64,Denmark,Vanilla,1,0,0,1062.0
309,Rickey,Hayes,169.92,Finland,Vanilla,0,0,0,8325.0
310,Colleen,Wolf,160.92,Sweden,Mint,1,2,0,5713.0
311,Courtney,Duarte,140.8,France,Mint,0,5,0,3849.0
312,Cole,Tran,162.59,Australia,Strawberry,0,2,0,9284.0
313,Julian,Navarro,169.65,Norway,Strawberry,1,6,0,4854.0
314,Melvin,Mora,176.03,France,Stracciatella,1,0,0,3720.0
315,Diane,Beltran,196.68,Germany,Vanilla,0,3,0,6787.0
316,Dean,Rogers,147.59,Germany,Mint,1,7,1,2441.0
317,Hannah,Sims,153.89,Canada,Pistachio,1,6,0,14908.0
318,Scott,Weber,158.04,UK,Stracciatella,1,3,1,10098.0
319,Tasha,Hammond,144.91,Germany,Strawberry,0,1,1,12374.0
320,Bailey,Andrews,139.61,Australia,Pistachio,0,5,1,4398.0
321,Elaine,Peters,154.48,Norway,Stracciatella,1,0,1,3207.0
322,Shaun,Ferrell,174.95,Sweden,Vanilla,0,0,0,4177.0
323,Jeremy,Cook,142.08,China,Strawberry,0,2,0,2833.0
324,Misty,Manning,163.42,Italy,Mint,0,0,1,14089.0
325,Eric,Williams,197.59,Australia,Strawberry,0,3,1,11688.0
326,Molly,Huynh,187.87,France,Vanilla,1,3,0,16692.0
327,Alejandro,Griffith,139.09,Australia,Pistachio,1,0,1,11922.0
328,Tanya,Rangel,146.49,Canada,Vanilla,0,5,0,7274.0
329,Haley,Shaw,154.01,Denmark,Mint,1,2,1,15479.0
330,Dana,Ochoa,162.04,Brazil,Mint,0,2,0,9103.0
331,Alejandro,Clements,148.27,France,Pistachio,0,6,0,9781.0
332,Glenda,Quinn,175.63,Italy,Mint,0,6,1,6353.0
333,Jared,Coleman,178.61,Sweden,Mint,1,7,0,1019.0
334,Carl,West,177.02,Denmark,Mint,0,2,1,17841.0
335,Bryan,Cooke,162.34,Norway,Vanilla,0,2,0,6175.0
336,Louis,Beltran,143.07,Germany,Mint,1,3,1,6037.0
337,Tom,King,138.19,UK,Strawberry,0,4,1,11666.0
338,Ruth,Mora,182.75,Finland,Strawberry,0,6,1,8170.0
339,Darren,Kirk,138.7,USA,Pistachio,1,5,0,8092.0
340,Ronald,Peck,184.23,Italy,Mint,0,6,1,12818.0
341,Jeffrey,Arnold,183.25,Germany,Mint,1,0,0,2504.0
342,Carol,Ferguson,156.89,Sweden,Pistachio,0,5,0,6762.0
343,Victoria,Beltran,190.97,Japan,Chocolate,1,7,1,17072.0
344,Leslie,Pennington,148.72,Germany,Chocolate,0,6,1,7009.0
345,Diane,Donaldson,145.9,Denmark,Mint,0,4,1,16758.0
346,James,Meyer,192.62,China,Mint,0,4,1,10347.0
347,Mason,Webb,144.25,UK,Vanilla,1,6,0,17179.0
348,Andrea,Duran,142.42,Finland,Vanilla,1,0,1,13821.0
349,Laura,Wheeler,182.61,Brazil,Mint,0,2,0,17182.0
350,Albert,Fuentes,157.31,Denmark,Strawberry,0,3,1,2862.0
351,Barbara,Green,158.99,Denmark,Vanilla,0,1,1,3055.0
352,Deanna,Moyer,166.8,Italy,Pistachio,0,2,1,9535.0
353,Nicole,Evans,189.47,Italy,Mint,0,7,0,2450.0
354,Elaine,Hernandez,159.34,China,Strawberry,1,6,0,17371.0
355,Bobby,Sutton,157.54,China,Strawberry,1,7,1,5107.0
356,Susan,Everett,162.93,Sweden,Chocolate,0,6,0,17327.0
357,Kevin,Weeks,162.59,Brazil,Vanilla,0,7,0,5127.0
358,Marie,Tanner,183.54,USA,Strawberry,1,1,1,17434.0
359,Sheryl,Freeman,146.8,Denmark,Pistachio,1,4,1,13236.0
360,Randall,Guerrero,166.99,UK,Strawberry,1,6,0,7307.0
361,Douglas,Harrington,176.02,France,Strawberry,1,6,0,2645.0
362,Javier,Pierce,140.93,Denmark,Chocolate,1,3,1,5476.0
363,Justin,Choi,199.25,China,Vanilla,1,1,0,13743.0
364,Jackson,Bush,148.3,China,Pistachio,1,1,0,15006.0
365,Devin,Payne,187.97,France,Stracciatella,0,6,0,1585.0
366,Marie,Thomas,186.93,China,Pistachio,0,5,0,18033.0
367,Andrew,Saunders,174.91,Canada,Vanilla,1,5,0,14089.0
368,Evelyn,Hunter,184.02,Australia,Strawberry,0,7,0,11849.0
369,Steven,Page,188.55,China,Mint,1,2,0,7762.0
370,Javier,Glover,189.31,Italy,Mint,0,6,1,8685.0
371,Hayley,Lambert,136.97,Australia,Mint,1,2,1,8742.0
372,Andrea,Mccann,197.29,Italy,Chocolate,0,4,1,7926.0
373,Tina,Shannon,170.6,Japan,Mint,1,1,1,10179.0
374,Brittany,Carrillo,144.85,Germany,Vanilla,0,0,1,3640.0
375,Linda,Palmer,166.25,Italy,Vanilla,0,2,0,4347.0
376,Amy,Smith,151.53,Canada,Stracciatella,1,3,0,6852.0
377,Timothy,Petersen,192.76,Denmark,Vanilla,0,1,0,5936.0
378,Frank,Stevens,159.88,Germany,Vanilla,0,0,0,10543.0
379,Frank,Jefferson,185.96,Australia,Stracciatella,0,3,0,12044.0
380,Dillon,Marks,176.81,China,Stracciatella,0,2,1,4753.0
381,Karen,Shepherd,199.55,USA,Pistachio,0,3,1,7151.0
382,Phyllis,Vaughan,158.4,Japan,Mint,1,5,1,10764.0
383,Kyle,Ochoa,137.98,Japan,Vanilla,0,3,1,15190.0
384,Monique,Dunn,161.9,Germany,Mint,0,7,0,5863.0
385,Jose,Shannon,175.67,China,Strawberry,0,0,0,7076.0
386,Kathy,Preston,198.38,USA,Stracciatella,1,6,1,9746.0
