First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
Kristina,Bryant,183.14,Canada,Strawberry,0,6,1,8454.0
Jeanne,Stout,177.28,Brazil,Stracciatella,0,9,1,13528.0
Sonya,Kim,188.98,Brazil,Strawberry,0,6,1,14176.0
Thomas,Hughes,154.75,Finland,Chocolate,1,7,0,8831.0
Joseph,Villarreal,173.35,France,Chocolate,0,2,1,4885.0
Dakota,Arnold,147.38,China,Strawberry,1,4,0,8058.0
Sharon,Sharp,136.46,Japan,Chocolate,0,2,0,2451.0
Marilyn,Bradford,204.49,China,Mint,0,7,0,12455.0
Selena,Jacobson,183.78,Sweden,Pistachio,1,6,0,5060.0
Teresa,Leon,178.7,Germany,Mint,1,6,0,13154.0
Edward,Mckay,151.09,China,Chocolate,1,8,0,10631.0
Chelsey,Harmon,149.13,Denmark,Stracciatella,0,0,1,8933.0
Gina,Little,166.04,UK,Vanilla,0,0,0,13230.0
Yvonne,Vincent,155.04,Denmark,Pistachio,1,3,0,11647.0
Johnny,Castro,181.7,China,Vanilla,1,8,0,6354.0
Alexandra,Huynh,157.82,UK,Strawberry,1,2,0,9986.0
Jasmine,Alvarez,179.26,Japan,Chocolate,1,5,1,1945.0
Selena,Rice,182.25,UK,Pistachio,0,8,1,5244.0
Frank,Davis,164.67,Norway,Chocolate,1,5,1,19047.0
Cheyenne,Hicks,166.5,UK,Strawberry,0,2,0,9973.0
Alexander,Weber,193.47,Brazil,Stracciatella,1,9,0,5014.0
Steven,Moody,174.82,Canada,Stracciatella,1,0,0,5790.0
Luis,Palmer,197.08,UK,Strawberry,0,8,0,17571.0
Richard,Gonzalez,180.79,UK,Pistachio,1,9,1,2179.0
Sergio,Rubio,189.23,Italy,Strawberry,0,9,1,3479.0
Kari,Shepard,186.71,UK,Strawberry,0,4,0,10480.0
Sandra,Taylor,136.93,Denmark,Stracciatella,0,4,0,5491.0
Erika,Salazar,147.81,UK,Chocolate,1,3,0,10887.0
Raymond,Hickman,188.74,Sweden,Vanilla,1,9,0,4837.0
Angela,Morton,179.78,China,Vanilla,1,7,1,14113.0
Jerry,Aguilar,193.73,Finland,Mint,1,6,0,3189.0
Wesley,Cole,150.02,USA,Mint,1,1,1,6531.0
Andrea,Hansen,162.17,Finland,Pistachio,0,8,0,5060.0
Miranda,Church,202.44,Sweden,Vanilla,0,4,1,5026.0
Frank,Braun,168.62,France,Vanilla,0,0,0,12751.0
John,Moyer,177.3,USA,Stracciatella,0,6,1,12203.0
Cheyenne,Simon,137.52,China,Pistachio,1,3,1,11951.0
Brittney,Pruitt,152.13,Norway,Vanilla,0,6,0,16643.0
Lindsey,Mays,181.61,France,Chocolate,1,8,0,9177.0
Hayden,Green,173.1,Germany,Strawberry,0,9,0,5175.0
Christy,Rojas,160.45,Canada,Stracciatella,1,6,1,15217.0
Hailey,Delgado,163.2,Italy,Pistachio,1,0,0,9411.0
Courtney,Mccoy,170.62,UK,Vanilla,0,3,0,4243.0
Samantha,Gill,181.13,Italy,Mint,0,2,0,15526.0
Aaron,Frye,169.61,Australia,Strawberry,0,9,0,5079.0
Tim,Hurst,146.69,Sweden,Chocolate,1,1,1,12776.0
Jonathan,Aguilar,176.26,Canada,Chocolate,1,2,1,4726.0
Lee,Moon,145.56,Denmark,Vanilla,0,8,1,11029.0
Heidi,Marks,195.03,Australia,Stracciatella,1,6,1,17852.0
Jeanne,Shepard,184.22,Canada,Stracciatella,1,6,0,13559.0
Theodore,Cortez,203.79,Germany,Mint,0,4,1,1713.0
Henry,Camacho,150.9,UK,Stracciatella,1,0,0,8477.0
Craig,Wu,135.41,Japan,Chocolate,1,5,0,2164.0
Cameron,Bryant,162.42,Finland,Mint,1,7,1,16823.0
Tony,Nelson,200.93,Finland,Mint,0,2,1,14627.0
Laura,Sampson,203.4,Canada,Vanilla,0,3,0,12382.0
Dustin,Meyer,193.88,China,Mint,0,0,1,7567.0
Jenna,Avila,148.74,Australia,Mint,1,1,1,6575.0
Cody,Howell,148.74,Germany,Chocolate,0,3,1,12536.0
Andre,Haley,188.33,Brazil,Strawberry,1,6,1,13699.0
Joshua,Gomez,185.6,Finland,Stracciatella,0,8,1,14521.0
Kristopher,Cantrell,203.35,China,Chocolate,1,4,0,5824.0
Leslie,Cantrell,185.12,France,Strawberry,1,7,1,17546.0
Lindsey,Mendoza,152.79,Japan,Strawberry,1,9,1,4293.0
Thomas,Gross,181.31,Australia,Stracciatella,1,1,0,11453.0
Sheila,Frey,172.09,Brazil,Stracciatella,0,5,1,11976.0
Barry,Morales,157.53,Germany,Chocolate,1,5,1,3187.0
Dustin,Escobar,193.31,UK,Chocolate,0,8,1,5695.0
Wendy,Mercado,145.49,Denmark,Pistachio,0,6,1,18928.0
Logan,Wolf,205.28,Germany,Vanilla,0,1,0,4927.0
Lauren,Schneider,173.23,France,Strawberry,0,9,0,5447.0
Todd,Joseph,173.41,Brazil,Stracciatella,1,9,1,12547.0
Adam,Rosales,200.85,UK,Chocolate,0,2,1,10897.0
Marisa,Fletcher,146.47,Japan,Stracciatella,0,1,0,8705.0
Meghan,Morgan,174.33,USA,Stracciatella,1,7,1,12188.0
Henry,Randall,165.78,Japan,Pistachio,1,8,0,7045.0
Xavier,Hendricks,169.02,UK,Pistachio,0,6,0,5435.0
Nina,Christensen,155.65,China,Pistachio,1,6,1,10609.0
Clinton,Melendez,201.08,Finland,Mint,0,7,0,5006.0
William,Maddox,172.03,Brazil,Stracciatella,1,6,1,12354.0
Rodney,Thomas,174.05,USA,Stracciatella,0,7,1,12577.0
Kenneth,Hayes,159.0,Canada,Vanilla,0,0,0,10664.0
Pamela,Neal,177.54,Finland,Strawberry,1,7,0,17581.0
Brenda,Arias,160.55,Japan,Vanilla,1,3,1,18153.0
Morgan,Underwood,184.1,Australia,Chocolate,0,5,1,3389.0
Audrey,Small,178.85,Japan,Pistachio,1,5,0,10692.0
Brianna,Gilbert,154.82,France,Strawberry,0,1,1,4580.0
Juan,Daniel,156.67,Australia,Stracciatella,0,1,1,8599.0
Colleen,Perez,181.6,UK,Vanilla,0,5,0,17701.0
Tony,Nielsen,197.99,UK,Mint,0,0,1,17485.0
Sheila,Rosales,173.39,Sweden,Chocolate,0,0,1,14873.0
Lucas,Woods,198.49,France,Vanilla,1,0,1,13191.0
Ian,Villanueva,162.92,Italy,Pistachio,0,1,1,15117.0
Tamara,Esparza,152.16,Canada,Mint,1,1,1,6491.0
Derek,Francis,162.07,China,Vanilla,1,6,0,13720.0
Dean,Moran,188.28,China,Mint,1,4,0,16519.0
Misty,Perez,151.35,France,Vanilla,0,9,0,2787.0
Mark,Fuentes,193.97,Italy,Vanilla,0,9,1,10384.0
Sandra,Sullivan,167.42,China,Strawberry,0,4,1,3903.0
Shelley,Shaw,166.95,Japan,Stracciatella,1,2,1,14932.0
George,Figueroa,172.52,France,Chocolate,1,4,0,5414.0
Raymond,Mckay,146.83,Germany,Pistachio,0,7,1,7713.0
Terrence,Scott,197.44,UK,Strawberry,1,5,0,13906.0
Jeremiah,Vincent,144.52,France,Chocolate,1,6,0,5190.0
Alexandra,Wu,159.46,Germany,Strawberry,1,8,1,2104.0
Thomas,Cortez,186.76,UK,Pistachio,1,1,1,4624.0
Bradley,Norris,177.94,Norway,Vanilla,0,0,0,8571.0
Loretta,Conrad,165.97,Canada,Vanilla,0,4,0,12553.0
Stacey,Copeland,163.91,China,Vanilla,1,8,0,14331.0
Terrence,Mcmahon,201.1,USA,Chocolate,0,1,0,8656.0
Renee,Carr,162.79,Brazil,Strawberry,1,4,0,8193.0
Kara,Roberts,179.69,France,Pistachio,1,6,0,3084.0
Gloria,Zamora,196.48,Australia,Mint,0,7,1,5287.0
Diane,Garcia,178.23,Italy,Pistachio,1,7,0,8908.0
Glenda,Sanford,179.04,USA,Pistachio,1,5,1,3639.0
Samantha,Waller,159.88,China,Mint,1,1,0,11219.0
Casey,Peters,193.26,Italy,Mint,0,2,0,18578.0
Marcus,Chavez,183.88,Italy,Chocolate,1,4,1,15645.0
Craig,Robertson,136.32,UK,Strawberry,0,3,0,16223.0
Kellie,Richmond,196.6,Germany,Pistachio,1,8,1,5689.0
Douglas,Adkins,202.18,China,Chocolate,1,8,0,6329.0
Allison,Moore,182.41,Germany,Chocolate,1,6,1,2883.0
Allen,Little,196.06,Australia,Vanilla,1,3,0,4344.0
Amy,Burns,175.34,France,Strawberry,1,1,1,5621.0
Susan,Black,205.37,Canada,Stracciatella,1,2,1,1557.0
Lindsey,Frey,140.21,Denmark,Mint,0,5,1,13039.0
Maurice,Olson,147.24,Brazil,Strawberry,1,9,0,7972.0
Kristina,Washington,193.47,Australia,Strawberry,0,9,1,5466.0
Hayden,Gaines,135.47,China,Strawberry,1,9,1,4493.0
Tonya,Parker,158.52,France,Stracciatella,0,2,0,14795.0
Katie,Palmer,171.21,UK,Mint,1,8,0,7513.0
Kathy,Hurley,184.56,Italy,Strawberry,0,8,0,8611.0
Jasmine,Gordon,147.79,Brazil,Mint,1,2,0,11404.0
Donna,Gonzales,181.81,Italy,Chocolate,0,1,1,1452.0
Hannah,West,175.07,USA,Chocolate,1,3,1,8080.0
Kristen,Trevino,160.44,Germany,Vanilla,1,4,1,1696.0
Jack,Ferguson,204.41,China,Vanilla,0,5,1,14512.0
Chelsea,Lowe,145.13,Norway,Strawberry,1,6,1,8505.0
Misty,Mercado,160.2,Japan,Vanilla,0,6,1,1483.0
Christy,Cain,153.55,UK,Strawberry,1,3,0,15995.0
Tanya,Hendrix,174.74,China,Vanilla,1,3,1,8384.0
Joseph,Johnson,156.5,Denmark,Vanilla,0,8,1,10464.0
Gene,Gibson,198.65,UK,Strawberry,0,8,1,3075.0
Briana,Turner,199.23,China,Pistachio,1,0,0,8451.0
Jeremiah,Gibson,167.4,Japan,Strawberry,0,9,0,9819.0
Xavier,Duffy,158.03,Sweden,Pistachio,0,9,0,2461.0
Colleen,Greene,194.47,Italy,Vanilla,1,7,0,10151.0
Chris,Irwin,193.99,Japan,Vanilla,0,9,0,10699.0
Sergio,Levy,163.73,Denmark,Pistachio,0,2,1,12011.0
John,Lambert,154.2,UK,Mint,0,6,0,11327.0
Hector,Moody,207.21,Japan,Vanilla,1,8,1,1542.0
Brandi,Price,198.87,France,Strawberry,1,0,0,1658.0
Claudia,Harris,141.17,UK,Vanilla,0,4,1,8007.0
Kristin,Hogan,149.5,Denmark,Pistachio,1,6,0,11981.0
Kiara,Gray,141.04,Denmark,Chocolate,1,6,1,13081.0
Jenna,Herring,153.92,Denmark,Strawberry,0,4,1,3881.0
Brandon,Norris,159.62,Denmark,Stracciatella,1,0,0,8475.0
Briana,Frank,201.53,UK,Chocolate,1,4,0,10617.0
Kristi,Ferguson,159.58,Canada,Strawberry,1,7,1,18719.0
Katherine,Marshall,191.58,Australia,Mint,0,2,0,18893.0
Sara,Jordan,188.15,Denmark,Stracciatella,1,6,1,1960.0
Kristen,Boone,152.1,Germany,Chocolate,0,9,1,3579.0
Alan,Dennis,191.07,Brazil,Stracciatella,1,9,1,4803.0
Amber,Lang,178.35,Denmark,Pistachio,1,1,0,16519.0
Luis,Caldwell,165.88,Denmark,Vanilla,1,1,1,2953.0
Lorraine,Bolton,154.68,Norway,Mint,1,2,0,18185.0
Troy,Mills,153.62,Norway,Stracciatella,1,9,1,4226.0
Willie,Howard,165.33,Sweden,Pistachio,0,0,1,8479.0
Kelly,Barker,138.9,France,Chocolate,1,1,0,10024.0
Breanna,Cunningham,154.72,USA,Stracciatella,1,7,1,16592.0
Cameron,Carroll,156.59,China,Vanilla,0,8,1,5654.0
Raymond,Bush,171.33,Canada,Chocolate,1,2,0,4729.0
Kim,Padilla,174.77,Italy,Chocolate,1,4,1,15489.0
Nathaniel,Mendoza,177.59,Sweden,Vanilla,0,4,0,1340.0
Hannah,Bruce,187.34,Italy,Stracciatella,0,8,1,14624.0
Dean,Christensen,204.06,China,Vanilla,1,5,0,13764.0
Brandi,Bailey,142.7,Finland,Chocolate,1,1,0,8680.0
Jillian,Davenport,139.68,USA,Vanilla,0,4,1,8708.0
Tricia,Bonilla,142.72,Finland,Strawberry,0,2,1,11133.0
Casey,Small,143.91,Canada,Chocolate,0,3,0,5349.0
Dean,Shaw,184.1,Germany,Pistachio,1,9,1,6144.0
Mckenzie,Thompson,191.14,Finland,Mint,0,3,1,16356.0
Makayla,Simon,147.42,China,Strawberry,1,9,0,8159.0
Nathaniel,King,204.33,Finland,Stracciatella,0,4,0,13771.0
Glenda,Wall,149.25,France,Stracciatella,1,6,1,18420.0
Sara,Gordon,151.18,Denmark,Vanilla,1,4,1,9021.0
Mckenzie,Paul,158.15,USA,Chocolate,0,9,1,4401.0
Crystal,Benson,185.46,Japan,Pistachio,0,6,0,4950.0
Bryan,Barry,149.93,Australia,Pistachio,1,5,1,1069.0
Mason,Neal,161.33,Canada,Mint,0,8,1,2941.0
Hector,Ramirez,172.03,Finland,Mint,0,9,1,17738.0
Javier,Richmond,168.62,Australia,Pistachio,0,1,0,14606.0
Gregory,Payne,142.75,UK,Strawberry,0,6,1,13891.0
Joe,Flores,197.17,Italy,Chocolate,0,4,0,5991.0
Brittany,Medina,206.78,France,Stracciatella,1,7,1,8072.0
Gene,Harvey,164.38,USA,Vanilla,1,8,0,9097.0
Tamara,Chandler,153.15,Italy,Vanilla,0,8,1,5537.0
Steve,Oconnor,134.8,Denmark,Chocolate,1,1,0,1677.0
Bradley,Kim,183.65,Australia,Pistachio,0,1,0,13362.0
Rebekah,Lozano,143.09,France,Chocolate,1,5,0,15947.0
Collin,James,178.86,UK,Vanilla,1,8,0,17943.0
Natasha,Arias,188.47,Italy,Pistachio,0,8,1,9942.0
Keith,Gardner,203.94,Finland,Mint,1,2,0,15162.0
Kara,Wyatt,178.77,Italy,Vanilla,0,4,1,4641.0
Curtis,Howe,146.71,Denmark,Strawberry,0,2,0,7505.0
Yvonne,Burns,182.35,China,Chocolate,1,9,1,2677.0
Stacey,Brooks,156.35,Denmark,Strawberry,1,9,1,8109.0
Francisco,Henry,139.45,Brazil,Mint,0,6,0,12789.0
Travis,West,181.81,Japan,Chocolate,0,9,0,2644.0
Curtis,Winters,185.02,Canada,Pistachio,0,8,1,5416.0
Stephanie,Roberson,145.31,Finland,Strawberry,1,4,0,7716.0
Antonio,Kline,157.52,Japan,Vanilla,0,8,0,9400.0
Mitchell,Simmons,179.61,Australia,Mint,1,0,1,17648.0
Todd,Cherry,171.02,Germany,Stracciatella,0,8,1,4643.0
Denise,Turner,163.69,China,Mint,0,2,0,17165.0
Bradley,Weaver,195.99,Italy,Vanilla,1,5,1,10418.0
Daniel,Nelson,172.24,Finland,Vanilla,0,9,1,17560.0
Scott,Villanueva,150.95,Brazil,Strawberry,1,9,1,14125.0
Russell,Ingram,171.1,Brazil,Stracciatella,1,5,0,12442.0
Jesse,Johnston,165.69,Australia,Stracciatella,1,8,1,10997.0
Makayla,Durham,144.86,Japan,Chocolate,1,8,0,14329.0
Kathleen,Stafford,193.09,Italy,Vanilla,1,2,1,10073.0
Juan,Chavez,139.33,Canada,Chocolate,1,6,0,16546.0
Alan,Massey,160.14,Italy,Strawberry,1,9,0,5292.0
April,Mcknight,170.98,Japan,Stracciatella,0,6,0,5420.0
David,Gomez,201.8,China,Strawberry,1,0,1,7973.0
Dominique,Duffy,134.48,Sweden,Vanilla,0,3,0,18662.0
Marissa,Franklin,192.45,Sweden,Vanilla,0,7,1,11449.0
Richard,Hickman,148.12,Finland,Vanilla,1,6,0,12480.0
Aaron,Mcdonald,202.05,Australia,Mint,0,6,1,5026.0
Mario,Cain,160.49,Italy,Chocolate,0,1,0,6988.0
Zachary,Bonilla,206.66,Australia,Chocolate,1,6,0,17230.0
Anna,Frazier,136.26,Japan,Chocolate,0,5,0,2565.0
Samuel,Holloway,186.09,China,Mint,1,4,1,4539.0
Wesley,Patterson,141.6,UK,Mint,0,2,1,17446.0
Leah,Butler,201.43,USA,Chocolate,0,1,0,8969.0
Tammy,Cox,155.73,Norway,Vanilla,1,6,1,6184.0
Eric,Hunter,175.76,Norway,Strawberry,0,6,0,16279.0
Karina,Waller,153.4,China,Strawberry,0,9,1,4205.0
Catherine,Ingram,157.21,Germany,Strawberry,1,8,1,2063.0
Pamela,Lee,173.39,USA,Stracciatella,0,6,1,12144.0
Mario,Colon,154.5,USA,Mint,0,2,1,11133.0
Dana,Carpenter,138.16,Canada,Chocolate,1,3,0,4878.0
Julie,Bean,176.07,Germany,Stracciatella,0,6,1,2056.0
Brett,Cherry,201.66,Sweden,Chocolate,0,8,1,5918.0
Monica,Cox,165.99,UK,Vanilla,1,3,1,17775.0
Dawn,Snow,160.27,Brazil,Pistachio,0,6,0,4500.0
Nathan,Stokes,203.0,Brazil,Stracciatella,1,5,0,10293.0
Kari,Durham,147.14,France,Vanilla,1,8,0,4748.0
Tanya,Boone,181.95,Brazil,Stracciatella,1,9,1,12802.0
Albert,Hernandez,187.32,Denmark,Strawberry,1,8,0,13753.0
Tony,Moore,147.7,France,Chocolate,0,0,0,5860.0
Jared,Prince,161.03,Brazil,Pistachio,0,8,0,9731.0
Raymond,Romero,179.79,Finland,Vanilla,1,5,1,17371.0
Gabriel,Howe,191.53,Japan,Chocolate,0,8,1,12573.0
Miguel,Mckenzie,137.93,Finland,Chocolate,0,8,1,9538.0
Christine,Brooks,160.71,Denmark,Chocolate,1,6,0,12941.0
Marissa,Lang,169.53,Brazil,Mint,0,3,1,10316.0
Philip,Kline,150.02,Canada,Stracciatella,1,8,0,16029.0
Eric,Park,176.61,Canada,Chocolate,1,0,1,4804.0
Rose,Pearson,196.04,USA,Chocolate,1,2,0,7377.0
Gabriel,Cervantes,196.25,Germany,Strawberry,0,1,0,4999.0
Ronnie,Stout,194.21,Canada,Vanilla,1,3,0,10667.0
Tina,Arias,145.49,Canada,Mint,1,0,1,7955.0
Andrew,Gibbs,193.97,Australia,Pistachio,1,2,1,13081.0
Kellie,Ortega,142.51,Italy,Chocolate,1,2,1,15571.0
Jillian,Hardin,140.86,USA,Vanilla,1,3,1,8337.0
Loretta,Campbell,199.72,Australia,Mint,0,9,1,15941.0
Carolyn,Marshall,174.44,USA,Stracciatella,0,2,0,1365.0
