First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
Martin,Vasquez,160.43,Australia,Chocolate,0,6,1,13082.0
Larry,Turner,172.45,Japan,Strawberry,0,3,0,3648.0
Zoe,Knight,191.72,China,Chocolate,1,6,1,2903.0
Rebekah,Stone,186.67,China,Mint,0,6,0,2596.0
Joshua,Valencia,193.61,France,Mint,0,6,1,8381.0
Austin,Sosa,205.32,USA,Pistachio,1,2,1,15452.0
Bob,Figueroa,186.69,France,Vanilla,1,3,0,2726.0
Kelly,Reynolds,161.49,Norway,Chocolate,0,9,1,13617.0
Trevor,Mercado,197.42,Sweden,Mint,1,8,1,12474.0
Lindsay,Riley,205.38,Japan,Mint,1,8,0,14821.0
Leonard,Benton,184.86,UK,Stracciatella,0,5,0,5890.0
Ruth,Macdonald,196.69,Brazil,Mint,0,3,0,7501.0
Patrick,Farrell,178.6,UK,Pistachio,1,3,1,12427.0
Allen,Silva,157.34,UK,Vanilla,0,7,1,10128.0
Charles,Valencia,171.07,USA,Chocolate,1,2,0,10162.0
Megan,Cooper,188.69,Norway,Vanilla,0,4,0,1978.0
Melissa,Crane,157.5,Canada,Chocolate,0,9,0,9751.0
Steven,Gray,153.57,Finland,Vanilla,0,9,0,13854.0
Lauren,Livingston,204.13,Norway,Pistachio,0,5,1,1242.0
Doris,Murphy,196.16,Brazil,Stracciatella,0,4,1,15589.0
Rebekah,Byrd,186.16,UK,Chocolate,1,4,0,8314.0
Ronald,Hammond,195.42,Brazil,Stracciatella,0,0,1,7896.0
Zoe,Mitchell,155.49,Denmark,Mint,0,6,0,14071.0
Kari,Roberson,197.68,China,Stracciatella,0,3,1,12391.0
Allen,Hammond,158.95,USA,Chocolate,1,2,0,4932.0
Paige,Grant,195.09,Brazil,Strawberry,1,1,0,11591.0
Daniel,Lawson,187.2,Finland,Vanilla,0,8,1,9163.0
Joshua,Buckley,176.7,UK,Vanilla,0,4,0,1640.0
Jennifer,Carroll,185.79,Denmark,Mint,0,0,1,18840.0
Cameron,Strong,158.43,USA,Pistachio,1,0,1,1958.0
Gordon,Massey,194.46,Canada,Pistachio,0,9,0,15714.0
Sheri,Waller,162.79,Norway,Chocolate,0,5,1,4228.0
Katelyn,Grant,176.22,Germany,Mint,0,0,1,11238.0
William,Nguyen,204.19,UK,Chocolate,1,9,1,16979.0
Katelyn,Petersen,155.61,Italy,Vanilla,1,4,0,14774.0
Christine,Avery,189.07,USA,Stracciatella,1,2,1,9863.0
Joe,Gillespie,193.28,UK,Stracciatella,1,1,0,4556.0
Bradley,Lewis,171.75,USA,Stracciatella,1,9,0,4257.0
Peggy,Daniel,196.78,Japan,Strawberry,0,8,0,6585.0
Chad,Tucker,180.44,Australia,Stracciatella,1,4,0,4509.0
Paige,Crawford,174.32,Japan,Stracciatella,0,3,1,17985.0
Brittany,Schwartz,143.31,USA,Pistachio,1,2,1,18501.0
Kelly,Higgins,170.52,Canada,Mint,0,9,0,2307.0
Daniel,Leblanc,188.89,Norway,Chocolate,0,1,1,8160.0
Dennis,Sandoval,151.06,Canada,Chocolate,0,1,1,13418.0
Jimmy,Turner,144.12,France,Mint,0,0,0,4944.0
Jose,Moore,157.75,USA,Mint,0,3,0,10270.0
Terrence,King,199.73,USA,Strawberry,1,7,0,1746.0
George,Randall,206.17,Denmark,Pistachio,1,5,1,15745.0
Bob,Zimmerman,189.09,Brazil,Pistachio,0,0,1,1196.0
Kari,Deleon,157.13,Sweden,Stracciatella,1,8,1,13617.0
Kenneth,Esparza,139.84,France,Chocolate,1,2,1,16532.0
Rebekah,Bradshaw,196.91,Italy,Strawberry,1,7,0,18415.0
Brenda,Kramer,175.82,Japan,Mint,1,5,0,7841.0
Evan,Schwartz,147.46,USA,Mint,1,1,0,8394.0
Brian,Perry,199.09,Italy,Mint,0,6,0,15335.0
Chelsey,Gibson,175.9,Denmark,Chocolate,1,8,0,4117.0
Spencer,Ponce,170.86,Japan,Strawberry,0,3,0,15219.0
Martha,Ibarra,143.26,Brazil,Vanilla,0,0,0,1042.0
Derrick,Richards,140.18,Sweden,Pistachio,1,9,1,17839.0
Barbara,Matthews,156.44,Brazil,Mint,0,0,1,7944.0
Perry,Odonnell,175.77,Canada,Mint,0,8,1,16437.0
Lindsey,Nelson,142.7,Japan,Strawberry,0,0,1,17384.0
Joel,Burke,195.79,Australia,Chocolate,1,0,0,6141.0
Bonnie,Williams,143.48,Canada,Vanilla,1,7,1,2647.0
Samuel,Schwartz,174.96,France,Strawberry,1,9,0,5184.0
Elizabeth,Leonard,135.82,Australia,Mint,1,9,0,6711.0
Alan,Macdonald,202.91,Sweden,Mint,1,3,0,4448.0
Selena,Poole,136.21,Brazil,Vanilla,0,1,0,5914.0
Jake,Larson,200.34,UK,Chocolate,1,8,1,3605.0
Russell,Mcmahon,154.57,Japan,Pistachio,0,1,0,13985.0
Caleb,Stafford,175.42,Japan,Vanilla,0,9,1,11676.0
Dana,Mills,139.8,Australia,Stracciatella,1,8,0,8423.0
Haley,Huynh,135.17,USA,Mint,0,8,1,13496.0
Aaron,Combs,200.95,France,Chocolate,1,9,1,16620.0
Kendra,Chavez,144.56,Japan,Strawberry,0,2,1,12422.0
Teresa,Kemp,188.98,UK,Pistachio,0,0,1,17243.0
Chelsea,Hogan,163.23,China,Pistachio,0,0,0,5001.0
Adam,Gray,152.86,Japan,Stracciatella,0,7,0,2257.0
Logan,Miller,169.73,Japan,Stracciatella,0,3,0,5752.0
Martha,Ferguson,186.75,Denmark,Stracciatella,0,5,0,14639.0
Maria,Townsend,159.81,Canada,Mint,0,4,0,6127.0
Theresa,Mccoy,156.86,Brazil,Mint,0,4,1,17635.0
Javier,Levy,202.87,Norway,Mint,0,3,0,3457.0
Darren,Clements,175.69,France,Strawberry,1,0,1,7238.0
Kristin,Donaldson,193.9,France,Mint,0,1,1,4320.0
Collin,Acosta,195.68,Denmark,Chocolate,1,3,0,8992.0
Lindsay,Baker,187.06,Germany,Pistachio,0,4,1,11247.0
Spencer,Peters,171.71,Sweden,Strawberry,1,9,0,11557.0
Travis,White,148.8,UK,Vanilla,0,1,1,12631.0
Rachel,Rios,155.22,Australia,Pistachio,1,0,0,6209.0
Alejandra,Massey,159.05,Australia,Mint,1,5,0,7945.0
George,Wood,172.46,Denmark,Mint,0,4,0,12828.0
Yvonne,Ortega,172.08,Japan,Strawberry,0,3,0,1118.0
Marisa,Nichols,194.43,USA,Stracciatella,1,8,0,8577.0
David,Stokes,147.26,Sweden,Chocolate,0,4,0,4934.0
Kimberly,Hayes,136.23,France,Chocolate,1,7,1,2525.0
Sarah,Flores,144.41,Canada,Strawberry,1,9,0,1726.0
Cameron,Christensen,170.56,Italy,Strawberry,1,0,1,2750.0
Rachel,Weber,145.29,Sweden,Chocolate,0,9,0,8336.0
Joshua,Hurley,154.46,UK,Stracciatella,1,2,1,18093.0
Paul,Rowland,193.59,USA,Strawberry,1,5,0,1783.0
Scott,Pennington,173.66,Finland,Chocolate,1,6,1,12288.0
Dylan,Paul,174.93,France,Strawberry,1,4,0,8248.0
Tonya,Combs,167.52,Denmark,Strawberry,1,3,1,14761.0
Carla,Schmitt,202.11,Japan,Chocolate,1,9,1,17838.0
Kathy,Zhang,181.47,Sweden,Pistachio,1,7,1,13984.0
Jay,Malone,180.89,Japan,Pistachio,0,5,0,4788.0
Spencer,Lopez,143.17,France,Mint,0,4,0,10429.0
Elizabeth,Zhang,153.13,UK,Vanilla,0,7,0,1825.0
Alexandra,Crawford,141.76,Brazil,Stracciatella,1,2,1,17429.0
Martha,Green,159.25,Denmark,Strawberry,1,0,1,15748.0
Chad,Cantrell,144.0,France,Pistachio,1,2,1,17517.0
Dustin,Ware,185.73,Sweden,Stracciatella,1,1,1,16860.0
Tyler,Wade,169.18,Denmark,Chocolate,1,6,0,5893.0
Kellie,Dodson,185.83,Sweden,Stracciatella,1,7,1,3408.0
Amber,Dawson,191.33,Japan,Pistachio,0,1,1,19032.0
Anne,Cortez,173.09,Japan,Stracciatella,0,1,0,14892.0
Martha,Collins,172.09,Australia,Vanilla,0,6,1,8188.0
Alexis,Lara,167.2,Italy,Strawberry,0,8,0,2562.0
Sheila,Arnold,178.32,Italy,Chocolate,1,8,1,3466.0
Paul,Welch,142.34,Denmark,Chocolate,1,5,1,5768.0
Cody,Krause,176.38,Brazil,Stracciatella,1,1,0,15154.0
Zoe,Cuevas,207.13,Sweden,Vanilla,1,3,0,9522.0
Makayla,Stafford,200.11,Australia,Pistachio,1,2,1,2732.0
Craig,Woods,185.6,Denmark,Mint,0,1,1,7838.0
Heather,Carr,194.58,France,Mint,0,9,0,1629.0
Chelsea,Hall,201.78,Norway,Chocolate,0,6,0,1278.0
Evan,Moon,137.37,Sweden,Pistachio,0,9,1,1510.0
Angelica,Odonnell,176.72,Japan,Strawberry,0,5,1,10993.0
Robert,Huber,159.08,USA,Pistachio,1,9,0,5179.0
Jackie,Wright,175.74,Sweden,Stracciatella,1,4,1,17954.0
Kristin,Mendez,151.67,UK,Vanilla,0,3,0,14482.0
Alejandra,Mays,206.97,Norway,Mint,0,7,0,5698.0
Monica,Hammond,135.7,Sweden,Pistachio,1,4,1,1831.0
Luis,Hodges,204.39,Denmark,Pistachio,1,5,0,4941.0
Tommy,Watkins,185.94,Japan,Mint,1,2,1,6882.0
Ronald,Walton,141.41,Brazil,Stracciatella,0,6,1,8698.0
Kathryn,Carter,142.65,Sweden,Pistachio,1,0,1,13246.0
Raven,Vincent,176.08,Norway,Pistachio,0,6,1,8751.0
Jessica,Ryan,171.64,Norway,Pistachio,0,1,1,18225.0
Karla,Bailey,197.14,Japan,Strawberry,0,3,1,16619.0
Austin,Bray,193.04,Denmark,Chocolate,1,9,1,12526.0
Breanna,Mcdaniel,179.76,Norway,Vanilla,0,9,1,3717.0
Ethan,Martinez,177.92,Germany,Mint,0,7,0,15924.0
Shawn,Mcdaniel,193.67,China,Vanilla,1,6,0,15263.0
Karla,Byrd,172.04,Canada,Vanilla,1,1,1,17746.0
Barry,Holmes,197.58,Canada,Stracciatella,1,9,0,3261.0
Amanda,Donaldson,134.93,Japan,Strawberry,0,8,1,6219.0
Nicholas,Campbell,162.6,China,Mint,0,3,1,3445.0
Renee,Dominguez,138.91,Germany,Chocolate,1,4,0,6445.0
Patricia,Collins,167.11,Denmark,Strawberry,1,8,1,13477.0
Thomas,Daniel,161.83,China,Strawberry,1,3,0,11737.0
Sean,Baldwin,171.18,Japan,Vanilla,0,6,1,13084.0
Jeremy,Greene,136.52,UK,Mint,1,0,0,3382.0
Wanda,Higgins,159.26,Brazil,Vanilla,0,1,0,5736.0
Crystal,Harmon,170.92,France,Pistachio,1,3,1,6070.0
Alicia,Kim,176.7,Australia,Pistachio,0,5,1,12476.0
Gary,Marshall,199.68,Norway,Vanilla,0,2,1,10071.0
Ruth,Trevino,164.91,Australia,Strawberry,0,9,0,14411.0
Christina,Gomez,144.04,France,Pistachio,1,0,0,7587.0
Pam,Holt,179.08,Germany,Pistachio,0,2,0,14879.0
Dakota,Nguyen,161.6,Australia,Chocolate,1,9,0,10741.0
Jose,Torres,137.74,USA,Mint,0,2,1,7071.0
Gabriel,Solomon,164.63,Denmark,Strawberry,1,6,0,7212.0
Lindsey,Mahoney,173.04,USA,Vanilla,1,3,0,8454.0
Chelsea,Gomez,139.03,China,Mint,1,6,1,13255.0
Clinton,Howard,181.9,UK,Stracciatella,0,5,1,11093.0
Kyle,Santiago,159.99,Brazil,Pistachio,0,7,1,9048.0
Eugene,Zhang,150.97,Sweden,Stracciatella,1,6,0,10505.0
David,Miles,142.77,Denmark,Strawberry,1,1,1,9159.0
Xavier,Haley,147.53,Australia,Vanilla,0,1,0,14155.0
Kristina,Jacobs,151.61,UK,Vanilla,0,3,0,1161.0
Tonya,Parker,166.76,Denmark,Vanilla,0,0,1,3687.0
Nathaniel,Mathis,174.01,Italy,Stracciatella,0,0,1,8677.0
Haley,Hawkins,198.17,Canada,Stracciatella,1,4,0,4738.0
Tyler,Barrera,206.09,USA,Pistachio,1,9,0,14659.0
Chad,Kirk,139.25,UK,Strawberry,1,1,1,17353.0
Tanya,Francis,165.35,Germany,Vanilla,0,0,0,14511.0
William,Long,149.49,Germany,Mint,0,8,1,17331.0
Raymond,Martinez,146.22,Japan,Vanilla,0,2,0,3141.0
Nicholas,Burton,177.95,Finland,Vanilla,0,2,0,1590.0
Theodore,Bridges,196.73,Denmark,Pistachio,0,7,1,19060.0
Evan,Stone,136.28,USA,Chocolate,1,2,1,9935.0
Colin,Hendrix,190.84,China,Stracciatella,0,1,1,11457.0
Molly,Mcknight,163.54,Sweden,Strawberry,1,4,0,10222.0
Jared,Zuniga,142.95,Japan,Chocolate,1,8,0,4575.0
Francisco,Lloyd,152.57,USA,Pistachio,1,8,1,2021.0
Margaret,Mahoney,173.87,UK,Chocolate,1,7,0,5400.0
Zachary,Conner,180.58,Canada,Stracciatella,1,0,1,6147.0
Douglas,Ochoa,195.83,Sweden,Mint,1,1,1,1054.0
Lawrence,Dennis,143.85,France,Pistachio,1,4,0,18412.0
Tim,Mejia,205.08,Italy,Stracciatella,1,6,1,16972.0
Greg,Oconnor,164.39,Denmark,Vanilla,0,7,1,8056.0
James,Hartman,203.95,France,Pistachio,1,1,0,10699.0
Theresa,Gill,153.21,USA,Chocolate,1,1,1,9690.0
Isabella,Rogers,179.77,China,Chocolate,1,1,0,4887.0
Jasmine,Lang,174.3,USA,Stracciatella,1,0,1,12440.0
Kathleen,Pham,145.18,Australia,Vanilla,0,4,1,18837.0
Gerald,Barton,151.97,Italy,Pistachio,0,2,0,13947.0
Candice,Cobb,167.25,Germany,Chocolate,1,7,1,5664.0
Noah,Pennington,135.99,Australia,Vanilla,0,2,1,17922.0
Martin,Ayala,136.48,Australia,Strawberry,0,3,1,10914.0
Kristy,Rojas,177.62,Denmark,Vanilla,1,2,1,16387.0
Gene,Molina,191.38,Norway,Mint,0,6,0,16330.0
Darren,Valdez,152.92,Germany,Pistachio,0,7,0,14224.0
Melanie,Castillo,162.11,Norway,Stracciatella,0,7,0,1348.0
Jeremiah,Merritt,173.87,USA,Strawberry,1,0,1,2582.0
Madison,Lynch,147.81,Norway,Strawberry,0,2,1,8172.0
Felicia,Ali,157.96,Canada,Strawberry,1,2,0,5459.0
Russell,Barry,168.11,Denmark,Chocolate,1,9,1,15622.0
Nicole,Huber,153.77,Germany,Pistachio,0,5,0,1306.0
Russell,Mercado,201.5,USA,Strawberry,1,4,1,1572.0
Tracy,Long,168.17,Canada,Stracciatella,1,1,1,3468.0
Hannah,Morton,190.06,USA,Chocolate,1,8,1,9777.0
Richard,Perez,205.64,Norway,Pistachio,1,9,0,5211.0
Bonnie,James,158.66,Brazil,Mint,0,1,0,14100.0
Sherry,Poole,155.77,Brazil,Vanilla,0,3,0,15170.0
Terri,Dominguez,145.44,Australia,Vanilla,0,6,0,9613.0
Jack,Peterson,151.26,UK,Vanilla,0,8,0,7208.0
Donna,Harvey,143.69,USA,Mint,0,8,1,11443.0
Vernon,Love,178.83,Finland,Mint,0,6,0,15469.0
Mckenzie,Riley,175.77,Brazil,Strawberry,1,2,1,14931.0
Joe,Hardin,179.95,Norway,Vanilla,0,0,0,1977.0
Katie,Cooke,163.51,UK,Mint,0,0,1,8680.0
Mario,Maxwell,199.69,Japan,Stracciatella,0,6,1,13034.0
Yolanda,Padilla,144.63,Italy,Chocolate,1,4,0,11755.0
Javier,Newman,176.08,UK,Vanilla,0,6,0,13285.0
Ruben,Padilla,150.06,Germany,Mint,0,3,1,10508.0
Francisco,Collins,144.97,Norway,Strawberry,0,9,0,1364.0
Kari,Miles,155.2,Germany,Strawberry,1,0,0,9749.0
Francisco,Shaffer,149.52,Sweden,Stracciatella,1,1,1,13762.0
Ashley,Freeman,148.28,Brazil,Strawberry,1,5,1,17196.0
Darren,Porter,187.97,Norway,Chocolate,0,7,0,1912.0
Sergio,Faulkner,138.65,Italy,Pistachio,0,5,0,15123.0
Yolanda,Atkinson,138.92,Japan,Vanilla,0,4,1,4151.0
Karla,Ponce,206.3,Norway,Mint,0,7,1,6445.0
Brittany,Sherman,166.27,Japan,Pistachio,0,0,0,14421.0
Kara,Manning,166.18,Canada,Vanilla,1,2,1,17686.0
Veronica,Conrad,159.27,UK,Vanilla,0,0,0,7282.0
Doris,Allen,166.56,UK,Mint,1,1,0,10131.0
Antonio,Sawyer,185.37,Germany,Vanilla,0,0,1,17188.0
Angela,Lang,198.65,Japan,Strawberry,0,0,0,7894.0
Jared,Butler,184.0,Australia,Pistachio,1,5,0,1295.0
Collin,Taylor,184.72,Italy,Stracciatella,0,1,1,9595.0
Cristian,Rowe,176.41,Japan,Mint,1,9,0,18115.0
Natasha,Copeland,134.0,China,Chocolate,1,1,0,3100.0
Vernon,Cooper,200.37,Japan,Chocolate,1,4,1,13709.0
Mary,Kirby,147.33,Sweden,Chocolate,0,5,1,11164.0
Timothy,Mcdowell,161.93,Australia,Strawberry,0,0,1,17833.0
Jasmine,Sanchez,141.3,France,Pistachio,1,1,1,11851.0
Jeff,Pugh,137.22,Australia,Strawberry,0,1,1,9873.0
Raymond,Beck,178.03,Finland,Vanilla,0,6,1,13642.0
Leonard,Krause,178.46,Italy,Stracciatella,0,6,1,4037.0
Austin,Dennis,135.24,Italy,Mint,0,3,1,18649.0
Kylie,Ellis,167.14,Australia,Vanilla,0,8,0,4723.0
Willie,Adams,159.77,Australia,Chocolate,0,7,0,1537.0
Hayden,Benjamin,168.48,Italy,Vanilla,0,6,1,8388.0
Makayla,Morrison,159.53,China,Vanilla,0,4,1,18891.0
Madison,Stone,168.51,Finland,Vanilla,0,8,1,13253.0
Lisa,Ballard,172.89,USA,Chocolate,1,6,0,2919.0
Kelly,Lowe,174.46,Finland,Chocolate,1,4,1,14059.0
Darren,French,141.14,China,Vanilla,1,1,1,16541.0
Anita,Norris,195.08,Australia,Strawberry,0,5,1,12688.0
Chelsea,Figueroa,185.51,Brazil,Mint,0,4,0,6769.0
Craig,Huber,173.53,Australia,Vanilla,0,9,1,18610.0
Carrie,Gentry,176.98,Australia,Mint,0,0,1,10513.0
Loretta,Hale,159.08,Japan,Stracciatella,0,9,1,10486.0
Joel,Esparza,205.57,Brazil,Chocolate,0,4,0,13743.0
Gregory,Medina,194.09,UK,Vanilla,0,6,0,5817.0
Yolanda,White,178.85,Italy,Strawberry,1,2,0,7869.0
Shelly,Long,139.32,France,Chocolate,1,9,0,9113.0
Aaron,Herrera,161.31,Brazil,Vanilla,0,4,0,7303.0
Todd,James,155.62,UK,Strawberry,1,3,1,6360.0
Francisco,Lawrence,145.38,USA,Pistachio,1,9,0,3484.0
Harry,Ali,169.8,Canada,Stracciatella,1,6,1,1146.0
Noah,Mccall,166.89,Finland,Chocolate,0,6,1,12756.0
Hayden,Morrison,160.68,Australia,Mint,1,8,1,16210.0
Deanna,Wilson,180.83,China,Mint,0,7,0,13871.0
Scott,Mendez,185.59,Brazil,Pistachio,0,9,0,1754.0
Sean,Sanchez,196.33,Finland,Chocolate,0,4,1,8591.0
Lauren,Bender,166.67,Canada,Vanilla,1,7,0,10244.0
Regina,Mayo,195.21,Italy,Vanilla,1,1,0,4387.0
Sandy,Hunter,198.87,China,Stracciatella,0,4,1,4429.0
Roger,Kelly,190.26,Australia,Stracciatella,0,0,0,3708.0
Raven,Herman,153.79,Italy,Chocolate,1,2,1,1984.0
Sheila,Gross,193.65,Canada,Pistachio,0,6,1,11102.0
Ian,Watkins,202.85,Finland,Vanilla,0,9,0,2447.0
Barbara,Bradford,164.52,Germany,Stracciatella,1,8,1,10002.0
Brent,Newman,167.23,Denmark,Chocolate,1,5,0,2890.0
Briana,Gould,160.4,France,Strawberry,1,7,0,8862.0
Doris,Powers,181.77,Brazil,Mint,0,9,1,18495.0
Marissa,Floyd,190.12,Australia,Stracciatella,1,7,0,10069.0
Glenda,Marquez,167.63,Denmark,Strawberry,1,4,0,17777.0
Sherry,Dorsey,188.22,Norway,Stracciatella,0,1,0,15446.0
Jessica,Sherman,158.4,Finland,Stracciatella,0,8,0,2552.0
Stacey,Clarke,164.65,UK,Pistachio,1,2,1,2031.0
Maurice,Marquez,187.0,Brazil,Mint,0,8,1,7041.0
Collin,Pena,195.95,Sweden,Chocolate,0,3,0,2385.0
Matthew,Zhang,178.73,USA,Stracciatella,1,3,1,16937.0
Morgan,Crawford,164.77,Italy,Strawberry,1,6,0,7025.0
Brenda,Sanchez,182.81,Australia,Pistachio,1,8,1,12046.0
Thomas,Moore,155.99,France,Stracciatella,0,6,0,5206.0
Timothy,Baldwin,159.63,Brazil,Vanilla,0,7,1,13510.0
Evan,Simon,142.13,France,Pistachio,1,1,1,9405.0
Alex,Waller,182.78,Finland,Strawberry,0,9,0,5986.0
Toni,Lewis,144.36,UK,Mint,1,0,1,18616.0
Theodore,Henry,198.23,UK,Chocolate,1,8,0,6605.0
Gordon,Arnold,158.17,Canada,Chocolate,0,5,0,2718.0
Tamara,Aguirre,167.62,Australia,Strawberry,0,2,1,18351.0
Martin,Moon,166.04,UK,Mint,0,7,1,11676.0
Samantha,Logan,154.16,Italy,Chocolate,1,7,0,7907.0
Ricky,Tran,175.27,Japan,Stracciatella,0,5,0,4678.0
Ashley,Gillespie,148.9,UK,Vanilla,0,4,0,7119.0
Clinton,King,181.95,Denmark,Mint,0,2,0,2412.0
Ann,Mora,146.54,Sweden,Stracciatella,1,1,0,5976.0
