First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
Chad,Brewer,154.31,Brazil,Chocolate,0,7,0,9422.0
Kristie,Dixon,160.0,Finland,Stracciatella,0,3,0,7886.0
Richard,Mcclain,206.71,Germany,Mint,0,6,1,11321.0
Raymond,Daniel,138.56,Italy,Stracciatella,0,7,1,15305.0
Jessica,Jarvis,207.25,Denmark,Chocolate,0,8,1,1001.0
Maurice,Gaines,201.2,Sweden,Vanilla,1,4,0,3379.0
Lawrence,Combs,183.46,Denmark,Mint,1,3,0,1945.0
Sean,Mcknight,150.52,Germany,Stracciatella,1,5,1,2207.0
Cindy,Cantu,205.54,France,Chocolate,0,4,1,2532.0
Haley,Atkinson,166.63,USA,Pistachio,1,8,0,1355.0
Tammy,Moran,200.04,Brazil,Chocolate,0,7,1,1657.0
Chelsea,Gordon,142.04,Denmark,Mint,1,0,0,11203.0
Jacqueline,Lee,172.16,Finland,Stracciatella,0,3,0,7018.0
Vernon,Berry,134.14,Denmark,Pistachio,1,3,1,6731.0
Rachael,Dennis,175.06,Italy,Stracciatella,1,5,0,12674.0
Stacey,Yates,188.31,UK,Pistachio,0,9,0,9639.0
Cameron,Shepard,153.96,Germany,Chocolate,1,8,0,2491.0
Steven,Fletcher,204.12,UK,Vanilla,0,5,1,2155.0
Diane,Joseph,188.65,UK,Stracciatella,0,1,0,5778.0
Steven,Saunders,150.7,Finland,Mint,1,1,1,3101.0
Logan,Medina,186.46,Japan,Vanilla,0,2,0,3272.0
Jackie,Bruce,168.02,Japan,Mint,0,6,1,15894.0
Barbara,Allen,175.85,Australia,Chocolate,0,0,1,17554.0
Suzanne,Lin,197.74,Germany,Stracciatella,0,2,0,6717.0
Kristi,Rowland,197.44,Australia,Vanilla,0,6,1,8222.0
David,Johns,172.06,Brazil,Chocolate,0,0,0,3936.0
Cassie,Norris,172.84,Italy,Vanilla,0,9,0,6982.0
Jonathon,Myers,186.49,Italy,Strawberry,1,1,1,10358.0
Shelley,Hayes,186.77,Sweden,Strawberry,1,0,0,10136.0
Darlene,Monroe,199.58,Denmark,Vanilla,1,2,1,2579.0
Xavier,Bruce,177.47,Norway,Strawberry,0,8,0,16378.0
Hunter,Obrien,173.15,Norway,Vanilla,0,0,1,8359.0
Yolanda,Franklin,180.36,Canada,Mint,1,1,1,15902.0
Diana,Villa,199.39,China,Vanilla,1,1,1,18358.0
Dwayne,Booth,161.89,UK,Stracciatella,0,0,0,4461.0
Cameron,Ayala,189.85,Sweden,Vanilla,1,5,0,12105.0
Gerald,Schneider,186.05,Germany,Chocolate,1,5,1,12827.0
Debbie,Bruce,203.45,Canada,Vanilla,0,0,1,10757.0
Lindsey,Cochran,189.07,Japan,Pistachio,1,9,1,1023.0
Shawna,Burns,172.78,Australia,Stracciatella,0,6,1,3594.0
Shelley,Krause,177.47,Denmark,Vanilla,1,2,1,18269.0
Kelly,Dodson,139.62,UK,Strawberry,1,6,0,13579.0
Willie,Waller,148.65,Sweden,Pistachio,1,6,1,5305.0
Nicholas,Harris,190.82,China,Vanilla,1,1,1,2940.0
Hector,Williams,174.02,China,Stracciatella,0,0,1,5731.0
Shelly,Rose,155.97,Norway,Vanilla,1,7,1,6066.0
Wendy,Black,180.18,Canada,Pistachio,1,1,0,12182.0
Miguel,Ramsey,165.7,Japan,Pistachio,0,5,1,15233.0
Cynthia,Stone,191.04,France,Chocolate,0,3,0,3628.0
Marilyn,Richmond,143.96,China,Pistachio,0,2,1,14071.0
Frederick,Lopez,184.46,Germany,Vanilla,0,9,0,11680.0
Yvonne,Berger,195.45,Australia,Pistachio,0,8,0,16629.0
Judy,Pearson,139.29,Brazil,Pistachio,0,8,1,12633.0
Nina,Rangel,140.4,Brazil,Vanilla,1,9,0,15809.0
Jeffrey,Meza,185.89,Brazil,Pistachio,1,6,1,8647.0
Shawna,Johns,185.09,USA,Mint,1,5,1,18373.0
Donna,Dudley,161.15,Australia,Strawberry,0,5,0,12267.0
Andrea,Watson,141.78,Sweden,Chocolate,0,1,1,6870.0
Yesenia,Nielsen,150.1,Germany,Stracciatella,0,2,1,9117.0
Laura,Johnson,200.11,Finland,Chocolate,1,1,1,8119.0
Paula,Harris,150.04,Sweden,Chocolate,1,4,0,16804.0
Jeanne,Tucker,184.66,Germany,Strawberry,0,9,0,7745.0
Samantha,Taylor,190.19,Italy,Stracciatella,0,9,1,10652.0
Bonnie,Massey,138.87,UK,Stracciatella,0,3,0,6275.0
Hayden,Duke,161.55,China,Vanilla,1,9,1,16593.0
Marcus,Schneider,190.32,China,Chocolate,0,3,1,10933.0
Collin,Rowland,174.7,Italy,Mint,0,4,0,3936.0
Tommy,Christensen,166.28,China,Strawberry,1,0,0,10565.0
Xavier,Howard,157.17,Finland,Strawberry,1,1,0,1040.0
Glenda,Campbell,184.35,France,Mint,0,9,1,8487.0
Audrey,Aguilar,192.94,Japan,Stracciatella,0,4,0,12204.0
Michelle,Salazar,174.42,Brazil,Mint,1,6,0,5048.0
Felicia,Hammond,168.34,France,Stracciatella,1,4,1,13584.0
Sean,Townsend,154.61,Norway,Vanilla,1,1,1,5592.0
Michele,Ortiz,173.43,USA,Pistachio,0,1,1,11306.0
Lee,Hamilton,143.32,Norway,Vanilla,0,2,1,18136.0
Catherine,Black,174.68,Norway,Mint,1,3,1,17396.0
Lauren,Howell,194.95,UK,Pistachio,1,5,1,7500.0
Katie,Russell,154.99,Sweden,Stracciatella,1,3,0,13095.0
Dylan,Hardin,196.5,China,Vanilla,0,7,1,10526.0
Richard,Zimmerman,181.71,Finland,Pistachio,0,6,1,3986.0
Julie,Chen,142.99,Finland,Chocolate,1,8,1,19009.0
Diane,Hall,174.56,China,Pistachio,0,2,0,5546.0
Brianna,Jimenez,198.71,USA,Mint,1,7,0,17309.0
Derek,Day,145.23,Finland,Vanilla,1,9,0,9943.0
Mason,Wilkins,198.47,UK,Pistachio,0,9,1,6457.0
Margaret,Roberson,147.0,China,Chocolate,0,2,1,15193.0
Antonio,Vaughn,158.43,Germany,Strawberry,1,8,0,15840.0
Nina,Powell,142.97,Italy,Strawberry,0,0,0,13090.0
Sharon,Bates,163.13,Sweden,Pistachio,1,2,0,7433.0
Kristina,Mcdonald,181.14,USA,Mint,0,6,0,9489.0
Erica,Hickman,181.97,Sweden,Stracciatella,1,7,0,8679.0
Thomas,Kelly,147.69,Canada,Pistachio,1,8,1,1016.0
Ray,Porter,141.38,Italy,Pistachio,0,5,1,2609.0
Brett,Rowland,188.45,Norway,Pistachio,1,4,0,18024.0
Debbie,Juarez,184.38,UK,Strawberry,1,4,0,8236.0
Julia,Chapman,152.91,Sweden,Pistachio,1,4,1,18895.0
Briana,Mckenzie,178.29,Norway,Strawberry,1,3,1,4318.0
Valerie,Lloyd,164.49,Brazil,Vanilla,0,8,1,16795.0
Ethan,Mendez,181.74,Germany,Mint,0,6,1,5886.0
Antonio,Shea,156.19,Finland,Mint,1,7,1,15683.0
Collin,Duke,152.59,Australia,Stracciatella,0,5,0,8679.0
Judy,Evans,180.2,Canada,Pistachio,0,4,0,16167.0
Heidi,Benson,167.49,China,Mint,0,0,0,7284.0
Theresa,Dorsey,195.21,China,Pistachio,1,0,1,5567.0
Lindsey,Esparza,204.45,Italy,Strawberry,1,5,0,17375.0
Rebecca,Ball,156.23,Norway,Vanilla,0,0,1,3750.0
Ann,Baldwin,180.46,Norway,Vanilla,1,5,1,4456.0
Jamie,Pham,160.41,China,Mint,0,5,0,2903.0
Curtis,Valdez,169.66,USA,Stracciatella,1,8,1,15477.0
Joseph,Sawyer,184.96,Norway,Stracciatella,1,2,0,11483.0
Evan,Weaver,156.14,France,Mint,0,4,0,13395.0
Raven,Morales,140.32,China,Vanilla,0,2,1,9803.0
Jorge,Scott,154.84,USA,Stracciatella,1,6,1,18641.0
Lynn,Padilla,164.83,China,Strawberry,1,1,1,7716.0
Haley,Mckenzie,136.0,Germany,Pistachio,0,3,0,18530.0
Mark,Cooper,161.93,Sweden,Stracciatella,0,9,0,4882.0
Lee,Hess,142.71,UK,Strawberry,1,6,0,17461.0
Jeremiah,Sanchez,148.11,Italy,Vanilla,0,9,1,12117.0
Molly,Owens,152.03,USA,Strawberry,0,2,1,8600.0
Erik,Gillespie,205.43,USA,Vanilla,1,5,0,10573.0
Brandi,Burns,166.36,USA,Vanilla,0,0,1,16645.0
Jack,Rose,179.92,Germany,Mint,1,9,0,10887.0
Jonathan,Gonzalez,165.81,China,Strawberry,1,6,1,8606.0
Kenneth,Dominguez,169.31,Germany,Mint,0,0,1,5862.0
Beth,Spencer,155.08,Finland,Mint,1,9,0,4787.0
Sharon,Anthony,160.37,UK,Chocolate,1,7,0,8627.0
Paige,Walker,142.08,China,Chocolate,0,8,0,8068.0
Elizabeth,Erickson,190.83,Sweden,Stracciatella,1,4,0,16360.0
Veronica,Tucker,190.78,Brazil,Mint,0,2,1,19031.0
Judy,Bush,204.73,Canada,Mint,0,9,0,1162.0
Peggy,Stanley,157.57,Australia,Mint,1,9,1,6342.0
Jacob,Butler,183.95,Sweden,Strawberry,1,0,0,12246.0
Katelyn,Lopez,154.88,USA,Strawberry,0,2,0,7934.0
Seth,Little,179.73,Finland,Stracciatella,0,5,0,14228.0
Morgan,Massey,134.78,Denmark,Strawberry,0,5,1,18716.0
Kristie,Mckenzie,187.27,Denmark,Pistachio,1,9,0,17136.0
Allen,Larson,173.92,Australia,Pistachio,0,6,1,3861.0
Francisco,Macdonald,145.4,Sweden,Mint,0,1,0,13512.0
Charlotte,Craig,185.16,Japan,Strawberry,0,5,0,4512.0
Ricky,Mathis,163.54,Italy,Chocolate,1,7,1,12971.0
Derek,Anderson,190.72,USA,Strawberry,0,0,1,16683.0
Louis,Freeman,145.87,Norway,Chocolate,1,2,1,1940.0
Ian,Walters,142.83,France,Strawberry,0,2,0,12929.0
Theresa,Stafford,204.17,China,Chocolate,0,1,1,1309.0
Tanya,Mueller,185.37,UK,Pistachio,1,5,1,9881.0
Dustin,Clarke,156.53,Canada,Chocolate,0,0,0,5602.0
Eric,Cooley,148.13,France,Stracciatella,1,2,1,12083.0
Daniel,Hubbard,148.76,Brazil,Stracciatella,1,9,1,2040.0
Margaret,Marquez,159.56,UK,Pistachio,0,0,0,1205.0
Jared,Waller,193.91,Brazil,Strawberry,0,5,1,7125.0
Beth,Rubio,146.15,France,Pistachio,0,6,0,2503.0
Hannah,Payne,137.0,UK,Vanilla,0,0,1,1699.0
Kimberly,Reyes,180.12,Norway,Chocolate,0,5,0,16655.0
Andrea,Hill,147.68,UK,Vanilla,0,0,0,15667.0
Greg,Kirby,173.84,Italy,Pistachio,1,1,1,7710.0
Javier,Lin,198.88,Australia,Pistachio,0,3,0,12336.0
Alan,Marshall,204.91,Australia,Stracciatella,0,1,0,17084.0
Timothy,Huber,201.51,Germany,Pistachio,0,6,0,7971.0
Cody,Craig,172.31,Japan,Stracciatella,0,5,0,6182.0
Amber,Velazquez,139.87,Germany,Pistachio,0,6,1,5267.0
Kimberly,Day,143.39,Canada,Strawberry,1,7,0,2940.0
Cassie,Hendrix,201.86,China,Strawberry,0,2,0,9400.0
Stacey,Mcbride,144.76,Japan,Mint,0,5,1,1651.0
Bryan,Cuevas,168.46,Denmark,Mint,1,0,1,2410.0
Raymond,Quinn,188.36,Italy,Strawberry,0,6,0,3865.0
Jason,Barrera,197.59,China,Vanilla,0,5,1,13755.0
Anne,Kirk,137.3,Japan,Strawberry,1,8,0,8650.0
Shelley,Pacheco,184.54,Australia,Mint,1,2,1,6533.0
Hector,Cantu,149.94,Australia,Pistachio,0,0,0,2597.0
Brandi,Chandler,183.79,Germany,Vanilla,1,9,0,16467.0
Juan,Hunter,148.96,China,Chocolate,0,7,1,8935.0
April,Myers,168.54,Finland,Strawberry,1,4,0,3931.0
Julia,Ballard,193.3,Germany,Chocolate,0,6,0,1596.0
Louis,Cortez,183.05,Finland,Pistachio,0,2,0,10971.0
Regina,Haley,201.33,Australia,Strawberry,1,4,1,5667.0
Jake,Sanders,203.38,Canada,Chocolate,0,9,0,16644.0
Nathan,Weber,150.3,Finland,Chocolate,1,8,1,4819.0
Alexa,Taylor,154.77,Denmark,Chocolate,1,9,1,15433.0
Ricky,Grant,186.16,Finland,Strawberry,0,6,0,8911.0
Anita,Wallace,161.88,Denmark,Pistachio,1,5,1,18154.0
Jeffrey,Barajas,140.75,Germany,Pistachio,0,2,1,1051.0
Deanna,Ayala,163.69,Japan,Chocolate,0,2,1,10194.0
Kelly,Larsen,147.33,Germany,Chocolate,1,8,1,12668.0
Vernon,Weber,206.47,Australia,Mint,1,9,0,3309.0
Rachel,Cummings,205.89,Norway,Stracciatella,1,2,1,10132.0
Tyler,Rivera,203.28,UK,Stracciatella,0,1,0,9812.0
Beverly,Kline,162.75,Canada,Strawberry,1,1,0,5630.0
Samantha,Arnold,153.04,Australia,Pistachio,0,7,1,16733.0
Sara,Perry,149.39,Brazil,Stracciatella,0,0,1,18320.0
Tim,Leon,167.94,Brazil,Stracciatella,0,0,0,14120.0
David,Gilbert,135.71,France,Strawberry,0,9,0,8804.0
Xavier,Peterson,175.17,Japan,Strawberry,0,4,0,2080.0
Derrick,Pena,176.64,Finland,Mint,0,3,1,11883.0
Gabriel,Mcdonald,144.23,Japan,Chocolate,1,9,0,7327.0
Martin,Wolf,163.72,France,Strawberry,0,0,1,1141.0
Leonard,Thomas,187.19,Australia,Stracciatella,0,0,0,2776.0
Kathy,Hartman,167.37,Australia,Strawberry,1,9,1,16400.0
Aaron,Greene,149.71,Australia,Pistachio,0,3,1,13428.0
Paula,Khan,152.52,Norway,Mint,0,9,0,4852.0
Terri,Faulkner,160.57,Canada,Mint,0,0,1,14145.0
Katelyn,Logan,156.54,Germany,Stracciatella,1,5,1,15480.0
Sara,Davenport,202.33,UK,Pistachio,0,3,0,3847.0
Cassie,Mcdonald,158.72,Japan,Chocolate,1,7,0,5070.0
Sara,Roberts,193.23,Sweden,Pistachio,1,5,1,3503.0
Bobby,Hurst,151.45,USA,Pistachio,1,7,0,18933.0
Vernon,Robertson,198.25,USA,Chocolate,0,0,0,2693.0
Karen,Hardin,199.51,UK,Chocolate,0,4,1,6888.0
Valerie,Baker,196.89,Norway,Stracciatella,1,8,1,18818.0
Alexander,Briggs,154.04,UK,Pistachio,1,4,1,2625.0
Savannah,Hudson,154.74,France,Mint,1,7,0,2446.0
Michelle,Sanchez,154.25,UK,Pistachio,0,3,1,17997.0
Heather,Robles,176.95,China,Vanilla,0,5,1,14684.0
Jordan,Solomon,142.98,Norway,Vanilla,0,1,1,10068.0
Angela,Atkinson,201.56,Sweden,Pistachio,1,7,1,4664.0
Shannon,Little,204.0,UK,Vanilla,1,6,1,16468.0
Karina,Harper,207.58,Brazil,Mint,0,2,1,3424.0
Yolanda,Rivera,203.9,France,Strawberry,0,5,0,10941.0
Misty,Flores,195.3,Australia,Stracciatella,0,8,1,5203.0
Jill,Walsh,154.46,Norway,Chocolate,1,4,1,2173.0
Tim,Cuevas,193.61,France,Vanilla,0,5,1,13821.0
April,Ritter,205.16,Norway,Strawberry,0,6,1,8614.0
Derek,Mejia,136.96,Germany,Chocolate,0,0,1,7534.0
Christy,Stewart,170.17,Australia,Mint,1,7,1,9901.0
Sherry,Daniel,192.66,Finland,Vanilla,0,3,1,18696.0
Marcus,Baker,189.7,France,Stracciatella,0,0,0,18311.0
Ryan,Matthews,163.21,Canada,Mint,0,9,1,2939.0
Shawn,Mays,205.44,China,Mint,0,6,0,8842.0
Kevin,Mays,173.25,Norway,Stracciatella,0,2,1,11889.0
Gabriel,Gould,162.85,Finland,Mint,0,3,1,11363.0
Angela,Herman,170.52,Denmark,Chocolate,1,3,1,6498.0
Alec,Garcia,184.02,UK,Pistachio,1,5,0,17865.0
Misty,Walls,140.94,Germany,Chocolate,0,3,1,13540.0
Jane,Brooks,171.71,Sweden,Vanilla,1,7,0,11375.0
Sean,Fleming,181.76,Brazil,Mint,0,7,1,15344.0
Robin,Gray,193.38,Sweden,Vanilla,1,9,0,1998.0
Louis,Scott,154.43,Germany,Chocolate,1,9,0,15982.0
Antonio,Meyer,186.79,France,Vanilla,0,8,1,8694.0
Margaret,Gallagher,156.37,Finland,Vanilla,0,5,0,4256.0
Katie,Farrell,156.46,Japan,Chocolate,1,8,0,14896.0
Gary,Sims,148.95,Denmark,Vanilla,1,0,0,14967.0
Randy,Thomas,193.41,Denmark,Strawberry,0,4,1,5719.0
Candice,Winters,187.96,Norway,Pistachio,1,5,0,14653.0
John,Jimenez,137.05,China,Mint,1,9,0,3521.0
Joshua,Watson,135.96,France,Stracciatella,0,8,0,16249.0
Madison,Cook,162.22,Canada,Chocolate,1,1,1,4721.0
Heather,Vega,155.74,Norway,Mint,0,6,1,8993.0
Sarah,Stanley,196.5,Finland,Pistachio,1,8,1,12288.0
Hannah,Chambers,138.67,Norway,Strawberry,1,4,0,2683.0
Aaron,Ballard,193.13,Canada,Vanilla,0,2,1,6483.0
Tony,Spencer,179.21,Germany,Vanilla,1,7,0,12919.0
Keith,Nunez,183.7,France,Stracciatella,1,6,1,17278.0
Patrick,Carr,198.06,Canada,Pistachio,0,2,0,7748.0
Brittney,Rangel,187.98,Japan,Pistachio,0,7,0,1348.0
Pam,Caldwell,150.57,Germany,Mint,0,0,0,8664.0
Alexandra,Neal,148.31,Germany,Mint,0,2,0,13706.0
Greg,Davidson,140.44,Japan,Chocolate,0,9,0,17926.0
Audrey,Stone,163.93,Denmark,Pistachio,1,6,0,1857.0
Bonnie,Simpson,182.36,Brazil,Mint,0,7,1,17171.0
Lynn,Campbell,181.7,Finland,Mint,0,3,1,5540.0
Dylan,Key,166.1,Canada,Strawberry,1,4,1,7973.0
Diana,Bryan,159.77,Australia,Mint,1,9,0,17315.0
Amanda,Stanley,199.58,Japan,Strawberry,1,9,0,18519.0
Benjamin,Richardson,163.82,Finland,Strawberry,0,5,1,10427.0
Tom,Morse,142.22,Canada,Pistachio,1,5,1,1654.0
Misty,Watkins,154.93,Denmark,Stracciatella,0,5,1,11127.0
Jenny,Pruitt,161.41,Norway,Strawberry,1,6,0,15341.0
Lauren,Randall,166.05,Canada,Chocolate,1,7,1,12552.0
Billy,Reeves,146.01,Denmark,Chocolate,1,3,1,11636.0
Sonya,Phillips,188.0,Finland,Pistachio,1,7,0,16497.0
Kyle,Watson,197.63,Sweden,Chocolate,0,1,0,9511.0
Nicholas,Taylor,141.4,Italy,Vanilla,0,0,1,17659.0
Kathleen,Mcdonald,159.31,Finland,Mint,1,5,0,9380.0
Angela,Price,195.82,Sweden,Pistachio,1,2,1,8527.0
Kathleen,Mccoy,139.04,China,Strawberry,0,5,1,18585.0
Maria,Woods,170.59,Italy,Vanilla,0,3,1,8196.0
Christian,Jimenez,168.33,Japan,Pistachio,0,9,1,15380.0
Colin,Barajas,193.23,USA,Chocolate,1,8,0,6192.0
Carrie,Miles,168.62,France,Mint,0,4,0,1049.0
Diane,Mendoza,149.73,Canada,Pistachio,1,0,1,17551.0
Jennifer,Petersen,182.43,USA,Vanilla,1,7,0,2950.0
Crystal,Roberson,145.21,Norway,Stracciatella,1,4,1,13966.0
Jeanne,Williams,155.24,Norway,Pistachio,1,1,1,18564.0
April,Byrd,177.57,Brazil,Stracciatella,1,1,0,10677.0
Roger,Phillips,161.89,France,Mint,1,5,1,7400.0
Ian,Jimenez,171.58,Norway,Mint,0,8,0,6281.0
Toni,Jordan,175.75,France,Stracciatella,0,6,1,13779.0
Casey,Velazquez,167.54,France,Chocolate,0,1,1,9043.0
Tina,Tate,184.63,Sweden,Chocolate,1,4,1,12503.0
Garrett,Richardson,178.56,France,Strawberry,0,7,0,8910.0
Allison,Molina,137.09,Norway,Mint,1,5,1,18375.0
Jackie,Blankenship,153.44,USA,Stracciatella,0,1,0,16663.0
Gilbert,Parker,185.09,Sweden,Strawberry,1,4,1,2257.0
Lauren,Zimmerman,201.76,UK,Stracciatella,0,9,1,14361.0
Vanessa,Jacobs,191.24,Germany,Mint,1,8,1,12388.0
Keith,Nguyen,159.36,Denmark,Stracciatella,1,5,0,15073.0
Deborah,Gibson,198.16,Brazil,Mint,0,0,0,3060.0
Loretta,Malone,160.17,Italy,Pistachio,1,7,1,3000.0
April,Kim,195.8,Finland,Mint,1,7,0,7611.0
Ruben,Hurst,163.93,Italy,Stracciatella,1,8,1,8183.0
Sharon,Wall,133.94,China,Strawberry,0,4,1,10493.0
Tonya,Chambers,142.43,Brazil,Pistachio,0,7,1,5424.0
Cheryl,Jones,194.24,UK,Strawberry,0,3,1,7251.0
Julie,Moran,176.69,Canada,Mint,0,0,1,10255.0
Colleen,Bryan,159.92,UK,Strawberry,0,4,1,11929.0
April,Marshall,189.99,Sweden,Stracciatella,0,2,1,17212.0
Megan,Bell,179.01,Australia,Pistachio,0,7,1,4161.0
Raymond,Ramirez,139.78,Canada,Vanilla,1,4,0,7683.0
Derrick,Gentry,202.2,Germany,Strawberry,0,6,0,14511.0
Gabriel,Duffy,167.81,Italy,Pistachio,1,8,0,10784.0
Victoria,Cherry,164.47,Norway,Mint,0,1,0,5396.0
Xavier,Newton,184.88,Japan,Mint,0,4,1,15359.0
Amy,Lewis,158.46,Brazil,Stracciatella,0,4,1,3761.0
Katie,Madden,182.08,Germany,Chocolate,0,6,1,11415.0
Donald,Conway,160.79,Italy,Stracciatella,1,1,0,1188.0
Clinton,Barnett,206.43,China,Chocolate,0,8,1,2536.0
Lindsay,Copeland,187.46,France,Stracciatella,0,5,1,5263.0
Frederick,Joseph,144.51,UK,Pistachio,1,8,0,9768.0
Robert,Fuentes,187.7,Finland,Strawberry,1,0,1,13418.0
Charles,Braun,152.61,Denmark,Strawberry,0,5,0,4079.0
Michelle,Marsh,159.56,Italy,Mint,1,7,1,15268.0
