First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
Abigail,Hardin,183.29,France,Vanilla,0,4,0,17454.0
Derrick,Swanson,171.68,Japan,Strawberry,1,6,0,3101.0
Amy,Stanton,158.15,Norway,Chocolate,1,0,1,7815.0
Kristy,Sanders,183.95,Germany,Vanilla,1,2,0,9802.0
Dustin,Atkinson,173.67,France,Mint,0,4,0,13838.0
Sara,Morales,165.65,Germany,Pistachio,0,5,0,5304.0
Adam,James,176.23,Brazil,Chocolate,1,0,1,10631.0
Jodi,Cline,152.05,Finland,Stracciatella,0,6,0,3857.0
Shaun,Roman,149.46,Sweden,Strawberry,1,6,0,13325.0
Barbara,Ryan,143.48,UK,Stracciatella,0,6,0,15956.0
Jesse,Boyd,151.03,China,Stracciatella,0,0,1,12055.0
Patty,Kim,185.82,Germany,Vanilla,1,5,0,5860.0
Alex,Decker,169.36,Norway,Vanilla,1,6,0,16751.0
Joel,Fowler,153.63,UK,Strawberry,1,6,0,14332.0
Jenny,Shaw,138.47,Canada,Mint,1,0,1,16468.0
Peter,Beck,156.52,Denmark,Pistachio,1,7,1,4995.0
Glenda,Wallace,175.64,USA,Stracciatella,1,5,1,17239.0
Ashley,Ferguson,191.28,Norway,Mint,0,1,0,12855.0
Claudia,Barnett,198.17,Finland,Pistachio,1,1,0,3519.0
Derek,Soto,152.41,France,Chocolate,1,4,1,8220.0
Katie,Roman,182.76,China,Pistachio,0,4,1,4347.0
Cassie,Schultz,148.89,Japan,Chocolate,0,4,0,13701.0
Dustin,Perez,146.26,Sweden,Chocolate,1,1,1,7551.0
Bryan,Ryan,200.28,Australia,Mint,0,5,1,6699.0
Sheryl,Velez,175.0,Italy,Vanilla,1,2,0,16309.0
Melissa,Hooper,201.5,Australia,Chocolate,1,0,0,14887.0
Ashley,Schneider,165.86,France,Stracciatella,1,6,1,17604.0
Debbie,Mitchell,178.06,Australia,Chocolate,0,3,0,12023.0
Jenny,Downs,138.92,Denmark,Mint,1,5,1,11406.0
Jane,Tran,155.26,Italy,Strawberry,1,1,1,8931.0
Austin,Miller,188.27,USA,Mint,1,7,0,17122.0
Stacy,Ortiz,165.41,Brazil,Strawberry,0,1,1,17791.0
Toni,Holt,166.39,Sweden,Mint,1,4,0,13304.0
Phyllis,Faulkner,141.42,Denmark,Vanilla,0,1,0,17684.0
Shaun,Boyle,178.77,Japan,Pistachio,1,3,0,3977.0
Connie,Frank,143.8,Norway,Stracciatella,1,3,0,5508.0
Krystal,Mcdonald,141.73,Italy,Mint,0,0,1,7043.0
Shawn,Sweeney,183.02,Denmark,Stracciatella,0,3,0,12298.0
Donald,Leach,186.87,Germany,Chocolate,1,7,0,10269.0
Virginia,Jackson,186.08,Germany,Strawberry,1,4,0,6080.0
Javier,Cooper,173.65,Denmark,Pistachio,0,7,1,11097.0
Lucas,Moyer,159.54,Norway,Mint,0,1,0,10404.0
Jill,Armstrong,147.3,UK,Mint,1,5,1,17839.0
Courtney,Freeman,182.22,Finland,Vanilla,0,4,0,16668.0
Cheryl,Malone,161.0,Denmark,Vanilla,1,0,0,9620.0
Walter,Manning,199.26,USA,Chocolate,0,2,0,8121.0
Erica,Russo,146.45,UK,Mint,0,5,0,7849.0
Kathryn,Weeks,154.79,Canada,Chocolate,1,0,0,10645.0
Mariah,Meyer,156.63,Finland,Stracciatella,1,6,1,9362.0
Alexis,Nichols,174.16,Denmark,Chocolate,0,7,1,3686.0
Raymond,Spence,187.93,Italy,Stracciatella,1,4,0,4930.0
Elizabeth,Oneill,165.49,China,Vanilla,1,7,1,1368.0
Ian,Schwartz,183.29,Italy,Pistachio,1,0,1,6862.0
Fernando,Mills,174.51,Germany,Mint,0,3,0,5686.0
Arthur,Wallace,163.81,Finland,Stracciatella,0,7,0,5360.0
Philip,Ray,136.75,Germany,Stracciatella,0,0,0,14481.0
Connie,Martinez,168.62,Germany,Stracciatella,1,1,0,5128.0
Scott,Juarez,202.35,Brazil,Mint,0,0,0,7218.0
Alejandro,York,181.5,Brazil,Strawberry,0,2,1,12577.0
Nicholas,Oconnell,193.14,Australia,Stracciatella,0,3,1,10377.0
Sean,Whitaker,187.99,Australia,Pistachio,0,7,1,12926.0
April,Campos,142.19,Germany,Chocolate,0,6,1,13557.0
Alejandro,Weeks,198.05,UK,Mint,0,3,0,5798.0
Misty,Douglas,179.55,Finland,Stracciatella,0,3,0,6419.0
Phyllis,Herrera,147.93,Brazil,Strawberry,0,1,0,9056.0
Stacy,Mclean,185.27,Norway,Mint,1,4,1,17435.0
Harry,Lloyd,161.61,Japan,Chocolate,0,4,0,8022.0
Blake,Robles,196.9,Canada,Pistachio,0,3,0,15244.0
Rose,Silva,199.06,Brazil,Vanilla,0,3,0,8398.0
Phillip,Ryan,173.07,China,Mint,0,7,1,3161.0
Sherry,Mclean,159.17,Denmark,Mint,1,5,1,12549.0
Casey,Rios,175.61,Finland,Chocolate,0,0,0,12685.0
Renee,Collier,158.25,Finland,Mint,1,7,1,12133.0
Corey,Ferrell,152.03,Japan,Stracciatella,1,7,1,7442.0
Mason,Lara,181.92,USA,Mint,1,6,0,15022.0
Amy,Marquez,161.57,Sweden,Vanilla,0,6,1,1688.0
Megan,May,180.86,Germany,Chocolate,0,3,0,9484.0
Michelle,Torres,170.36,USA,Pistachio,0,3,1,12436.0
Kathryn,Lin,168.81,USA,Chocolate,0,0,0,6432.0
Michelle,Wang,175.09,Sweden,Strawberry,0,0,1,14768.0
Stephen,Lewis,150.95,Australia,Stracciatella,0,6,1,8075.0
Betty,Riggs,169.76,Japan,Strawberry,1,1,1,3838.0
Lars,King,143.04,Italy,Mint,0,0,1,7468.0
Heather,Russell,191.36,USA,Chocolate,1,3,1,17322.0
Kathy,Leon,171.3,Canada,Chocolate,1,7,1,6123.0
Steven,Raymond,143.06,USA,Strawberry,1,7,1,3975.0
Jerry,Alexander,174.25,Norway,Stracciatella,0,2,1,4727.0
Monica,Bishop,181.4,Norway,Vanilla,0,2,0,12403.0
Diane,Faulkner,164.16,France,Pistachio,0,5,1,3816.0
Zoe,Winters,147.24,UK,Strawberry,1,0,1,17509.0
Hailey,Clark,150.09,Australia,Strawberry,0,1,1,11998.0
Douglas,Odonnell,187.93,UK,Strawberry,0,5,1,8469.0
Autumn,Kelley,153.97,Germany,Strawberry,0,3,0,14302.0
Gerald,Reese,197.79,Brazil,Strawberry,0,6,1,13359.0
Jodi,Hawkins,139.14,Japan,Strawberry,0,2,1,13761.0
Dennis,Neal,180.89,Norway,Pistachio,0,5,0,3384.0
Megan,Branch,159.84,Denmark,Strawberry,0,4,1,6399.0
Russell,Whitaker,150.57,Brazil,Chocolate,1,4,0,10449.0
Martha,Mcdaniel,136.89,France,Vanilla,1,7,1,7857.0
Jill,Myers,145.75,China,Vanilla,0,5,1,9682.0
Krista,Hanna,170.51,Germany,Vanilla,0,1,0,3513.0
Holly,Russo,185.23,Norway,Pistachio,1,4,1,15141.0
Gail,Jacobs,165.09,Italy,Pistachio,0,5,0,6303.0
Jenny,Gibson,147.91,USA,Mint,0,3,1,3430.0
Devin,Carrillo,144.45,China,Stracciatella,0,1,1,4384.0
Micheal,Lowe,185.23,China,Pistachio,0,2,1,8163.0
Mariah,Anthony,182.28,Canada,Pistachio,0,2,1,14140.0
Karen,Henry,175.45,China,Stracciatella,1,3,0,4821.0
Tonya,Parker,184.56,Germany,Pistachio,1,3,1,12971.0
Gabriel,Armstrong,197.42,France,Chocolate,0,2,0,1351.0
Barbara,Alvarado,200.74,Australia,Mint,0,4,0,9592.0
Levi,Lynch,148.6,Sweden,Strawberry,1,4,0,6997.0
Theresa,Dunn,165.74,Canada,Strawberry,0,0,1,4340.0
Emily,Greer,144.43,USA,Vanilla,0,0,0,16274.0
Kimberly,Duke,166.68,Australia,Mint,0,2,1,15847.0
Louis,Nash,141.11,Brazil,Chocolate,1,0,1,4694.0
Priscilla,Jones,153.77,China,Strawberry,0,6,1,6369.0
Andrea,Arellano,143.76,Norway,Pistachio,0,5,1,18031.0
Kara,Hayes,149.43,Italy,Chocolate,0,3,0,12153.0
Shannon,Quinn,199.98,Australia,Stracciatella,0,4,1,1601.0
Eric,Singh,186.58,France,Strawberry,0,6,0,11918.0
Breanna,Gilmore,177.16,Germany,Vanilla,0,1,1,13007.0
Vicki,Simmons,198.48,Brazil,Vanilla,0,7,1,10098.0
Adam,Frey,141.58,Japan,Stracciatella,1,2,0,7654.0
Kathy,Shepherd,155.28,China,Chocolate,1,5,1,9832.0
Carlos,Keith,180.45,Brazil,Mint,0,5,1,7196.0
Julie,Michael,163.65,Norway,Strawberry,0,1,0,6803.0
Calvin,Davis,161.01,Finland,Vanilla,1,4,0,2103.0
Natasha,Mora,200.62,Norway,Vanilla,1,7,0,10621.0
Joshua,Keller,202.36,Finland,Pistachio,0,7,1,16055.0
Madison,Mcgrath,198.27,USA,Pistachio,0,4,1,4111.0
Diane,Wood,146.57,USA,Mint,1,3,0,13265.0
Jenna,Shaw,177.01,Finland,Stracciatella,0,7,1,2148.0
Thomas,Mccann,155.73,Brazil,Vanilla,1,7,1,17829.0
Frank,Soto,184.43,Norway,Chocolate,1,5,1,5948.0
Nancy,English,192.92,USA,Strawberry,1,2,1,12142.0
Gregg,Hall,150.43,France,Chocolate,1,2,0,13244.0
Rose,Palmer,170.94,Canada,Pistachio,0,3,0,7212.0
Sheryl,Houston,179.11,Italy,Chocolate,1,5,1,9475.0
Yvette,Proctor,151.7,Italy,Stracciatella,0,6,0,11698.0
Douglas,Jordan,198.81,Australia,Strawberry,1,3,0,14799.0
Brenda,Buck,191.87,Germany,Stracciatella,1,0,0,1815.0
Jillian,Rollins,162.32,Sweden,Vanilla,1,5,1,16957.0
Tyrone,Smith,140.97,China,Strawberry,1,4,0,14899.0
Melinda,Riggs,138.33,France,Vanilla,1,6,1,12352.0
Michael,Sosa,202.69,Canada,Vanilla,0,2,0,9834.0
Miranda,Mack,165.74,France,Stracciatella,1,3,0,12700.0
Jorge,Riggs,185.58,Sweden,Chocolate,1,2,1,15228.0
Hector,Cox,148.73,Japan,Pistachio,0,3,0,7816.0
Edwin,West,161.68,China,Stracciatella,0,2,0,11840.0
Stephanie,Mason,153.42,China,Strawberry,1,7,0,17653.0
Jerry,French,165.48,Denmark,Pistachio,0,6,0,6786.0
Samuel,Osborne,169.34,China,Strawberry,0,6,1,6975.0
Kelsey,Blackwell,202.26,Finland,Mint,0,5,0,10216.0
George,Mora,172.77,Canada,Strawberry,0,1,1,3049.0
Anna,Allen,183.09,Brazil,Pistachio,1,7,0,11224.0
Ronald,Carlson,180.09,Denmark,Chocolate,1,5,1,10010.0
Priscilla,Anthony,195.71,Japan,Vanilla,1,0,0,14074.0
Meghan,Lang,167.84,Germany,Stracciatella,1,4,0,7808.0
Tom,Boyd,163.79,Finland,Vanilla,0,0,1,15279.0
Craig,Harrell,190.3,Brazil,Stracciatella,0,6,1,16229.0
Caitlyn,Roach,193.18,Canada,Stracciatella,0,7,1,9128.0
Caleb,Bush,155.51,Germany,Vanilla,0,6,1,16361.0
Sherry,Boyle,157.94,Norway,Stracciatella,0,6,0,10098.0
Breanna,Tran,149.17,Australia,Strawberry,1,4,1,10841.0
Bernard,Wilson,184.98,UK,Strawberry,0,0,0,1402.0
April,Choi,153.99,Italy,Stracciatella,0,4,1,6493.0
Nichole,Yates,141.71,Australia,Chocolate,1,1,0,16454.0
Corey,Peck,187.0,Denmark,Mint,0,4,0,12477.0
Bobby,Bowen,150.89,Australia,Chocolate,1,1,0,16899.0
Leslie,Cooper,140.65,China,Stracciatella,1,6,0,16690.0
Steve,Dyer,142.49,Germany,Stracciatella,1,0,1,13613.0
Caleb,Day,168.89,UK,Strawberry,0,2,0,4182.0
Gary,Blackwell,162.66,USA,Mint,1,2,0,1470.0
Dennis,Kim,202.13,Finland,Chocolate,1,4,1,7027.0
Julia,Roach,185.33,UK,Vanilla,1,3,1,11221.0
Margaret,Sanders,162.71,UK,Strawberry,1,7,0,15459.0
Ryan,Munoz,172.33,USA,Vanilla,0,4,1,16982.0
Karen,House,142.65,China,Chocolate,1,5,0,7200.0
Jay,Fuentes,170.32,Sweden,Vanilla,0,0,0,3573.0
Bethany,Peters,197.92,Italy,Vanilla,1,2,1,11277.0
Robert,Bryan,155.99,Norway,Vanilla,1,2,1,11146.0
Shane,Summers,190.56,Brazil,Chocolate,0,0,1,7582.0
Colleen,Orr,195.12,France,Chocolate,1,0,0,15309.0
Bernard,Oliver,196.9,Sweden,Strawberry,0,4,0,15829.0
Austin,Simpson,139.74,UK,Strawberry,0,7,0,3757.0
Wendy,Hill,175.61,UK,Chocolate,0,7,1,2834.0
Sean,Palmer,170.27,Japan,Stracciatella,0,5,1,9417.0
Jenny,Choi,176.17,Finland,Stracciatella,1,0,1,9150.0
Savannah,Harmon,163.15,Brazil,Vanilla,1,4,0,4775.0
Frederick,Mckinney,149.59,China,Vanilla,1,0,1,13920.0
Krista,Schultz,141.37,Finland,Mint,1,2,1,16784.0
Christopher,Morrison,141.76,France,Chocolate,0,0,0,2944.0
Jared,Durham,139.59,Brazil,Chocolate,1,4,0,12293.0
Caleb,Hudson,169.17,Denmark,Strawberry,0,0,0,17044.0
Blake,Pearson,171.01,UK,Strawberry,1,3,1,7493.0
Denise,Simmons,189.77,USA,Strawberry,0,5,1,8066.0
Russell,Barnes,200.34,Sweden,Vanilla,0,3,1,12921.0
Tracy,Fox,187.35,USA,Mint,1,1,0,11768.0
Gail,Clark,172.83,Japan,Vanilla,0,2,1,16257.0
Debbie,Sparks,177.06,Sweden,Chocolate,0,0,0,6131.0
Tracy,Day,157.41,UK,Stracciatella,0,0,0,16186.0
Tom,Mack,136.7,Australia,Vanilla,0,5,0,12428.0
Charles,Santana,158.08,Germany,Mint,0,7,0,14274.0
Anita,Alexander,172.41,France,Strawberry,0,7,1,12602.0
Melanie,Klein,161.41,Japan,Strawberry,1,0,0,17068.0
Devin,Berger,173.17,China,Stracciatella,1,0,0,10911.0
Tiffany,Bond,194.67,Japan,Vanilla,0,2,1,3140.0
Jason,Burgess,199.79,Sweden,Stracciatella,0,6,1,8936.0
Gina,Calhoun,161.62,Brazil,Pistachio,0,3,0,15552.0
Janice,Rose,166.11,China,Stracciatella,1,4,1,11131.0
Kenneth,Graves,194.25,Norway,Stracciatella,0,3,0,8830.0
Julie,Bennett,175.95,Canada,Stracciatella,1,1,0,8673.0
Tonya,Deleon,139.62,Italy,Strawberry,1,5,0,10157.0
Angela,Wheeler,158.32,Japan,Mint,0,0,0,1523.0
Alexandra,Ruiz,153.91,Canada,Strawberry,0,7,0,2939.0
Timothy,Walls,144.83,Denmark,Strawberry,0,3,1,6438.0
Jerry,Church,154.23,Japan,Vanilla,1,1,0,15768.0
Jimmy,Peck,138.69,Australia,Strawberry,0,4,0,13958.0
Bernard,Fuentes,175.04,Italy,Strawberry,1,7,0,5214.0
Shaun,Soto,176.77,Australia,Pistachio,1,3,0,14346.0
Gregory,Jones,199.89,Sweden,Strawberry,1,5,1,10369.0
Alicia,Sharp,154.48,China,Chocolate,1,1,1,4202.0
John,Garner,196.53,Sweden,Strawberry,1,2,1,14049.0
Luke,Foley,181.58,Denmark,Stracciatella,0,5,1,13513.0
Rose,Colon,201.37,Brazil,Mint,0,7,1,4798.0
Walter,Espinoza,193.98,Denmark,Chocolate,1,7,0,9905.0
Heidi,Wright,162.5,Brazil,Stracciatella,1,5,1,9706.0
Roberto,Christensen,201.63,Italy,Mint,0,4,1,14668.0
Colleen,Greene,200.22,Australia,Mint,1,4,0,15883.0
Caroline,Walls,163.68,Finland,Stracciatella,1,0,1,12260.0
Christine,Lucas,186.72,Denmark,Pistachio,1,6,0,10741.0
Henry,Rice,159.36,Finland,Strawberry,0,6,0,10958.0
Kristine,Gaines,177.19,Canada,Pistachio,1,5,0,4118.0
Vanessa,Kennedy,191.28,Sweden,Strawberry,1,2,0,6787.0
Jerry,Wood,164.41,Germany,Strawberry,0,3,0,1985.0
Brett,Ray,146.27,Norway,Stracciatella,1,1,0,3069.0
Nicholas,Leon,182.32,Australia,Strawberry,1,4,0,9055.0
Brandy,Doyle,178.6,Canada,Strawberry,0,3,1,7910.0
Jamie,Nguyen,141.04,Brazil,Strawberry,0,3,0,4276.0
Donald,Alvarez,199.7,Australia,Strawberry,1,1,0,15995.0
Kelly,Bailey,156.51,Brazil,Pistachio,0,1,0,14706.0
Cindy,Morrow,180.49,Japan,Pistachio,0,0,1,12505.0
Jessica,Wilson,199.03,Finland,Mint,1,3,0,10576.0
Amanda,Boyd,172.34,Germany,Mint,1,4,1,16149.0
Cole,Valenzuela,194.79,France,Pistachio,1,3,0,16382.0
Toni,Campos,157.4,France,Vanilla,0,1,0,3730.0
Krystal,Luna,201.2,China,Mint,1,5,0,1715.0
Martin,Davis,156.93,Brazil,Chocolate,1,7,1,7101.0
Catherine,Chen,161.33,Australia,Pistachio,1,5,0,6851.0
Kim,Herrera,155.06,Sweden,Vanilla,0,4,0,10852.0
Denise,Keller,162.77,Australia,Mint,0,4,1,3421.0
Jared,Jones,171.92,Denmark,Pistachio,1,0,0,3861.0
Lynn,Walton,143.78,USA,Strawberry,0,5,0,14754.0
Tiffany,Obrien,172.17,UK,Pistachio,1,2,1,10336.0
Julie,Krause,193.1,Germany,Strawberry,0,5,1,9615.0
Brett,Washington,137.75,Norway,Chocolate,1,5,0,13837.0
Meghan,Clements,172.24,Norway,Strawberry,1,6,1,7893.0
Kenneth,Wolfe,170.52,Australia,Chocolate,1,6,1,8471.0
Matthew,Monroe,152.19,Germany,Stracciatella,1,5,1,12380.0
Jillian,Palmer,201.34,USA,Pistachio,1,5,1,15436.0
Gary,Perez,180.91,Germany,Chocolate,0,5,0,16709.0
Gerald,Bartlett,175.22,Canada,Chocolate,1,5,0,10976.0
Juan,Navarro,145.05,Norway,Strawberry,1,3,1,2805.0
Collin,Price,150.77,China,Vanilla,1,2,0,16953.0
Deborah,Gill,170.08,China,Stracciatella,0,5,0,3788.0
Miguel,Montes,180.39,Italy,Chocolate,1,7,0,2324.0
Edgar,Rangel,151.22,Sweden,Mint,0,3,0,9733.0
Jenny,Jenkins,142.12,Finland,Vanilla,1,3,0,6474.0
Andre,Quinn,174.02,Germany,Strawberry,0,7,1,2783.0
Tasha,Carter,155.33,Japan,Strawberry,0,5,1,5214.0
Alicia,Mitchell,148.36,Brazil,Mint,1,3,1,15465.0
Kelly,Chavez,154.15,Australia,Pistachio,1,0,0,3678.0
Chase,Hansen,182.85,France,Chocolate,1,2,0,10790.0
Joan,Navarro,202.15,Japan,Pistachio,1,2,0,16173.0
Jennifer,Whitney,188.08,China,Stracciatella,0,1,0,2273.0
Leslie,Hogan,175.81,Italy,Vanilla,0,1,1,14760.0
Ryan,Hogan,197.46,Italy,Vanilla,1,7,0,3963.0
Erika,Burgess,195.81,Brazil,Mint,0,4,0,14270.0
Patrick,Gonzalez,159.07,USA,Mint,0,6,0,9041.0
Robin,Leonard,173.52,Finland,Pistachio,0,5,1,8744.0
Gordon,Gibson,145.06,Canada,Pistachio,1,5,1,4967.0
Brianna,Kline,180.68,China,Pistachio,0,0,0,17642.0
Joe,Daniel,140.86,Norway,Vanilla,0,0,0,15202.0
Hector,Ryan,151.54,Brazil,Vanilla,0,6,1,3761.0
Francis,Howe,167.18,Australia,Pistachio,0,2,0,9648.0
Gail,Spence,147.24,Denmark,Stracciatella,0,4,0,4877.0
Lars,Cummings,184.57,China,Stracciatella,1,5,1,17257.0
Tasha,Lara,202.52,Italy,Stracciatella,1,4,1,16292.0
Tonya,Harmon,163.99,Brazil,Vanilla,0,3,0,16047.0
Jeffery,Valdez,147.35,France,Stracciatella,0,3,1,6738.0
Dorothy,Sanchez,163.62,Germany,Mint,0,5,0,13936.0
Kyle,Payne,201.31,Sweden,Vanilla,1,7,1,11417.0
Raymond,Mathis,150.55,Denmark,Stracciatella,0,3,0,1347.0
Micheal,Willis,152.75,Finland,Pistachio,1,2,1,6699.0
Adrian,Evans,161.16,UK,Chocolate,1,2,1,13406.0
Nathan,Bradley,136.67,France,Chocolate,0,1,0,4589.0
Sue,Wu,192.9,Finland,Mint,0,0,0,8812.0
Randy,Jefferson,196.27,China,Mint,1,1,0,10228.0
Tasha,Higgins,169.09,Germany,Mint,0,2,0,9410.0
Joann,Christensen,172.59,UK,Pistachio,1,3,0,8599.0
Tiffany,Vazquez,189.3,Norway,Strawberry,1,7,1,17496.0
Kristen,Porter,162.19,UK,Stracciatella,1,4,1,4123.0
Joseph,Clayton,160.6,UK,Vanilla,0,5,1,1359.0
Kayla,Perry,171.17,Brazil,Pistachio,1,6,0,16518.0
Kelsey,Hawkins,189.09,Finland,Vanilla,1,5,1,9337.0
Rachel,Atkinson,158.82,China,Pistachio,0,5,0,4355.0
Vanessa,Cohen,159.69,Norway,Mint,1,2,1,7192.0
April,Yates,137.46,Finland,Chocolate,1,2,0,3661.0
Chase,Blevins,152.3,Canada,Chocolate,0,2,1,13464.0
Monica,Finley,195.35,Italy,Stracciatella,1,1,1,17675.0
Yvette,Klein,177.6,Norway,Pistachio,0,2,0,1969.0
Brittney,Donaldson,140.56,UK,Vanilla,0,4,1,8857.0
Kenneth,Ortega,184.61,Sweden,Vanilla,0,2,0,14936.0
Derek,Gillespie,166.85,Australia,Mint,1,1,1,9158.0
Nichole,Sosa,167.92,Finland,Strawberry,1,3,1,13724.0
Daniel,Cunningham,172.91,Canada,Chocolate,0,1,1,12190.0
Andre,Mills,171.28,Australia,Stracciatella,0,6,0,1960.0
Jimmy,Wagner,190.15,UK,Mint,0,1,1,6272.0
Debbie,Frey,198.3,Japan,Chocolate,1,7,0,8592.0
Ellen,Foley,163.19,USA,Mint,1,4,1,12307.0
Tara,Mason,192.74,Canada,Stracciatella,0,5,0,12097.0
Tyler,Graham,142.95,UK,Mint,1,3,0,9500.0
Dean,Russo,155.38,Finland,Chocolate,1,5,0,5469.0
Shaun,Davis,181.72,Italy,Chocolate,0,6,0,7412.0
Hayley,Miles,199.94,UK,Chocolate,1,1,0,6280.0
Lucas,Walker,149.79,Denmark,Chocolate,1,2,0,7751.0
Elaine,Ruiz,187.03,France,Mint,1,6,1,6926.0
Randy,Wallace,194.27,Denmark,Stracciatella,1,6,1,1124.0
George,Perez,199.07,Finland,Mint,1,7,0,17647.0
Tracey,Page,191.4,Finland,Mint,0,4,0,4047.0
Stephen,Guerrero,193.23,Australia,Chocolate,1,5,0,1111.0
Lisa,Morales,173.84,Denmark,Stracciatella,0,1,1,11997.0
Alfred,Lamb,152.47,USA,Pistachio,0,4,1,15071.0
Yvette,Ortega,154.93,Norway,Stracciatella,1,3,0,16186.0
Theresa,Gonzalez,141.1,Finland,Mint,1,0,1,8018.0
Brandi,Atkinson,195.16,France,Chocolate,1,1,1,14792.0
Curtis,Wilson,141.39,Finland,Stracciatella,1,6,1,9069.0
Sarah,Holt,187.82,USA,Vanilla,1,0,0,6932.0
Julian,Walls,180.37,Sweden,Stracciatella,0,3,1,12069.0
Cassandra,Berry,184.96,Finland,Pistachio,1,1,0,6009.0
Derrick,Alexander,174.78,Canada,Strawberry,0,1,1,17190.0
Karen,Williams,163.74,Denmark,Mint,0,4,0,16628.0
Kiara,Howard,152.61,Germany,Strawberry,0,1,0,13074.0
Cole,Gardner,138.36,Norway,Pistachio,1,4,0,6872.0
Priscilla,Moore,137.49,UK,Chocolate,0,5,1,15798.0
John,Cox,163.27,Germany,Pistachio,0,7,1,14377.0
Aimee,Strickland,198.83,Germany,Chocolate,1,0,0,4060.0
Amanda,Fernandez,179.22,USA,Strawberry,1,1,1,7468.0
Brittany,Ferguson,171.98,France,Stracciatella,1,4,0,6338.0
Nicholas,Archer,187.54,USA,Mint,0,2,1,10093.0
Gregg,Lester,148.0,USA,Vanilla,1,1,1,16640.0
Chris,Wade,164.89,Italy,Chocolate,0,0,0,5040.0
Jamie,Spence,196.06,UK,Vanilla,0,7,0,1055.0
Caitlin,Norman,149.12,Germany,Stracciatella,1,2,0,6477.0
Tony,Mitchell,140.64,USA,Strawberry,0,3,1,3311.0
Tiffany,Beck,158.63,Sweden,Pistachio,1,0,0,17920.0
Stephen,Summers,138.2,Denmark,Strawberry,0,3,1,6682.0
Whitney,Bryan,200.01,Denmark,Mint,0,3,0,7257.0
Luke,Beck,166.25,France,Chocolate,1,6,0,10640.0
Frank,Barrera,157.42,Brazil,Mint,0,7,1,9204.0
William,Acosta,180.93,Japan,Chocolate,0,2,0,4816.0
Donald,Serrano,146.42,Australia,Stracciatella,1,6,1,15721.0
Alexandria,Lawrence,163.43,Finland,Chocolate,1,3,0,10226.0
Sheena,Griffith,180.78,Denmark,Pistachio,1,0,1,1667.0
Kylie,Malone,185.02,Norway,Mint,1,5,1,7392.0
Evelyn,Sharp,140.14,Brazil,Mint,1,3,1,14638.0
Harry,Hicks,166.93,France,Strawberry,0,3,1,2252.0
Louis,Simpson,141.36,UK,Stracciatella,1,7,1,3322.0
Joy,Armstrong,153.2,China,Strawberry,0,6,0,4896.0
Shari,Vega,162.39,Canada,Mint,0,2,1,12309.0
Heidi,Hayes,150.37,Canada,Pistachio,1,4,0,16969.0
Vanessa,Alvarez,140.57,France,Strawberry,1,1,0,11948.0
Edward,Reed,176.19,UK,Vanilla,1,5,1,8023.0
Rickey,Vaughan,158.57,Canada,Stracciatella,0,1,0,10083.0
Mary,Kelley,156.11,France,Vanilla,0,1,0,13352.0
Brittney,Romero,171.75,China,Mint,1,6,0,13443.0
Shari,Ball,201.73,UK,Vanilla,0,0,1,5813.0
Amber,Cannon,147.19,France,Pistachio,0,7,1,15170.0
Shari,Perry,173.58,Brazil,Strawberry,1,2,0,8728.0
