First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
Justin,Macdonald,142.26,Finland,Stracciatella,0,0,1,9162.0
Hayden,Aguilar,190.25,Finland,Mint,0,8,1,18843.0
Kristen,Crawford,200.33,Australia,Stracciatella,0,7,1,1209.0
Phillip,Rios,162.42,Australia,Vanilla,1,8,1,17454.0
Natasha,Briggs,206.25,France,Strawberry,1,2,0,18281.0
Bonnie,Jennings,137.85,Denmark,Mint,1,2,0,2654.0
Christian,Brown,182.6,Finland,Pistachio,0,3,1,8294.0
Mitchell,Rojas,153.86,UK,Vanilla,0,0,0,1172.0
Nicholas,Harris,169.52,Australia,Mint,0,9,1,12461.0
Annette,Hudson,166.71,USA,Mint,1,9,1,10936.0
Maria,Snow,147.3,Finland,Stracciatella,1,9,0,6549.0
Diane,Ramsey,154.67,Germany,Chocolate,0,9,1,15259.0
Leonard,Wyatt,181.77,Italy,Pistachio,0,1,0,11082.0
Gary,Sampson,206.3,Sweden,Chocolate,0,3,0,3467.0
Christine,Hodges,154.64,Italy,Pistachio,1,1,0,2770.0
Emily,Young,198.86,France,Pistachio,1,3,1,15427.0
Nancy,Mcmahon,138.22,Norway,Pistachio,1,1,1,5503.0
Heather,Barajas,186.72,Brazil,Strawberry,1,8,1,18152.0
Denise,Thompson,150.91,Japan,Pistachio,1,1,1,14321.0
Jonathan,Cunningham,169.17,Norway,Chocolate,0,8,1,3681.0
Ashley,Parker,159.27,Germany,Pistachio,0,0,1,13751.0
Zachary,Chen,184.97,Germany,Chocolate,1,4,1,16938.0
Anna,Ortiz,151.98,Australia,Chocolate,0,7,1,16208.0
Jake,Hartman,153.88,UK,Vanilla,1,6,1,15612.0
Doris,Duke,154.09,Italy,Vanilla,0,9,1,3573.0
Desiree,Higgins,142.9,Finland,Chocolate,0,9,0,13213.0
Mitchell,Mcknight,161.63,Canada,Vanilla,0,3,0,8916.0
Paula,Sampson,163.66,China,Chocolate,0,1,0,7464.0
Pamela,Irwin,194.3,USA,Stracciatella,0,5,1,7532.0
Yvonne,Vaughn,163.05,Brazil,Pistachio,1,0,0,1492.0
Maria,Waller,205.77,Germany,Pistachio,1,4,1,14183.0
Susan,Wells,194.84,France,Chocolate,1,4,0,7964.0
Darrell,Sparks,196.96,Australia,Vanilla,1,1,1,6952.0
Chelsey,Marsh,181.12,France,Chocolate,1,8,1,6947.0
Sharon,Chavez,169.57,France,Stracciatella,0,9,1,16895.0
Jared,Townsend,161.29,Brazil,Vanilla,1,6,0,6024.0
Joshua,Arias,204.68,Sweden,Mint,1,6,0,4600.0
Jerry,Walton,187.98,USA,Strawberry,0,3,1,14508.0
Dwayne,Cain,204.68,Norway,Stracciatella,1,1,1,16980.0
Angela,Li,150.03,UK,Chocolate,0,9,0,12540.0
Kari,Bean,195.82,Norway,Mint,1,5,0,18551.0
Kevin,Palmer,144.66,Australia,Chocolate,1,8,1,15618.0
Noah,Perry,177.83,Brazil,Stracciatella,0,6,0,18150.0
Stephanie,Valencia,151.56,China,Chocolate,1,1,0,18311.0
Kristin,Browning,193.04,Canada,Mint,1,2,0,8571.0
Jenna,Nunez,160.99,Germany,Chocolate,1,4,0,14815.0
Frances,Ryan,135.14,Canada,Chocolate,1,5,0,11110.0
Savannah,Neal,133.83,Brazil,Vanilla,1,5,1,10215.0
Kelsey,Gonzalez,174.04,USA,Vanilla,1,8,0,13343.0
Tony,Bryan,203.27,Brazil,Chocolate,0,7,0,18629.0
Alexandra,Washington,181.17,Brazil,Strawberry,0,7,0,8431.0
Deborah,Barnett,134.87,France,Chocolate,0,3,1,9501.0
Antonio,Arnold,189.0,Sweden,Chocolate,0,4,0,16728.0
Shelly,Love,205.91,Sweden,Vanilla,0,2,1,17918.0
Dominique,Holloway,202.39,China,Stracciatella,0,5,1,10309.0
Bonnie,Bush,201.52,Finland,Vanilla,1,1,0,17882.0
Denise,Kirby,147.24,Norway,Chocolate,1,1,0,12590.0
Katelyn,Mann,196.45,UK,Chocolate,1,6,0,4945.0
Anita,Cantu,139.75,Norway,Strawberry,1,8,1,12750.0
Katie,Carroll,164.16,Brazil,Chocolate,0,7,0,1443.0
Yolanda,Sawyer,175.33,Japan,Mint,0,5,1,9272.0
Denise,Newton,203.21,Norway,Vanilla,1,7,1,4675.0
Beverly,Stein,156.61,Sweden,Pistachio,0,1,0,1604.0
Frances,Deleon,177.81,Denmark,Mint,1,9,1,1613.0
Colin,Owens,164.07,China,Mint,1,5,1,11930.0
Dana,Peterson,165.36,USA,Vanilla,0,2,1,4618.0
Brett,Hodges,185.68,Norway,Vanilla,1,1,1,1605.0
Nicholas,Bean,177.31,Canada,Strawberry,1,0,0,12719.0
Jose,Barajas,162.72,Australia,Mint,0,9,0,10719.0
Sergio,Mercado,162.28,Italy,Chocolate,0,8,1,9241.0
Beth,Shepard,189.11,Australia,Mint,0,6,0,6894.0
Mason,Hoover,179.33,Norway,Pistachio,0,9,0,18542.0
Darren,Gomez,163.38,Japan,Stracciatella,0,5,0,2901.0
Kendra,Petersen,188.23,China,Chocolate,1,2,1,4280.0
Adam,Moyer,165.56,Germany,Vanilla,0,2,0,9320.0
Patrick,Herrera,171.22,Denmark,Vanilla,0,8,1,13059.0
Kendra,Ross,158.37,USA,Stracciatella,0,7,0,15069.0
Kristie,Burns,145.19,Australia,Vanilla,1,8,1,5991.0
Claudia,Schmitt,174.17,Finland,Chocolate,0,7,1,4014.0
Kyle,Calderon,198.9,Sweden,Vanilla,0,1,1,12721.0
Dustin,Melton,192.38,Norway,Strawberry,0,0,1,10652.0
Hailey,Benton,134.06,Brazil,Strawberry,1,6,0,3156.0
Elizabeth,Dodson,153.16,Norway,Stracciatella,0,6,1,9883.0
Kristy,Larson,169.91,Norway,Stracciatella,0,2,1,10842.0
Scott,Chapman,152.62,Finland,Vanilla,1,6,0,7190.0
Teresa,Heath,150.82,Sweden,Stracciatella,1,8,1,1892.0
Taylor,Wiggins,136.31,Italy,Mint,1,4,0,13699.0
Anita,Wilkins,159.04,France,Pistachio,0,8,1,5723.0
Heidi,Gillespie,155.52,Italy,Mint,0,1,0,18419.0
Miguel,Barry,141.14,USA,Vanilla,1,7,0,9268.0
Brooke,Mendez,205.39,Canada,Strawberry,1,3,0,7642.0
Gerald,Wu,149.36,China,Chocolate,1,3,1,18133.0
Jeffrey,Reeves,143.36,Brazil,Mint,1,6,1,3344.0
Collin,Walls,170.29,Norway,Stracciatella,1,0,0,12195.0
Melanie,Johnson,154.5,Norway,Stracciatella,0,4,0,14632.0
Christina,Campbell,198.95,Japan,Vanilla,0,0,0,5221.0
Whitney,Gonzales,159.15,Finland,Mint,0,3,0,13430.0
Adam,Wang,142.99,France,Vanilla,1,5,0,2191.0
Kathleen,Chapman,138.01,Brazil,Chocolate,1,8,1,14801.0
Chelsea,Ponce,189.02,Norway,Strawberry,1,1,1,3849.0
Amanda,Wu,196.03,Canada,Mint,1,5,1,6637.0
Dominique,Jacobson,144.12,Italy,Strawberry,1,2,1,15229.0
Stacey,Mccoy,140.3,Italy,Mint,0,5,0,13995.0
Peter,Parker,164.67,France,Pistachio,1,1,0,3194.0
Sherry,Thomas,198.71,USA,Mint,1,9,0,12865.0
Charlotte,Rogers,205.57,USA,Chocolate,0,8,1,3167.0
Glenda,Haley,141.56,USA,Mint,1,3,0,3049.0
Tammy,Foster,182.02,UK,Vanilla,0,8,1,7117.0
Sergio,Henry,148.24,Finland,Strawberry,0,1,0,4643.0
Barry,Welch,139.54,UK,Strawberry,1,2,1,8609.0
Zoe,Mercer,162.6,USA,Strawberry,1,3,1,3526.0
Shawn,Molina,186.08,Germany,Mint,1,9,0,8761.0
Rita,Erickson,177.52,Japan,Mint,0,6,0,16081.0
Andrea,Lucas,177.67,Japan,Vanilla,1,5,1,10979.0
Christopher,Franklin,183.2,Italy,Chocolate,0,1,0,4202.0
Bobby,Wilson,146.58,France,Mint,0,9,1,19053.0
Frank,Sullivan,200.96,Germany,Strawberry,0,0,1,18174.0
Cathy,Bridges,183.57,UK,Stracciatella,1,2,1,15979.0
Jane,Pham,177.81,USA,Chocolate,0,3,0,6694.0
Annette,Hart,135.45,France,Pistachio,0,8,1,10426.0
Katherine,Park,144.88,Denmark,Mint,0,6,1,2145.0
Antonio,Gill,173.32,Sweden,Pistachio,1,4,1,13944.0
Kyle,Obrien,174.39,France,Mint,0,8,0,9025.0
Johnny,Key,140.08,France,Stracciatella,1,1,1,14913.0
Hunter,Boyle,202.05,Finland,Strawberry,0,7,1,2503.0
Dwayne,Payne,150.79,Denmark,Strawberry,1,3,0,1554.0
Tony,Short,187.15,Canada,Strawberry,1,5,1,12621.0
Alejandra,Ortega,176.89,USA,Stracciatella,0,0,1,4152.0
Jimmy,Lozano,155.15,Finland,Vanilla,0,1,1,2939.0
Erik,Coleman,184.92,Canada,Chocolate,1,9,0,13843.0
Loretta,Lozano,142.37,Canada,Pistachio,1,2,1,18555.0
Alison,Schneider,181.49,Denmark,Pistachio,0,3,1,2210.0
Stephanie,Pugh,191.81,Denmark,Strawberry,1,9,1,9662.0
Melissa,Kim,173.84,Finland,Strawberry,0,5,0,8136.0
Isabella,Johnston,164.34,Brazil,Stracciatella,0,0,1,13016.0
Bonnie,Woods,158.68,Germany,Stracciatella,1,8,0,8998.0
Lorraine,Cohen,135.29,China,Strawberry,0,4,0,1131.0
Sean,Ruiz,169.97,Finland,Vanilla,1,0,1,2639.0
Jamie,Shaffer,193.39,Finland,Vanilla,1,2,1,18530.0
Carl,Wise,207.13,Norway,Pistachio,1,6,0,12542.0
Holly,Medina,179.62,Italy,Mint,0,6,0,8266.0
Sergio,Crawford,147.1,Japan,Chocolate,1,6,0,5501.0
Toni,Baldwin,185.84,Brazil,Strawberry,0,5,0,9549.0
Linda,Perry,193.85,Brazil,Pistachio,0,4,1,7947.0
Kristin,Cantu,181.02,Norway,Stracciatella,1,8,1,16440.0
Wanda,Bonilla,190.83,Finland,Chocolate,1,1,1,18660.0
Ronald,Macdonald,198.39,Canada,Strawberry,0,9,0,4419.0
Chad,Frank,195.2,Canada,Vanilla,0,4,0,2586.0
Patricia,Eaton,158.85,Norway,Vanilla,1,1,1,17710.0
Anita,Gillespie,202.83,China,Pistachio,1,0,0,15144.0
Dakota,Houston,137.97,Canada,Mint,1,4,1,3334.0
Desiree,Kline,160.65,Denmark,Chocolate,1,7,0,10633.0
Gene,Figueroa,178.36,Finland,Vanilla,1,9,0,1741.0
Jasmine,Larson,157.05,Japan,Mint,1,1,1,6702.0
Samantha,Hogan,199.23,Finland,Vanilla,0,5,0,8963.0
Kaitlyn,Cox,172.16,Germany,Chocolate,0,5,1,9548.0
Xavier,Henry,149.22,USA,Strawberry,0,0,1,12498.0
Heidi,Carter,201.52,Japan,Stracciatella,1,6,1,5728.0
Randy,Kirby,197.46,Sweden,Strawberry,0,2,0,10339.0
Brittney,Waller,201.62,China,Vanilla,0,8,0,7342.0
Alec,Martinez,192.48,Canada,Vanilla,0,7,1,14115.0
Gordon,Hamilton,137.92,Denmark,Vanilla,0,1,1,14396.0
Robert,Larson,155.42,Australia,Vanilla,1,0,1,7782.0
Shelia,Thompson,155.11,Brazil,Chocolate,0,2,0,12975.0
Katie,Braun,138.39,Italy,Pistachio,1,1,1,12157.0
Vanessa,Maxwell,142.16,Norway,Pistachio,1,4,0,4848.0
Hayden,Henry,156.66,Norway,Strawberry,1,5,1,6803.0
Shelley,Washington,173.21,Norway,Pistachio,1,4,0,8313.0
Marissa,Lucas,156.0,Norway,Mint,0,3,0,2290.0
Erin,Hoffman,172.3,Germany,Pistachio,1,4,1,1858.0
Jacob,Dickson,183.09,Sweden,Mint,0,4,1,15152.0
Candice,Russo,144.31,UK,Stracciatella,1,4,1,1242.0
Sheila,Bailey,172.12,Sweden,Mint,1,5,0,1899.0
Gregory,Benjamin,150.14,Germany,Chocolate,1,6,1,8901.0
Terri,Gibson,160.02,Australia,Vanilla,1,2,0,8426.0
Jane,Hickman,165.34,France,Mint,0,6,1,17852.0
Peter,Johnston,197.41,Brazil,Pistachio,0,7,0,14155.0
Stephanie,Benjamin,135.85,UK,Chocolate,1,3,1,2362.0
Mike,Allen,158.4,Denmark,Chocolate,0,9,1,12078.0
Manuel,Hudson,167.56,USA,Vanilla,1,0,1,5313.0
Tom,Griffith,163.12,China,Stracciatella,0,1,0,13691.0
Janice,Lewis,175.2,Australia,Chocolate,0,8,0,7116.0
Spencer,Olson,195.14,Brazil,Vanilla,1,9,1,5256.0
Willie,Irwin,176.1,Canada,Vanilla,0,1,1,8112.0
Ashlee,Hardin,165.41,Italy,Mint,0,4,0,13653.0
Philip,Castro,188.13,Italy,Chocolate,0,2,0,12256.0
Judy,Frey,199.38,Finland,Strawberry,1,1,0,15131.0
Kristy,Simon,167.72,Norway,Pistachio,1,9,1,10093.0
Tonya,Huynh,160.21,Italy,Stracciatella,0,1,1,5564.0
Natalie,Winters,153.88,China,Mint,1,8,0,17359.0
Ruth,Sanders,193.53,Australia,Mint,0,7,1,8715.0
Kathryn,Walters,162.74,UK,Stracciatella,0,8,1,14682.0
Christopher,Mayo,179.16,Canada,Pistachio,1,8,0,8213.0
Carrie,Moody,158.41,China,Stracciatella,1,6,1,5620.0
Manuel,Davidson,159.23,Sweden,Pistachio,1,5,0,10355.0
Collin,Cortez,198.47,Norway,Vanilla,0,9,0,17778.0
Dana,Stafford,191.53,China,Chocolate,0,7,1,5737.0
Christopher,Beck,160.89,USA,Pistachio,1,7,0,15215.0
Ethan,Pacheco,165.73,Canada,Strawberry,1,0,0,4430.0
Renee,Sparks,146.51,Japan,Pistachio,1,9,0,13490.0
Linda,Farrell,184.45,Finland,Mint,1,7,1,7484.0
Hector,Bender,155.63,Australia,Pistachio,1,4,0,3718.0
Tammy,Walls,177.41,Norway,Chocolate,1,4,1,11085.0
Keith,Kirby,207.27,Finland,Chocolate,0,9,0,17243.0
Cynthia,Jones,162.7,Finland,Pistachio,0,3,1,11647.0
Bonnie,Newman,162.67,Germany,Stracciatella,1,0,1,10326.0
Logan,Sawyer,155.05,Denmark,Strawberry,0,3,0,13872.0
Cindy,Howell,147.18,Denmark,Strawberry,1,5,1,14498.0
Bonnie,Bowers,176.18,Norway,Strawberry,0,4,0,12893.0
Collin,Trevino,177.62,UK,Vanilla,1,8,1,7329.0
Jay,Diaz,140.9,Sweden,Strawberry,0,0,1,14167.0
Chris,Bradshaw,188.73,Norway,Strawberry,0,1,0,7723.0
Jason,Peterson,199.2,Finland,Mint,1,4,0,1218.0
Harry,Baker,181.12,USA,Stracciatella,0,7,1,17771.0
Joshua,Avery,152.27,Germany,Stracciatella,1,6,0,13744.0
Debbie,Rose,190.38,Norway,Vanilla,0,8,0,17910.0
Maria,Mcintosh,188.49,Norway,Strawberry,1,4,0,15930.0
Shelley,Owens,196.59,Japan,Pistachio,0,7,0,7508.0
Claudia,Petersen,181.4,Brazil,Stracciatella,0,1,1,11474.0
Jane,Ross,194.42,China,Chocolate,0,3,0,1369.0
Jasmine,Dickson,182.79,Germany,Mint,0,7,1,14570.0
Heather,Ibarra,206.45,Norway,Chocolate,1,4,0,2176.0
Audrey,Delgado,172.57,Sweden,Strawberry,1,4,1,16364.0
Erica,Ibarra,154.04,USA,Mint,1,6,0,11115.0
Clinton,Pena,175.09,Australia,Strawberry,0,2,1,10461.0
Marilyn,Moore,142.06,Norway,Vanilla,1,8,0,17014.0
Troy,Smith,148.91,Sweden,Stracciatella,1,5,1,2339.0
Nina,Reyes,160.35,Sweden,Vanilla,1,0,0,18253.0
Erin,Mays,145.67,China,Chocolate,0,5,1,15866.0
Julia,Craig,174.74,Sweden,Strawberry,0,3,1,6250.0
Claudia,Ramirez,185.74,UK,Mint,1,8,1,2775.0
Nicole,Howe,191.14,Germany,Vanilla,0,3,1,18979.0
Gabriel,Raymond,176.09,Italy,Vanilla,0,5,1,13558.0
Johnny,Blankenship,197.33,Denmark,Pistachio,1,4,1,19043.0
Lindsay,Bean,191.58,Norway,Vanilla,1,4,0,2419.0
Mitchell,Holmes,173.63,USA,Strawberry,0,5,1,15783.0
Yvonne,Jacobson,191.13,USA,Chocolate,0,7,0,17042.0
Francisco,Reeves,183.51,Italy,Stracciatella,0,7,0,9773.0
Denise,Mann,181.79,Finland,Chocolate,1,9,0,13888.0
Gerald,Welch,136.24,Germany,Stracciatella,1,8,0,13341.0
Steven,Hammond,148.85,Japan,Vanilla,1,7,1,5295.0
Barbara,Villanueva,176.47,Denmark,Chocolate,1,7,1,17871.0
Alexandra,Meyer,174.46,China,Chocolate,1,8,1,12901.0
Hannah,Brooks,193.32,Denmark,Stracciatella,1,3,0,7697.0
Lindsey,Aguilar,168.92,China,Stracciatella,0,5,0,11263.0
Tyler,Barron,200.36,Finland,Pistachio,1,3,1,13104.0
Vernon,Jefferson,136.36,Norway,Pistachio,1,0,1,3517.0
Christopher,Mathis,180.68,Norway,Vanilla,0,8,1,14470.0
Cameron,Berger,176.76,Norway,Stracciatella,0,2,0,1527.0
Ashley,Hayes,145.16,Finland,Mint,1,8,1,13573.0
Mario,Sharp,199.76,Denmark,Mint,0,0,0,11328.0
Manuel,Santiago,173.38,Norway,Pistachio,1,9,1,10352.0
Jake,Newman,148.35,Brazil,Chocolate,0,8,1,13310.0
Robert,Wise,145.28,Brazil,Stracciatella,0,6,1,4162.0
Natasha,Reynolds,165.28,Finland,Vanilla,0,0,0,2658.0
Heather,Montgomery,187.25,China,Mint,0,5,0,12708.0
Jackie,Macdonald,153.68,Sweden,Vanilla,0,0,0,13522.0
Tim,Brooks,193.9,Norway,Strawberry,0,5,0,7680.0
Anne,Romero,189.78,Australia,Strawberry,0,0,1,11122.0
Lori,Jensen,156.1,Denmark,Vanilla,1,4,1,14016.0
Michael,Mays,158.51,USA,Mint,1,1,1,9891.0
Marilyn,Tran,136.95,Japan,Stracciatella,0,6,1,18089.0
Kayla,Huber,183.86,Finland,Vanilla,0,5,0,7473.0
Terri,Hebert,187.91,Brazil,Mint,1,9,0,1121.0
Kristopher,Maldonado,193.36,Italy,Vanilla,1,9,1,11256.0
Margaret,Small,174.28,France,Mint,1,2,0,2851.0
Brent,Rodriguez,193.47,China,Vanilla,0,6,0,10707.0
Elizabeth,Cummings,151.84,Australia,Mint,1,0,1,4312.0
Jenny,French,157.15,Australia,Pistachio,1,4,0,16057.0
Darrell,Gutierrez,188.82,UK,Pistachio,1,4,0,2119.0
Lindsey,Villa,177.04,Denmark,Mint,1,9,1,8543.0
Randy,Houston,181.37,Japan,Vanilla,0,4,0,15583.0
Doris,Christensen,155.26,USA,Pistachio,1,3,1,2360.0
Karen,Cobb,192.5,Australia,Mint,0,1,0,11069.0
Thomas,Santos,164.91,Norway,Pistachio,1,2,0,8162.0
Christian,Brewer,175.51,Finland,Pistachio,1,7,0,11543.0
Elizabeth,Palmer,168.24,France,Stracciatella,1,1,1,11685.0
Kristi,Roberson,155.51,Denmark,Stracciatella,0,2,1,15474.0
Jennifer,Wright,188.93,Japan,Chocolate,1,4,1,4484.0
Jenny,Nunez,194.11,France,Mint,0,2,0,5734.0
Courtney,Robinson,205.77,Sweden,Vanilla,0,4,1,14448.0
George,Colon,158.66,Brazil,Chocolate,0,2,1,3952.0
Joel,Santiago,148.46,Finland,Pistachio,1,3,0,18169.0
Peter,Church,167.59,USA,Vanilla,0,2,0,8905.0
Hunter,Matthews,179.94,Italy,Pistachio,0,5,0,3367.0
Barry,Benjamin,161.61,Italy,Stracciatella,1,4,1,9866.0
Courtney,Ryan,184.56,Brazil,Vanilla,0,1,0,4531.0
Donna,Underwood,143.2,Norway,Vanilla,0,8,0,1096.0
Doris,Kennedy,203.0,Canada,Pistachio,0,4,0,8523.0
Tiffany,Wiggins,163.81,Norway,Pistachio,0,7,0,16327.0
Dennis,Cooper,156.2,Brazil,Strawberry,0,3,1,7696.0
Joel,Lawson,178.31,Japan,Vanilla,0,8,0,9559.0
Lonnie,Hawkins,198.65,China,Mint,0,3,1,17947.0
Donald,Rivera,160.2,Japan,Stracciatella,1,0,1,10596.0
Sandy,Wright,185.78,Canada,Pistachio,1,3,1,8902.0
Tanya,Kelly,200.98,Italy,Strawberry,0,9,0,2621.0
Daniel,Barker,207.23,Australia,Stracciatella,1,6,1,10400.0
Erika,Harmon,147.68,Finland,Chocolate,1,5,1,2021.0
Jake,Cook,195.52,Italy,Mint,0,3,0,3137.0
Scott,Huber,182.68,Australia,Vanilla,0,6,1,6852.0
Molly,Lopez,155.69,Denmark,Stracciatella,1,2,1,11021.0
Nina,Johnson,207.77,Brazil,Mint,1,9,0,17800.0
Patrick,Stein,171.48,Italy,Strawberry,0,0,0,3199.0
Chad,Cook,141.59,Brazil,Pistachio,1,2,0,14670.0
Richard,Calderon,176.64,Australia,Vanilla,0,8,0,4545.0
Jake,Munoz,160.03,France,Chocolate,1,4,1,2498.0
Marcus,Mcdonald,174.69,Denmark,Chocolate,0,7,1,2083.0
Jordan,Crawford,151.1,Australia,Vanilla,0,5,0,16575.0
Jenny,Tucker,151.0,Japan,Vanilla,1,0,0,13773.0
Ray,Wilson,154.74,Brazil,Stracciatella,0,5,0,2834.0
Leonard,Williams,145.27,France,Stracciatella,0,0,0,15499.0
Yesenia,Gillespie,201.06,Germany,Stracciatella,0,7,0,14604.0
Steven,Shea,145.24,Japan,Stracciatella,0,0,1,18721.0
Willie,Porter,152.28,Italy,Pistachio,0,9,1,13948.0
Karina,Lewis,158.32,Denmark,Chocolate,0,3,0,16798.0
Lynn,Townsend,181.6,Australia,Mint,0,4,1,4547.0
Vanessa,Arnold,156.74,Finland,Vanilla,1,0,0,9015.0
Audrey,Wagner,182.71,USA,Vanilla,0,1,0,3936.0
Lawrence,Stevens,193.02,Sweden,Mint,0,6,1,12553.0
Jonathan,Willis,144.46,Australia,Strawberry,1,9,1,16769.0
Bryan,Norris,136.13,Denmark,Pistachio,1,8,0,14507.0
Bridget,Boyd,184.37,USA,Mint,1,4,1,11356.0
Jennifer,Moore,161.65,China,Pistachio,0,4,0,6999.0
Colin,Hurst,202.89,Finland,Vanilla,0,6,0,17809.0
Sheila,Mcintosh,170.84,Japan,Strawberry,1,8,1,3868.0
Dwayne,Wall,194.63,USA,Pistachio,1,4,0,6568.0
Xavier,Santiago,195.72,UK,Strawberry,1,8,1,14955.0
Douglas,Padilla,196.66,Finland,Stracciatella,1,9,1,17262.0
Brittney,Bailey,184.75,France,Mint,0,5,0,8308.0
Melanie,Gilbert,193.88,UK,Chocolate,1,7,0,4309.0
Kevin,Walker,179.51,Germany,Pistachio,1,3,0,16029.0
Gene,King,183.23,Japan,Chocolate,1,4,1,4586.0
Nicole,Reyes,178.23,UK,Vanilla,1,9,0,10112.0
Glenda,Ware,144.94,Italy,Pistachio,0,2,1,8982.0
Jamie,Simmons,154.8,Canada,Vanilla,1,4,1,8000.0
Henry,Schmitt,178.62,Canada,Vanilla,0,6,1,5281.0
Courtney,Durham,153.49,Japan,Chocolate,1,6,0,3825.0
Linda,Ball,146.04,Finland,Mint,0,4,0,11606.0
Douglas,Pearson,176.8,France,Chocolate,1,1,0,4162.0
Peter,Durham,157.39,Finland,Pistachio,1,4,0,12644.0
Christine,Cochran,168.31,France,Stracciatella,1,8,0,12300.0
Vanessa,Zimmerman,172.86,Sweden,Strawberry,0,2,1,4592.0
Nicole,Riley,197.45,USA,Strawberry,1,4,1,6098.0
Linda,Cardenas,184.69,Finland,Chocolate,0,9,0,9993.0
Michael,Torres,189.16,France,Vanilla,1,3,0,7953.0
Tanya,Mills,164.23,China,Stracciatella,1,5,0,15456.0
Sherry,Flores,135.17,Brazil,Stracciatella,1,6,0,12745.0
Dwayne,Short,175.57,China,Chocolate,0,8,1,7341.0
Linda,Villegas,196.15,USA,Stracciatella,0,9,0,12920.0
Yvonne,Arnold,187.37,USA,Pistachio,0,7,0,10346.0
Heidi,Merritt,182.61,Sweden,Chocolate,1,2,1,3568.0
Jorge,Zimmerman,178.12,Sweden,Pistachio,0,2,0,10596.0
Billy,Sandoval,154.32,Italy,Chocolate,0,4,0,18218.0
Martha,Greene,145.5,Japan,Pistachio,0,9,1,18037.0
Katherine,Young,181.99,USA,Pistachio,1,5,0,1914.0
Diane,Khan,141.87,Italy,Mint,1,0,0,14254.0
Kevin,Morales,135.45,Finland,Chocolate,1,9,0,1594.0
Matthew,Cooke,193.59,Brazil,Pistachio,1,5,0,7347.0
Noah,King,199.33,Finland,Vanilla,0,9,1,8522.0
Gina,Cain,199.86,Sweden,Pistachio,1,4,1,7619.0
Jeffrey,Wells,167.0,Sweden,Mint,0,2,0,5215.0
Allen,Frederick,196.6,Denmark,Vanilla,0,9,1,17816.0
Wanda,Herring,136.25,France,Strawberry,1,8,0,1347.0
Misty,Brewer,155.59,Germany,Pistachio,0,8,1,17195.0
Vernon,Velazquez,171.5,Canada,Mint,1,4,1,16537.0
Francisco,Avery,158.4,China,Vanilla,1,4,1,13263.0
Elizabeth,Kramer,159.79,Finland,Stracciatella,1,1,0,1844.0
Adam,Hogan,185.97,China,Stracciatella,0,8,1,18873.0
Kelsey,Ortiz,148.03,Japan,Vanilla,1,1,0,16530.0
Sandy,Moore,140.46,Sweden,Pistachio,0,9,0,13548.0
Carolyn,Livingston,193.26,China,Vanilla,1,3,0,17594.0
Ruth,Griffith,173.91,China,Mint,0,3,1,10596.0
Denise,Carr,177.15,Sweden,Strawberry,0,7,1,8765.0
Mario,Simpson,183.98,Finland,Strawberry,1,7,1,11184.0
Crystal,Young,157.26,Sweden,Stracciatella,1,8,0,15946.0
Tim,King,171.75,Australia,Chocolate,1,6,0,12807.0
Melissa,Beck,187.16,Australia,Chocolate,1,1,1,16230.0
Troy,Crawford,151.07,UK,Pistachio,1,7,0,12337.0
