First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
Victoria,Meyer,183.79,Denmark,Vanilla,1,7,0,15851.0
Brittney,Mejia,152.12,Brazil,Pistachio,0,3,1,14233.0
Cody,Sosa,167.14,Japan,Strawberry,1,0,0,10830.0
Emily,Lloyd,185.16,Denmark,Stracciatella,1,0,1,5034.0
Paige,Gordon,146.52,UK,Pistachio,1,7,0,9511.0
Gloria,French,159.34,Germany,Chocolate,0,0,1,6365.0
Chris,Calderon,200.62,Denmark,Pistachio,0,0,0,10497.0
Robert,Larson,159.29,Germany,Chocolate,1,1,1,18426.0
Cathy,Soto,187.36,Canada,Stracciatella,1,2,0,16685.0
Holly,Ramos,185.47,Australia,Vanilla,1,0,0,4119.0
Alan,Rich,177.42,Canada,Stracciatella,1,5,1,2877.0
Tony,Avery,148.78,Denmark,Pistachio,0,0,0,4607.0
Brooke,Mcmahon,185.24,Norway,Stracciatella,1,9,0,9362.0
Gordon,Collins,168.12,Brazil,Vanilla,0,8,1,17799.0
Brandon,Monroe,197.79,USA,Pistachio,1,9,0,8223.0
David,Ball,168.94,China,Chocolate,1,5,1,10595.0
Carrie,Dixon,140.0,Canada,Strawberry,0,5,0,12488.0
Martha,Aguilar,167.92,France,Chocolate,1,8,0,3779.0
Russell,Lynch,149.36,USA,Stracciatella,1,1,0,13145.0
Elizabeth,James,197.92,Australia,Pistachio,1,9,0,8636.0
Lisa,Zhang,199.64,UK,Chocolate,0,6,1,14197.0
Samantha,Roberts,146.77,France,Mint,1,8,0,17188.0
Marcus,Snyder,197.78,Sweden,Pistachio,1,6,1,9404.0
Kevin,Barker,177.18,Japan,Chocolate,0,4,0,1225.0
Roger,Harper,182.83,Japan,Stracciatella,1,8,1,5593.0
Tracy,Ryan,194.3,Brazil,Chocolate,0,5,0,17584.0
Daniel,West,165.5,Norway,Strawberry,1,4,0,14686.0
Mario,Benton,174.28,UK,Strawberry,0,0,1,8049.0
Leah,Norton,178.76,Finland,Pistachio,1,3,0,2069.0
Perry,Hopkins,151.62,Denmark,Pistachio,0,3,0,6066.0
Casey,Vasquez,145.75,Japan,Vanilla,1,4,0,1397.0
Nicole,Massey,177.19,Norway,Pistachio,1,8,0,6480.0
Kiara,Sosa,201.44,USA,Strawberry,0,4,1,10429.0
Shelly,Rose,148.38,Denmark,Chocolate,1,4,0,8540.0
Garrett,Roberts,135.84,Australia,Strawberry,1,9,0,8841.0
Dominique,West,161.57,Italy,Mint,0,4,0,18326.0
Monica,Hill,160.12,Japan,Mint,0,0,1,10681.0
Loretta,Raymond,163.94,China,Strawberry,0,2,1,1596.0
Andrew,Gonzales,164.81,Canada,Strawberry,0,3,0,8855.0
Paul,Shaffer,149.69,France,Pistachio,0,3,1,2757.0
Natasha,Fletcher,176.61,UK,Stracciatella,1,8,0,1982.0
Logan,Christian,135.33,Brazil,Pistachio,1,5,0,2387.0
Erin,Fleming,198.59,Brazil,Chocolate,0,5,1,10417.0
Jose,Rogers,170.05,Canada,Chocolate,1,0,0,10264.0
Curtis,Merritt,192.56,Brazil,Pistachio,1,5,0,9595.0
Paige,Rogers,188.57,Germany,Stracciatella,1,7,1,10629.0
Alicia,Lawrence,190.4,Brazil,Pistachio,1,6,1,2205.0
Caleb,Escobar,171.82,Brazil,Strawberry,0,1,0,12617.0
Mckenzie,Roman,150.77,Japan,Pistachio,0,3,0,9602.0
Haley,Mueller,177.9,China,Pistachio,1,5,0,17282.0
Crystal,Huber,177.86,Denmark,Stracciatella,0,0,1,5419.0
Benjamin,Camacho,183.37,Italy,Vanilla,1,9,0,18773.0
Kathleen,Pham,149.86,Canada,Pistachio,1,9,1,4354.0
Jack,Marquez,154.92,Denmark,Strawberry,1,9,1,11489.0
Rose,Massey,201.8,Sweden,Pistachio,0,7,1,11593.0
Kristi,Gutierrez,171.26,Denmark,Strawberry,0,6,1,10513.0
Pamela,Cook,192.03,Brazil,Pistachio,1,1,0,8677.0
Gregory,Butler,198.73,Italy,Pistachio,1,6,1,1857.0
Allen,Davenport,206.38,China,Mint,0,9,0,14901.0
Jacqueline,Little,164.89,Canada,Stracciatella,0,3,1,4941.0
Katie,Hays,156.6,China,Stracciatella,0,5,1,14175.0
Aaron,Cobb,148.99,Norway,Pistachio,1,9,0,2605.0
Gary,Moran,171.3,Australia,Stracciatella,1,5,1,14875.0
Samuel,Riley,207.18,France,Mint,0,9,0,13209.0
Amber,Pena,156.53,Canada,Stracciatella,0,0,1,5925.0
Perry,Hurst,206.7,Japan,Mint,0,5,0,11632.0
Ruben,Howe,137.23,Australia,Pistachio,1,8,1,2456.0
Hunter,Heath,195.49,Italy,Chocolate,0,5,1,13234.0
Lauren,Collins,156.78,Canada,Mint,1,3,1,3344.0
Jorge,Hoffman,186.68,Japan,Chocolate,1,7,0,4360.0
Seth,Soto,150.78,Japan,Pistachio,1,9,1,16691.0
Chris,Phillips,204.39,France,Stracciatella,0,0,1,16229.0
Shelia,Lowe,174.21,Brazil,Strawberry,1,6,1,13317.0
Erik,Hunter,164.76,Denmark,Strawberry,1,4,0,5019.0
Sherry,Sanders,145.75,Italy,Chocolate,1,7,0,18034.0
Donna,Bruce,197.97,Finland,Stracciatella,1,6,0,12147.0
Marcus,Fleming,156.18,Italy,Stracciatella,0,0,1,15803.0
Amy,Kemp,177.34,Japan,Strawberry,1,5,1,16709.0
Audrey,Hebert,192.75,France,Mint,0,2,0,2298.0
Scott,Martin,140.91,Japan,Vanilla,0,3,1,6986.0
Shelly,Hernandez,161.19,UK,Mint,0,4,1,1118.0
Marisa,Lynch,202.82,Finland,Mint,1,3,0,3824.0
Tracy,Camacho,175.89,USA,Stracciatella,0,5,1,10082.0
Peggy,Norris,157.56,Canada,Stracciatella,0,2,1,16132.0
Paul,Weaver,148.97,Germany,Pistachio,0,3,1,6164.0
Luis,Murray,170.19,UK,Vanilla,0,2,0,15626.0
Garrett,Harvey,162.28,Finland,Chocolate,1,9,1,17689.0
Miguel,Oconnor,165.37,Finland,Strawberry,0,9,0,4844.0
Darrell,Burgess,203.36,Italy,Strawberry,0,9,0,11778.0
Dean,Robertson,201.54,France,Strawberry,0,9,1,16512.0
Sergio,Prince,134.94,Japan,Strawberry,1,8,1,7411.0
Allison,Ryan,185.28,China,Mint,0,5,1,7786.0
Ian,Cobb,144.33,Brazil,Mint,0,1,1,3146.0
Mark,Wagner,150.21,Denmark,Chocolate,1,9,0,7992.0
Diana,Walton,158.31,UK,Stracciatella,0,0,0,1643.0
Darrell,Sanders,186.39,Norway,Stracciatella,1,7,0,14822.0
Miranda,Villarreal,185.06,Norway,Stracciatella,1,8,1,1456.0
Cameron,Jones,177.54,Finland,Stracciatella,0,3,0,13429.0
Henry,Marks,163.42,China,Strawberry,1,0,1,17957.0
Lindsay,Dixon,142.05,France,Chocolate,0,1,1,17608.0
Jack,Baker,183.67,Denmark,Stracciatella,0,5,1,8657.0
Rita,Gaines,136.24,Brazil,Stracciatella,1,9,0,3144.0
Rebekah,Hendricks,200.87,China,Mint,1,3,1,17141.0
Lawrence,Strong,184.46,Brazil,Vanilla,1,9,1,10291.0
Raymond,Tucker,165.36,Germany,Strawberry,1,0,0,3049.0
Richard,Gibbs,182.18,France,Stracciatella,1,0,0,9110.0
Alejandra,Greene,172.03,Japan,Strawberry,0,6,1,6170.0
Lindsey,Sims,141.53,France,Chocolate,1,2,1,18593.0
Dana,Villarreal,199.67,France,Mint,1,7,1,7030.0
Charlotte,Duke,198.94,Australia,Pistachio,1,7,1,12830.0
Sandra,Schmitt,181.76,Canada,Mint,0,6,0,18481.0
Erik,Parker,155.17,Denmark,Stracciatella,0,5,0,3703.0
Katie,Bradshaw,185.19,UK,Vanilla,1,0,0,4314.0
Luis,Berger,193.0,Italy,Chocolate,0,7,1,14810.0
Russell,Leblanc,149.23,Sweden,Pistachio,1,8,1,12918.0
Garrett,Alvarez,165.07,Denmark,Strawberry,1,0,0,9042.0
Nathaniel,Griffith,177.75,Sweden,Chocolate,0,4,0,11893.0
Robert,Crawford,197.85,Denmark,Stracciatella,0,6,0,17996.0
Debbie,Chambers,157.53,UK,Stracciatella,1,0,0,12575.0
Sergio,Edwards,201.44,Italy,Vanilla,1,9,1,6458.0
Maria,Khan,191.49,Canada,Stracciatella,1,5,0,17892.0
Cathy,Fletcher,141.09,Germany,Pistachio,0,3,0,11022.0
Jordan,Simon,189.79,Italy,Vanilla,0,9,1,6994.0
Patricia,Boyd,200.11,Italy,Mint,1,7,1,3110.0
Dustin,Swanson,181.83,Finland,Strawberry,1,9,0,8237.0
Pam,Cunningham,159.93,Italy,Chocolate,0,1,0,18222.0
Marissa,Cooke,147.92,Finland,Mint,1,8,0,6995.0
Jenny,Figueroa,153.31,Brazil,Pistachio,1,7,1,15846.0
Harry,Avery,137.61,Canada,Strawberry,0,5,1,11476.0
Kelsey,Blankenship,148.9,Japan,Pistachio,0,3,1,3990.0
Jasmine,Fitzgerald,198.48,Japan,Mint,1,0,0,12941.0
Julia,Nelson,166.54,France,Pistachio,1,0,0,9605.0
Crystal,Booth,186.31,Canada,Chocolate,0,3,1,10278.0
Benjamin,Robertson,150.88,Italy,Chocolate,1,9,1,2207.0
Annette,Morris,170.29,Denmark,Stracciatella,0,2,0,16369.0
Michelle,Oconnor,184.86,Norway,Stracciatella,1,9,0,7598.0
Jackie,Bailey,172.23,Finland,Stracciatella,1,4,1,7344.0
Michelle,Bray,176.55,Germany,Stracciatella,0,4,1,11662.0
Benjamin,Kennedy,185.37,China,Stracciatella,0,6,1,9729.0
Alan,Ferguson,199.2,Brazil,Stracciatella,1,4,0,16372.0
Amber,Burke,135.77,Sweden,Stracciatella,0,0,0,3101.0
Victoria,Mendez,163.32,Denmark,Chocolate,1,9,0,8857.0
Xavier,Moon,162.57,France,Vanilla,1,9,0,16012.0
Diana,Pugh,155.9,UK,Vanilla,0,4,1,9848.0
Willie,Mathis,166.27,Australia,Pistachio,1,0,1,4200.0
Jordan,Jefferson,171.09,France,Strawberry,0,1,1,4089.0
Samuel,Paul,182.01,Canada,Stracciatella,0,5,1,11258.0
Tracy,Wright,160.79,USA,Chocolate,1,9,1,16612.0
Pam,Hendrix,175.89,Italy,Stracciatella,0,4,0,3535.0
Anne,Solis,170.94,Australia,Strawberry,0,0,1,12780.0
Juan,Crawford,190.55,Norway,Vanilla,0,9,1,10343.0
Todd,Pham,172.2,Japan,Pistachio,1,0,0,7709.0
Joe,Gill,148.32,Canada,Pistachio,1,8,0,18900.0
Elizabeth,Weber,198.44,Denmark,Mint,1,6,0,12847.0
Beth,Wilkins,144.42,UK,Chocolate,0,1,0,5703.0
Jeremy,White,186.41,Norway,Pistachio,0,6,0,14538.0
Hailey,Jennings,180.61,Norway,Mint,0,7,1,11362.0
Collin,Hicks,163.58,Germany,Pistachio,1,8,0,5576.0
Barry,Sanders,198.75,Sweden,Mint,1,3,0,1128.0
Peggy,Bolton,173.03,Japan,Strawberry,0,6,0,17965.0
Johnny,Francis,167.67,Brazil,Chocolate,1,0,1,7428.0
Brandon,Tate,204.24,Germany,Mint,0,5,1,10530.0
Sarah,Gutierrez,197.81,USA,Mint,1,6,1,13834.0
Kristy,Winters,165.04,Finland,Chocolate,0,3,0,4285.0
Marisa,West,162.67,Brazil,Mint,0,0,1,8958.0
Derek,Ramos,179.98,Italy,Pistachio,0,6,1,10333.0
Monica,Chapman,196.85,USA,Mint,1,0,0,9194.0
Carrie,Jackson,184.95,Sweden,Pistachio,1,3,0,6270.0
Karina,Gibbs,165.28,Canada,Strawberry,0,7,0,8596.0
Taylor,Conrad,154.56,Germany,Pistachio,1,9,0,18527.0
Jill,Herring,184.3,Germany,Stracciatella,1,0,1,13832.0
Jeanne,Robles,157.67,France,Stracciatella,0,1,0,7668.0
Eric,Bates,200.33,Italy,Chocolate,0,7,1,4438.0
Anthony,Silva,200.7,USA,Mint,0,9,1,13268.0
Shelia,Bolton,189.89,Sweden,Vanilla,0,8,1,17349.0
Pam,Shaffer,179.44,Sweden,Strawberry,1,4,1,17709.0
Leah,Cooke,202.28,Italy,Vanilla,1,9,0,11839.0
Kellie,Armstrong,193.89,Japan,Chocolate,0,0,0,8636.0
Tanya,Wagner,159.56,China,Stracciatella,0,5,1,1392.0
Dawn,Ritter,206.19,Germany,Mint,0,5,0,18068.0
Victoria,Medina,138.38,Denmark,Pistachio,0,1,0,13448.0
Cindy,Rubio,140.85,Brazil,Vanilla,0,3,0,1947.0
Tyler,Small,154.41,China,Strawberry,1,1,1,3478.0
Zachary,Gutierrez,161.5,China,Mint,1,8,1,14401.0
Kevin,Harper,135.51,Japan,Vanilla,0,5,0,2130.0
Jason,Heath,162.57,Norway,Mint,1,9,0,1063.0
Ian,Miller,181.68,Italy,Pistachio,1,6,0,12201.0
Julia,Zhang,175.67,Brazil,Stracciatella,0,3,0,2129.0
Isabella,Dodson,199.01,Japan,Mint,1,3,0,16696.0
Frederick,Davenport,152.18,France,Pistachio,0,3,0,17660.0
Louis,Chapman,149.09,Finland,Pistachio,0,3,0,15885.0
Glenda,Skinner,141.56,China,Chocolate,0,1,0,9494.0
Nathan,Mccoy,154.65,Norway,Vanilla,0,4,0,18376.0
Katelyn,Espinoza,133.88,Sweden,Stracciatella,0,8,0,18883.0
Benjamin,Tucker,194.06,UK,Chocolate,0,5,0,16916.0
Barry,White,199.7,Italy,Mint,1,3,1,7727.0
Hector,Wallace,173.86,Germany,Stracciatella,1,6,1,5156.0
Cheryl,Donaldson,203.31,Denmark,Vanilla,1,3,0,11429.0
Jordan,Morgan,163.67,China,Chocolate,1,7,0,4353.0
Brandi,Shea,151.67,Germany,Pistachio,0,0,1,8268.0
Wendy,Mcdowell,197.31,Denmark,Pistachio,1,4,1,14204.0
Kathryn,Olson,205.08,Norway,Mint,0,5,0,12827.0
Dylan,Larson,198.95,UK,Pistachio,1,0,1,8310.0
Keith,Delgado,140.88,Australia,Mint,0,3,1,8033.0
Harry,Hubbard,167.02,USA,Pistachio,1,8,1,9193.0
Carrie,Johns,199.36,Australia,Chocolate,0,5,1,14544.0
Lindsay,Skinner,188.72,Denmark,Stracciatella,1,9,0,15050.0
Anna,Sosa,138.48,Japan,Stracciatella,0,8,1,8028.0
Sharon,Chambers,133.87,Finland,Pistachio,1,9,1,5169.0
Nicole,Ballard,163.81,Germany,Chocolate,1,8,0,9077.0
Amber,Chambers,152.7,Finland,Pistachio,1,9,1,9329.0
Nathaniel,Young,157.01,Brazil,Stracciatella,0,1,0,3149.0
Kristina,Harvey,164.34,Canada,Vanilla,0,3,0,6668.0
Angela,Freeman,203.5,Finland,Pistachio,0,0,0,16146.0
Kathleen,Franklin,153.67,Finland,Strawberry,1,9,1,18230.0
Mary,Holder,182.07,Germany,Pistachio,1,0,1,3694.0
Jacqueline,Hogan,202.92,Japan,Strawberry,0,0,1,1398.0
Julie,Cummings,170.5,Canada,Chocolate,1,5,0,7883.0
Dwayne,Schwartz,137.15,China,Pistachio,1,9,1,13476.0
Megan,Conrad,171.85,Norway,Pistachio,1,6,0,1501.0
Chris,Schneider,193.7,Germany,Chocolate,0,0,0,5471.0
Kim,White,197.48,France,Mint,1,3,0,3190.0
Makayla,Hunter,182.98,Canada,Vanilla,1,9,1,10441.0
Cindy,Sharp,177.29,Canada,Mint,1,5,1,5395.0
Amy,Flores,189.63,Denmark,Vanilla,0,2,0,11229.0
Lori,Camacho,148.64,China,Chocolate,1,9,1,16753.0
Kellie,Brown,176.97,China,Chocolate,0,3,1,18578.0
Natasha,Stokes,173.52,UK,Strawberry,0,6,1,10561.0
Jonathan,Duran,166.36,UK,Stracciatella,0,3,1,3054.0
Lindsay,Marquez,198.1,Sweden,Mint,1,4,1,2160.0
Dylan,Pearson,183.82,France,Stracciatella,1,6,0,7119.0
Valerie,Walters,179.44,China,Mint,0,2,0,7758.0
Nina,Bray,136.45,Brazil,Pistachio,1,0,0,4921.0
Frederick,Mcdonald,180.54,Finland,Pistachio,1,6,1,10306.0
David,Hardy,185.23,UK,Stracciatella,1,3,0,6039.0
Willie,Saunders,154.2,Canada,Vanilla,0,1,0,16981.0
Peggy,Watson,192.63,UK,Stracciatella,1,3,0,3932.0
Luke,Lowery,203.19,Italy,Pistachio,0,4,0,3689.0
Regina,Rojas,173.88,Australia,Mint,1,6,1,1149.0
Nathaniel,Rodriguez,154.52,USA,Vanilla,0,1,1,14716.0
Gilbert,Montgomery,165.49,France,Stracciatella,0,7,1,17801.0
Heidi,Lowery,165.48,Australia,Chocolate,1,0,0,3951.0
Lynn,Hogan,197.53,France,Pistachio,1,7,0,17571.0
Christopher,Ramos,189.82,Sweden,Stracciatella,1,6,1,2656.0
Mike,Carr,168.65,Finland,Vanilla,0,2,1,5510.0
Jeremy,Allen,180.49,Sweden,Mint,0,2,0,18671.0
Ruben,Tran,146.62,Australia,Pistachio,1,8,0,4989.0
Cheyenne,Faulkner,181.12,Brazil,Pistachio,1,6,0,2236.0
Chelsey,Hardin,158.94,USA,Chocolate,0,1,0,11519.0
Ruth,Chandler,166.33,Canada,Pistachio,1,0,0,11738.0
Tony,Welch,171.67,Finland,Stracciatella,0,0,1,17580.0
Tony,Peters,200.62,Germany,Strawberry,0,0,1,8430.0
Maria,Simon,203.26,USA,Mint,1,3,1,14975.0
Jack,Padilla,169.48,Finland,Strawberry,1,3,0,19010.0
Candice,Allen,145.95,Finland,Vanilla,0,0,0,15462.0
Willie,Robinson,134.49,Australia,Stracciatella,0,9,0,18773.0
Noah,Noble,170.07,Denmark,Chocolate,1,5,1,15757.0
Samantha,Levy,165.99,Australia,Strawberry,1,8,0,4226.0
Lynn,Watkins,167.06,Sweden,Strawberry,0,3,0,17139.0
Kristopher,Russo,172.91,Japan,Stracciatella,0,0,1,2775.0
Deanna,Ayala,158.76,USA,Stracciatella,0,5,0,18406.0
Jose,Garner,184.27,Germany,Stracciatella,1,0,1,4847.0
Anita,Bradford,159.82,Canada,Chocolate,1,9,0,2379.0
Dana,Leonard,166.35,Brazil,Stracciatella,0,5,0,18927.0
Lindsay,Hendrix,193.58,Denmark,Chocolate,0,0,0,16123.0
Samantha,Crane,159.5,Germany,Chocolate,0,1,1,2916.0
Gabriel,Molina,173.0,Japan,Stracciatella,0,6,0,4697.0
Shawna,Higgins,154.92,China,Strawberry,1,9,0,17089.0
Jacqueline,West,164.42,Denmark,Vanilla,0,3,1,4756.0
Taylor,Malone,178.1,Brazil,Stracciatella,0,4,0,11235.0
Jeffrey,Mendoza,169.36,Norway,Strawberry,1,0,1,7844.0
Brandi,Neal,201.3,USA,Pistachio,0,4,0,14214.0
Miguel,Copeland,171.78,Finland,Stracciatella,1,0,0,15281.0
Judy,Hansen,178.07,Germany,Stracciatella,0,4,1,14779.0
Mckenzie,Valdez,152.04,UK,Pistachio,0,3,0,9973.0
Steven,Rangel,171.54,France,Pistachio,1,6,1,9895.0
Ashlee,Hines,153.55,Sweden,Stracciatella,0,1,1,16116.0
Eugene,Skinner,140.44,Sweden,Vanilla,0,5,1,1044.0
Jeffrey,Winters,188.01,Denmark,Pistachio,0,6,0,4470.0
Nina,Raymond,166.59,USA,Stracciatella,0,2,0,7273.0
Chris,Leblanc,165.73,Australia,Pistachio,1,4,0,13480.0
Ruth,Romero,170.8,Canada,Stracciatella,1,0,0,16245.0
Andre,Hart,156.75,Sweden,Chocolate,1,3,0,17315.0
Makayla,Henry,134.64,Sweden,Strawberry,1,9,1,10640.0
Leonard,Ryan,207.38,China,Mint,0,5,0,1755.0
Brandon,Ali,198.97,Germany,Mint,1,3,0,2181.0
Willie,Hoffman,174.45,France,Strawberry,0,0,1,11528.0
Wesley,Hendrix,148.18,Norway,Mint,1,8,1,1307.0
Juan,Duarte,196.91,USA,Pistachio,1,9,1,7598.0
Annette,Fleming,157.97,USA,Chocolate,0,2,1,16130.0
Jack,Barker,188.18,Finland,Stracciatella,1,7,0,17778.0
Isabella,Frederick,201.22,USA,Stracciatella,1,9,0,12135.0
Anthony,Hill,145.33,Australia,Mint,1,0,1,8154.0
Paula,Zimmerman,163.01,France,Stracciatella,1,8,0,9895.0
Jerry,Bush,190.45,Brazil,Chocolate,0,8,0,7970.0
Phillip,Pugh,161.76,China,Mint,0,4,0,1013.0
Jamie,Hoffman,174.54,Germany,Chocolate,0,4,0,5007.0
Amber,Yates,174.03,Brazil,Strawberry,0,0,0,11211.0
Richard,Mccoy,179.11,Norway,Pistachio,1,6,1,5589.0
