First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
Susan,Ross,168.59,Norway,Chocolate,0,2,0,8888.0
Cassie,Wallace,141.82,France,Strawberry,1,1,0,5730.0
Priscilla,Pruitt,196.42,Italy,Stracciatella,0,7,1,9928.0
Patricia,Shelton,180.37,Sweden,Chocolate,0,6,0,10482.0
Gabriel,Jacobs,173.17,China,Chocolate,1,7,1,11304.0
Diane,Whitney,156.98,Australia,Vanilla,1,4,0,12242.0
Steve,Harrington,167.51,USA,Stracciatella,1,1,1,3903.0
Sherry,Allison,145.16,China,Strawberry,1,0,0,9201.0
Cindy,Sullivan,165.51,Denmark,Mint,1,4,0,8423.0
Tammy,Shelton,155.92,Denmark,Strawberry,1,7,0,13486.0
Louis,Warren,140.91,UK,Chocolate,0,6,1,15120.0
Jane,Morgan,196.6,Denmark,Mint,0,6,0,4472.0
Hayley,Orr,144.36,UK,Mint,1,3,0,3000.0
Carmen,Schultz,202.73,UK,Pistachio,0,3,1,9265.0
Erica,Brooks,170.2,France,Vanilla,1,2,1,4563.0
Gene,Allison,147.13,UK,Chocolate,0,2,0,17173.0
Krista,Sexton,175.1,Norway,Strawberry,0,0,1,9870.0
Neil,Wise,168.53,UK,Strawberry,0,7,0,9795.0
Lindsay,Edwards,178.83,Canada,Mint,0,3,1,7750.0
George,Rodriguez,156.36,Australia,Strawberry,1,4,0,8860.0
Dustin,Neal,159.55,France,Strawberry,0,1,1,5524.0
Steve,Alvarez,149.88,Finland,Pistachio,1,3,1,17456.0
Jean,Tucker,182.03,USA,Strawberry,1,1,0,5362.0
Vanessa,Moran,160.88,USA,Chocolate,1,2,1,15713.0
Deanna,Mccoy,142.61,UK,Stracciatella,1,6,0,7884.0
Michelle,Alvarez,178.15,Norway,Pistachio,1,6,1,15204.0
Christian,Ryan,197.59,Denmark,Vanilla,0,3,1,17234.0
Dean,Simmons,149.63,USA,Mint,1,2,0,8514.0
Sharon,Hall,145.67,Japan,Vanilla,1,3,0,13841.0
Kathleen,Price,193.65,China,Stracciatella,1,4,1,5331.0
Donald,Walton,185.53,Canada,Stracciatella,0,2,0,9927.0
Erin,Sutton,189.4,UK,Mint,0,0,1,9998.0
Joseph,Boyle,165.98,Sweden,Vanilla,1,7,1,13148.0
Vincent,Tanner,148.18,Germany,Chocolate,1,3,1,13024.0
Nathan,Norton,177.76,Germany,Mint,0,7,0,10460.0
Sarah,Wells,165.5,Norway,Strawberry,0,7,0,4484.0
Stanley,Stout,143.29,Norway,Pistachio,1,3,0,12969.0
Marie,Spencer,200.32,Australia,Stracciatella,1,4,1,16088.0
Toni,Phillips,176.09,Brazil,Chocolate,0,1,1,7816.0
Courtney,Flores,163.62,Canada,Strawberry,0,1,1,16709.0
Claudia,Schultz,198.05,France,Mint,0,1,0,7627.0
Autumn,Walls,150.36,China,Mint,1,0,1,16667.0
Breanna,Hubbard,175.68,Japan,Stracciatella,0,1,0,1739.0
Marie,Payne,186.21,Australia,Strawberry,0,6,1,7260.0
Phillip,Stephens,154.31,Canada,Mint,1,1,1,4866.0
Ruben,Schneider,195.83,Denmark,Chocolate,1,0,1,7104.0
Hailey,Holland,152.74,Denmark,Vanilla,0,4,1,11818.0
Jimmy,Knox,174.79,Finland,Strawberry,1,6,0,11170.0
Kathryn,Rodriguez,196.14,Norway,Stracciatella,0,1,1,8623.0
Pamela,Marshall,136.81,Canada,Stracciatella,1,7,0,12337.0
Bryan,Edwards,197.38,Denmark,Mint,1,7,1,4191.0
Angela,Copeland,200.37,Brazil,Stracciatella,1,1,0,14630.0
Stacey,Huber,171.69,Italy,Pistachio,0,3,1,4140.0
Christina,Middleton,163.57,Italy,Strawberry,1,7,1,13028.0
Jeremy,Myers,143.97,Italy,Strawberry,0,2,0,11855.0
Carl,Gutierrez,191.01,Australia,Strawberry,1,7,0,13296.0
Betty,Carlson,143.16,USA,Chocolate,1,1,0,8584.0
Neil,Bowman,198.78,Sweden,Mint,1,2,1,8071.0
Rose,Huerta,192.85,UK,Strawberry,1,6,1,15859.0
Amanda,Holmes,198.32,Norway,Mint,1,4,0,12767.0
Marie,Archer,167.22,Denmark,Strawberry,0,7,0,1844.0
Brenda,Howe,147.0,Germany,Pistachio,1,2,0,11712.0
Rodney,Ellison,149.21,Australia,Pistachio,0,1,0,17861.0
Shawn,Wagner,194.96,Italy,Chocolate,0,1,0,9656.0
William,Richardson,180.82,UK,Chocolate,0,2,0,2388.0
Toni,Espinoza,169.45,Australia,Stracciatella,1,6,1,2194.0
Randall,Vargas,170.79,Norway,Stracciatella,1,0,1,4715.0
Timothy,Barrett,193.83,Canada,Pistachio,0,0,1,14157.0
Bruce,Keith,152.76,Sweden,Vanilla,1,6,0,6823.0
Mark,Valdez,156.23,Norway,Vanilla,1,5,0,8959.0
Teresa,Mora,170.8,Sweden,Pistachio,0,3,0,1345.0
Bernard,Serrano,185.64,China,Mint,0,1,0,10347.0
Krystal,Bishop,171.0,Italy,Pistachio,1,7,1,3280.0
Hector,Cameron,145.91,Canada,Vanilla,0,7,1,1524.0
Noah,Doyle,143.04,USA,Strawberry,1,0,1,13027.0
Francis,Myers,196.48,Canada,Vanilla,1,0,1,2012.0
Victoria,Bird,167.09,Canada,Vanilla,1,1,1,8931.0
Ruben,Greene,187.3,Italy,Stracciatella,0,3,1,9663.0
Jacob,Brock,177.07,Canada,Mint,0,6,0,9340.0
Todd,Dillon,177.96,China,Stracciatella,0,4,1,8003.0
Heidi,Fowler,188.3,Finland,Strawberry,1,7,0,8266.0
Ruben,King,156.44,UK,Pistachio,1,5,0,17057.0
Sheryl,Mendoza,200.89,Germany,Pistachio,0,3,0,10303.0
Diana,Newton,169.04,Finland,Vanilla,1,2,0,12665.0
Hector,Dixon,177.92,Sweden,Pistachio,1,4,1,12110.0
Cindy,Morgan,162.61,Brazil,Chocolate,1,4,0,10006.0
Monica,Vasquez,146.46,Canada,Stracciatella,0,2,0,14661.0
Erika,Spence,162.97,Denmark,Chocolate,0,5,0,4073.0
Lacey,Shields,138.93,UK,Strawberry,1,7,0,9796.0
Cody,Silva,139.21,Denmark,Stracciatella,1,1,0,1321.0
Allen,Alvarado,140.4,Japan,Mint,1,1,0,4360.0
Patrick,Decker,186.22,Brazil,Stracciatella,0,7,1,11097.0
Shannon,Russo,187.04,Canada,Stracciatella,1,0,0,8862.0
Jenny,Ball,149.48,Sweden,Pistachio,0,4,1,11358.0
Allison,Burton,166.92,Australia,Strawberry,0,6,1,12505.0
Lori,Charles,186.14,Japan,Mint,1,1,0,10895.0
Derrick,Leach,150.81,Finland,Chocolate,1,5,1,4964.0
Colleen,Perkins,173.15,Norway,Mint,0,5,1,5328.0
Walter,Russell,153.91,Germany,Mint,1,6,0,9742.0
Elizabeth,Vargas,160.7,Finland,Stracciatella,1,5,1,6502.0
Randall,French,172.09,Japan,Chocolate,1,3,1,8118.0
Lindsay,Sweeney,200.68,Germany,Pistachio,0,1,0,4761.0
Tommy,Farrell,172.21,Norway,Mint,0,1,0,4050.0
Annette,Joseph,199.05,Japan,Strawberry,0,5,0,15923.0
Miguel,Kim,151.86,Italy,Stracciatella,0,7,1,4131.0
Alex,Walter,143.34,Australia,Strawberry,1,4,0,5570.0
Vanessa,Joseph,149.6,USA,Pistachio,0,1,1,11897.0
Rebecca,Santana,140.29,Finland,Chocolate,1,4,0,2752.0
Heidi,Swanson,177.03,Australia,Vanilla,0,1,1,2589.0
Breanna,Pierce,153.39,Brazil,Vanilla,0,0,1,2959.0
Shannon,Holt,143.82,Finland,Strawberry,0,5,1,7221.0
Melanie,Odonnell,150.93,Canada,Vanilla,1,4,1,6755.0
Betty,Alvarez,185.33,Finland,Stracciatella,1,6,0,8318.0
Cole,Walsh,162.52,Sweden,Strawberry,0,6,1,7533.0
Christy,Kerr,195.05,UK,Mint,1,6,0,2175.0
Elaine,Montgomery,170.33,Sweden,Vanilla,1,2,1,8798.0
Heather,York,152.41,Brazil,Vanilla,1,5,0,5299.0
Lacey,Fletcher,190.38,China,Stracciatella,0,1,1,14817.0
Patty,Tran,196.26,UK,Stracciatella,1,6,0,1544.0
Casey,Webb,158.75,Norway,Strawberry,0,6,1,6810.0
Cassandra,Hughes,143.73,Japan,Stracciatella,1,4,1,17759.0
Evelyn,Brock,184.77,Finland,Chocolate,0,0,0,9939.0
Elizabeth,Ramsey,140.55,Norway,Chocolate,0,2,0,6804.0
Ashley,Kelley,200.94,Norway,Vanilla,1,4,1,6914.0
Joy,Roman,138.25,Australia,Pistachio,0,5,1,1053.0
Samuel,Miller,161.95,China,Strawberry,0,1,0,2824.0
Tanya,Rojas,162.32,Canada,Chocolate,1,6,0,8113.0
Carl,Herrera,149.53,USA,Strawberry,0,3,0,11992.0
Pamela,Stanton,166.25,Brazil,Pistachio,1,2,0,1890.0
Pamela,Gaines,197.51,Canada,Strawberry,1,0,0,17780.0
Regina,Berg,179.5,Canada,Stracciatella,0,0,0,3297.0
Bailey,Ross,201.79,Japan,Chocolate,1,4,0,1856.0
Margaret,Weber,147.07,Finland,Strawberry,0,2,0,2589.0
Jillian,Ellis,144.36,Canada,Mint,0,6,0,16190.0
Monica,Warner,199.37,Canada,Pistachio,1,4,0,13251.0
Sherry,Simmons,192.83,France,Pistachio,0,0,0,12324.0
Corey,Cunningham,184.26,USA,Strawberry,0,7,1,12647.0
Fernando,Hess,170.27,Italy,Chocolate,1,4,1,4161.0
Tamara,Montes,180.12,Norway,Vanilla,1,6,1,4209.0
Andre,James,195.48,Japan,Stracciatella,0,6,1,1510.0
Jonathan,Russell,137.06,Finland,Vanilla,1,4,1,14728.0
Raymond,Hart,177.34,Canada,Vanilla,0,6,1,14796.0
Curtis,Gregory,181.66,Japan,Pistachio,0,1,0,2565.0
Veronica,Gill,200.97,USA,Strawberry,1,5,0,6913.0
Carlos,Mcconnell,199.18,Denmark,Vanilla,1,4,0,13471.0
Brent,Stewart,139.99,Germany,Strawberry,1,1,1,16199.0
Martin,Blackwell,177.74,Germany,Mint,0,7,0,13813.0
Lisa,Sullivan,177.76,Australia,Stracciatella,1,2,0,4900.0
Jeremy,Frazier,178.92,USA,Vanilla,1,5,1,17399.0
Christian,Quinn,193.18,Brazil,Vanilla,1,3,0,4680.0
Ruben,Lawrence,146.65,China,Pistachio,0,4,0,12468.0
Christy,Booth,136.68,France,Mint,0,5,0,7691.0
Cassandra,Woods,185.99,Italy,Mint,0,4,0,14622.0
Blake,Barker,174.33,Sweden,Strawberry,1,0,1,13883.0
Kimberly,Flynn,139.23,Finland,Mint,1,5,0,12860.0
Claudia,Decker,147.65,Germany,Strawberry,0,5,1,13154.0
Jerry,Simpson,163.01,Japan,Stracciatella,1,3,0,8987.0
Jackson,Mack,160.78,Denmark,Vanilla,1,2,0,9976.0
Cole,French,156.77,Brazil,Strawberry,1,3,1,14569.0
Thomas,Savage,197.79,USA,Stracciatella,1,5,0,9293.0
Dawn,Villegas,156.16,Brazil,Strawberry,1,1,1,16372.0
Hailey,Mcdaniel,155.91,Italy,Chocolate,1,3,0,17414.0
Gene,Norton,168.9,Japan,Vanilla,0,2,1,11961.0
Isaac,Atkinson,186.61,Finland,Chocolate,0,0,1,12636.0
Claudia,Nichols,191.44,Norway,Strawberry,0,7,0,7045.0
Caitlin,Strickland,145.39,UK,Stracciatella,1,4,1,1072.0
Sherry,Rowe,165.58,Finland,Stracciatella,1,1,0,14487.0
Tina,Arellano,159.93,Japan,Stracciatella,1,5,1,17143.0
Donna,House,164.36,Japan,Vanilla,0,6,0,16560.0
Kiara,Lamb,172.8,USA,Pistachio,1,7,0,6078.0
Jonathan,Banks,151.55,China,Strawberry,0,1,1,3801.0
Ashley,Alvarado,193.02,Canada,Vanilla,1,1,1,9075.0
Cole,Stone,199.64,France,Chocolate,1,5,0,8521.0
Maria,Landry,160.87,Sweden,Strawberry,1,0,1,7229.0
Keith,Anthony,163.98,Canada,Mint,1,3,0,10165.0
Justin,Marshall,171.74,Canada,Mint,1,2,0,5406.0
Sara,Armstrong,136.74,Norway,Mint,1,6,0,10220.0
Paul,Cook,201.93,Italy,Chocolate,1,0,0,15492.0
Gregg,Gardner,168.22,Norway,Chocolate,1,3,0,4074.0
Mary,Carrillo,182.58,Finland,Strawberry,1,5,0,16871.0
Erika,Hogan,156.21,Canada,Strawberry,0,0,1,17869.0
Corey,Hubbard,177.85,Australia,Stracciatella,0,4,1,5449.0
Paul,Lopez,194.31,Finland,Strawberry,1,0,1,9206.0
Judith,Frazier,164.74,Denmark,Stracciatella,0,3,1,12233.0
Haley,Farmer,158.22,UK,Vanilla,0,4,1,17984.0
Kristy,Mccann,156.24,Canada,Strawberry,0,2,1,2423.0
Albert,Vazquez,163.57,Australia,Strawberry,0,3,1,13036.0
Ashley,Osborne,188.78,Canada,Chocolate,1,6,1,5295.0
Jonathon,Cooke,180.19,Canada,Vanilla,1,2,0,15898.0
Martha,Zimmerman,147.11,Australia,Chocolate,0,7,1,9827.0
Brianna,Roberson,155.6,Australia,Chocolate,0,4,0,1485.0
Stanley,Daniels,202.49,Brazil,Pistachio,0,5,0,6789.0
Neil,Parker,182.5,Germany,Chocolate,1,5,1,8025.0
Toni,Clements,192.3,USA,Pistachio,0,3,0,17670.0
Daniel,Foster,153.78,Japan,Strawberry,0,7,1,13226.0
Zoe,Tran,151.13,France,Mint,1,3,0,12335.0
Tyrone,Stout,142.37,USA,Pistachio,0,6,0,14420.0
Cassie,Strickland,181.71,UK,Strawberry,1,2,0,8893.0
Jodi,Ellison,202.66,China,Chocolate,1,2,1,11697.0
Lauren,Andrews,166.04,Denmark,Mint,0,5,0,8673.0
Ryan,Weber,192.41,Germany,Chocolate,0,0,0,5118.0
Samantha,Guerrero,139.82,China,Vanilla,1,0,1,11826.0
Brett,Ortiz,168.61,Brazil,Chocolate,1,5,0,7079.0
Robin,Brennan,160.06,UK,Chocolate,0,2,0,6287.0
Nancy,Everett,172.48,Italy,Strawberry,0,5,0,7681.0
Rodney,Gardner,167.4,Finland,Stracciatella,0,0,0,11545.0
Olivia,Joseph,187.86,Germany,Strawberry,0,4,1,12145.0
Ann,Webster,164.66,Norway,Mint,1,4,1,5678.0
Cody,Stein,188.86,France,Strawberry,1,7,0,17355.0
April,Hopkins,199.34,Canada,Mint,0,3,0,15756.0
Craig,Medina,170.24,UK,Chocolate,0,6,1,3109.0
Sarah,Ferguson,138.37,Finland,Vanilla,1,3,0,3833.0
Gordon,Henderson,146.84,Japan,Mint,0,6,1,10904.0
Jared,Lucas,162.46,Finland,Pistachio,1,1,0,6770.0
Isaac,Leonard,196.98,France,Vanilla,1,6,0,9703.0
Bruce,Poole,174.78,Finland,Mint,0,4,0,10267.0
Deanna,Christensen,195.23,Canada,Mint,0,2,0,10758.0
Casey,Walker,171.28,Brazil,Strawberry,0,6,0,15736.0
Jenny,Higgins,154.17,Australia,Strawberry,1,2,1,12639.0
Allison,Murphy,159.9,France,Mint,0,2,1,7292.0
Cheryl,Adams,167.98,UK,Vanilla,0,6,1,3927.0
Austin,Moyer,198.66,Australia,Chocolate,1,6,0,9870.0
Dylan,Dominguez,142.09,Italy,Pistachio,1,4,0,9564.0
Rachel,Jacobs,152.45,Germany,Vanilla,0,4,0,16782.0
Justin,Hawkins,165.18,Japan,Pistachio,0,2,0,12846.0
Alexandria,Murray,156.22,Denmark,Strawberry,0,4,0,6917.0
Claudia,Anderson,144.61,Australia,Chocolate,0,3,1,1786.0
Vanessa,Savage,173.55,Germany,Mint,0,7,1,16139.0
Michael,Dawson,199.91,Sweden,Vanilla,1,1,0,3497.0
April,Perkins,197.73,UK,Vanilla,0,7,0,10881.0
Albert,Lynch,174.87,UK,Mint,1,0,1,11134.0
Francisco,Anderson,173.55,Germany,Mint,0,2,1,2141.0
Dylan,Harris,140.36,China,Pistachio,1,5,1,14041.0
Shawn,Fischer,157.75,Denmark,Stracciatella,0,7,0,8277.0
Jean,Ford,142.43,Sweden,Chocolate,1,0,1,14624.0
Stanley,Horn,164.57,Italy,Mint,0,3,1,9882.0
Francisco,Lowe,161.65,Canada,Pistachio,1,0,1,8804.0
Ruben,Black,176.75,Canada,Mint,0,4,0,13358.0
Leah,Decker,201.54,Canada,Mint,1,1,0,8160.0
Brooke,Phillips,198.8,Brazil,Stracciatella,1,1,1,3210.0
Dwayne,Fernandez,164.74,Norway,Vanilla,0,2,1,16007.0
Tony,Hill,155.01,Brazil,Vanilla,0,7,1,17918.0
Annette,Torres,145.14,Sweden,Chocolate,1,7,1,3582.0
Bailey,Bell,155.96,USA,Pistachio,1,4,0,4314.0
Madison,Navarro,201.6,USA,Chocolate,1,2,0,3175.0
Eddie,Avery,150.61,Norway,Pistachio,0,6,0,11209.0
Theresa,Duarte,190.22,Japan,Stracciatella,0,0,1,16634.0
Phyllis,Larson,178.95,Brazil,Stracciatella,0,4,1,3127.0
Courtney,Graham,185.48,Canada,Chocolate,1,3,1,3664.0
Christina,Salazar,185.9,Denmark,Chocolate,1,0,1,8974.0
Natasha,Rasmussen,170.95,Brazil,Pistachio,1,3,0,14493.0
Clinton,Jones,195.6,Sweden,Stracciatella,1,5,0,5404.0
Vincent,Blankenship,142.33,Italy,Chocolate,0,3,1,7355.0
Seth,Adams,200.24,China,Vanilla,1,2,1,2350.0
Dennis,Sims,192.24,Australia,Strawberry,0,4,0,15481.0
Jim,Espinoza,156.04,Japan,Stracciatella,1,3,1,2885.0
Michelle,Charles,184.07,Norway,Strawberry,1,7,1,12319.0
Erika,Shannon,149.79,Norway,Strawberry,1,4,1,8636.0
Robert,Gross,178.49,Canada,Stracciatella,1,6,1,3644.0
Rebecca,Carrillo,150.39,USA,Strawberry,0,3,0,6545.0
Wendy,Stephenson,144.92,Italy,Mint,1,5,0,8886.0
Cassie,Herrera,175.21,UK,Vanilla,0,7,0,10197.0
Jacob,Armstrong,184.32,Germany,Pistachio,1,6,1,9311.0
Pamela,Rich,143.64,Australia,Strawberry,1,5,0,1242.0
Clinton,Buck,172.98,Brazil,Chocolate,0,6,1,2706.0
Jasmine,Cross,164.98,Germany,Stracciatella,0,0,0,3250.0
Kimberly,Choi,143.88,Germany,Mint,1,4,0,5641.0
Jamie,Arellano,177.62,France,Chocolate,0,6,0,8820.0
Erin,Casey,199.93,Germany,Chocolate,0,6,0,13527.0
Ashley,Lloyd,201.18,Brazil,Mint,1,5,1,3882.0
Gene,Sanders,195.66,China,Strawberry,1,5,1,3917.0
Pamela,Proctor,175.87,Brazil,Chocolate,0,1,0,7862.0
Janice,Fields,201.81,France,Strawberry,1,5,1,12085.0
Glenda,Meyers,148.43,Germany,Stracciatella,1,4,1,4018.0
Carl,Henderson,171.53,Japan,Vanilla,0,1,0,9122.0
Nicole,Mccann,141.57,Brazil,Mint,1,1,0,11783.0
Gary,Harrison,156.12,France,Chocolate,1,2,0,7498.0
Jeanette,Jennings,191.35,USA,Stracciatella,1,0,0,13359.0
Alejandro,Dawson,198.93,Japan,Stracciatella,1,3,0,12044.0
Dennis,Powell,185.58,Canada,Chocolate,1,3,0,6976.0
Elaine,Lopez,190.09,Finland,Vanilla,1,3,0,6994.0
Ellen,Grant,178.31,Norway,Strawberry,1,7,0,10625.0
Micheal,Anderson,142.03,China,Pistachio,0,3,1,12397.0
Tasha,Meyers,163.37,China,Strawberry,1,2,1,15007.0
Casey,Fowler,151.25,Brazil,Stracciatella,1,7,0,2918.0
Colleen,Dean,140.6,Brazil,Pistachio,1,5,0,9032.0
Micheal,Snow,184.52,Germany,Pistachio,0,4,0,9204.0
Sean,Whitaker,173.58,UK,Strawberry,1,1,0,11973.0
Dillon,House,137.76,USA,Chocolate,0,2,0,16910.0
Christy,Armstrong,165.56,Germany,Stracciatella,1,3,1,1555.0
Brett,Graves,158.56,Brazil,Mint,1,7,0,3165.0
Breanna,Clarke,157.4,UK,Strawberry,1,3,1,16179.0
Madison,Golden,175.74,Norway,Stracciatella,0,2,0,9492.0
Jennifer,Jackson,154.67,Australia,Stracciatella,1,3,0,3201.0
Aimee,Daniels,147.66,Germany,Stracciatella,1,2,0,4263.0
Aimee,Cohen,179.8,Norway,Chocolate,1,1,1,9157.0
Dustin,Simon,176.61,Finland,Strawberry,1,4,0,9586.0
Cody,Frank,188.38,Canada,Stracciatella,1,6,0,7149.0
Bernard,Chapman,180.88,Denmark,Stracciatella,0,3,1,11914.0
Gordon,Simmons,150.0,Japan,Stracciatella,1,1,0,2322.0
Elaine,Ross,163.33,France,Pistachio,0,4,0,4966.0
Shawn,Adams,174.47,Denmark,Chocolate,1,0,0,14724.0
