First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
George,White,200.1,Germany,Chocolate,0,4,0,17869.0
Elaine,Wolfe,174.18,Brazil,Strawberry,1,6,0,8957.0
Gary,Graham,194.92,UK,Chocolate,1,3,1,3427.0
Lori,Perez,137.41,Australia,Pistachio,1,5,1,7038.0
Carolyn,Gross,141.56,UK,Strawberry,1,4,1,17735.0
Andrew,Monroe,153.99,China,Mint,1,1,0,17792.0
Jackson,Soto,141.2,Japan,Vanilla,0,1,1,12668.0
Heidi,Phillips,177.46,Germany,Mint,1,6,1,14437.0
Luke,Gaines,138.86,Sweden,Chocolate,0,0,1,16792.0
Michele,French,165.96,Denmark,Mint,0,4,0,6727.0
Sharon,Espinoza,202.34,Finland,Vanilla,1,5,1,9898.0
Jeffrey,Carpenter,163.67,Italy,Strawberry,1,0,0,8654.0
Julia,Shannon,183.03,Canada,Pistachio,1,2,0,3114.0
Angela,Francis,187.39,UK,Stracciatella,0,1,1,11988.0
Breanna,Montgomery,176.09,Italy,Stracciatella,0,6,0,6907.0
Caitlyn,Miles,176.35,Finland,Mint,0,7,1,6351.0
Deanna,Holland,178.1,Italy,Strawberry,0,2,0,8786.0
Olivia,Palmer,140.52,Canada,Stracciatella,1,0,0,17063.0
Ryan,Lowe,163.5,Denmark,Strawberry,0,7,1,14645.0
Debbie,Martin,180.42,UK,Chocolate,1,7,1,17706.0
Spencer,Fisher,195.36,France,Stracciatella,1,6,1,15554.0
Haley,Roach,157.98,Canada,Strawberry,1,4,1,9890.0
Crystal,Dennis,148.44,Canada,Mint,0,7,1,17255.0
Meghan,James,181.74,USA,Chocolate,0,1,1,3406.0
Jonathan,Watson,197.02,China,Chocolate,0,4,0,9660.0
Cynthia,Graham,184.19,Brazil,Pistachio,0,3,1,7716.0
Alexandria,Guerrero,185.91,Denmark,Vanilla,0,4,1,15553.0
Angela,Edwards,151.48,UK,Vanilla,1,3,1,14342.0
Brooke,Warren,147.54,Italy,Vanilla,0,2,0,11062.0
Jason,James,148.99,China,Stracciatella,0,7,0,1951.0
Evelyn,Walls,146.74,Sweden,Pistachio,0,2,0,13399.0
Gene,Oneill,177.43,Japan,Stracciatella,0,2,1,2807.0
Neil,Oneill,178.69,Germany,Vanilla,0,2,0,2046.0
Kristen,Calhoun,161.39,Brazil,Chocolate,0,3,0,16163.0
Shaun,York,174.44,Japan,Mint,0,6,0,7995.0
Zachary,Frey,167.7,Brazil,Strawberry,1,5,1,2947.0
Jenna,Lowe,168.48,Canada,Stracciatella,0,6,0,9111.0
Marie,Jefferson,168.99,Denmark,Mint,1,6,0,6451.0
Sergio,Garrett,181.71,Norway,Pistachio,1,6,1,11440.0
Derek,Clements,170.26,Finland,Mint,0,4,1,8858.0
Priscilla,Tucker,176.36,Denmark,Vanilla,1,1,0,2991.0
Nathan,Stephenson,198.27,Brazil,Strawberry,1,6,1,7531.0
Christian,Weber,189.51,Sweden,Strawberry,1,4,1,16424.0
Christine,Hooper,171.92,Denmark,Pistachio,0,6,0,12119.0
Michelle,Arnold,183.46,Germany,Strawberry,0,4,0,2412.0
Christian,Norton,193.01,UK,Stracciatella,0,0,1,12284.0
Mariah,Mills,143.37,Brazil,Strawberry,0,2,0,8089.0
Gregory,Conley,176.09,China,Strawberry,1,0,1,12036.0
Jodi,Lamb,172.1,Germany,Chocolate,1,6,0,17486.0
Holly,Mccoy,199.93,Canada,Pistachio,0,1,1,10938.0
Martin,Andrews,177.47,Brazil,Mint,0,1,0,11938.0
Frank,Bennett,182.39,Norway,Strawberry,0,2,1,14084.0
Blake,Coleman,168.76,UK,Chocolate,0,3,1,3018.0
Karla,Porter,197.26,Canada,Mint,0,0,1,13534.0
Jackson,Collins,196.53,Germany,Chocolate,1,6,1,8697.0
Brandon,Long,185.91,Brazil,Chocolate,0,0,0,2433.0
Brittany,Yates,160.58,China,Chocolate,1,3,1,16183.0
Edgar,Larson,168.07,Brazil,Strawberry,1,3,0,9702.0
Rebecca,Young,156.84,UK,Chocolate,0,0,0,2191.0
Mark,Riley,143.43,Australia,Strawberry,1,4,0,15755.0
Tonya,Coleman,183.82,Finland,Chocolate,1,5,1,11514.0
Janet,Frederick,152.01,Canada,Mint,1,5,1,17724.0
Kara,Hayes,170.59,China,Vanilla,1,5,0,4234.0
Eddie,Leon,149.48,Germany,Strawberry,1,3,0,3793.0
Walter,Alvarado,145.4,Italy,Chocolate,1,2,0,12691.0
Samantha,Ward,163.75,Australia,Stracciatella,0,1,1,6927.0
Rebekah,Kennedy,190.36,Norway,Stracciatella,0,4,1,10976.0
Clinton,Hudson,148.17,France,Strawberry,1,7,1,1468.0
Dean,Richardson,180.7,Australia,Pistachio,1,5,1,16631.0
Richard,Conley,173.13,Germany,Chocolate,1,0,0,11564.0
Caitlyn,Tran,153.22,Norway,Mint,1,6,1,7941.0
Rickey,Whitaker,147.81,UK,Chocolate,0,5,0,13791.0
Randall,Diaz,184.38,Canada,Strawberry,0,5,0,3248.0
Trevor,Frederick,145.84,Denmark,Vanilla,1,7,0,14558.0
Shane,Porter,141.31,Italy,Vanilla,0,5,0,2398.0
Jim,Herring,198.77,Sweden,Chocolate,1,4,0,8891.0
Peter,Hendrix,171.42,Germany,Vanilla,0,6,0,15661.0
Norma,Davidson,202.28,Italy,Stracciatella,0,6,1,10896.0
Carol,Serrano,154.15,Denmark,Strawberry,0,2,1,16893.0
Micheal,Herring,156.73,Brazil,Strawberry,0,1,0,13952.0
Calvin,Dominguez,142.88,Finland,Mint,0,4,1,3637.0
Collin,Barry,170.35,Brazil,Chocolate,1,7,0,9002.0
Michael,Stein,182.4,Finland,Chocolate,1,5,0,7968.0
Kayla,Reyes,151.58,Germany,Stracciatella,0,7,1,4759.0
Gary,Munoz,154.96,Italy,Chocolate,0,2,1,7940.0
Abigail,Myers,155.31,Sweden,Mint,1,0,1,5877.0
Gary,Stephens,152.98,Brazil,Stracciatella,0,0,0,10717.0
Juan,Blackwell,186.94,Japan,Chocolate,1,4,0,4822.0
Cole,Serrano,149.06,China,Stracciatella,1,4,0,2070.0
Stefanie,Patrick,145.42,Italy,Vanilla,1,5,1,6217.0
Francisco,Campbell,187.02,Japan,Mint,0,0,0,12186.0
Caleb,Mcgrath,139.02,Denmark,Chocolate,1,4,0,3449.0
Sergio,Barber,152.48,Australia,Chocolate,1,5,1,8457.0
Jodi,Collins,139.52,Italy,Chocolate,0,7,1,5826.0
Jay,Stephens,194.46,Canada,Mint,0,6,0,16745.0
Luke,Mcbride,182.92,USA,Mint,0,2,0,10555.0
Joan,Hopkins,199.77,Italy,Chocolate,1,3,1,14068.0
Blake,Fisher,199.66,USA,Mint,0,7,1,13100.0
Alex,Flores,138.32,Brazil,Vanilla,1,4,0,6533.0
Catherine,Stephens,176.25,Australia,Mint,0,2,0,13971.0
Anthony,Fields,169.94,Japan,Stracciatella,0,6,0,16282.0
Heidi,Ferrell,186.78,Germany,Vanilla,1,2,0,14062.0
Maria,Michael,168.29,Finland,Stracciatella,0,4,1,1122.0
Eddie,Riggs,186.53,Denmark,Stracciatella,1,5,1,13551.0
Steve,Mccoy,201.45,Sweden,Strawberry,1,1,0,17394.0
Hayley,Henderson,156.6,UK,Vanilla,0,1,0,9912.0
Miranda,Hopkins,145.94,China,Strawberry,0,7,1,10418.0
Spencer,Santos,138.07,Sweden,Mint,1,7,1,17084.0
Veronica,Harmon,165.91,Japan,Stracciatella,1,2,1,3438.0
Kristina,Martin,169.09,Denmark,Pistachio,0,2,1,4168.0
Cassandra,Hines,174.72,Italy,Vanilla,0,1,0,5811.0
Luke,Mcbride,172.92,Norway,Mint,1,7,0,14703.0
Danielle,Black,173.52,Australia,Vanilla,1,2,0,15547.0
Bryce,Craig,166.56,Denmark,Chocolate,0,1,0,6902.0
Jon,Benson,155.14,Sweden,Strawberry,1,5,0,17019.0
Renee,Miles,199.33,Germany,Strawberry,1,1,0,13179.0
Stacy,Ryan,176.98,Germany,Vanilla,1,7,1,13281.0
Travis,Schneider,187.35,Norway,Pistachio,1,2,0,1000.0
Kara,Andersson,156.54,Denmark,Strawberry,0,1,1,18016.0
Deborah,Bryan,140.56,USA,Pistachio,0,1,0,12634.0
Alexis,Nelson,189.83,China,Chocolate,0,0,1,14341.0
Nichole,Franklin,177.28,Italy,Mint,1,7,0,4593.0
Monica,Meza,191.59,Italy,Chocolate,0,3,0,10086.0
Molly,Gray,174.41,Finland,Chocolate,0,6,0,1491.0
Russell,Glover,178.47,Sweden,Strawberry,0,1,0,14285.0
Jeremy,Lee,180.17,Finland,Vanilla,0,5,0,10875.0
Aaron,Hawkins,175.12,Denmark,Mint,1,6,0,2875.0
Carla,Bryan,156.88,USA,Stracciatella,0,1,0,13701.0
Hailey,Yang,175.91,France,Mint,1,5,0,1824.0
Frank,Garza,156.39,UK,Vanilla,1,6,0,5300.0
George,Hunter,166.5,Denmark,Vanilla,0,5,1,5218.0
Phyllis,Stein,140.23,Finland,Strawberry,1,5,0,8540.0
Krista,Miles,183.52,Italy,Pistachio,0,2,0,17073.0
Carrie,Parks,166.32,Australia,Pistachio,0,6,1,14008.0
Bailey,Contreras,137.06,China,Vanilla,0,7,0,5160.0
Latoya,Hutchinson,137.78,Norway,Vanilla,0,4,0,16881.0
Richard,Tanner,173.21,Japan,Strawberry,1,5,1,14383.0
Casey,Hood,153.56,Brazil,Vanilla,0,5,0,2672.0
Melanie,Walter,179.28,Canada,Vanilla,0,3,0,10562.0
George,Marquez,142.12,Japan,Stracciatella,0,7,0,14085.0
Stephanie,Jefferson,162.27,China,Stracciatella,1,0,1,17382.0
Deborah,Meyers,165.6,Italy,Pistachio,1,7,1,8409.0
Kylie,Fields,153.91,Italy,Mint,1,0,1,8848.0
Carolyn,Vincent,151.88,Australia,Strawberry,1,7,1,16325.0
Vicki,Webster,160.48,Brazil,Vanilla,1,2,1,2927.0
Julia,Ward,162.79,UK,Mint,0,0,1,13301.0
Bobby,Torres,161.14,Sweden,Chocolate,0,5,0,6407.0
Bruce,Hill,140.57,USA,Chocolate,1,4,0,12358.0
Leslie,Meadows,164.7,Italy,Chocolate,1,6,1,11901.0
Carla,Blankenship,140.01,Brazil,Strawberry,1,6,0,16452.0
Lucas,Wolfe,182.92,Denmark,Vanilla,0,6,0,2401.0
Natasha,Pierce,162.9,China,Pistachio,0,6,1,17723.0
Anita,Doyle,181.42,China,Stracciatella,1,2,1,11754.0
Shari,Schneider,192.48,Italy,Vanilla,1,6,0,2828.0
Chase,Quinn,202.22,Denmark,Stracciatella,1,2,1,12365.0
Cassandra,Baker,185.12,Germany,Strawberry,1,7,1,6873.0
Kristy,Lang,183.54,France,Vanilla,1,2,0,3637.0
Debbie,Hess,173.17,UK,Pistachio,0,4,0,3983.0
Jean,Mccarthy,148.8,Germany,Mint,0,2,0,1375.0
Harry,Hines,195.2,UK,Stracciatella,1,6,1,13885.0
Eric,Silva,192.08,UK,Stracciatella,1,2,1,4387.0
Margaret,Everett,183.21,Germany,Strawberry,1,4,1,12369.0
Mason,Lawrence,185.9,USA,Chocolate,1,5,1,5459.0
Peter,Colon,138.68,France,Pistachio,1,5,1,5744.0
Elaine,Hebert,165.61,Brazil,Chocolate,0,2,1,3306.0
Lynn,Brooks,199.17,Norway,Vanilla,1,7,1,5266.0
Brandi,Kennedy,196.97,Denmark,Stracciatella,0,3,0,10168.0
Alexander,Stephens,195.89,Sweden,Chocolate,0,0,1,12886.0
Andrew,Rose,148.29,Finland,Mint,0,0,0,13330.0
Corey,Roberson,196.98,UK,Strawberry,1,1,1,11938.0
Joel,Chapman,190.16,France,Chocolate,1,1,0,9737.0
Lars,Patel,160.15,France,Vanilla,1,4,0,4190.0
Shelby,Stanley,174.77,Sweden,Strawberry,1,2,1,7445.0
Clinton,Meza,188.41,Sweden,Chocolate,0,4,1,10083.0
Erica,Quinn,140.96,Brazil,Vanilla,1,6,1,17266.0
Tasha,Wyatt,174.47,Brazil,Chocolate,0,6,0,2258.0
Tiffany,Lopez,172.02,Germany,Mint,0,6,1,17742.0
Veronica,Reid,198.13,Australia,Strawberry,1,6,1,9149.0
Kelly,Ellis,167.96,Denmark,Chocolate,0,3,0,6818.0
Brenda,Stout,198.91,Brazil,Strawberry,1,7,0,11026.0
Levi,Lara,155.22,UK,Vanilla,1,3,0,9169.0
Gene,Blackburn,147.56,Norway,Vanilla,0,2,1,16297.0
Sharon,Chavez,202.71,USA,Chocolate,1,5,0,13451.0
Brenda,Choi,177.42,Japan,Vanilla,1,4,1,3108.0
Julie,Rollins,168.52,China,Chocolate,1,3,1,1982.0
Alexandria,Alvarado,199.6,Italy,Chocolate,1,3,0,13995.0
Mason,Powell,157.72,France,Pistachio,1,4,0,8477.0
Autumn,Brewer,161.98,Brazil,Pistachio,0,5,0,5999.0
Zoe,Gilmore,187.14,Norway,Pistachio,1,5,0,2147.0
Curtis,Evans,164.84,Canada,Pistachio,0,3,1,14872.0
Kevin,Sullivan,152.42,China,Chocolate,0,5,1,18075.0
Savannah,Decker,188.75,Japan,Chocolate,0,7,0,9899.0
Albert,Wallace,198.17,Germany,Mint,1,7,0,15972.0
Allison,Chang,149.14,USA,Chocolate,1,6,1,16748.0
Lisa,Ramsey,141.76,China,Vanilla,1,1,0,6987.0
Paul,Ferrell,160.86,Sweden,Vanilla,1,7,0,11717.0
Denise,Frederick,168.21,Italy,Mint,0,3,0,4535.0
Glenda,Anthony,142.19,UK,Mint,0,4,0,17546.0
Trevor,Jimenez,152.57,UK,Vanilla,0,2,0,9805.0
Russell,Frey,157.64,France,Chocolate,0,1,1,8180.0
Spencer,Weber,199.05,Sweden,Pistachio,1,1,1,17228.0
Colleen,Thompson,187.45,Sweden,Stracciatella,0,6,0,12214.0
Caitlyn,Peterson,145.15,Denmark,Pistachio,1,6,0,15524.0
Donald,Shannon,176.63,Japan,Vanilla,0,0,0,5575.0
Patrick,Coleman,146.35,Denmark,Stracciatella,1,7,1,4067.0
Jacob,Alvarado,144.83,USA,Pistachio,1,5,0,14408.0
Kara,Russo,143.32,Brazil,Stracciatella,1,5,1,10778.0
Brooke,Hughes,176.89,Finland,Pistachio,0,1,0,6691.0
Latoya,David,181.13,Denmark,Mint,0,6,1,8187.0
Michele,Gillespie,180.05,Norway,Stracciatella,0,2,0,3641.0
Levi,Cummings,139.29,UK,Mint,1,1,0,8621.0
Brandon,Weeks,167.33,Australia,Strawberry,1,5,0,3772.0
Regina,George,143.46,UK,Strawberry,1,1,1,6630.0
Sara,Greer,189.95,Australia,Stracciatella,1,1,0,5304.0
Philip,Oliver,200.7,Canada,Pistachio,0,1,0,11074.0
Marie,Bishop,193.03,Italy,Chocolate,1,2,1,12694.0
Haley,Morris,178.78,Finland,Vanilla,0,3,0,3183.0
Adrian,Petty,138.16,France,Strawberry,0,4,0,7003.0
Anthony,Frey,136.64,Brazil,Vanilla,0,6,1,5071.0
Dana,Deleon,137.79,Sweden,Stracciatella,0,4,1,6042.0
Wendy,Vega,195.51,UK,Mint,0,7,0,15964.0
Tyrone,Perkins,154.97,China,Chocolate,0,7,1,9689.0
Norma,Patterson,179.43,France,Chocolate,1,5,1,3021.0
Jillian,Russo,164.83,Brazil,Pistachio,1,1,0,16816.0
Elizabeth,Reese,201.91,Norway,Stracciatella,0,6,1,11487.0
Gregg,Guzman,159.87,Canada,Chocolate,0,3,1,6781.0
Kimberly,Sullivan,189.1,France,Strawberry,1,3,1,10598.0
Lars,Andersson,151.94,Norway,Pistachio,0,0,1,2633.0
Erica,Jimenez,167.52,Brazil,Pistachio,1,7,1,5569.0
Natasha,Faulkner,185.64,Finland,Mint,0,4,0,16537.0
Albert,Deleon,170.51,Australia,Mint,0,1,0,12652.0
Dana,Pennington,155.69,China,Chocolate,1,1,0,1989.0
Melissa,Pierce,162.43,UK,Stracciatella,1,7,1,13398.0
Kevin,Smith,170.31,Germany,Pistachio,1,3,0,16071.0
Lars,Rich,202.63,Finland,Strawberry,0,3,1,9979.0
Jon,Ortiz,148.58,Germany,Stracciatella,0,1,1,9547.0
Chris,Jackson,139.13,Brazil,Mint,1,2,0,6851.0
Carla,Wilkins,189.54,Finland,Chocolate,0,3,1,2731.0
Roberto,Ortega,143.95,Australia,Pistachio,1,4,1,10418.0
Martha,Weaver,167.0,Japan,Chocolate,0,4,0,7949.0
Kyle,Ramsey,199.05,Sweden,Pistachio,1,3,0,7877.0
Robin,Harris,182.06,Denmark,Strawberry,1,2,0,12717.0
Dustin,Singh,198.05,USA,Chocolate,1,5,1,15699.0
Francisco,Chan,156.98,Japan,Mint,0,1,0,14732.0
Kelsey,Chavez,162.48,China,Pistachio,1,3,0,18021.0
Jeremy,Morton,160.44,Sweden,Mint,0,5,0,11727.0
Steve,Little,144.48,USA,Mint,0,7,1,9102.0
Olivia,Wells,172.21,France,Strawberry,1,5,0,9188.0
Sergio,Nash,202.37,USA,Vanilla,1,6,1,15113.0
Gina,Sanders,188.89,Sweden,Pistachio,0,4,1,11830.0
Corey,Newman,178.42,Denmark,Stracciatella,1,2,1,11114.0
Jorge,Montgomery,158.19,Japan,Pistachio,1,2,1,8093.0
Noah,Harmon,181.91,Finland,Strawberry,1,6,1,1385.0
Crystal,Sparks,186.51,Sweden,Pistachio,0,1,0,12131.0
Cindy,Taylor,157.24,Brazil,Pistachio,1,0,1,12533.0
Tyrone,Brock,148.82,China,Mint,1,1,0,16822.0
Sheryl,Frey,180.16,France,Strawberry,1,1,1,8681.0
Gene,Castro,201.25,China,Stracciatella,0,3,0,8756.0
Heather,Frank,182.65,Brazil,Mint,0,4,0,15775.0
Carla,Bush,196.39,France,Vanilla,1,3,0,12363.0
Victoria,Hayes,166.34,Brazil,Chocolate,1,3,0,5330.0
Caitlin,Brewer,196.63,Canada,Stracciatella,0,3,0,11921.0
Cory,Velez,165.88,Italy,Mint,0,2,0,7711.0
Bobby,Henderson,162.9,USA,Mint,1,1,0,1588.0
Leslie,Blankenship,136.53,Norway,Chocolate,0,3,0,3499.0
Evelyn,Morrison,159.13,Finland,Stracciatella,0,2,1,4791.0
Brian,Ward,177.69,Germany,Strawberry,1,1,1,13172.0
Tom,Rosario,180.16,Brazil,Mint,0,2,1,6199.0
Francisco,Yates,197.58,Italy,Vanilla,1,4,1,17033.0
Kristy,Frederick,175.81,Sweden,Strawberry,1,2,1,10663.0
Troy,Patterson,147.03,Finland,Stracciatella,0,2,1,15582.0
Andre,Weeks,197.08,Italy,Pistachio,0,2,1,6282.0
Regina,Sims,143.28,China,Chocolate,1,4,1,10217.0
Deborah,Campbell,148.68,Denmark,Strawberry,0,3,1,17377.0
Kristina,Jennings,159.21,Finland,Strawberry,0,6,0,7333.0
Ann,Reid,202.26,Brazil,Strawberry,0,0,1,17720.0
Fernando,Wilson,168.55,Italy,Stracciatella,1,5,1,5777.0
Blake,Arnold,149.65,Finland,Strawberry,1,7,0,7635.0
Seth,Vaughan,181.44,USA,Pistachio,1,1,0,1844.0
Michelle,Stanton,192.87,USA,Chocolate,0,7,0,1799.0
Jessica,Blevins,179.97,Norway,Pistachio,1,3,0,4170.0
Mariah,Hines,185.09,Norway,Chocolate,0,7,0,1654.0
Erika,Haynes,176.91,UK,Chocolate,1,7,1,6278.0
Tyrone,Howard,195.0,France,Pistachio,1,7,1,7538.0
Shelley,Velez,143.69,Norway,Chocolate,1,6,0,13091.0
Whitney,Robinson,139.8,UK,Vanilla,1,0,1,12248.0
Jorge,Brock,180.81,Finland,Strawberry,1,6,1,13822.0
Jean,Washington,181.29,Japan,Mint,0,1,0,14252.0
Hannah,Blankenship,152.72,USA,Stracciatella,0,6,1,13970.0
Thomas,Peterson,165.44,Germany,Stracciatella,1,2,1,1821.0
Steven,Jacobs,182.51,Canada,Vanilla,1,4,0,8738.0
Alexandria,Burgess,184.81,USA,Mint,1,5,1,4227.0
Tina,Lara,163.39,USA,Pistachio,1,6,0,14514.0
Jenny,Andersson,161.2,USA,Pistachio,1,7,0,16260.0
Ellen,Stuart,186.61,Italy,Mint,1,3,1,13748.0
Noah,Strickland,184.55,Sweden,Mint,1,5,1,16759.0
Stefanie,Hubbard,139.25,China,Stracciatella,0,5,1,5095.0
Kenneth,Leach,172.41,Norway,Vanilla,0,3,1,11213.0
Sharon,Franklin,166.55,USA,Pistachio,1,5,1,1100.0
Kelly,Hebert,184.11,UK,Chocolate,1,7,0,6253.0
Gerald,Kelley,177.89,Sweden,Chocolate,1,5,0,8687.0
Monique,Lewis,159.72,Australia,Pistachio,0,5,0,2785.0
John,Chang,143.47,USA,Vanilla,1,5,0,3674.0
Sheryl,Oneill,149.88,Canada,Chocolate,0,0,1,8613.0
Kathy,Casey,146.91,USA,Strawberry,0,6,1,13136.0
Jason,Bishop,142.13,Australia,Strawberry,1,4,1,17474.0
Andrew,Morrow,150.67,Norway,Mint,0,2,1,10533.0
Olivia,Pearson,137.8,Norway,Vanilla,0,6,1,10242.0
Molly,Mack,160.66,China,Stracciatella,0,7,0,17626.0
Connie,Bird,162.78,USA,Pistachio,1,3,1,1311.0
Monica,Aguilar,137.53,Germany,Mint,0,4,1,17091.0
Sandra,Berger,146.0,Norway,Mint,0,3,1,8993.0
Michele,Cooper,167.34,Brazil,Pistachio,0,7,1,5368.0
Lawrence,Valenzuela,138.14,France,Mint,1,6,1,7071.0
Lynn,Andrews,142.42,Norway,Strawberry,0,2,0,8196.0
Jonathon,Gross,177.1,Denmark,Pistachio,1,1,1,15954.0
Frederick,Mcconnell,202.43,Brazil,Vanilla,0,0,0,6823.0
Julia,Davenport,195.11,Norway,Pistachio,0,0,0,10287.0
Carla,Preston,136.58,Japan,Vanilla,0,0,1,5061.0
Shaun,Hill,183.54,Italy,Vanilla,0,2,0,7724.0
Eddie,Rollins,178.7,Australia,Strawberry,1,4,0,1787.0
Mark,Gordon,184.79,Finland,Chocolate,0,7,1,13200.0
Barbara,Douglas,197.87,Australia,Pistachio,0,0,1,2149.0
Miranda,Walker,145.55,Germany,Stracciatella,0,1,1,16714.0
Courtney,Phillips,178.05,Canada,Chocolate,1,0,1,6174.0
Brittney,Poole,165.64,China,Chocolate,0,1,0,1771.0
James,Reynolds,186.12,Canada,Mint,0,0,1,12029.0
Brent,Palmer,181.47,Denmark,Pistachio,0,2,1,8556.0
Dorothy,Berry,183.88,Sweden,Strawberry,1,3,1,1430.0
Michelle,Cline,144.13,Denmark,Stracciatella,0,7,1,8890.0
Alexander,Stuart,192.52,Norway,Chocolate,1,4,0,11904.0
Rickey,Gutierrez,182.72,Canada,Mint,1,7,0,10109.0
Danielle,Spence,142.02,Australia,Strawberry,1,2,1,8565.0
Bradley,Malone,189.41,Sweden,Vanilla,0,5,1,6478.0
Arthur,Cummings,165.25,USA,Mint,0,2,0,4064.0
Alfred,Cervantes,174.78,Norway,Chocolate,0,3,0,14195.0
Kristina,Palmer,153.89,Sweden,Stracciatella,0,3,1,9976.0
Jasmine,Norton,144.41,Denmark,Chocolate,1,3,1,3963.0
Todd,Miles,194.95,Sweden,Chocolate,0,0,0,14974.0
Theresa,Wong,200.46,Brazil,Pistachio,1,7,0,1045.0
Norma,Roberts,177.58,Japan,Mint,1,4,1,1008.0
Priscilla,Singh,170.51,France,Pistachio,1,5,0,16992.0
Alex,Townsend,154.84,Australia,Vanilla,1,1,0,7061.0
Erica,Harmon,185.43,Italy,Strawberry,1,0,0,13189.0
Courtney,Juarez,158.61,Japan,Mint,1,4,1,17358.0
Karen,Tran,183.39,France,Vanilla,1,2,0,15164.0
Laura,Turner,137.64,Norway,Strawberry,1,1,1,15238.0
Tyrone,Deleon,160.95,France,Vanilla,1,2,0,17419.0
Stacy,Marquez,157.9,Japan,Vanilla,0,4,1,3660.0
Edgar,Lamb,183.79,Sweden,Vanilla,1,0,1,8903.0
Francisco,Dixon,181.68,Finland,Vanilla,0,3,0,5066.0
Bruce,Mckenzie,196.85,Italy,Stracciatella,1,1,0,6230.0
Rose,Mathis,178.02,Finland,Stracciatella,1,4,1,6199.0
Anthony,Frey,199.11,Norway,Vanilla,1,5,1,7167.0
Brad,Fisher,166.52,Italy,Vanilla,1,1,0,12246.0
Holly,Leonard,153.46,Japan,Pistachio,1,0,0,11510.0
Lauren,Washington,180.07,Australia,Mint,0,5,0,7499.0
Deborah,Rowland,187.39,Norway,Pistachio,1,4,0,4695.0
Justin,Hines,183.63,Germany,Mint,1,7,1,12627.0
Heidi,Mathis,177.08,Australia,Chocolate,0,3,0,10074.0
Renee,Frederick,174.47,Sweden,Chocolate,0,6,0,8970.0
Keith,Gilmore,161.31,UK,Pistachio,0,2,0,13762.0
Joann,Ross,186.93,Germany,Mint,0,0,1,7312.0
Ashley,Contreras,176.21,Japan,Stracciatella,0,7,0,16151.0
Bradley,Macias,161.93,Germany,Mint,0,7,1,2292.0
Bryce,Velez,162.65,Denmark,Chocolate,0,6,0,9301.0
Johnny,Gardner,163.15,Brazil,Stracciatella,1,5,1,4999.0
Darren,Harrell,190.27,France,Chocolate,1,2,1,5201.0
Misty,Chaney,155.5,USA,Chocolate,1,6,0,11410.0
Donna,Dorsey,186.04,Sweden,Chocolate,1,6,0,1555.0
Claudia,Knight,136.8,Australia,Chocolate,0,0,0,7210.0
