First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
Gary,Scott,169.56,Sweden,Stracciatella,1,1,0,3814.0
Collin,Marquez,201.18,USA,Strawberry,0,1,1,3092.0
Diane,Huber,182.14,USA,Pistachio,0,6,0,15749.0
Jordan,Hebert,205.48,Germany,Stracciatella,0,9,1,16917.0
Vanessa,Mack,181.0,UK,Chocolate,0,9,0,8918.0
Briana,Crane,161.55,Germany,Mint,0,8,0,4457.0
Janice,Mercado,180.9,Sweden,Mint,1,1,0,9381.0
Frances,Kirk,153.21,Norway,Strawberry,0,3,1,11505.0
Henry,Kramer,184.63,Norway,Mint,0,6,0,11466.0
Zoe,Aguirre,162.1,Japan,Chocolate,0,3,0,11965.0
Alison,Kelly,207.51,Australia,Mint,1,3,1,17029.0
Derrick,Shaw,152.37,Italy,Strawberry,0,0,1,6880.0
Lonnie,Barron,164.9,Australia,Stracciatella,1,9,0,14585.0
Carla,Schmidt,194.86,Finland,Strawberry,0,7,0,7308.0
Michelle,Barrera,184.19,Italy,Chocolate,1,1,0,12102.0
Randall,Walton,144.29,Denmark,Pistachio,0,3,0,16014.0
Zoe,Ochoa,203.37,Denmark,Pistachio,1,7,0,17050.0
Heidi,Raymond,204.64,UK,Strawberry,0,7,1,5437.0
Angela,Jacobs,150.69,Japan,Chocolate,1,8,0,8977.0
Bob,Bradshaw,145.07,Norway,Mint,1,3,0,16324.0
Richard,Russo,147.91,Norway,Chocolate,1,6,1,8000.0
John,Lawrence,173.28,Australia,Pistachio,1,7,1,2843.0
Johnny,Byrd,168.88,Norway,Strawberry,1,6,1,3469.0
Noah,Hancock,183.77,Sweden,Strawberry,0,5,0,13961.0
Valerie,Holder,154.21,France,Strawberry,0,8,0,13065.0
Sergio,Velazquez,194.35,Australia,Chocolate,0,5,0,1351.0
Yesenia,Kim,148.35,Denmark,Mint,0,2,1,2990.0
Sherry,Russo,147.67,USA,Vanilla,0,0,1,18983.0
Patrick,Scott,161.41,UK,Stracciatella,1,2,1,4242.0
Wesley,Solis,186.56,Canada,Vanilla,1,4,0,15877.0
Collin,Hunter,142.05,Norway,Pistachio,1,7,1,15362.0
Timothy,Khan,178.46,Finland,Stracciatella,0,5,0,3432.0
Madison,Conway,194.98,Sweden,Pistachio,1,9,1,7708.0
George,Frazier,194.17,Japan,Stracciatella,1,1,1,2369.0
Teresa,Mcdonald,153.86,Japan,Pistachio,1,9,0,2618.0
Brenda,Bonilla,203.67,UK,Mint,0,7,1,15646.0
Misty,Bradshaw,158.75,Australia,Mint,1,0,1,1229.0
Albert,Spencer,161.55,Denmark,Chocolate,0,5,0,8177.0
Jack,Arias,161.86,UK,Mint,0,2,0,3076.0
Shelley,Gilbert,179.92,Australia,Stracciatella,1,3,0,4057.0
Johnny,Newton,203.89,France,Vanilla,1,4,0,8402.0
Mike,Braun,145.15,Italy,Mint,0,4,0,14130.0
Kathy,Nunez,196.84,Italy,Mint,0,3,0,13922.0
Nicholas,Malone,183.63,Norway,Stracciatella,0,6,0,10008.0
Zoe,Cooley,160.35,Finland,Pistachio,1,0,1,4514.0
Brandon,Shaw,201.97,UK,Chocolate,0,2,1,8427.0
Hayden,Durham,197.46,Australia,Strawberry,1,6,1,15286.0
Curtis,Conrad,150.84,Italy,Mint,0,1,0,8208.0
Alexander,Deleon,166.1,Canada,Stracciatella,1,5,1,17560.0
Albert,Chandler,200.34,Norway,Chocolate,1,9,1,5189.0
Douglas,Anderson,141.56,Sweden,Stracciatella,1,3,1,10881.0
Annette,Rogers,145.21,China,Stracciatella,1,5,0,18980.0
Anna,Lloyd,165.28,Denmark,Vanilla,0,9,0,9147.0
Frederick,Chambers,135.54,Denmark,Pistachio,1,3,0,4254.0
Jeanne,Thompson,140.92,Brazil,Strawberry,1,8,1,4247.0
Karla,Hendricks,179.09,Denmark,Chocolate,1,6,0,15499.0
Jimmy,Olson,153.15,Brazil,Vanilla,0,4,0,15663.0
Misty,Fuentes,166.3,Germany,Chocolate,1,3,1,12657.0
Joel,Wu,193.72,Japan,Stracciatella,1,1,0,6897.0
Kayla,Pineda,139.33,Italy,Pistachio,1,2,1,10859.0
Steven,Daniel,153.37,Sweden,Strawberry,1,1,0,9200.0
Jackie,Hogan,159.73,UK,Stracciatella,1,2,1,12929.0
Jack,Mercer,179.21,Norway,Pistachio,1,0,0,19055.0
Stephen,Davidson,171.39,China,Chocolate,1,2,0,9232.0
Brooke,Werner,151.3,Australia,Vanilla,1,4,1,17982.0
Gregory,Saunders,200.23,Finland,Pistachio,1,1,0,11614.0
Heidi,Porter,145.79,Norway,Stracciatella,1,3,1,7068.0
Sheila,Donaldson,146.9,France,Stracciatella,1,5,0,18441.0
Todd,Garner,150.73,Sweden,Mint,0,1,0,4279.0
Sara,Adkins,156.53,Sweden,Strawberry,0,7,1,7237.0
Kristi,Sanford,146.27,Denmark,Vanilla,1,7,1,3868.0
Tamara,Burns,169.95,Sweden,Vanilla,1,9,0,4352.0
Manuel,Barajas,161.06,Norway,Mint,0,1,0,14572.0
Peggy,Villarreal,135.65,Norway,Chocolate,1,2,0,1079.0
Mckenzie,Silva,163.77,China,Mint,1,9,1,1320.0
Roger,Mcmahon,179.56,Denmark,Strawberry,1,5,0,11032.0
Marisa,Barry,178.75,Denmark,Mint,0,0,0,2838.0
Felicia,Cooke,172.13,Italy,Pistachio,0,4,1,18555.0
Anthony,Barker,194.4,Australia,Vanilla,1,5,0,12380.0
Gilbert,Nielsen,167.65,UK,Chocolate,0,0,0,11980.0
Henry,Hebert,145.16,USA,Strawberry,0,4,1,15081.0
Cynthia,Larsen,201.93,Japan,Strawberry,0,1,1,15894.0
Karla,Ponce,207.69,France,Chocolate,1,6,1,4910.0
Randall,Myers,196.53,Australia,Pistachio,0,9,0,7890.0
Alison,Khan,144.37,Norway,Mint,0,7,1,7959.0
Dwayne,Rich,179.94,Canada,Pistachio,1,5,0,2102.0
Samantha,Clements,189.81,Brazil,Mint,1,0,1,11187.0
Nathan,Glenn,181.91,UK,Stracciatella,0,6,0,9852.0
Doris,Bennett,201.23,UK,Pistachio,1,9,0,15096.0
Troy,Watkins,156.56,China,Chocolate,1,6,1,7731.0
Erica,Rojas,137.26,Germany,Stracciatella,1,6,1,3215.0
Chelsea,Juarez,160.73,Norway,Vanilla,1,4,1,2233.0
Marissa,Wyatt,178.93,Australia,Vanilla,1,9,0,13427.0
Madison,Dominguez,163.17,France,Strawberry,1,3,1,3363.0
George,Perry,155.95,Finland,Pistachio,0,9,0,17671.0
Albert,Newman,186.52,France,Mint,1,7,0,3557.0
Sarah,Vaughn,194.71,Australia,Pistachio,1,4,0,9745.0
Jonathon,Durham,137.75,France,Stracciatella,0,6,0,9011.0
Heidi,Diaz,174.34,Finland,Strawberry,0,8,1,17317.0
Felicia,Mann,134.37,France,Mint,1,0,1,14697.0
Tony,Anthony,185.17,China,Vanilla,1,9,0,6421.0
Jessica,Powers,158.36,USA,Strawberry,1,1,1,18540.0
Gregory,Mcmahon,144.65,France,Strawberry,1,5,1,11375.0
Tracy,Burgess,190.65,Australia,Vanilla,0,0,0,11600.0
Cristian,Hodges,185.99,Norway,Vanilla,0,1,1,13712.0
Melanie,Gallagher,169.23,Canada,Mint,1,6,0,6257.0
Gene,Rowland,185.08,Canada,Strawberry,0,4,0,8003.0
Erin,Joseph,154.97,France,Pistachio,1,8,0,16899.0
Whitney,Cunningham,185.19,USA,Chocolate,0,2,0,10832.0
Lawrence,Guzman,152.22,Italy,Pistachio,0,9,0,8620.0
Patricia,Cain,180.58,Finland,Pistachio,0,1,0,15557.0
Alexandra,Davis,194.32,Germany,Strawberry,0,2,0,4644.0
Martha,Cantu,137.25,Italy,Vanilla,1,8,0,17236.0
Lonnie,Mcbride,171.56,USA,Stracciatella,0,2,1,12748.0
Mitchell,Rose,201.07,UK,Chocolate,1,2,0,15997.0
Gabriel,Hickman,177.89,France,Stracciatella,1,1,0,17065.0
Christopher,Williams,186.46,France,Mint,1,2,0,3963.0
Diana,Chen,194.75,Japan,Mint,1,5,1,11513.0
Kelly,Macdonald,152.72,China,Stracciatella,0,2,0,12494.0
Chelsea,Powers,206.56,Sweden,Mint,1,8,1,7418.0
Alexa,Watson,170.44,Australia,Stracciatella,1,2,0,15059.0
Mary,Molina,140.26,France,Chocolate,1,8,1,10660.0
Carolyn,Odonnell,171.04,Japan,Chocolate,0,1,1,16468.0
Alexis,Morrow,181.2,UK,Vanilla,1,3,0,8354.0
Tina,Obrien,161.75,Norway,Chocolate,0,4,0,15777.0
Jacob,Small,145.4,Denmark,Chocolate,0,7,1,12100.0
Katelyn,Cruz,203.08,France,Pistachio,0,4,0,8441.0
Michelle,Manning,190.83,Australia,Strawberry,0,0,1,9188.0
Craig,Madden,165.04,Japan,Mint,1,4,1,3591.0
Barbara,Romero,186.6,Italy,Strawberry,1,0,0,10990.0
Carrie,Christensen,166.19,China,Vanilla,0,9,0,17494.0
Shawn,Shepard,139.78,France,Strawberry,1,8,1,6451.0
Leonard,Khan,163.34,Japan,Pistachio,0,8,0,15421.0
Jeffrey,Sims,194.04,Brazil,Pistachio,0,4,0,14919.0
Donna,Brewer,171.7,Sweden,Vanilla,0,5,1,6939.0
Shawna,Hess,191.43,Norway,Stracciatella,1,6,0,2289.0
Allison,Garcia,202.45,China,Pistachio,1,9,0,11908.0
Dwayne,Romero,171.52,Finland,Mint,1,1,1,12632.0
Cathy,Sampson,148.75,Australia,Stracciatella,1,4,1,18806.0
Tom,Rice,194.75,Sweden,Stracciatella,0,4,0,9813.0
Gina,Wang,172.97,France,Pistachio,1,2,0,8974.0
Erik,Chandler,197.35,UK,Pistachio,0,3,0,13173.0
Jamie,West,178.3,Norway,Mint,1,6,0,15473.0
Hannah,Bennett,164.8,Finland,Strawberry,1,3,0,13464.0
Susan,Jones,186.45,Finland,Strawberry,0,4,1,15500.0
Savannah,Carr,156.65,Germany,Strawberry,0,5,1,2488.0
Casey,Morales,145.42,Finland,Strawberry,0,4,0,5125.0
Pamela,Velazquez,137.19,Canada,Chocolate,0,8,0,5254.0
Cindy,Perry,153.03,France,Strawberry,1,9,0,2495.0
Tiffany,Gardner,148.34,Germany,Chocolate,0,1,1,1696.0
Susan,Hendricks,160.41,Germany,Vanilla,0,8,0,14302.0
Kari,Harrison,180.4,Denmark,Vanilla,1,0,0,14088.0
Jose,Little,206.11,Canada,Stracciatella,1,4,1,5635.0
Todd,Erickson,207.3,UK,Vanilla,0,7,1,16939.0
Richard,Mays,199.59,Japan,Pistachio,0,0,0,16892.0
Beth,Lara,135.26,China,Vanilla,0,1,0,12114.0
Steven,Harris,173.03,Canada,Mint,0,6,1,6523.0
Mario,Berger,204.9,France,Vanilla,1,6,1,5081.0
Carolyn,Walsh,199.16,USA,Chocolate,0,4,0,2867.0
Ethan,Cooley,202.71,Brazil,Vanilla,1,5,0,9332.0
Cynthia,Lang,154.93,France,Strawberry,1,9,0,16090.0
Jessica,Bell,154.76,France,Pistachio,1,7,0,3401.0
Karla,Price,183.21,Italy,Mint,1,1,0,18434.0
Lee,Bowers,176.96,Denmark,Stracciatella,0,4,0,13417.0
Philip,Oliver,161.68,Denmark,Vanilla,1,7,1,14602.0
Ethan,Mills,199.2,Brazil,Stracciatella,1,6,0,6695.0
Dwayne,Wade,163.32,Denmark,Pistachio,1,1,1,2161.0
Diana,Walsh,206.82,Germany,Mint,0,9,1,6329.0
Mitchell,Livingston,168.21,Finland,Stracciatella,0,6,0,5210.0
Rebecca,Graham,205.61,Australia,Mint,1,3,1,6102.0
Dakota,Dennis,135.34,Germany,Mint,0,5,0,2951.0
Teresa,Frey,145.06,Canada,Pistachio,0,3,0,2253.0
Tricia,Erickson,206.31,Denmark,Vanilla,0,8,1,11133.0
Dawn,Adkins,173.28,Finland,Strawberry,1,8,0,12350.0
Spencer,Hendricks,133.87,Sweden,Pistachio,1,2,0,1494.0
Briana,Christian,137.0,Canada,Pistachio,0,8,0,16250.0
Gilbert,Lara,185.93,Denmark,Mint,0,5,1,4986.0
Dustin,Sawyer,192.75,Brazil,Strawberry,1,1,0,4660.0
Aaron,Padilla,139.38,France,Strawberry,0,8,0,4238.0
Patrick,Macdonald,201.18,Italy,Stracciatella,1,8,0,4954.0
Ronnie,Reeves,149.74,Norway,Strawberry,0,1,0,8548.0
Courtney,Griffith,172.98,Australia,Mint,0,7,1,3467.0
Gilbert,Allen,180.84,Finland,Pistachio,1,1,0,2342.0
Benjamin,Gibson,146.36,Sweden,Strawberry,1,6,1,14751.0
Cameron,Farrell,178.36,Germany,Chocolate,1,8,0,5939.0
Hector,Duke,178.82,Italy,Stracciatella,0,3,0,9503.0
Stacey,Robertson,161.1,Finland,Chocolate,0,9,0,7226.0
Angelica,Gaines,142.76,Canada,Strawberry,1,1,1,1189.0
Adam,Gilbert,147.01,Denmark,Strawberry,1,2,1,18805.0
Barbara,Wheeler,173.35,France,Pistachio,0,5,1,16216.0
Gabriel,Villarreal,167.44,Germany,Stracciatella,1,0,1,12788.0
Cheyenne,Ryan,181.26,France,Mint,1,4,0,14463.0
Jonathon,Hardy,137.49,France,Stracciatella,0,1,0,3703.0
Jason,Byrd,144.12,Finland,Vanilla,0,7,0,2721.0
Peter,Richards,195.12,Sweden,Vanilla,0,4,0,11774.0
Richard,Newton,182.84,USA,Stracciatella,0,2,0,9728.0
Sean,White,207.55,UK,Stracciatella,1,2,1,6872.0
Mason,Khan,196.64,Japan,Chocolate,0,1,0,14291.0
Noah,Cooke,145.51,Canada,Chocolate,0,8,1,8371.0
Jenny,Foster,157.38,Italy,Strawberry,0,1,1,8074.0
Lindsay,Tanner,201.43,Australia,Chocolate,0,8,0,11086.0
Melanie,Walls,199.68,UK,Vanilla,1,3,0,18341.0
Maria,Benjamin,169.24,Denmark,Stracciatella,0,9,0,14237.0
Lucas,Chen,137.97,UK,Vanilla,1,3,0,12562.0
Jason,Howard,196.48,Brazil,Strawberry,1,8,1,5207.0
Gina,Carter,175.13,Norway,Stracciatella,1,8,1,11669.0
Maria,Mueller,161.55,Germany,Pistachio,1,5,1,14720.0
Elizabeth,Campbell,147.19,Norway,Chocolate,1,3,1,10538.0
David,Mayo,185.31,Germany,Strawberry,0,0,0,2201.0
Brandon,Cooper,183.82,China,Stracciatella,1,7,0,9741.0
Cassie,Avery,189.77,Canada,Mint,1,7,0,7296.0
Alejandra,Wallace,156.0,Germany,Chocolate,1,3,1,15047.0
Hunter,Norton,193.27,Australia,Vanilla,1,7,0,17644.0
Dwayne,Harvey,179.07,Denmark,Vanilla,1,7,0,14222.0
Brian,Schneider,172.39,France,Chocolate,1,5,0,15659.0
Dwayne,Morton,206.63,Finland,Pistachio,1,1,1,17680.0
Hayden,Shelton,151.42,USA,Mint,0,6,0,11604.0
Carla,Tran,175.59,Italy,Stracciatella,1,3,0,18459.0
Lee,Dodson,158.44,China,Pistachio,0,6,0,5596.0
Hailey,Nichols,145.45,Germany,Pistachio,0,1,0,9355.0
Jenny,Saunders,153.21,Germany,Strawberry,0,4,0,14102.0
Marilyn,French,172.32,Canada,Strawberry,0,1,1,12661.0
Kellie,Matthews,199.39,China,Vanilla,0,7,0,15583.0
Kari,Durham,188.99,Norway,Pistachio,1,8,0,2130.0
Christopher,Durham,177.78,Sweden,Mint,1,0,0,17838.0
Xavier,Hurst,163.3,France,Chocolate,1,3,1,4032.0
Paige,Gardner,148.53,UK,Strawberry,0,1,0,1567.0
Rose,Holder,152.02,Sweden,Vanilla,1,1,0,4429.0
Peggy,Hendrix,134.42,Australia,Chocolate,1,8,1,1633.0
Marissa,Morton,170.99,France,Pistachio,0,3,1,8196.0
Todd,French,185.86,USA,Stracciatella,0,7,1,2161.0
Randy,Norris,141.97,Italy,Stracciatella,1,7,1,15074.0
Katie,Zuniga,151.72,France,Vanilla,1,0,1,10302.0
Theodore,Cain,204.97,UK,Mint,1,5,1,16349.0
Brian,Cantrell,170.5,France,Chocolate,1,1,0,17659.0
Holly,Drake,150.81,China,Mint,1,4,0,13834.0
Sandra,Atkinson,179.4,Sweden,Pistachio,1,2,0,17997.0
Linda,Livingston,153.5,Norway,Mint,1,3,0,3084.0
Molly,Frye,197.1,Italy,Pistachio,1,9,1,3438.0
Jeremiah,Richards,190.15,Denmark,Vanilla,0,4,1,11406.0
Danny,Evans,199.17,Italy,Vanilla,0,2,0,1682.0
Tim,Sharp,179.19,Germany,Chocolate,1,0,0,3566.0
Barbara,Hendricks,146.28,Italy,Mint,0,4,1,13113.0
Shelly,Jordan,145.29,Italy,Stracciatella,0,4,0,4690.0
Brett,Wallace,171.72,Germany,Stracciatella,1,4,0,16698.0
Evan,Gaines,140.58,Japan,Vanilla,0,9,1,11465.0
Kathryn,Barton,205.58,UK,Pistachio,0,2,1,16458.0
Scott,Gomez,160.24,Sweden,Mint,0,1,0,4665.0
Ethan,Knight,181.1,Canada,Pistachio,0,5,0,10970.0
Nathaniel,Ponce,192.18,Canada,Chocolate,0,8,0,6316.0
Lori,Frazier,179.17,Finland,Pistachio,1,1,0,2095.0
Rita,Johnson,184.62,Denmark,Mint,1,2,0,18781.0
Scott,Chen,157.77,Sweden,Stracciatella,1,7,1,8481.0
Yolanda,Cain,178.77,China,Vanilla,1,4,0,13941.0
Jamie,Shea,173.88,Australia,Vanilla,1,0,0,11844.0
Colin,Grant,175.3,China,Pistachio,0,5,1,18118.0
Cassie,Ware,144.82,Norway,Strawberry,1,7,1,13002.0
Benjamin,Zimmerman,137.65,Japan,Strawberry,0,7,0,14749.0
Miguel,Blankenship,173.87,Germany,Stracciatella,1,6,0,12982.0
Erik,Larson,189.88,Brazil,Pistachio,0,1,1,11635.0
Theodore,Dudley,201.66,Italy,Mint,0,6,0,10165.0
Allen,Conner,206.98,Italy,Stracciatella,0,6,1,17911.0
Yvonne,Weber,171.23,Japan,Mint,1,9,0,11036.0
Pam,Tanner,194.79,Australia,Stracciatella,0,6,0,4881.0
Jeanne,Leonard,135.41,France,Mint,0,4,0,17898.0
Logan,Sanchez,146.22,Norway,Vanilla,0,6,1,15404.0
Alexa,Hendricks,167.66,Brazil,Strawberry,1,2,1,1399.0
Janet,Hoover,137.25,Germany,Pistachio,1,4,1,6208.0
Marilyn,Calderon,169.39,Canada,Mint,0,1,0,7863.0
Manuel,Dudley,195.29,France,Strawberry,0,4,0,11340.0
Miranda,Day,134.8,Brazil,Stracciatella,1,1,0,5643.0
Renee,Erickson,204.5,Germany,Strawberry,0,9,1,17755.0
Heidi,Faulkner,181.65,Japan,Stracciatella,0,6,0,6564.0
Travis,Arnold,164.88,Norway,Pistachio,1,4,1,15603.0
Karla,Barajas,155.15,Japan,Stracciatella,1,3,0,4311.0
Dustin,Snyder,193.35,UK,Strawberry,1,8,1,5349.0
Samuel,Woods,162.26,Italy,Stracciatella,1,9,1,1306.0
Kimberly,Rose,150.01,UK,Stracciatella,0,0,0,12249.0
Travis,Oliver,192.23,Sweden,Stracciatella,1,9,0,7870.0
Audrey,Park,153.09,France,Vanilla,0,7,1,2459.0
Michael,Bennett,146.19,China,Strawberry,0,1,1,1221.0
Desiree,Stanley,157.4,Canada,Pistachio,1,3,1,3514.0
Evan,Rangel,178.31,Germany,Mint,0,8,0,5997.0
Hector,Patterson,184.53,Italy,Chocolate,0,2,0,10325.0
Mckenzie,Cohen,157.93,Australia,Vanilla,1,1,1,10247.0
Tony,Murphy,160.94,UK,Strawberry,0,2,0,4418.0
Marilyn,Hurst,170.11,Germany,Mint,1,5,1,9661.0
Tracy,Bryan,191.16,Japan,Stracciatella,1,6,0,3056.0
Paula,Gutierrez,182.02,China,Vanilla,0,9,0,17397.0
Kenneth,Roberts,168.85,Finland,Stracciatella,1,3,0,1645.0
Cindy,Dodson,171.37,Canada,Stracciatella,0,2,1,4470.0
Jeanne,Green,149.38,Germany,Stracciatella,0,5,0,16712.0
Annette,Carrillo,146.8,USA,Mint,0,0,1,15851.0
Craig,Love,184.88,Denmark,Stracciatella,0,3,0,6094.0
Mason,Hayes,203.45,Brazil,Strawberry,1,8,0,1568.0
Derek,Robinson,185.12,France,Strawberry,1,4,0,3371.0
Gary,Powers,146.85,Japan,Mint,1,6,0,7698.0
Paula,Wagner,196.76,China,Chocolate,1,5,1,18659.0
Michelle,Monroe,192.81,Sweden,Vanilla,0,9,0,14866.0
Christian,Perry,141.87,China,Mint,1,8,1,17643.0
Elizabeth,Mueller,155.31,Germany,Chocolate,1,4,0,8487.0
Dakota,Reyes,204.66,Germany,Vanilla,0,4,1,17331.0
Seth,Haley,153.0,UK,Chocolate,1,6,0,12991.0
Christopher,Vasquez,161.97,Denmark,Vanilla,1,3,1,3587.0
Tommy,Valencia,137.61,Canada,Stracciatella,1,6,1,12145.0
Dakota,Gentry,164.17,Japan,Pistachio,0,3,0,12535.0
Dakota,Mckay,196.84,USA,Stracciatella,1,2,0,8742.0
Tommy,Cook,153.92,Japan,Strawberry,1,2,0,17063.0
Tommy,Love,146.53,UK,Chocolate,1,7,0,14860.0
Kiara,Mitchell,163.64,Denmark,Mint,0,2,0,8995.0
Debra,Jimenez,148.07,Denmark,Chocolate,1,4,0,9300.0
Kathryn,Villa,143.97,Norway,Pistachio,0,7,1,2199.0
