First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
Yvette,Harvey,142.04,Japan,Stracciatella,0,4,0,13884.0
Jim,Mathis,177.79,Sweden,Strawberry,1,0,0,3356.0
Alejandra,Andersson,137.41,Germany,Strawberry,1,6,0,11384.0
Cheryl,Blankenship,169.52,Norway,Vanilla,1,0,0,12719.0
Bruce,Rice,141.46,USA,Pistachio,0,6,1,10840.0
Charlene,Manning,143.14,Brazil,Pistachio,0,2,1,4958.0
Erica,Jimenez,141.08,Italy,Pistachio,0,3,1,4296.0
Ruth,Lucas,145.03,USA,Stracciatella,0,6,0,4123.0
Henry,Blackburn,176.16,Brazil,Chocolate,1,3,0,1657.0
Levi,Frank,190.38,Australia,Mint,1,0,1,13682.0
Seth,Guzman,157.0,Denmark,Strawberry,0,0,0,11625.0
Albert,Whitney,172.07,China,Pistachio,0,0,1,3400.0
Lisa,Mckinney,198.26,Australia,Chocolate,0,3,0,6180.0
Jeremy,Bowman,195.31,Japan,Strawberry,0,1,0,2930.0
Sean,Klein,195.88,Australia,Pistachio,1,0,1,10463.0
Jeffrey,Thompson,175.95,Australia,Mint,0,4,0,2578.0
Molly,Gill,148.05,Norway,Mint,1,1,1,1318.0
Morgan,Burnett,190.46,Sweden,Chocolate,1,5,0,13592.0
Jackson,Mason,149.61,Finland,Chocolate,1,7,1,16955.0
Erika,Parker,164.38,Japan,Stracciatella,0,3,0,6438.0
Shelby,Reynolds,140.64,Japan,Chocolate,1,7,1,16683.0
Cory,Peterson,154.45,Brazil,Mint,1,6,0,12037.0
Caleb,Cummings,182.33,Sweden,Mint,1,5,0,8449.0
Kayla,Collins,167.23,Finland,Strawberry,1,6,0,11685.0
Carla,Brewer,165.62,UK,Vanilla,1,6,0,9096.0
Haley,Turner,190.1,Japan,Vanilla,1,6,0,15050.0
Tommy,Rollins,154.25,Australia,Strawberry,1,7,0,3474.0
Melanie,Knox,157.8,Italy,Pistachio,0,1,1,4301.0
Sergio,Meyer,156.47,USA,Pistachio,1,0,1,3485.0
Shawn,Blackburn,195.26,USA,Chocolate,0,7,1,12035.0
Brandi,Duncan,147.21,Denmark,Chocolate,0,3,1,8775.0
Lindsay,Meza,173.8,Italy,Pistachio,0,3,1,11049.0
Dylan,Sanders,185.93,Italy,Stracciatella,0,4,0,14416.0
Alex,Holland,138.27,Brazil,Vanilla,1,0,0,12348.0
Bethany,Hubbard,193.26,UK,Stracciatella,0,7,0,13577.0
Heidi,Weber,139.72,Germany,Stracciatella,1,0,0,4205.0
Barbara,Fox,152.23,France,Pistachio,1,5,0,8184.0
Jonathon,Peterson,168.68,USA,Chocolate,0,1,1,8949.0
Lawrence,Garrett,159.67,Australia,Stracciatella,1,3,0,4492.0
Tracy,Lawrence,187.27,Italy,Chocolate,1,5,1,2312.0
Haley,Harper,173.62,USA,Vanilla,1,5,0,13373.0
Maria,Hudson,187.73,Sweden,Strawberry,0,3,1,7672.0
Tommy,Wilson,150.45,Norway,Chocolate,1,0,0,4213.0
Carmen,Villegas,148.76,Canada,Vanilla,0,6,0,17400.0
Peter,Davidson,188.31,China,Chocolate,0,2,1,16597.0
Lori,Parker,170.66,Canada,Stracciatella,1,0,0,4158.0
Tyler,Torres,139.66,Denmark,Chocolate,0,4,1,2223.0
Courtney,Vega,176.71,Denmark,Strawberry,0,6,1,5832.0
Alexander,David,139.84,China,Mint,1,2,1,2842.0
April,Mckenzie,195.84,Sweden,Vanilla,1,1,1,16584.0
Alexandra,Parsons,195.48,Finland,Mint,0,7,0,1157.0
Austin,Burgess,149.88,Norway,Stracciatella,0,1,1,4161.0
Sharon,Campbell,190.32,China,Pistachio,1,4,1,13218.0
Kevin,Crawford,178.94,Denmark,Stracciatella,0,4,0,13927.0
Cynthia,Mills,180.74,China,Stracciatella,0,5,0,14221.0
Kara,Ramsey,180.24,Japan,Chocolate,1,1,1,17049.0
Jasmine,Mclean,142.42,Germany,Mint,0,4,1,8778.0
Jim,Roman,180.77,Australia,Vanilla,1,7,1,10345.0
Anthony,Cunningham,198.55,Canada,Strawberry,1,4,1,8891.0
Jackson,Price,142.09,France,Pistachio,0,4,1,5043.0
Erica,Ruiz,200.84,Brazil,Pistachio,1,2,1,11146.0
Gregory,Shannon,167.55,UK,Stracciatella,1,2,1,17586.0
Tom,Clarke,138.3,Japan,Strawberry,0,5,0,2953.0
Leah,Tanner,139.91,Canada,Mint,0,3,0,6474.0
Deanna,Barnett,142.25,USA,Chocolate,1,2,0,1692.0
Jose,Thomas,178.53,Brazil,Mint,0,3,1,11197.0
Jonathan,Hunt,188.51,China,Vanilla,0,4,0,14701.0
Christine,Blevins,191.26,Canada,Pistachio,0,4,0,14087.0
Barbara,Riley,164.54,Japan,Pistachio,1,5,0,8594.0
Kimberly,Hendrix,143.06,Finland,Chocolate,0,3,1,4067.0
Scott,Kerr,176.16,Denmark,Mint,0,4,1,6656.0
Paul,Berger,143.19,Italy,Mint,0,0,0,17346.0
Wendy,Joyce,187.12,UK,Vanilla,1,4,0,14684.0
Tanner,Copeland,161.44,Canada,Pistachio,1,1,1,4020.0
Kyle,Wilkins,166.57,Sweden,Pistachio,0,4,0,14535.0
George,Horn,151.86,China,Mint,1,6,0,2088.0
Harry,Lara,172.89,France,Stracciatella,1,5,0,7888.0
Leslie,Warner,158.58,USA,Vanilla,0,0,0,17380.0
Rickey,Webster,188.93,China,Pistachio,1,2,1,2922.0
Gabriel,Russell,202.41,Denmark,Vanilla,0,5,0,12469.0
Tasha,Soto,179.03,USA,Chocolate,0,0,0,17438.0
Jeffrey,Reed,200.53,Japan,Pistachio,1,0,1,3174.0
Bruce,Whitney,152.53,Brazil,Vanilla,1,6,0,14800.0
Gene,Phillips,150.07,Australia,Chocolate,1,4,0,13344.0
Edward,Ferguson,161.38,Italy,Vanilla,0,0,0,5718.0
Hayley,Mitchell,177.66,Norway,Mint,1,4,1,9489.0
Breanna,James,198.17,France,Chocolate,1,7,1,16607.0
Calvin,Spence,160.73,France,Vanilla,1,2,1,16917.0
Jonathan,Robles,166.86,Finland,Mint,1,1,1,1135.0
Francisco,Newman,143.94,Italy,Stracciatella,0,3,0,13088.0
Kathleen,Swanson,158.72,Finland,Pistachio,1,4,1,9333.0
Collin,Mejia,185.29,Canada,Vanilla,0,2,1,13001.0
Anthony,Holt,137.93,Brazil,Chocolate,0,6,0,17764.0
Laurie,Hamilton,191.92,Norway,Vanilla,0,2,1,10094.0
Kristine,Mcmahon,138.27,Denmark,Strawberry,1,6,0,11854.0
James,Davenport,183.71,Brazil,Vanilla,1,1,1,9413.0
Juan,Keller,160.55,Denmark,Pistachio,0,3,1,8912.0
Megan,Hansen,173.42,Sweden,Pistachio,1,4,0,14673.0
Renee,Roberson,142.33,Sweden,Chocolate,0,3,0,6223.0
Dawn,Bowman,152.99,Brazil,Vanilla,0,2,1,17174.0
Catherine,Savage,162.97,Canada,Pistachio,1,4,0,14663.0
Tina,Kennedy,151.47,Japan,Vanilla,0,2,1,10332.0
Aaron,Keller,185.56,Norway,Stracciatella,1,6,0,9454.0
Cindy,Schwartz,168.59,Denmark,Vanilla,1,4,1,6308.0
Mason,Harrison,201.13,China,Chocolate,0,0,0,18105.0
Stefanie,Burnett,191.94,Australia,Chocolate,1,2,1,17272.0
Benjamin,Decker,172.78,France,Pistachio,0,2,0,14629.0
Jesse,Tanner,165.11,Norway,Mint,1,2,0,10765.0
Elizabeth,Wang,143.41,Germany,Strawberry,1,2,1,14307.0
Bruce,Perez,175.92,Japan,Chocolate,1,5,1,2297.0
Cassandra,Horn,170.91,Brazil,Vanilla,0,6,0,14571.0
Amber,Roach,181.03,Australia,Stracciatella,0,3,1,3602.0
Karen,Knight,140.13,Germany,Chocolate,1,1,0,15626.0
Autumn,Evans,158.46,Finland,Chocolate,0,0,1,6265.0
Rickey,Ortega,178.19,China,Pistachio,1,2,1,3158.0
John,Sharp,148.71,Canada,Pistachio,1,5,0,8057.0
Tina,Klein,184.73,Sweden,Stracciatella,0,6,0,9318.0
Jared,Stone,147.74,UK,Stracciatella,1,4,1,9011.0
Abigail,Schneider,164.53,Brazil,Stracciatella,1,4,0,5902.0
Sara,Collier,152.94,USA,Vanilla,1,2,1,7972.0
Chris,Moreno,143.88,USA,Chocolate,0,2,1,17636.0
Frank,Hood,195.32,Canada,Chocolate,1,1,0,16371.0
Charlene,Malone,166.7,Italy,Strawberry,0,6,1,7588.0
Brianna,Robinson,176.43,Brazil,Mint,0,3,1,7445.0
Justin,Chen,169.2,France,Strawberry,0,6,1,17647.0
Victoria,Hubbard,139.44,Australia,Pistachio,0,4,1,4903.0
Joy,Nelson,179.33,Japan,Stracciatella,1,4,0,14095.0
Megan,Whitaker,197.55,Norway,Pistachio,1,5,1,3626.0
Carlos,Perry,162.37,China,Strawberry,0,0,0,11960.0
Nicholas,Neal,156.51,Brazil,Mint,0,4,1,10848.0
Veronica,Warner,144.08,Australia,Vanilla,0,0,0,17648.0
Carolyn,Hall,147.43,Brazil,Pistachio,1,0,1,12900.0
Ronald,Barnes,174.24,Brazil,Chocolate,0,6,0,18051.0
Barbara,Anderson,155.01,Finland,Mint,1,4,0,16314.0
Dylan,House,174.24,Japan,Strawberry,0,1,1,7395.0
Vincent,Sweeney,195.47,USA,Chocolate,1,7,1,17077.0
Victoria,Fox,175.12,Sweden,Vanilla,1,4,0,17971.0
Alexis,Whitney,177.03,Denmark,Strawberry,0,5,0,3508.0
Earl,Barajas,157.58,Germany,Chocolate,0,3,1,9308.0
Holly,Stanley,193.23,Finland,Mint,1,4,1,9206.0
Veronica,Henderson,159.67,Germany,Pistachio,1,2,1,3495.0
Jonathon,Ware,150.94,Norway,Chocolate,0,0,0,17309.0
Jasmine,Simon,153.44,Canada,Stracciatella,0,3,0,6277.0
Dorothy,Fowler,154.4,Australia,Strawberry,1,7,1,11756.0
Marie,Greer,192.49,Japan,Strawberry,0,5,0,3052.0
Mark,Woods,143.12,Finland,Vanilla,1,5,0,12516.0
Tracy,Barrera,140.81,France,Mint,0,0,0,11692.0
Victor,Lin,195.16,China,Mint,1,5,1,6390.0
Miranda,Ray,140.76,USA,Vanilla,1,5,1,8282.0
Jacob,Hanson,174.43,France,Strawberry,1,6,0,11729.0
Aimee,Oneill,190.22,Italy,Pistachio,0,1,1,3795.0
Linda,Hinton,172.13,UK,Strawberry,0,1,0,3390.0
Debra,Alexander,184.62,Italy,Strawberry,1,2,0,2841.0
Jane,Beltran,163.63,France,Stracciatella,0,6,1,17844.0
Patricia,Frank,148.88,Sweden,Strawberry,1,3,1,8767.0
Lacey,Mendoza,171.39,Australia,Chocolate,1,2,1,2072.0
Alejandro,Pierce,176.26,Italy,Stracciatella,0,6,1,17443.0
Christy,Morton,194.33,Brazil,Strawberry,1,6,0,11421.0
Courtney,Gonzales,163.24,Italy,Pistachio,0,4,0,10007.0
Justin,Sullivan,140.59,China,Strawberry,0,1,0,3045.0
Diane,Davidson,170.56,China,Vanilla,0,1,0,15405.0
Kimberly,Velez,158.05,Australia,Vanilla,0,6,0,13923.0
Theodore,Love,154.35,China,Chocolate,1,5,1,2703.0
Jill,Barnett,181.43,Canada,Stracciatella,1,0,0,3722.0
Tony,Ferguson,138.12,Japan,Chocolate,0,3,1,11419.0
Anita,Wang,183.7,UK,Strawberry,1,1,0,16072.0
Lucas,Gray,187.79,Norway,Strawberry,0,1,0,2861.0
Martha,Espinoza,160.52,Japan,Pistachio,1,4,0,7489.0
Arthur,Patrick,166.63,Germany,Strawberry,0,6,1,7402.0
Bobby,Cantrell,151.03,Germany,Strawberry,1,6,0,11384.0
Briana,Barnes,139.65,Australia,Chocolate,0,6,1,15794.0
Hayley,Blankenship,167.76,Japan,Mint,0,3,1,4322.0
Jorge,Harper,170.62,Italy,Vanilla,0,1,1,8866.0
Diana,Morrow,141.31,USA,Vanilla,0,1,0,5505.0
Sheryl,George,193.11,Sweden,Chocolate,1,7,1,11477.0
Ellen,Morales,170.65,USA,Chocolate,1,7,1,17194.0
Patty,Proctor,146.02,USA,Chocolate,1,0,1,14856.0
Richard,Mcbride,142.0,USA,Mint,1,2,1,3168.0
Gregg,Herman,173.45,Brazil,Chocolate,0,5,1,2717.0
Kelly,Evans,175.16,China,Pistachio,0,0,1,3492.0
Erin,Bishop,199.85,Japan,Chocolate,1,2,0,1394.0
Nichole,Shannon,192.7,Japan,Chocolate,0,2,1,2300.0
Scott,Warren,200.58,Norway,Pistachio,0,3,1,10652.0
Nicholas,Keith,156.11,China,Chocolate,1,7,1,16799.0
Juan,Burton,197.27,Brazil,Chocolate,1,5,1,2543.0
Cristina,Barnett,155.58,UK,Stracciatella,0,0,0,4209.0
Lars,Lloyd,175.14,France,Mint,0,3,1,9018.0
Nancy,Nichols,158.57,Italy,Stracciatella,1,7,1,17096.0
Joshua,House,190.03,Finland,Strawberry,0,0,0,11994.0
Bryan,Grant,136.75,Canada,Stracciatella,0,6,0,3924.0
Michele,Brock,157.11,Finland,Stracciatella,0,3,0,6507.0
Neil,Harris,170.29,China,Stracciatella,0,2,1,16687.0
Sandra,Fernandez,159.78,Canada,Vanilla,0,2,0,14130.0
Steven,Arellano,169.98,Finland,Vanilla,0,1,0,15096.0
Brittany,Rowland,147.13,Germany,Vanilla,0,2,0,14035.0
Priscilla,Powell,139.48,UK,Pistachio,0,7,1,14904.0
Charlene,Burgess,188.55,UK,Vanilla,1,4,0,13900.0
Gerald,Nichols,171.14,Finland,Vanilla,0,2,0,14303.0
Derrick,Allison,165.8,Finland,Strawberry,1,6,0,11301.0
Anna,Quinn,201.3,China,Chocolate,0,7,0,6040.0
Sean,Jordan,182.95,Japan,Mint,0,6,0,17701.0
Whitney,Lin,173.59,USA,Pistachio,0,5,1,3066.0
Jodi,Jackson,166.31,France,Vanilla,0,6,0,9368.0
Richard,Beck,180.12,Italy,Vanilla,0,6,0,17841.0
Cristina,Calhoun,145.59,Sweden,Vanilla,1,1,0,16054.0
Blake,Powell,137.03,Denmark,Vanilla,0,1,1,9359.0
Shaun,Saunders,153.08,UK,Mint,0,4,0,17500.0
Margaret,Evans,153.7,Germany,Strawberry,0,2,1,5998.0
Brad,Mason,139.21,France,Pistachio,1,4,0,14122.0
Molly,Nash,162.68,China,Chocolate,0,0,1,6184.0
Stephanie,Bond,184.13,Sweden,Mint,1,4,0,7149.0
Bailey,Boyle,184.55,Italy,Vanilla,1,4,1,8069.0
Caitlyn,Lawrence,161.21,Japan,Strawberry,1,6,0,11890.0
Jill,Morales,140.52,USA,Stracciatella,0,6,0,6001.0
Nichole,Murphy,192.4,USA,Strawberry,1,3,0,3040.0
Samantha,Carlson,165.76,Denmark,Vanilla,0,6,0,17354.0
Tara,Huber,172.45,UK,Pistachio,1,2,1,2735.0
Katie,Ball,175.53,Brazil,Chocolate,0,3,0,13325.0
Courtney,Pena,153.95,Italy,Stracciatella,0,4,0,5142.0
Whitney,Vincent,175.53,Japan,Pistachio,1,2,0,13961.0
Deanna,Beck,201.58,Brazil,Stracciatella,1,0,0,4211.0
Marie,Larson,165.3,Brazil,Pistachio,0,6,0,14456.0
Debra,Graham,184.11,Brazil,Mint,1,0,1,3363.0
Douglas,Robinson,174.93,Finland,Vanilla,1,7,1,10390.0
Jackson,Garcia,165.39,Germany,Stracciatella,1,3,1,9335.0
Laura,Andrews,170.99,France,Pistachio,0,3,0,13025.0
Tyrone,Steele,162.71,Germany,Pistachio,0,6,0,9277.0
Deanna,Frederick,170.78,USA,Vanilla,1,4,1,8675.0
Jodi,Michael,166.98,Norway,Vanilla,1,6,0,9231.0
Tammy,Barton,180.95,Brazil,Vanilla,0,4,0,18079.0
Melanie,Villegas,149.26,China,Stracciatella,0,6,0,4017.0
Samuel,Walters,155.29,UK,Stracciatella,0,1,0,3673.0
Natasha,Graves,180.57,Sweden,Pistachio,1,5,0,8680.0
William,Campos,181.51,USA,Chocolate,1,3,0,1072.0
Yvette,Chan,160.33,Finland,Chocolate,0,4,1,2063.0
Raymond,Burnett,166.69,Denmark,Stracciatella,1,7,1,1069.0
Gregory,Beltran,153.9,Australia,Strawberry,0,6,1,7239.0
Deanna,Diaz,169.91,Norway,Chocolate,0,0,0,3993.0
Marie,Gaines,150.72,Japan,Pistachio,0,4,1,5104.0
Benjamin,Hendrix,170.34,Germany,Vanilla,0,6,0,17688.0
Brad,Munoz,139.77,Japan,Stracciatella,1,4,0,14477.0
Robin,Farmer,161.25,Italy,Stracciatella,0,7,1,11797.0
Randy,Hubbard,186.0,Brazil,Chocolate,0,4,1,9287.0
Bruce,Hansen,202.5,Germany,Strawberry,0,5,0,3560.0
Christy,Harrison,155.6,Denmark,Mint,0,0,0,11664.0
Anthony,Cordova,162.05,Canada,Pistachio,1,2,1,2763.0
Jonathan,Douglas,155.32,China,Stracciatella,1,2,0,16533.0
Julia,Harrell,158.61,Finland,Vanilla,0,2,1,16810.0
Arthur,Rodriguez,188.91,France,Chocolate,0,2,1,16900.0
Tonya,Cummings,147.47,Germany,Stracciatella,1,5,0,6562.0
Debra,Cline,138.01,Canada,Strawberry,0,6,1,17278.0
Laura,Schultz,171.52,China,Vanilla,1,7,1,17230.0
Heidi,Manning,191.65,China,Vanilla,0,2,1,1090.0
Jackson,Whitaker,143.52,Germany,Stracciatella,0,6,1,17439.0
Brad,Clarke,168.18,USA,Vanilla,0,1,0,5825.0
Jessica,Deleon,144.38,China,Mint,0,2,1,10362.0
Julian,Clarke,191.15,Finland,Vanilla,0,0,1,6249.0
Jorge,Santos,141.6,UK,Mint,0,7,1,1674.0
Mason,Mcconnell,163.79,Finland,Strawberry,0,4,0,9601.0
Grace,Berry,194.08,Sweden,Strawberry,0,5,0,3040.0
Monica,Gaines,155.42,Australia,Pistachio,1,4,1,3737.0
Walter,Taylor,164.45,Brazil,Vanilla,1,5,1,6716.0
Lucas,Joyce,170.8,Norway,Vanilla,0,4,0,14470.0
Carol,Blevins,149.29,Brazil,Stracciatella,0,1,0,5569.0
Krystal,Friedman,173.28,Denmark,Chocolate,1,2,1,16499.0
Erica,Gibson,152.09,China,Chocolate,0,3,0,6264.0
Justin,Robbins,189.62,France,Chocolate,1,2,0,1071.0
Alejandra,Kline,150.08,Italy,Vanilla,1,3,0,1280.0
Dwayne,Copeland,196.56,Norway,Vanilla,1,2,1,6298.0
Katie,Stephens,202.74,China,Mint,1,4,1,8171.0
Megan,Reed,161.58,Denmark,Pistachio,1,2,1,2739.0
Paul,Ware,172.56,Italy,Chocolate,0,0,0,17632.0
Melissa,Melton,177.73,Finland,Chocolate,0,0,0,13706.0
Zachary,Watson,171.65,Sweden,Chocolate,1,2,1,3104.0
Kiara,Peters,141.6,UK,Stracciatella,1,6,0,6387.0
Evelyn,Gutierrez,201.7,Italy,Chocolate,0,3,0,13775.0
Sharon,Graves,158.36,UK,Chocolate,0,4,1,1994.0
Jackson,Howard,151.58,Japan,Chocolate,1,5,0,13397.0
Jeffrey,Collier,202.3,Italy,Strawberry,1,4,0,15931.0
Debra,Meza,141.82,Brazil,Chocolate,1,4,0,16233.0
Kim,Brennan,146.0,USA,Chocolate,0,4,1,2670.0
Tom,Washington,161.04,Germany,Strawberry,0,5,0,2824.0
Lindsay,Oneill,162.34,Finland,Vanilla,1,1,1,17256.0
Tina,Beck,163.54,China,Mint,0,0,0,17795.0
Briana,Nash,145.07,China,Pistachio,1,0,1,12817.0
Wendy,Roman,167.6,Sweden,Chocolate,0,4,0,17839.0
Caroline,Morrow,166.1,France,Mint,1,5,0,8522.0
Alexander,Chavez,184.52,USA,Chocolate,1,2,1,16957.0
Emily,Cannon,202.23,Japan,Strawberry,1,6,0,11489.0
Kylie,Powers,199.87,Sweden,Strawberry,1,6,0,11372.0
Jasmine,Dougherty,158.55,Sweden,Mint,1,6,0,11411.0
Judith,Marshall,173.42,UK,Vanilla,0,0,0,17506.0
Frank,Grant,173.98,France,Vanilla,1,1,1,10120.0
Crystal,Holmes,138.03,Australia,Chocolate,0,0,0,5761.0
Julie,Phillips,201.32,Japan,Pistachio,1,7,1,3880.0
Donald,Olson,197.01,Japan,Mint,1,2,1,17464.0
Natasha,Blankenship,158.48,UK,Pistachio,1,2,1,3496.0
Richard,Perez,140.06,USA,Strawberry,0,5,0,2975.0
Shaun,Moreno,167.08,Sweden,Vanilla,1,7,1,9575.0
Jenna,Orr,188.75,Finland,Vanilla,0,2,1,5457.0
Erica,Allison,171.74,Italy,Strawberry,1,6,0,11566.0
Donald,Walton,166.62,UK,Strawberry,0,5,0,3022.0
Dennis,Mathis,180.03,Australia,Stracciatella,0,5,0,12397.0
Angela,Mclean,150.63,Australia,Pistachio,0,1,1,3844.0
Keith,Nichols,178.87,Finland,Strawberry,1,2,0,3439.0
Juan,Knight,184.4,USA,Strawberry,0,1,0,3324.0
Spencer,Stevens,159.53,Finland,Pistachio,1,0,1,12675.0
Alex,Middleton,185.98,Australia,Chocolate,1,2,1,1865.0
Carl,Bush,176.89,Australia,Mint,1,5,1,8298.0
Madison,Ho,188.74,UK,Vanilla,0,0,0,17690.0
Bruce,Wallace,144.59,China,Chocolate,1,5,1,2489.0
Ian,Hayes,180.2,Japan,Pistachio,0,3,1,10623.0
Tanner,Palmer,136.74,USA,Strawberry,0,4,0,2100.0
Melinda,Benson,152.8,Sweden,Vanilla,1,7,1,16844.0
Gerald,Collins,178.72,Finland,Vanilla,0,1,1,13713.0
