First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
Brian,Burns,167.55,USA,Vanilla,0,1,0,10432
Angela,Oliver,170.73,Norway,Strawberry,1,0,0,10813
Brian,Gardner,185.19,France,Pistachio,0,1,1,11204
April,Phillips,167.72,Finland,Mint,1,0,0,10884
Anthony,Coleman,153.63,Finland,Chocolate,1,3,0,6831
Douglas,Mann,183.68,Sweden,Stracciatella,1,4,1,10195
Lawrence,Copeland,180.16,Norway,Stracciatella,1,2,0,9938
Eric,Lee,147.83,China,Pistachio,0,1,0,10574
Sandra,Barron,168.7,Japan,Stracciatella,0,1,1,7951
Michelle,Hamilton,169.78,UK,Chocolate,0,2,1,1373
Zachary,Olson,183.69,Denmark,Stracciatella,1,1,1,3135
Amy,Murray,169.86,France,Strawberry,1,1,0,8731
Crystal,Thompson,171.66,Australia,Chocolate,0,0,0,12730
Jeremy,Townsend,171.97,Sweden,Vanilla,1,4,0,5486
Karla,Brown,165.34,Germany,Chocolate,0,1,0,4020
Kelsey,Flores,182.97,Norway,Pistachio,1,2,0,9291
Timothy,Harrison,162.08,Canada,Mint,0,2,1,4710
Matthew,Mejia,165.15,USA,Mint,1,1,0,4332
Jake,Lowe,169.94,Italy,Pistachio,0,4,1,7143
Tom,Martinez,156.62,Japan,Strawberry,1,2,0,8675
Katherine,Wilson,187.65,Germany,Chocolate,0,3,1,5817
Tina,Collins,169.99,UK,Strawberry,1,1,1,11652
Frederick,Davis,178.25,USA,Strawberry,0,1,0,8082
Stephanie,Melendez,160.43,Australia,Stracciatella,0,0,0,10780
Victoria,Sawyer,177.12,Germany,Vanilla,0,4,1,3884
Joseph,Livingston,177.97,Germany,Strawberry,0,2,0,8435
Savannah,Conway,179.41,UK,Vanilla,0,3,1,9286
Harry,Scott,189.05,Denmark,Stracciatella,1,1,0,8533
Alicia,Shaw,164.42,UK,Stracciatella,0,0,1,8479
Erik,Smith,168.13,Italy,Mint,0,1,0,11116
Kristi,Camacho,161.55,Australia,Pistachio,0,1,0,11693
Emily,Stewart,169.04,Japan,Strawberry,1,0,0,8312
Joseph,Murphy,176.64,Canada,Stracciatella,0,0,0,9882
Shelly,Zuniga,176.1,China,Pistachio,1,1,0,8650
Tony,Hubbard,186.41,France,Chocolate,0,2,0,10116
Garrett,Smith,174.9,Japan,Vanilla,1,2,1,5541
Jacob,Smith,170.01,Denmark,Pistachio,1,0,0,8741
Pam,Moon,159.08,Germany,Mint,0,0,0,13307
Christopher,Salazar,178.66,Japan,Pistachio,0,3,0,7122
Larry,Tucker,168.44,Brazil,Vanilla,0,1,0,10012
Jeremy,Wilson,178.89,China,Chocolate,1,1,0,6164
Mason,Crawford,165.75,France,Stracciatella,0,1,0,9785
Makayla,Malone,182.01,China,Strawberry,0,0,0,10283
Monica,Cantu,173.86,China,Strawberry,0,0,0,7512
Kenneth,Valencia,179.92,France,Pistachio,0,2,0,7673
Kimberly,Collins,173.86,Japan,Mint,1,1,0,3876
Elizabeth,Pena,160.75,Japan,Stracciatella,0,1,0,10694
Edward,Dickson,166.35,USA,Vanilla,0,0,0,7127
Ronald,Hubbard,157.2,Sweden,Strawberry,1,0,1,12270
Angela,Rice,171.85,Australia,Chocolate,0,1,0,11562
Alicia,Ingram,155.37,Sweden,Pistachio,1,2,0,6441
Robert,Washington,172.94,UK,Chocolate,1,0,1,12895
Alex,Taylor,133.8,USA,Stracciatella,0,1,0,4604
Jeffrey,Ward,178.1,China,Mint,1,0,0,5464
Jeremy,Gross,158.96,Denmark,Vanilla,1,0,0,6380
Marilyn,Martin,160.46,Brazil,Strawberry,0,0,0,8427
George,Medina,183.72,Japan,Stracciatella,0,2,0,8848
Alexandra,Lowe,173.2,Italy,Chocolate,0,1,0,7524
Jennifer,Manning,178.46,USA,Pistachio,1,1,0,11240
Kayla,Ross,159.95,Finland,Strawberry,1,0,0,11734
Roger,Montgomery,179.62,Japan,Pistachio,1,0,0,3745
Alicia,Matthews,168.63,Australia,Mint,1,0,0,7749
Maria,Pearson,171.18,USA,Strawberry,1,1,1,5655
Samantha,Clark,184.9,Sweden,Chocolate,1,1,0,8429
Christopher,Walters,158.37,China,Pistachio,0,0,1,8395
Sherry,Young,179.13,Canada,Vanilla,1,0,0,11276
Selena,Clements,173.85,Germany,Pistachio,0,2,0,9425
Timothy,Lowery,167.87,Japan,Vanilla,0,0,0,10371
Jessica,Brown,159.06,Sweden,Vanilla,1,2,0,6083
Andrea,Morris,167.76,France,Stracciatella,0,3,0,6885
Mark,Gillespie,161.82,Sweden,Chocolate,1,1,0,7603
Christopher,Russo,181.87,Finland,Stracciatella,1,1,0,3558
Thomas,Bates,170.92,Brazil,Vanilla,1,1,0,13476
Nicole,Leblanc,163.23,France,Pistachio,1,2,0,2753
Jorge,Hartman,155.62,Finland,Stracciatella,1,0,0,11056
Darren,Campbell,165.37,Norway,Mint,1,1,0,13422
Makayla,White,182.36,Sweden,Vanilla,1,9,1,7884
Jennifer,West,171.11,Norway,Stracciatella,1,1,0,11756
Jared,Smith,168.2,Germany,Vanilla,0,0,0,6062
Megan,Hamilton,186.99,Australia,Stracciatella,0,0,1,11078
Lori,Marshall,165.85,China,Vanilla,0,0,1,8707
Clinton,Peters,161.92,Canada,Vanilla,0,0,0,11454
Ashley,Sandoval,174.04,USA,Chocolate,0,0,0,9440
Joel,Graham,174.2,Denmark,Strawberry,1,0,0,10147
Joshua,Lopez,164.13,Japan,Vanilla,1,0,1,7033
Breanna,Powell,162.02,UK,Chocolate,0,2,1,9413
Karen,Gutierrez,184.47,Italy,Strawberry,0,1,0,6739
Jake,Hayes,165.67,Brazil,Mint,0,1,0,8667
Jack,Mullins,155.48,Australia,Stracciatella,1,0,1,6652
Jeremiah,Lee,171.93,Brazil,Mint,1,1,0,5095
Michele,Hernandez,178.95,China,Vanilla,0,1,0,15278
Jasmine,Hess,168.09,Brazil,Stracciatella,0,0,0,6416
Anthony,Lynch,175.37,Canada,Pistachio,0,0,0,10645
Tonya,Griffin,159.53,USA,Stracciatella,0,0,1,9698
Audrey,Bryan,176.28,Norway,Pistachio,1,3,0,5353
Kevin,Harris,160.45,Canada,Stracciatella,0,0,0,10955
Adam,Johnson,173.05,UK,Vanilla,0,3,1,11752
Amy,Rowe,177.68,Norway,Vanilla,1,2,0,6131
Isabella,Hunter,170.99,China,Pistachio,0,0,0,5998
Chelsea,Clark,157.65,Canada,Strawberry,0,0,0,5256
Joshua,Patton,158.08,Denmark,Stracciatella,1,1,0,8443
James,Martin,185.93,Italy,Stracciatella,0,1,0,1000
Shelly,Harris,162.32,UK,Vanilla,0,3,1,11602
Joseph,Collins,177.65,Italy,Strawberry,1,0,0,4145
Erin,Welch,171.18,Denmark,Mint,1,3,0,7144
Karen,Stewart,159.96,Brazil,Mint,1,0,0,6582
Richard,Fuller,164.67,Finland,Stracciatella,1,1,0,9304
William,Cuevas,187.0,USA,Mint,0,0,0,7612
David,Smith,204.9,Germany,Pistachio,0,5,0,6680
Debra,Jones,166.83,France,Chocolate,1,3,1,13368
Randall,Gonzalez,166.14,Norway,Mint,1,6,0,13356
Sean,Sanchez,153.62,Denmark,Pistachio,1,3,1,5431
Michael,Cox,153.5,Italy,Stracciatella,0,2,0,5474
Nicole,Stevens,161.43,Sweden,Chocolate,1,0,0,6667
Gina,Johnson,165.55,Italy,Mint,1,2,0,6362
Christine,Marquez,169.75,Sweden,Stracciatella,1,2,0,7450
Samantha,Williamson,176.9,Sweden,Strawberry,1,1,0,2909
Jennifer,Quinn,172.21,USA,Pistachio,0,0,0,3672
Bradley,Smith,177.07,Finland,Pistachio,1,3,0,8140
Erika,Ross,163.86,Germany,Vanilla,1,0,0,5901
Michael,Kramer,169.29,USA,Vanilla,0,2,0,4982
Samuel,Foster,166.36,UK,Pistachio,0,5,1,8112
Craig,Zimmerman,157.33,Brazil,Pistachio,1,0,1,12908
James,Harmon,150.26,Japan,Vanilla,0,0,0,10468
April,Roman,163.31,Italy,Vanilla,0,2,0,10339
Joshua,Garcia,145.19,France,Stracciatella,0,1,0,8373
David,Vega,158.67,Norway,Stracciatella,1,3,0,9209
Melissa,Aguirre,175.45,China,Chocolate,0,0,1,10700
Mary,Mcdaniel,171.8,Brazil,Stracciatella,1,0,0,9376
Charles,Roberts,170.21,Finland,Pistachio,1,3,0,6912
Alison,Simpson,181.81,Germany,Chocolate,0,2,1,6358
Felicia,Lawrence,162.72,Germany,Chocolate,0,3,0,13369
Jacob,Valdez,176.82,UK,Strawberry,0,0,1,5067
Cassandra,Melendez,161.93,France,Vanilla,1,2,0,11086
Robert,Maddox,172.77,Germany,Stracciatella,0,0,0,5848
Maria,Pearson,171.54,Denmark,Pistachio,1,0,0,9980
Catherine,Nash,172.08,Finland,Vanilla,1,0,0,5974
Jessica,Molina,166.13,Finland,Pistachio,1,0,0,11592
Charles,Jefferson,173.19,Australia,Stracciatella,0,1,0,8953
William,Blankenship,173.98,Japan,Vanilla,0,0,1,11100
Dwayne,Owens,155.69,Italy,Stracciatella,0,2,0,9969
Christine,Moore,178.48,Sweden,Vanilla,1,5,0,4060
Casey,Hardy,157.64,Italy,Stracciatella,0,2,0,6997
Lisa,Ryan,161.23,Canada,Chocolate,0,0,0,4103
Kayla,Wilson,172.42,Norway,Pistachio,0,3,0,4075
Nicholas,Mckenzie,175.98,Australia,Strawberry,0,0,0,2614
Craig,Jordan,172.2,China,Chocolate,0,1,0,12347
Kayla,Clark,173.26,Sweden,Stracciatella,1,4,0,7660
Daniel,Smith,158.63,France,Vanilla,0,1,0,12128
Kendra,Wilkins,164.76,Italy,Pistachio,0,2,0,8909
Jake,Garcia,149.5,UK,Vanilla,0,1,1,15993
Christina,Escobar,160.81,France,Strawberry,0,1,0,13623
Cynthia,Curtis,156.58,Australia,Mint,0,3,1,11967
Jessica,Santos,170.13,China,Pistachio,0,1,0,2601
Cindy,Davidson,193.56,Sweden,Strawberry,1,1,1,6148
Stephanie,Warren,177.6,Norway,Pistachio,1,2,0,10095
Casey,Young,147.55,Germany,Pistachio,0,2,0,10131
Thomas,Stewart,154.82,UK,Strawberry,0,4,1,4832
Cassie,Mahoney,157.01,Denmark,Strawberry,1,2,0,5416
Lisa,Wall,152.45,Brazil,Chocolate,0,1,0,2755
Tyler,Lopez,167.18,USA,Strawberry,0,0,0,9961
Kyle,Woods,172.29,France,Chocolate,0,3,0,3947
Dawn,Browning,157.07,Norway,Stracciatella,1,3,0,5103
Amy,Bennett,167.77,Sweden,Mint,1,1,0,11390
Charles,Moyer,172.2,Italy,Vanilla,0,0,0,4916
Ian,Gordon,176.99,Finland,Strawberry,1,6,0,9437
Patricia,Gilbert,171.56,Germany,Stracciatella,0,1,0,10115
Brian,Franco,173.3,Norway,Strawberry,1,2,0,10195
Justin,Zimmerman,169.63,Australia,Mint,0,0,0,3514
Stephanie,Moon,159.86,Australia,Strawberry,0,0,1,4286
Nathan,Diaz,162.04,Denmark,Strawberry,1,3,0,7817
Lauren,Lopez,156.77,Australia,Pistachio,0,0,0,8570
Travis,Green,184.99,Canada,Chocolate,0,1,0,12525
Adam,Fisher,155.31,Sweden,Pistachio,1,2,1,5813
John,Baker,179.52,Canada,Strawberry,0,0,0,4629
Richard,Stevens,155.41,Finland,Chocolate,1,2,1,7113
Cameron,Cole,177.67,Japan,Chocolate,0,1,1,7509
David,Wilson,179.72,Italy,Stracciatella,0,3,0,8542
Michael,Harris,181.52,Norway,Stracciatella,1,3,0,5399
Jenna,Lopez,159.59,Canada,Stracciatella,0,0,0,5721
Renee,Mcclain,171.64,Canada,Vanilla,0,0,1,9393
Rodney,Davis,163.99,Finland,Pistachio,1,1,0,10964
Cheryl,Richmond,161.13,Sweden,Vanilla,1,2,0,10548
Erica,Harper,170.44,Finland,Pistachio,1,4,0,5399
Elizabeth,Bryant,178.14,UK,Mint,1,2,1,10476
Paul,Hamilton,164.05,Denmark,Pistachio,0,2,0,8861
Johnny,Myers,173.29,France,Vanilla,0,2,0,8818
Jeremy,Martinez,160.92,Japan,Strawberry,1,1,0,8727
Timothy,Howard,159.57,Japan,Pistachio,0,0,1,6429
Rachael,Taylor,166.76,Australia,Stracciatella,1,2,1,11879
Derek,Clark,167.36,Denmark,Chocolate,1,4,1,8214
John,Rivera,176.68,China,Mint,0,2,0,10089
David,Leonard,157.48,France,Pistachio,0,3,0,11946
Jeffrey,Ruiz,191.59,Norway,Strawberry,1,4,0,7786
Chelsey,Armstrong,152.08,Germany,Mint,0,0,1,9452
William,Adkins,172.28,Japan,Pistachio,0,0,0,6027
Billy,Byrd,167.15,Canada,Mint,0,1,0,3381
Henry,Alvarez,163.52,China,Pistachio,0,0,0,4415
Anthony,Mccoy,168.25,USA,Stracciatella,0,0,0,8118
Mark,Werner,176.72,France,Pistachio,0,2,0,4821
Kristy,Collins,178.28,Sweden,Chocolate,1,2,0,12968
Sarah,Walker,167.82,Denmark,Pistachio,1,1,0,13774
Deborah,Colon,173.32,Germany,Mint,0,1,0,3855
Jacob,Perez,156.7,Germany,Chocolate,0,2,1,3164
Chris,Luna,168.16,UK,Pistachio,0,2,1,8703
Mark,Harvey,173.94,Sweden,Chocolate,1,1,0,9200
Anthony,Young,147.17,Norway,Stracciatella,1,5,0,6319
Darlene,Smith,170.81,Australia,Strawberry,0,0,0,8159
Heather,Rangel,168.32,USA,Chocolate,0,1,0,1183
Steve,Marsh,182.7,Denmark,Mint,1,2,0,3233
Heather,Avila,171.67,France,Vanilla,0,1,1,1000
Daniel,Turner,174.8,Italy,Chocolate,0,2,0,12339
Jeremy,Rice,167.28,China,Chocolate,0,0,1,3307
Jacob,Russo,176.32,USA,Stracciatella,0,0,0,8674
Antonio,Bray,175.62,France,Pistachio,0,0,0,8566
Todd,Joseph,156.93,Denmark,Strawberry,0,2,0,10817
Jason,Martinez,173.11,Brazil,Mint,0,0,0,5853
Brian,Garcia,181.82,Australia,Vanilla,1,0,0,8756
Matthew,Ross,179.84,USA,Stracciatella,0,0,0,12453
Logan,Conrad,170.27,China,Vanilla,1,0,1,16671
Joshua,Hill,173.22,Norway,Pistachio,0,4,0,10186
Michael,Parker,179.15,Sweden,Strawberry,0,1,0,5455
Christina,Burton,158.61,Finland,Stracciatella,0,2,0,9255
Pamela,Bruce,174.74,Italy,Pistachio,0,6,0,9629
John,Gonzalez,150.29,UK,Pistachio,1,4,1,9585
Robert,Wallace,178.62,UK,Chocolate,0,2,1,9132
Maria,Cooley,166.15,Brazil,Stracciatella,0,1,0,11852
Jennifer,Vasquez,169.14,Brazil,Strawberry,1,1,0,6619
Ronald,Garcia,164.45,UK,Stracciatella,0,4,1,6578
Kristin,Pratt,169.59,Finland,Vanilla,1,4,1,12656
Matthew,Hamilton,172.55,Japan,Strawberry,0,1,0,11368
Tracy,Ochoa,177.54,Brazil,Chocolate,1,0,0,9983
Diana,Adams,183.0,Japan,Mint,0,2,0,11488
Todd,Smith,170.49,China,Strawberry,0,1,1,6140
Anthony,Morales,153.38,Australia,Mint,0,0,0,8638
Ryan,Jones,183.06,UK,Vanilla,0,2,1,6291
Michael,White,155.28,Japan,Chocolate,0,1,0,5442
Jacqueline,Prince,165.78,Australia,Chocolate,0,1,0,11625
Patricia,Ward,165.1,France,Vanilla,0,5,0,3178
Suzanne,Barnett,170.12,Japan,Stracciatella,0,1,0,4462
Marisa,Tanner,157.37,Italy,Stracciatella,1,2,0,10990
Sandra,Lloyd,156.88,France,Chocolate,0,2,1,8369
Jessica,Welch,169.78,Germany,Chocolate,1,1,0,14066
John,Gilbert,162.02,China,Pistachio,0,0,0,9579
Kevin,Walker,183.46,Norway,Vanilla,1,3,1,9004
Karen,Melendez,164.49,Sweden,Chocolate,1,1,0,12399
Brian,Bryant,159.72,Brazil,Strawberry,0,0,0,3440
Steven,Johnson,186.72,Norway,Vanilla,1,0,0,7833
Joseph,Smith,174.7,Australia,Stracciatella,0,1,0,9232
James,Mcknight,197.17,Australia,Mint,0,2,0,12234
Aaron,Mccall,150.78,France,Pistachio,0,2,0,9433
Amanda,Chapman,172.08,Germany,Stracciatella,1,2,0,6987
Austin,Jones,174.86,Finland,Mint,1,0,1,14732
Andrew,Wilson,170.28,USA,Chocolate,0,1,0,8219
Michele,Alvarez,166.38,USA,Chocolate,0,2,0,6233
Gina,Pugh,182.46,UK,Pistachio,0,0,1,9187
Donald,Harper,174.66,Germany,Chocolate,0,1,1,5734
Kimberly,Baker,153.11,Sweden,Pistachio,1,4,0,13689
Ricky,Moore,161.31,USA,Pistachio,0,0,0,8032
Donna,Davis,158.36,Germany,Vanilla,0,2,0,9063
Kevin,Lucas,168.79,Germany,Strawberry,0,1,0,5851
Evan,Weber,179.49,Germany,Pistachio,0,2,0,10775
Joshua,Hall,166.21,Brazil,Pistachio,0,2,0,6604
Anthony,Khan,167.47,UK,Stracciatella,0,1,1,3289
Frank,Morrison,160.21,USA,Stracciatella,1,0,0,9056
Amanda,Bryant,177.61,Norway,Stracciatella,1,0,0,9607
Jeremy,Fisher,182.33,Finland,Strawberry,1,1,0,6246
Anthony,Jones,169.68,Canada,Chocolate,0,0,1,12014
Robert,Mcintosh,185.8,Australia,Pistachio,0,0,0,5551
Katherine,Gentry,164.56,Australia,Mint,1,0,0,5452
Jennifer,Morales,156.03,Germany,Chocolate,0,2,0,6025
Patricia,Huynh,178.04,Finland,Mint,1,1,1,7267
Philip,Bowers,169.04,UK,Chocolate,0,2,1,4254
Sharon,Maldonado,164.19,Denmark,Pistachio,1,2,0,8620
Jerry,Hubbard,170.77,Finland,Chocolate,1,3,0,11384
Allison,Morales,154.16,UK,Stracciatella,0,6,1,5867
Eric,Copeland,152.52,Japan,Strawberry,0,2,0,8167
John,Wood,170.93,Germany,Stracciatella,1,0,0,9994
Jose,Hogan,174.34,Sweden,Strawberry,1,3,0,7996
Shannon,Dominguez,183.94,Australia,Pistachio,0,1,0,10788
Teresa,Rivera,178.87,UK,Vanilla,1,1,1,4904
Sara,Miller,176.35,France,Mint,0,6,0,5332
Carl,Ruiz,182.7,Brazil,Chocolate,0,0,1,5989
Christina,Kennedy,174.9,Canada,Vanilla,1,1,0,10736
Eric,Sanders,166.56,France,Pistachio,0,2,0,7275
Richard,Williams,179.12,Finland,Pistachio,1,0,0,12214
Anthony,Short,178.76,Sweden,Mint,1,2,0,10466
Molly,Conrad,169.92,Finland,Chocolate,1,2,0,12985
Jason,Burns,158.0,UK,Vanilla,0,3,1,5932
Scott,Bailey,152.15,Germany,Mint,0,0,1,8802
Brittney,Small,178.42,UK,Pistachio,0,0,1,11422
Lisa,Miller,174.79,USA,Pistachio,0,0,0,9354
Carrie,Nelson,176.19,Japan,Vanilla,1,0,0,10391
Matthew,Cuevas,178.8,Canada,Mint,0,1,0,3382
Joseph,Riley,161.01,Sweden,Chocolate,1,2,0,6059
Christina,Taylor,151.23,UK,Pistachio,0,3,1,7024
Lori,Moore,175.16,Finland,Vanilla,1,5,0,11283
Matthew,Dixon,181.98,Denmark,Stracciatella,1,4,0,11398
Jessica,West,173.52,Sweden,Mint,1,1,0,11032
Peter,Reyes,155.14,Japan,Mint,0,1,1,5619
Michael,Rodriguez,172.41,China,Vanilla,0,0,0,10074
Dawn,Smith,158.75,Norway,Pistachio,1,2,0,6228
Ronald,Craig,154.58,Brazil,Chocolate,0,1,0,8968
Greg,Hebert,169.92,Denmark,Mint,0,4,0,8208
Diane,Howard,171.62,Denmark,Mint,1,1,0,7897
Nancy,Williams,169.01,China,Pistachio,0,0,0,14347
Christopher,Simon,174.38,Denmark,Stracciatella,0,2,0,7304
Rachel,Turner,162.09,Denmark,Stracciatella,1,2,0,5119
Jonathon,Shepard,170.86,UK,Vanilla,0,2,1,6956
Jason,Hunt,165.15,Brazil,Chocolate,0,1,0,11192
Anthony,Camacho,167.48,Italy,Pistachio,0,1,0,8536
John,Johnson,172.68,Australia,Chocolate,0,1,1,7791
Albert,Fitzgerald,180.6,Finland,Vanilla,1,1,0,11620
Kelly,Miller,172.92,Italy,Vanilla,0,4,0,8407
David,Kim,176.24,UK,Pistachio,0,2,1,8394
Jonathan,Briggs,170.1,Brazil,Strawberry,0,0,0,7473
David,Lowe,174.88,France,Vanilla,0,0,0,6022
Erin,Owens,180.34,Norway,Stracciatella,1,3,1,7291
Matthew,Newton,188.79,Denmark,Vanilla,1,2,0,7625
Cody,Cobb,182.11,UK,Pistachio,0,3,1,10254
Jeremy,Sanford,169.45,Canada,Pistachio,1,0,0,3892
Raven,Campbell,181.45,USA,Mint,0,1,0,7086
Joshua,Nash,175.49,Sweden,Chocolate,1,4,1,5799
Jared,Wolf,163.93,Norway,Strawberry,1,1,0,5330
David,Holt,175.63,Brazil,Strawberry,0,0,1,9938
Miguel,Day,158.71,Canada,Chocolate,0,0,0,5180
Ethan,Sanders,175.64,Brazil,Stracciatella,0,0,0,8319
Charles,Kline,187.52,UK,Strawberry,0,2,1,8563
Brandon,Underwood,178.23,Italy,Mint,0,1,1,16466
Zachary,Ponce,181.97,Finland,Pistachio,1,1,1,11235
Courtney,Walters,166.22,Brazil,Pistachio,0,0,0,9253
Heidi,Christian,174.81,China,Pistachio,0,0,0,5420
Scott,Kirk,176.98,Italy,Pistachio,0,4,0,7576
Kelly,Richardson,166.95,Sweden,Mint,1,0,0,9542
Kyle,Phillips,176.84,Denmark,Chocolate,1,3,0,7446
Kyle,Martinez,174.55,Brazil,Pistachio,1,0,0,8806
Meghan,Rowland,176.95,Denmark,Pistachio,1,2,0,7019
Daniel,Holland,159.7,Australia,Chocolate,0,2,0,4737
Travis,Huynh,182.76,China,Pistachio,1,0,0,8208
Brandon,Munoz,174.51,Japan,Mint,0,1,0,5600
Zoe,Larson,168.82,Italy,Mint,1,1,0,7184
Michael,Kennedy,169.06,Italy,Stracciatella,0,2,1,6133
Anna,Rojas,169.61,UK,Strawberry,0,1,1,6974
Leah,Watkins,161.71,Denmark,Stracciatella,1,1,0,11335
William,Flores,181.89,Brazil,Stracciatella,0,1,0,9013
Maria,Cunningham,179.63,Germany,Stracciatella,0,3,0,7793
Crystal,Ibarra,180.3,Canada,Stracciatella,0,0,0,4920
Alison,Williams,185.13,France,Mint,0,4,0,6476
Thomas,Meza,171.9,Denmark,Stracciatella,1,1,0,10787
Gordon,Butler,153.44,Germany,Vanilla,0,3,0,5356
Patricia,Rogers,176.29,France,Pistachio,0,2,1,8584
Leslie,Davenport,175.92,Brazil,Strawberry,0,0,1,5908
Melissa,Hendricks,185.54,Denmark,Pistachio,1,1,0,6421
Philip,Olson,180.82,UK,Stracciatella,0,3,1,3808
